Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
busy,1,2,[2],"[1, 3]",SP5U.tsv,S0013,S0012
really,1,112,"[2, 147, 169, 200, 219, 227, 231, 261, 290, 321, 329, 359, 375, 404, 423, 447, 493, 499, 511]","[112, 239, 354, 472]",SP5U.tsv,S0013,S0012
that's,1,5,"[4, 169, 249, 286, 290, 313, 361, 505]","[5, 36, 46, 50, 162, 179, 211, 230, 268, 284, 338, 342, 344, 428, 451, 492, 502]",SP5U.tsv,S0013,S0012
friday,1,7,"[4, 8]",[7],SP5U.tsv,S0013,S0012
cos,1,22,"[4, 149, 192, 249, 397, 435, 447, 505]","[22, 81, 193, 230, 354, 400, 453, 524]",SP5U.tsv,S0013,S0012
cos er,2,524,"[4, 249]",[524],SP5U.tsv,S0013,S0012
be friday,2,8,[8],[7],SP5U.tsv,S0013,S0012
today,1,8,"[8, 12]","[7, 294]",SP5U.tsv,S0013,S0012
it be,2,9,"[8, 173, 180, 188, 315, 447, 513]","[9, 224, 386, 390, 400, 514]",SP5U.tsv,S0013,S0012
know,1,22,"[8, 10, 12, 72, 131, 184, 286, 327, 371, 393, 447]","[22, 107, 424, 320, 376, 428, 476, 494]",SP5U.tsv,S0013,S0012
ask me,2,50,[8],[50],SP5U.tsv,S0013,S0012
what's,1,67,[8],"[67, 294, 524]",SP5U.tsv,S0013,S0012
you know,2,320,[8],"[320, 376, 428, 476, 494]",SP5U.tsv,S0013,S0012
i didn't,2,10,"[10, 267, 297]","[5, 308, 354]",SP5U.tsv,S0013,S0012
go,1,10,"[10, 21, 23, 145, 286, 288, 290, 325, 493, 533]","[5, 7, 11, 77, 95, 107, 110, 136, 138, 177, 187, 211, 232, 233, 235, 246, 282, 289, 291, 294, 312, 340, 346, 378, 400, 424, 482, 516, 518, 532, 97, 264, 336, 350, 376]",SP5U.tsv,S0013,S0012
to go out,3,11,[10],"[11, 336]",SP5U.tsv,S0013,S0012
to go,2,97,"[10, 286, 493]","[97, 264, 350, 376, 400, 336]",SP5U.tsv,S0013,S0012
you be,2,243,"[10, 12, 66]","[243, 282]",SP5U.tsv,S0013,S0012
go out,2,340,[10],[340],SP5U.tsv,S0013,S0012
i just,2,12,"[12, 288]",[5],SP5U.tsv,S0013,S0012
i don't,2,12,"[12, 31, 72, 231, 286, 393]","[7, 56, 65, 107, 136, 172, 230, 328]",SP5U.tsv,S0013,S0012
i don't know,3,107,"[12, 72, 286, 393]",[107],SP5U.tsv,S0013,S0012
