Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
i dunno,2,300,"[2, 115, 295, 380, 485]",[300],S7FU.tsv,S0144,S0024
yeah,1,7,"[4, 8, 20, 22, 38, 42, 56, 60, 62, 70, 82, 88, 90, 98, 104, 146, 176, 190, 195, 221, 223, 238, 244, 246, 256, 263, 267, 283, 289, 291, 295, 315, 317, 347, 351, 359, 365, 390, 394, 430, 444, 458, 469, 501, 507, 509, 511, 530, 546, 552, 558, 580, 613, 622, 645]","[7, 27, 31, 33, 37, 43, 47, 51, 57, 61, 73, 77, 79, 91, 110, 119, 171, 179, 189, 203, 220, 222, 251, 253, 255, 270, 300, 348, 350, 352, 354, 356, 362, 375, 377, 393, 399, 421, 427, 429, 433, 455, 488, 492, 498, 512, 517, 561, 595, 601, 627, 638, 642, 661, 665]",S7FU.tsv,S0144,S0024
yeah i,2,37,"[8, 295, 365, 558]","[37, 43, 179, 350, 498]",S7FU.tsv,S0144,S0024
turn,1,135,"[8, 331, 643, 676]",[135],S7FU.tsv,S0144,S0024
a bite,2,155,"[8, 516, 523, 618]","[155, 363, 619]",S7FU.tsv,S0144,S0024
cos,1,10,"[10, 32, 56, 90, 104, 184, 250, 309, 327, 485, 505, 528, 618, 624]","[3, 17, 33, 37, 81, 235, 249, 601, 43, 284]",S7FU.tsv,S0144,S0024
say,1,10,"[10, 32, 50, 62, 64, 76, 80, 204, 309, 311, 313, 315, 321, 414, 461, 526, 538, 620, 652]","[5, 13, 23, 25, 33, 75, 85, 175, 213, 272, 310, 342, 377, 385, 411, 415, 453, 496, 506, 508, 529, 547, 556, 569, 575, 601, 636, 316, 498, 500]",S7FU.tsv,S0144,S0024
kind of,2,13,"[10, 252, 254, 309, 390, 465, 582]","[13, 17, 23, 25, 110, 282]",S7FU.tsv,S0144,S0024
show,1,37,"[10, 465, 505]","[37, 41]",S7FU.tsv,S0144,S0024
cos i,2,43,"[10, 104, 618]","[43, 284]",S7FU.tsv,S0144,S0024
i say,2,316,"[10, 62, 64, 80, 538]","[316, 498, 500]",S7FU.tsv,S0144,S0024
and we,2,476,[10],[476],S7FU.tsv,S0144,S0024
meet,1,12,"[12, 18]","[1, 11]",S7FU.tsv,S0144,S0024
the first time,3,29,[12],[29],S7FU.tsv,S0144,S0024
time,1,95,"[12, 32, 80, 562, 602, 608]","[95, 105, 346, 413, 415, 531]",S7FU.tsv,S0144,S0024
be that,2,217,[12],"[217, 247]",S7FU.tsv,S0144,S0024
i didn't,2,33,"[14, 18, 30, 400]","[33, 43]",S7FU.tsv,S0144,S0024
really,1,239,"[14, 62, 80, 82, 232, 327, 329, 331, 390, 618]","[239, 607]",S7FU.tsv,S0144,S0024
sorry,1,445,"[16, 34, 36, 376, 523]",[445],S7FU.tsv,S0144,S0024
right,1,159,"[26, 327, 396, 428, 485, 670]","[159, 411, 614, 619, 623, 630]",S7FU.tsv,S0144,S0024
see,1,32,"[32, 232, 422, 467, 624]","[5, 77, 110, 121, 155, 449, 468, 553, 557]",S7FU.tsv,S0144,S0024
i've,1,32,"[32, 180, 458, 523, 566]","[11, 93, 95, 121, 229, 235, 629, 646, 651]",S7FU.tsv,S0144,S0024
i think,2,32,"[32, 250, 376, 382, 418, 515, 558, 650]","[13, 19, 45, 49, 93, 110, 251, 282, 346, 419, 591, 43, 75, 411]",S7FU.tsv,S0144,S0024
i think it,3,43,[32],[43],S7FU.tsv,S0144,S0024
no i think,3,75,[32],"[75, 411]",S7FU.tsv,S0144,S0024
i see,2,77,[32],"[77, 468]",S7FU.tsv,S0144,S0024
think,1,83,"[32, 74, 76, 150, 250, 258, 376, 382, 418, 463, 505, 515, 544, 558, 570, 618, 650]","[83, 89, 103, 105, 231, 259, 383, 417, 476, 556, 569, 610, 640, 93, 110, 282, 346, 411, 419, 591, 607, 251]",S7FU.tsv,S0144,S0024
she say,2,85,"[32, 80]","[85, 272]",S7FU.tsv,S0144,S0024
no i,2,151,"[32, 246]","[151, 264, 651, 411]",S7FU.tsv,S0144,S0024
it be,2,213,"[32, 82, 214, 369, 432, 513]","[213, 415, 429, 607]",S7FU.tsv,S0144,S0024
can i,2,226,"[32, 106, 107, 152]",[226],S7FU.tsv,S0144,S0024
to me,2,237,"[32, 570]","[237, 508]",S7FU.tsv,S0144,S0024
she say oh,3,272,[32],[272],S7FU.tsv,S0144,S0024
every,1,500,"[32, 349]",[500],S7FU.tsv,S0144,S0024
think it be,3,607,[32],[607],S7FU.tsv,S0144,S0024
god,1,609,[34],[609],S7FU.tsv,S0144,S0024
be the,2,36,"[36, 436]","[29, 282, 431]",S7FU.tsv,S0144,S0024
in the,2,155,"[36, 72, 420, 650, 660]","[155, 235, 270, 445]",S7FU.tsv,S0144,S0024
of the,2,346,"[36, 461, 598]","[346, 496]",S7FU.tsv,S0144,S0024
bar,1,623,[36],[623],S7FU.tsv,S0144,S0024
one,1,67,"[40, 42, 104, 118, 170, 440, 580, 637, 650]","[67, 401, 577]",S7FU.tsv,S0144,S0024
and the,2,358,[40],[358],S7FU.tsv,S0144,S0024
the other,2,401,"[40, 42, 197, 639]",[401],S7FU.tsv,S0144,S0024
i be,2,46,"[46, 56, 76, 104, 132, 166, 538]","[1, 7, 83, 89, 259, 270, 284, 415]",S7FU.tsv,S0144,S0024
but i,2,46,"[46, 72, 76, 80, 376, 386, 396]","[25, 233, 346, 419, 610]",S7FU.tsv,S0144,S0024
upstairs,1,46,"[46, 48]","[41, 89]",S7FU.tsv,S0144,S0024
space,1,49,"[46, 392]",[49],S7FU.tsv,S0144,S0024
do you,2,123,"[46, 212, 258, 311, 523, 528, 560, 568, 611]","[123, 155, 175, 218, 308, 510, 607, 657, 667, 222, 644]",S7FU.tsv,S0144,S0024
what do you wanna do,5,222,[46],[222],S7FU.tsv,S0144,S0024
do with,2,275,"[46, 598]","[275, 593]",S7FU.tsv,S0144,S0024
with the,2,292,"[46, 138, 594, 598, 664]","[292, 296, 401, 445, 621]",S7FU.tsv,S0144,S0024
no but,2,304,"[46, 369, 460, 582, 658]",[304],S7FU.tsv,S0144,S0024
what do,2,575,"[46, 212, 311, 620]","[575, 644]",S7FU.tsv,S0144,S0024
be i,2,591,"[46, 132, 538]",[591],S7FU.tsv,S0144,S0024
what do you,3,644,"[46, 212, 311]",[644],S7FU.tsv,S0144,S0024
do you wanna,3,667,[46],[667],S7FU.tsv,S0144,S0024
well,1,48,"[48, 56, 62, 66, 76, 113, 134, 136, 166, 172, 188, 208, 223, 225, 230, 240, 248, 301, 303, 339, 341, 365, 376, 378, 402, 406, 412, 432, 450, 454, 469, 483, 534, 588, 592, 652, 672]","[1, 7, 13, 17, 33, 63, 65, 69, 81, 105, 110, 171, 173, 194, 251, 284, 288, 294, 304, 306, 316, 324, 326, 468, 480, 494, 522, 531, 593, 667]",S7FU.tsv,S0144,S0024
it's alright,2,48,[48],"[17, 49]",S7FU.tsv,S0144,S0024
know,1,48,"[48, 72, 82, 118, 254, 359, 396, 400, 436, 450, 465, 515, 528, 560, 568, 582]","[17, 31, 33, 35, 69, 89, 108, 275, 338, 484, 563, 397, 547, 627]",S7FU.tsv,S0144,S0024
you know,2,48,"[48, 254, 359, 436, 450, 465, 528, 560, 568, 582]","[31, 397, 547, 627]",S7FU.tsv,S0144,S0024
she show me,3,48,[48],"[37, 41]",S7FU.tsv,S0144,S0024
alright,1,135,"[48, 166]","[135, 241]",S7FU.tsv,S0144,S0024
it's not,2,163,"[48, 118, 331, 365]","[163, 336, 366, 368, 621]",S7FU.tsv,S0144,S0024
and you,2,377,[48],"[377, 506, 569]",S7FU.tsv,S0144,S0024
she be,2,50,"[50, 56, 376]","[17, 19, 284, 375, 429]",S7FU.tsv,S0144,S0024
she say she,3,85,[50],[85],S7FU.tsv,S0144,S0024
gonna,1,133,"[50, 118, 184, 265, 269, 309, 528, 643]","[133, 209, 270, 601, 189, 213]",S7FU.tsv,S0144,S0024
be gonna,2,189,[50],"[189, 213]",S7FU.tsv,S0144,S0024
go,1,52,"[52, 74, 80, 124, 170, 176, 182, 372, 386, 604, 618, 672]","[3, 85, 101, 110, 112, 155, 189, 233, 409, 533, 545, 603, 610, 621]",S7FU.tsv,S0144,S0024
like,1,52,"[52, 56, 82, 104, 124, 184, 197, 212, 252, 331, 349, 436, 463, 515]","[7, 69, 137, 205, 233, 270, 294, 298, 324, 342, 346, 385, 445, 498, 500, 556, 593, 610, 671]",S7FU.tsv,S0144,S0024
people,1,52,"[52, 56, 60, 78, 396, 516]","[31, 59, 110, 233, 237, 262, 338]",S7FU.tsv,S0144,S0024
play,1,67,"[52, 60, 74, 76, 80, 88, 90]","[67, 89, 187]",S7FU.tsv,S0144,S0024
open,1,79,"[52, 76, 80]","[79, 431, 433, 441, 472]",S7FU.tsv,S0144,S0024
thing,1,110,"[52, 182, 436]","[110, 411, 537]",S7FU.tsv,S0144,S0024
can just,2,222,"[52, 641]",[222],S7FU.tsv,S0144,S0024
and she,2,275,"[52, 80]","[275, 278, 375]",S7FU.tsv,S0144,S0024
to have,2,350,[52],"[350, 395]",S7FU.tsv,S0144,S0024
in and,2,443,"[52, 80]","[443, 472]",S7FU.tsv,S0144,S0024
just go,2,621,[52],[621],S7FU.tsv,S0144,S0024
idea,1,651,"[52, 72, 82]",[651],S7FU.tsv,S0144,S0024
