Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
record,1,58,"[2, 4, 7, 9]","[58, 119, 121, 391, 474]",SBX7.tsv,S0624,S0625
like,1,87,"[2, 31, 61, 86, 115, 117, 162, 172, 174, 178, 182, 192, 194, 202, 204, 206, 208, 222, 226, 242, 254, 286, 288, 310, 334, 342, 362, 368, 424, 444, 446]","[87, 169, 249, 259, 273, 433]",SBX7.tsv,S0624,S0625
project,1,149,[2],[149],SBX7.tsv,S0624,S0625
they're,1,221,"[2, 5, 118, 398]",[221],SBX7.tsv,S0624,S0625
it be,2,34,"[4, 110, 184, 226, 264, 292, 310, 334, 336, 340]","[34, 70, 109, 129]",SBX7.tsv,S0624,S0625
pay,1,45,"[4, 7, 41, 42, 44, 107, 126, 131, 312, 334]",[45],SBX7.tsv,S0624,S0625
thing,1,66,"[5, 110, 226, 324, 338, 346]","[66, 169, 359]",SBX7.tsv,S0624,S0625
do a,2,102,"[5, 99]","[102, 136, 409]",SBX7.tsv,S0624,S0625
on the,2,372,[5],[372],SBX7.tsv,S0624,S0625
the way,2,451,[5],[451],SBX7.tsv,S0624,S0625
so you,2,19,[7],[19],SBX7.tsv,S0624,S0625
quite,1,32,"[7, 126, 192, 254]","[32, 153, 460]",SBX7.tsv,S0624,S0625
get,1,36,"[7, 118, 130, 162, 174, 192, 194, 226, 254, 306, 334, 362]","[36, 72, 79, 138, 453, 460, 387]",SBX7.tsv,S0624,S0625
amount,1,138,[7],[138],SBX7.tsv,S0624,S0625
good,1,223,"[7, 35, 41, 71, 126, 130, 162, 194, 304, 380, 404, 448]","[223, 325, 381]",SBX7.tsv,S0624,S0625
a good,2,381,"[7, 162, 404]",[381],SBX7.tsv,S0624,S0625
you get,2,387,"[7, 334]",[387],SBX7.tsv,S0624,S0625
actually,1,20,"[9, 71, 73, 117, 142, 254, 256, 388]","[20, 28, 32, 58, 263, 391, 447]",SBX7.tsv,S0624,S0625
do you,2,49,"[9, 226, 302, 350, 358, 446, 471]","[49, 54, 93, 121, 145, 165, 209, 239, 309, 329, 372, 407, 409, 422, 427, 431, 376]",SBX7.tsv,S0624,S0625
i just,2,79,"[9, 71, 430]","[79, 420, 460]",SBX7.tsv,S0624,S0625
do you mind,3,376,[9],[376],SBX7.tsv,S0624,S0625
mind,1,376,"[9, 71]","[376, 441]",SBX7.tsv,S0624,S0625
i've,1,17,"[11, 73, 117, 124, 126, 162, 174, 182, 206]","[17, 36, 129, 179, 203, 211, 219, 228, 277, 397, 414, 449, 299, 462]",SBX7.tsv,S0624,S0625
no i've,2,299,[11],"[299, 462]",SBX7.tsv,S0624,S0625
start,1,371,"[11, 182]",[371],SBX7.tsv,S0624,S0625
anything,1,14,[14],"[13, 267, 416]",SBX7.tsv,S0624,S0625
you want,2,54,"[14, 50]","[54, 422, 427]",SBX7.tsv,S0624,S0625
want,1,371,"[14, 50, 350, 358, 388, 390]","[371, 416, 449, 451]",SBX7.tsv,S0624,S0625
have a,2,19,"[18, 113, 302, 314, 350, 358, 388]","[19, 420]",SBX7.tsv,S0624,S0625
look,1,19,"[18, 65]",[19],SBX7.tsv,S0624,S0625
need to,2,21,"[21, 108, 126, 242, 282, 308, 340]","[13, 20, 79, 136, 299, 414]",SBX7.tsv,S0624,S0625
need,1,36,"[21, 108, 126, 242, 282, 308, 340]","[36, 223, 267]",SBX7.tsv,S0624,S0625
right,1,23,"[23, 95, 148]","[6, 17, 77, 145, 243, 349, 357]",SBX7.tsv,S0624,S0625
end,1,30,[23],[30],SBX7.tsv,S0624,S0625
one,1,49,"[23, 50, 94, 105, 182, 256, 324, 332, 382, 454]","[49, 54, 138, 376, 401]",SBX7.tsv,S0624,S0625
i be,2,58,"[23, 152, 286, 290, 294]","[58, 143, 149, 153, 301, 303]",SBX7.tsv,S0624,S0625
this be,2,64,"[23, 156]","[64, 136, 145, 411, 416, 435]",SBX7.tsv,S0624,S0625
that in,2,66,[23],"[66, 189, 333]",SBX7.tsv,S0624,S0625
in the,2,66,"[23, 180, 306]","[66, 89, 179, 372]",SBX7.tsv,S0624,S0625
come,1,72,"[23, 27]","[72, 77, 81, 138, 167, 187, 371, 453]",SBX7.tsv,S0624,S0625
two,1,93,"[23, 94, 105, 256]","[93, 315]",SBX7.tsv,S0624,S0625
say,1,93,"[23, 110, 162, 206, 226, 282, 322, 340, 471]","[93, 153]",SBX7.tsv,S0624,S0625
that you,2,136,[23],[136],SBX7.tsv,S0624,S0625
know,1,145,"[23, 73, 88, 115, 208, 227, 292, 362]","[145, 167, 171, 249, 317, 435, 449, 451, 464, 221, 277]",SBX7.tsv,S0624,S0625
in a,2,203,"[23, 174, 340]","[203, 235]",SBX7.tsv,S0624,S0625
i know,2,221,"[23, 73, 88, 115]","[221, 277]",SBX7.tsv,S0624,S0625
what be,2,259,[23],[259],SBX7.tsv,S0624,S0625
take,1,279,"[23, 252, 316, 320, 322, 324]","[279, 313, 341, 385]",SBX7.tsv,S0624,S0625
be this,2,399,[23],[399],SBX7.tsv,S0624,S0625
you with,2,427,[23],[427],SBX7.tsv,S0624,S0625
way,1,451,"[23, 208, 264]",[451],SBX7.tsv,S0624,S0625
so glad,2,25,[25],[24],SBX7.tsv,S0624,S0625
