Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
change,1,1,"[0, 754, 756, 758, 783]","[1, 5, 94, 123, 383, 560, 757, 812]",SX6D.tsv,S0144,S0024
first,1,5,"[0, 440, 766]","[5, 198, 494]",SX6D.tsv,S0144,S0024
okay,1,53,"[0, 52, 200, 232, 246, 252, 264, 270, 362, 394, 412, 463, 501, 513, 519, 521, 545, 551, 609, 636, 650, 723, 746, 842]","[53, 61, 199, 217, 233, 271, 273, 309, 365, 371, 427, 478, 486, 500, 520, 552, 558, 606, 635, 657, 804, 817, 474]",SX6D.tsv,S0144,S0024
right,1,59,"[0, 252, 370, 471, 479, 685, 687, 723]","[59, 102, 198, 255, 273, 317, 389, 455, 530, 633, 643, 661, 792, 474]",SX6D.tsv,S0144,S0024
gonna,1,61,"[0, 69, 197, 220, 362, 414, 454, 487, 513, 545, 573, 596, 603, 617, 660, 748, 750, 783, 801, 803]","[61, 80, 94, 98, 115, 125, 187, 363, 524, 624, 704, 812, 829]",SX6D.tsv,S0144,S0024
be we,2,146,[0],[146],SX6D.tsv,S0144,S0024
what be,2,198,"[0, 652, 785]","[198, 307, 453, 504, 704]",SX6D.tsv,S0144,S0024
right okay,2,474,"[0, 723]",[474],SX6D.tsv,S0144,S0024
yeah,1,19,"[2, 16, 24, 30, 38, 40, 44, 60, 67, 83, 85, 91, 97, 99, 110, 112, 122, 126, 128, 136, 138, 147, 155, 157, 159, 224, 232, 246, 254, 268, 312, 328, 358, 364, 370, 398, 426, 428, 432, 444, 446, 454, 456, 460, 463, 477, 489, 507, 517, 525, 549, 573, 578, 582, 586, 588, 600, 603, 605, 609, 613, 625, 630, 634, 668, 670, 691, 697, 715, 717, 733, 746, 754, 791, 805, 838, 840, 842, 844]","[19, 31, 41, 55, 66, 68, 70, 105, 109, 113, 115, 119, 131, 139, 172, 174, 187, 190, 192, 194, 201, 209, 211, 223, 235, 237, 257, 281, 289, 293, 323, 329, 333, 339, 343, 359, 361, 381, 387, 389, 399, 403, 409, 429, 431, 449, 464, 472, 478, 482, 484, 486, 490, 494, 508, 510, 512, 514, 516, 518, 526, 575, 597, 601, 633, 637, 641, 647, 649, 678, 690, 704, 706, 710, 712, 724, 753, 755, 788, 792, 826, 835, 845]",SX6D.tsv,S0144,S0024
see,1,4,"[4, 42, 454, 748, 750, 752]","[1, 55, 64, 66, 100, 182, 433, 663, 684, 710, 265, 441]",SX6D.tsv,S0144,S0024
enrol in yours,3,4,[4],[3],SX6D.tsv,S0144,S0024
enrol in,2,4,[4],"[3, 49]",SX6D.tsv,S0144,S0024
to do,2,5,"[4, 38, 169, 220, 264, 332, 342, 479]","[5, 25, 121, 285, 293, 532, 542, 548, 589, 633, 653, 751, 66]",SX6D.tsv,S0144,S0024
know,1,11,"[4, 136, 138, 262, 280, 300, 374, 392, 414, 416, 450, 487, 503, 545, 673, 803]","[11, 45, 80, 94, 98, 102, 103, 111, 141, 162, 172, 383, 391, 441, 453, 488, 526, 528, 532, 581, 583, 601, 602, 655, 672, 676, 704, 770, 23]",SX6D.tsv,S0144,S0024
know how to,3,23,[4],[23],SX6D.tsv,S0144,S0024
i don't,2,31,"[4, 87, 136, 244, 262, 280, 300, 368, 392, 416, 450, 503, 727]","[31, 94, 102, 162, 172, 227, 313, 453, 532, 581, 583, 653, 655, 676, 704, 800, 812, 441]",SX6D.tsv,S0144,S0024
how do i,3,47,"[4, 232]",[47],SX6D.tsv,S0144,S0024
to do that,3,66,"[4, 342]",[66],SX6D.tsv,S0144,S0024
do that,2,115,"[4, 132, 191, 220, 226, 342, 390, 638]","[115, 182, 227, 610, 763]",SX6D.tsv,S0144,S0024
see i,2,265,[4],[265],SX6D.tsv,S0144,S0024
even,1,439,"[4, 436, 471]","[439, 441, 449, 645]",SX6D.tsv,S0144,S0024
see i don't,3,441,[4],[441],SX6D.tsv,S0144,S0024
enrol,1,680,"[4, 46]",[680],SX6D.tsv,S0144,S0024
how do,2,741,"[4, 30, 232, 638]",[741],SX6D.tsv,S0144,S0024
do i,2,790,"[4, 30, 87, 120, 232, 785]","[790, 792, 817]",SX6D.tsv,S0144,S0024
go,1,6,"[6, 67, 77, 169, 189, 193, 220, 358, 418, 426, 456, 458, 493, 511, 573, 603, 617, 656, 660, 673]","[1, 39, 55, 61, 64, 125, 146, 148, 150, 158, 162, 199, 205, 221, 231, 241, 317, 417, 443, 451, 453, 604, 616, 633, 653, 663, 751, 815, 33, 35, 419, 682, 684, 11]",SX6D.tsv,S0144,S0024
go to the,3,11,[6],"[11, 35, 443]",SX6D.tsv,S0144,S0024
train,1,11,[6],"[11, 35]",SX6D.tsv,S0144,S0024
maybe,1,17,"[6, 687]","[17, 166, 33, 225]",SX6D.tsv,S0144,S0024
maybe we should go to the,6,33,[6],[33],SX6D.tsv,S0144,S0024
time,1,80,"[6, 332, 336, 469, 584]","[80, 84, 88, 198, 265, 327, 530]",SX6D.tsv,S0144,S0024
maybe we,2,225,[6],[225],SX6D.tsv,S0144,S0024
go to,2,231,"[6, 617, 660]","[231, 419, 682, 684, 443]",SX6D.tsv,S0144,S0024
to the,2,339,"[6, 200, 312]","[339, 443]",SX6D.tsv,S0144,S0024
sessions,1,395,[6],"[395, 397, 512]",SX6D.tsv,S0144,S0024
be it,2,415,"[6, 67, 594, 830]","[415, 504]",SX6D.tsv,S0144,S0024
two,1,8,"[8, 104, 358, 380, 388, 487, 628]","[1, 219, 417, 490, 512, 7]",SX6D.tsv,S0144,S0024
you have to register,4,8,[8],"[7, 64]",SX6D.tsv,S0144,S0024
two o'clock,2,8,[8],[7],SX6D.tsv,S0144,S0024
you have to,3,41,"[8, 388]","[41, 64, 263, 317, 522]",SX6D.tsv,S0144,S0024
have to,2,94,"[8, 118, 318, 332, 362, 386, 388, 479, 590, 783]","[94, 213, 363, 447, 587, 589, 595, 633, 639, 817, 263, 317, 522]",SX6D.tsv,S0144,S0024
you have,2,528,"[8, 388]",[528],SX6D.tsv,S0144,S0024
the train session,3,12,[12],[11],SX6D.tsv,S0144,S0024
come,1,12,"[12, 104, 218, 310, 772]","[11, 182, 546, 622, 633, 641, 690, 845]",SX6D.tsv,S0144,S0024
anything,1,25,[12],"[25, 103, 329]",SX6D.tsv,S0144,S0024
the train,2,35,[12],[35],SX6D.tsv,S0144,S0024
last year,2,41,"[12, 18, 20, 282, 334, 386, 416, 442, 521]","[41, 213, 241, 339, 560]",SX6D.tsv,S0144,S0024
and i,2,61,[12],"[61, 166, 790]",SX6D.tsv,S0144,S0024
last,1,66,"[12, 18, 20, 40, 46, 282, 334, 386, 416, 442, 521, 611, 634]","[66, 80, 84, 409, 213, 241, 339, 560]",SX6D.tsv,S0144,S0024
remember,1,92,"[12, 334, 416, 521, 592, 609]","[92, 443, 494, 409, 381, 610]",SX6D.tsv,S0144,S0024
but i,2,154,"[12, 20]","[154, 160, 162, 164, 532, 579, 583]",SX6D.tsv,S0144,S0024
year,1,182,"[12, 18, 20, 67, 282, 288, 334, 382, 386, 390, 416, 440, 442, 521, 779, 783, 816, 830, 842]","[182, 548, 773, 831, 213, 241, 339, 560]",SX6D.tsv,S0144,S0024
i remember,2,381,"[12, 334, 416, 521, 609]","[381, 610]",SX6D.tsv,S0144,S0024
session,1,383,"[12, 374, 420, 479, 511, 537, 549, 553, 559, 561]","[383, 391, 417, 419, 490, 550]",SX6D.tsv,S0144,S0024
remember last,2,409,"[12, 334]",[409],SX6D.tsv,S0144,S0024
useless,1,579,"[12, 382]",[579],SX6D.tsv,S0144,S0024
i didn't,2,682,"[12, 20]",[682],SX6D.tsv,S0144,S0024
really,1,66,"[14, 50, 149, 408, 758, 825]","[66, 90, 98, 125, 168, 207, 303, 325, 581, 383]",SX6D.tsv,S0144,S0024
find,1,125,"[14, 22, 106, 388]","[125, 141, 319]",SX6D.tsv,S0144,S0024
really confuse,2,383,[14],[383],SX6D.tsv,S0144,S0024
i just,2,672,"[14, 22, 609]","[672, 708]",SX6D.tsv,S0144,S0024
look,1,18,"[18, 36, 67, 87, 169, 186, 195, 236, 238, 256, 274, 280, 312, 318, 328, 344, 364, 485, 543, 603, 611, 619, 621, 664, 699, 717, 721, 762, 783, 809, 816, 825, 842]","[15, 39, 55, 76, 86, 194, 198, 221, 233, 325, 365, 522, 528, 530, 532, 566, 568, 570, 606, 618, 624, 667, 704, 722, 724, 726, 751, 808, 824]",SX6D.tsv,S0144,S0024
it do,2,790,[18],[790],SX6D.tsv,S0144,S0024
use,1,23,"[20, 22, 159, 254, 611, 699, 709, 715, 723]","[23, 144, 160, 419, 716]",SX6D.tsv,S0144,S0024
moodle,1,37,"[20, 304, 378, 485, 764, 769, 818]","[37, 43, 417, 637, 643, 645, 653, 684, 763]",SX6D.tsv,S0144,S0024
easier,1,22,"[22, 675]",[15],SX6D.tsv,S0144,S0024
use it,2,23,[22],"[23, 160]",SX6D.tsv,S0144,S0024
a lot,2,109,"[22, 336, 360, 603]","[109, 160]",SX6D.tsv,S0144,S0024
email,1,141,"[22, 380, 537, 541, 545]","[141, 381, 445]",SX6D.tsv,S0144,S0024
lot,1,512,"[22, 360]",[512],SX6D.tsv,S0144,S0024
well,1,26,"[26, 40, 52, 85, 89, 116, 128, 134, 138, 159, 189, 191, 224, 226, 296, 300, 304, 332, 362, 364, 382, 414, 596, 603, 638, 681, 705, 766, 767, 769]","[13, 17, 31, 43, 53, 76, 94, 98, 109, 135, 150, 160, 178, 187, 309, 325, 335, 339, 383, 490, 514, 524, 583, 599, 601, 606, 622, 667, 726, 730, 743, 751, 786, 792, 826, 788]",SX6D.tsv,S0144,S0024
i've get,2,26,"[26, 28, 350]","[25, 39, 148, 194, 672, 680, 726, 806]",SX6D.tsv,S0144,S0024
proxy on,2,26,"[26, 28]","[25, 27]",SX6D.tsv,S0144,S0024
get,1,27,"[26, 28, 30, 34, 42, 46, 52, 54, 71, 159, 169, 186, 200, 204, 232, 246, 274, 300, 324, 328, 350, 352, 360, 362, 372, 374, 434, 440, 442, 454, 485, 509, 511, 573, 615, 687, 691]","[27, 31, 64, 141, 148, 152, 160, 172, 227, 231, 265, 297, 325, 337, 339, 383, 391, 443, 445, 488, 494, 510, 548, 575, 585, 602, 633, 637, 667, 690, 751, 765, 824, 39, 194, 672, 680, 29, 178, 182, 726, 806]",SX6D.tsv,S0144,S0024
get a proxy on,4,29,"[26, 28]",[29],SX6D.tsv,S0144,S0024
