Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
it's,1,7,"[0, 6, 7, 8, 12, 18, 19, 76, 84, 119, 141, 145, 146, 154, 158, 160, 218, 227, 229]",SK3S.tsv
so,1,33,"[0, 18, 24, 26, 30, 33, 56, 62, 63, 65, 101, 113, 115, 126, 135, 137, 141, 156, 157, 159, 160, 191, 195, 198]",SK3S.tsv
it,1,7,"[2, 7, 18, 26, 43, 48, 49, 50, 52, 54, 55, 56, 64, 79, 80, 117, 159, 161, 167, 168, 169, 170, 173, 178, 179, 182, 193, 199, 202, 204, 214, 218, 220, 224, 225, 232]",SK3S.tsv
but,1,67,"[2, 8, 10, 12, 16, 24, 28, 65, 67, 77, 86, 93, 97, 109, 115, 124, 126, 142, 165, 180, 193, 204, 213, 227, 229]",SK3S.tsv
yes,1,55,"[2, 55, 130, 132, 136, 197]",SK3S.tsv
paper,1,4,"[3, 4, 10, 14, 198]",SK3S.tsv
snob,1,4,"[3, 4]",SK3S.tsv
yeah,1,7,"[4, 6, 7, 9, 11, 13, 16, 17, 19, 29, 35, 39, 57, 63, 67, 68, 81, 82, 84, 91, 95, 99, 100, 105, 109, 110, 112, 116, 118, 119, 122, 125, 138, 142, 152, 158, 165, 183, 184, 191, 204, 205, 206, 211, 214, 216, 220, 228, 233]",SK3S.tsv
and,1,15,"[4, 10, 12, 14, 15, 18, 21, 32, 46, 50, 52, 54, 63, 77, 80, 84, 94, 113, 115, 121, 124, 126, 149, 154, 156, 161, 177, 178, 180, 184, 191, 193, 199, 208, 213, 220, 227, 232]",SK3S.tsv
card,1,46,"[4, 6, 8, 10, 14, 18, 28, 46, 50, 135]",SK3S.tsv
i,1,6,"[1, 6, 7, 20, 24, 32, 41, 44, 45, 46, 50, 51, 56, 58, 63, 70, 75, 76, 86, 92, 105, 113, 115, 117, 126, 140, 141, 152, 153, 156, 160, 162, 172, 174, 178, 182, 184, 193, 195, 204, 214, 221, 236]",SK3S.tsv
that,1,6,"[1, 6, 7, 8, 21, 30, 31, 33, 34, 38, 39, 40, 41, 43, 44, 51, 80, 84, 104, 109, 113, 117, 126, 127, 135, 151, 152, 156, 157, 174, 198, 205, 207, 213, 215, 217, 221, 223, 226, 227, 235]",SK3S.tsv
why,1,6,"[3, 6, 32, 102]",SK3S.tsv
a,1,6,"[3, 6, 8, 10, 12, 18, 23, 24, 28, 45, 55, 59, 62, 63, 67, 70, 90, 92, 94, 109, 113, 115, 121, 124, 137, 138, 142, 152, 156, 160, 192, 193, 195, 202, 220, 226, 227]",SK3S.tsv
buy,1,37,"[6, 12, 14, 18, 37, 38, 43, 62]",SK3S.tsv
her,1,42,"[6, 8, 10, 12, 18, 41, 42, 43, 44, 85, 86, 92, 94, 113, 114, 115, 135, 202, 203, 224, 225]",SK3S.tsv
cos,1,44,"[6, 20, 44, 63, 67, 101, 103, 111, 115, 117, 145, 154, 182]",SK3S.tsv
