Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
be,1,1,"[0, 1, 3, 4, 7, 9, 19, 21, 23, 27, 29, 34, 42, 63, 72, 85, 86, 89, 95, 99, 116, 121, 124, 127, 129, 132, 136, 144, 151, 152, 158, 164, 174, 176, 185, 189, 191, 195, 197, 212, 219, 222, 224, 226, 228, 232, 237, 239, 241, 244, 248, 258, 261, 264, 265, 269, 273, 277, 287, 300, 308, 314, 319, 332, 334, 339, 346, 350, 352, 357, 369, 371, 387, 390, 400, 401, 408, 418, 421, 429, 433, 436, 439, 443, 450, 465, 481, 513, 523, 531, 534, 535, 537, 539, 562, 564, 566, 572, 578, 584, 596, 597, 600, 612, 617, 628, 630, 643, 647, 651, 659, 683, 686, 690, 698, 699, 711, 725, 730, 738, 740, 747, 759, 761, 763, 799, 803, 805]",S4NB.tsv
it,1,3,"[0, 3, 7, 9, 11, 21, 23, 24, 27, 31, 34, 45, 50, 62, 63, 65, 72, 73, 74, 85, 86, 97, 99, 100, 101, 116, 118, 124, 129, 132, 136, 141, 146, 149, 151, 152, 185, 186, 187, 193, 197, 237, 241, 244, 248, 261, 273, 274, 277, 314, 320, 329, 332, 346, 352, 359, 362, 366, 369, 375, 382, 385, 390, 398, 400, 401, 404, 411, 416, 418, 421, 433, 436, 450, 451, 465, 479, 499, 504, 562, 566, 578, 590, 594, 611, 612, 614, 618, 625, 643, 666, 667, 694, 711, 725, 730, 734, 738, 747, 753, 759, 793, 794, 803]",S4NB.tsv
the,1,4,"[0, 4, 7, 9, 13, 15, 17, 29, 31, 57, 65, 72, 74, 76, 78, 81, 86, 91, 95, 97, 118, 124, 132, 141, 151, 152, 158, 161, 189, 199, 212, 226, 228, 234, 237, 246, 253, 256, 269, 271, 277, 278, 314, 332, 348, 350, 352, 364, 371, 375, 390, 406, 411, 414, 418, 423, 425, 431, 443, 446, 465, 468, 470, 499, 503, 504, 505, 506, 510, 515, 517, 519, 531, 532, 537, 539, 540, 542, 543, 545, 556, 562, 564, 566, 569, 574, 577, 579, 583, 584, 588, 592, 611, 612, 625, 632, 639, 641, 650, 678, 683, 694, 696, 699, 713, 720, 736, 738, 747, 761, 772, 776, 793, 803]",S4NB.tsv
it be,2,9,"[0, 9, 34, 63, 99, 124, 129, 136, 151, 152, 185, 241, 244, 273, 346, 352, 400, 418, 433, 436, 562, 566, 612, 643, 725, 738]",S4NB.tsv
food,1,92,"[0, 92]",S4NB.tsv
see,1,102,"[0, 102, 191, 241, 244, 246, 274, 332, 453, 472, 483, 499, 520, 522, 655, 728, 809]",S4NB.tsv
and,1,7,"[0, 7, 9, 13, 15, 17, 19, 21, 23, 24, 25, 27, 29, 37, 42, 50, 68, 70, 72, 73, 78, 84, 97, 110, 121, 123, 124, 129, 132, 136, 138, 141, 146, 151, 152, 160, 161, 168, 178, 179, 181, 189, 191, 197, 199, 200, 203, 205, 213, 215, 217, 219, 222, 228, 230, 236, 244, 246, 256, 258, 260, 261, 269, 271, 275, 276, 278, 287, 295, 304, 325, 327, 329, 341, 344, 346, 348, 350, 355, 359, 362, 381, 385, 390, 406, 408, 411, 416, 418, 421, 423, 425, 427, 429, 431, 443, 458, 464, 470, 472, 475, 477, 483, 488, 499, 504, 507, 512, 515, 523, 537, 542, 545, 550, 556, 558, 564, 577, 581, 584, 590, 594, 596, 610, 612, 617, 620, 625, 628, 632, 639, 641, 643, 645, 657, 666, 668, 670, 674, 678, 681, 687, 690, 692, 698, 699, 713, 720, 730, 733, 736, 753, 761, 763, 779, 789, 793, 805]",S4NB.tsv
how,1,207,"[0, 207, 208, 210, 221, 277, 287, 314, 334, 357, 534]",S4NB.tsv
and then,2,37,"[0, 37, 132, 136, 203, 215, 222, 228, 236, 287, 418, 470, 515, 577, 584, 596, 612, 628, 632, 687]",S4NB.tsv
before,1,302,"[0, 260, 302, 627]",S4NB.tsv
then,1,7,"[0, 7, 37, 91, 132, 136, 203, 215, 219, 222, 228, 236, 240, 241, 287, 320, 418, 470, 515, 520, 522, 548, 577, 584, 588, 594, 596, 612, 614, 628, 632, 687]",S4NB.tsv
come,1,223,"[0, 223, 226, 260, 325, 348, 423, 475, 504, 545, 584]",S4NB.tsv
long,1,531,"[0, 531, 660, 722, 767]",S4NB.tsv
we'll see,2,728,"[0, 728]",S4NB.tsv
what,1,85,"[2, 48, 78, 85, 164, 187, 238, 329, 356, 387, 472, 505, 583, 611, 627, 708, 736, 738, 740]",S4NB.tsv
well,1,36,"[2, 36, 66, 72, 95, 197, 203, 241, 244, 256, 276, 295, 302, 344, 355, 356, 362, 379, 423, 439, 450, 465, 475, 494, 542, 584, 602, 603, 628, 639, 641, 672, 696, 709, 782, 795]",S4NB.tsv
mm,1,18,"[6, 12, 18, 20, 22, 26, 40, 64, 71, 75, 77, 90, 137, 153, 167, 194, 202, 211, 213, 229, 235, 245, 250, 254, 257, 274, 289, 291, 293, 296, 301, 303, 305, 313, 316, 318, 324, 328, 330, 333, 335, 337, 343, 347, 349, 353, 354, 356, 361, 368, 379, 380, 384, 386, 388, 389, 393, 405, 407, 410, 412, 417, 424, 430, 434, 444, 454, 456, 459, 461, 462, 467, 469, 471, 476, 478, 480, 490, 494, 502, 504, 524, 532, 538, 547, 552, 560, 565, 568, 571, 573, 585, 589, 595, 601, 605, 607, 609, 613, 622, 629, 631, 633, 635, 646, 649, 652, 656, 658, 680, 684, 691, 695, 699, 700, 701, 712, 714, 716, 721, 727, 729, 731, 740, 745, 758, 760, 762, 764, 766, 771, 773, 775, 778, 783, 787, 795, 798, 800, 806]",S4NB.tsv
oh,1,28,"[10, 14, 16, 19, 21, 23, 27, 28, 30, 32, 33, 36, 38, 44, 49, 69, 73, 83, 86, 87, 93, 99, 102, 114, 127, 130, 131, 150, 163, 172, 180, 213, 218, 225, 227, 242, 243, 247, 266, 267, 270, 274, 279, 280, 282, 286, 288, 382, 385, 391, 394, 419, 435, 439, 450, 473, 475, 484, 493, 495, 497, 498, 507, 508, 518, 533, 536, 543, 544, 546, 587, 596, 617, 619, 637, 642, 648, 651, 667, 690, 739, 744, 769]",S4NB.tsv
oh no,2,30,"[28, 30, 32, 33, 213]",S4NB.tsv
no,1,98,"[28, 30, 32, 33, 98, 101, 107, 171, 175, 197, 213, 239, 241, 249, 252, 320, 321, 322, 348, 450, 523, 526, 560, 567, 675, 676, 677, 695, 724]",S4NB.tsv
a,1,35,"[3, 7, 9, 19, 21, 35, 36, 37, 42, 43, 50, 55, 57, 65, 72, 74, 78, 80, 84, 86, 96, 98, 102, 109, 116, 127, 129, 135, 141, 142, 144, 151, 154, 171, 179, 181, 184, 186, 187, 199, 206, 219, 224, 237, 246, 265, 275, 276, 292, 298, 308, 323, 332, 339, 355, 369, 375, 379, 381, 383, 396, 404, 408, 411, 431, 439, 442, 453, 464, 465, 472, 474, 475, 535, 537, 555, 570, 574, 584, 590, 594, 612, 614, 617, 620, 628, 632, 634, 636, 645, 660, 666, 667, 683, 702, 706, 707, 738, 748, 759, 761, 767, 774, 776, 794, 805, 808, 809]",S4NB.tsv
you're,1,123,"[35, 123, 317, 329, 362, 530, 636]",S4NB.tsv
yeah,1,39,"[1, 5, 21, 39, 41, 42, 44, 45, 54, 56, 58, 60, 62, 63, 67, 69, 79, 82, 88, 93, 108, 112, 115, 117, 119, 120, 122, 125, 126, 133, 134, 135, 139, 142, 143, 145, 156, 159, 162, 163, 165, 169, 171, 172, 173, 177, 183, 188, 190, 198, 201, 204, 205, 216, 221, 224, 228, 231, 233, 238, 244, 246, 259, 262, 263, 265, 266, 267, 268, 270, 272, 274, 276, 279, 280, 281, 282, 284, 285, 299, 307, 309, 315, 326, 331, 338, 340, 342, 345, 347, 351, 358, 359, 360, 363, 365, 366, 367, 370, 376, 377, 394, 397, 400, 403, 413, 415, 419, 420, 426, 428, 429, 432, 436, 438, 439, 440, 447, 448, 449, 450, 451, 457, 460, 463, 464, 466, 482, 484, 485, 487, 489, 501, 502, 509, 510, 511, 514, 516, 528, 530, 533, 541, 543, 545, 549, 551, 553, 554, 555, 557, 559, 561, 563, 567, 576, 580, 582, 597, 599, 602, 603, 604, 606, 610, 615, 616, 624, 626, 636, 637, 640, 642, 644, 648, 653, 654, 659, 661, 663, 665, 667, 669, 671, 673, 678, 682, 685, 688, 693, 697, 699, 702, 703, 707, 719, 720, 726, 728, 732, 735, 737, 747, 750, 752, 754, 755, 768, 769, 777, 782, 785, 787, 788, 791, 795, 796, 802, 804, 807]",S4NB.tsv
i,1,39,"[4, 7, 9, 13, 17, 19, 21, 23, 24, 27, 29, 37, 38, 39, 42, 50, 53, 55, 57, 69, 72, 74, 78, 80, 84, 92, 94, 98, 99, 104, 105, 113, 114, 124, 151, 164, 165, 171, 172, 191, 195, 197, 199, 203, 205, 222, 238, 241, 244, 246, 258, 261, 269, 273, 274, 287, 295, 302, 304, 319, 320, 323, 346, 350, 355, 382, 385, 390, 399, 402, 404, 406, 408, 418, 425, 429, 431, 438, 439, 441, 443, 465, 470, 472, 475, 477, 483, 486, 488, 491, 499, 508, 520, 522, 537, 542, 553, 562, 564, 566, 570, 581, 590, 594, 628, 636, 641, 651, 657, 667, 668, 690, 702, 713, 715, 717, 720, 722, 723, 728, 746, 748, 779, 781, 782, 793, 797, 801, 803]",S4NB.tsv
yeah i,2,42,"[39, 42, 69, 171, 172, 246, 274, 438, 636, 667, 720, 728, 782]",S4NB.tsv
do,1,39,"[13, 17, 39, 73, 100, 132, 141, 156, 207, 208, 210, 212, 256, 265, 287, 302, 319, 320, 387, 390, 402, 436, 443, 450, 472, 475, 583, 584, 602, 603, 611, 618, 620, 625, 627, 628, 632, 651, 666, 679, 690, 695, 696, 699, 708, 713, 720, 736, 738, 740, 746, 782, 789, 790, 791, 797, 801, 803]",S4NB.tsv
yeah i do,3,782,"[39, 782]",S4NB.tsv
but,1,43,"[9, 17, 37, 43, 57, 62, 72, 98, 104, 144, 189, 193, 195, 197, 199, 205, 237, 244, 246, 261, 273, 287, 300, 302, 308, 332, 352, 366, 408, 431, 443, 510, 513, 531, 535, 553, 564, 584, 614, 617, 618, 641, 651, 659, 660, 694, 713, 723, 728, 767, 793, 797, 801]",S4NB.tsv
