Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
nice,1,5,"[0, 5, 20, 140, 157, 222, 232, 235, 263, 270, 271, 282, 292, 307, 311, 325, 328, 361, 422, 440, 446, 473, 477, 565, 656, 679, 693, 709, 710, 714, 719, 720, 743, 746, 797, 801, 809, 826, 912, 914, 923, 985, 1037]",SEJK.tsv
it,1,2,"[1, 2, 4, 5, 23, 26, 29, 38, 42, 44, 48, 51, 54, 55, 57, 67, 69, 73, 77, 83, 95, 98, 105, 118, 121, 130, 134, 137, 149, 155, 168, 184, 191, 194, 195, 201, 215, 216, 221, 222, 225, 227, 230, 235, 237, 247, 248, 264, 276, 277, 291, 303, 307, 308, 310, 313, 314, 330, 343, 345, 368, 371, 380, 381, 422, 425, 428, 432, 435, 436, 441, 442, 445, 467, 473, 477, 481, 486, 488, 490, 492, 500, 517, 521, 525, 526, 545, 563, 565, 567, 569, 577, 591, 601, 606, 636, 641, 644, 652, 655, 666, 670, 672, 693, 720, 725, 731, 733, 751, 759, 796, 857, 868, 872, 882, 883, 885, 887, 889, 891, 897, 907, 914, 916, 924, 929, 933, 941, 943, 946, 949, 951, 955, 966, 970, 972, 980, 1012, 1013, 1020, 1025]",SEJK.tsv
have,1,7,"[2, 7, 13, 40, 54, 67, 110, 134, 154, 155, 164, 166, 170, 190, 198, 200, 215, 222, 227, 230, 318, 322, 323, 337, 345, 356, 362, 380, 381, 386, 414, 418, 460, 466, 483, 490, 492, 494, 496, 499, 506, 509, 511, 514, 515, 516, 531, 532, 548, 558, 614, 630, 652, 680, 687, 697, 716, 723, 743, 746, 780, 798, 800, 809, 819, 846, 885, 889, 909, 922, 925, 945, 957, 960, 962, 964, 966, 968, 982, 986, 988, 990]",SEJK.tsv
yes,1,11,"[2, 4, 10, 11, 13, 15, 22, 25, 26, 29, 30, 33, 39, 41, 43, 50, 55, 56, 62, 77, 85, 87, 94, 102, 104, 105, 115, 122, 130, 131, 132, 146, 147, 150, 154, 156, 164, 168, 169, 188, 190, 196, 204, 216, 222, 226, 228, 230, 236, 238, 242, 249, 260, 264, 267, 300, 308, 314, 315, 317, 323, 326, 331, 334, 340, 342, 350, 380, 382, 404, 416, 420, 423, 426, 429, 439, 441, 446, 449, 451, 452, 454, 456, 468, 488, 498, 500, 507, 508, 510, 513, 514, 521, 522, 539, 541, 545, 552, 554, 561, 564, 574, 576, 578, 581, 583, 590, 592, 594, 601, 608, 612, 614, 618, 619, 627, 628, 632, 636, 649, 651, 680, 682, 684, 687, 688, 692, 694, 698, 699, 703, 708, 715, 716, 717, 720, 736, 738, 741, 744, 747, 755, 758, 790, 793, 799, 803, 805, 818, 833, 834, 838, 842, 853, 854, 858, 859, 860, 867, 872, 875, 881, 882, 883, 888, 890, 897, 900, 902, 904, 912, 913, 916, 921, 923, 927, 928, 934, 936, 942, 947, 954, 958, 966, 973, 979, 983, 985, 987, 989, 993, 1001, 1003, 1011, 1013, 1014, 1017, 1019, 1027, 1032, 1034]",SEJK.tsv
yes it,2,29,"[2, 4, 29, 77, 105, 314, 521, 545, 601, 636, 720]",SEJK.tsv
do,1,5,"[4, 5, 25, 42, 55, 101, 102, 105, 130, 131, 134, 142, 143, 145, 157, 182, 194, 215, 246, 296, 297, 311, 355, 371, 403, 404, 408, 417, 422, 432, 436, 444, 466, 474, 478, 484, 553, 557, 565, 577, 654, 666, 667, 672, 674, 675, 683, 684, 687, 693, 702, 717, 744, 749, 750, 794, 796, 800, 807, 810, 811, 824, 858, 878, 893, 915, 920, 923, 924, 948, 957, 962, 965, 978, 986, 988, 992, 1002, 1003, 1014, 1015, 1019, 1023]",SEJK.tsv
mm,1,35,"[4, 6, 8, 35, 52, 56, 58, 75, 78, 80, 86, 91, 93, 100, 101, 109, 111, 113, 124, 126, 128, 136, 141, 148, 156, 157, 174, 186, 197, 235, 240, 244, 248, 250, 261, 265, 268, 270, 271, 274, 284, 286, 290, 293, 296, 298, 304, 306, 309, 318, 324, 329, 333, 346, 348, 351, 352, 359, 363, 367, 370, 372, 377, 379, 385, 387, 389, 392, 394, 396, 398, 400, 406, 410, 417, 424, 427, 431, 434, 437, 472, 476, 493, 502, 505, 527, 546, 549, 555, 570, 595, 599, 605, 617, 623, 629, 635, 643, 655, 656, 657, 661, 677, 681, 696, 712, 714, 718, 732, 739, 742, 750, 752, 753, 756, 779, 782, 783, 789, 806, 807, 812, 814, 817, 825, 827, 830, 845, 851, 857, 863, 864, 865, 867, 873, 877, 881, 884, 886, 890, 896, 905, 906, 910, 926, 932, 933, 940, 946, 959, 967, 971, 975, 976, 980, 981, 989, 996, 1007]",SEJK.tsv
mm yes,2,56,"[4, 56, 156, 867, 881, 989]",SEJK.tsv
it do,2,422,"[4, 105, 422]",SEJK.tsv
good,1,8,"[1, 3, 8, 9, 26, 75, 77, 155, 231, 245, 247, 249, 251, 260, 272, 274, 296, 316, 317, 349, 356, 405, 422, 436, 438, 536, 547, 558, 631, 655, 689, 698, 699, 700, 706, 715, 751, 757, 764, 807, 814, 825, 916, 921, 926, 934, 937, 948, 957, 978, 980, 989, 999, 1008, 1014, 1017, 1027]",SEJK.tsv
a,1,8,"[1, 5, 8, 10, 13, 24, 42, 52, 74, 79, 110, 131, 144, 145, 151, 153, 163, 164, 169, 170, 183, 192, 196, 198, 200, 203, 210, 212, 222, 230, 241, 253, 277, 279, 281, 289, 291, 294, 296, 297, 299, 307, 311, 321, 337, 350, 356, 362, 364, 386, 395, 399, 407, 416, 418, 425, 432, 435, 441, 442, 443, 489, 490, 496, 497, 509, 514, 521, 532, 584, 589, 605, 618, 626, 630, 638, 647, 655, 693, 713, 716, 731, 737, 743, 755, 796, 804, 809, 819, 824, 839, 855, 857, 862, 891, 893, 915, 925, 961, 964, 966, 968, 972, 984, 986, 988, 999, 1004, 1013, 1014, 1037]",SEJK.tsv
lot,1,8,"[5, 8, 79, 144, 203, 341, 488, 618, 862]",SEJK.tsv
a lot,2,52,"[8, 52, 79, 110, 144, 203, 241, 395, 618, 809, 862, 893, 915, 964, 968]",SEJK.tsv
