Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
the,1,1,"[0, 1, 14, 19, 20, 22, 24, 28, 36, 46, 52, 59, 60, 61, 65, 73, 79, 91, 93, 105, 120, 121, 124, 128, 129, 154, 174, 183, 185, 188, 213, 221, 225, 231, 247, 248, 250, 252, 270, 271, 275, 286, 288, 292, 297, 303, 305, 306, 307, 316, 320]",SXUQ.tsv
i don't,2,5,"[0, 5, 43, 73, 166, 193, 293, 295]",SXUQ.tsv
why he,2,5,"[0, 5]",SXUQ.tsv
a,1,5,"[0, 5, 18, 22, 25, 46, 77, 81, 84, 89, 91, 93, 94, 97, 98, 99, 100, 104, 107, 109, 114, 115, 120, 122, 134, 143, 146, 155, 160, 165, 168, 171, 172, 179, 181, 183, 196, 198, 199, 201, 203, 204, 225, 227, 229, 231, 241, 243, 248, 251, 261, 266, 269, 271, 276, 282, 285, 286, 290, 299, 331, 332, 334, 341, 348, 349, 351]",SXUQ.tsv
i,1,5,"[0, 5, 11, 13, 31, 40, 43, 52, 59, 60, 65, 67, 73, 74, 75, 77, 84, 89, 91, 93, 150, 155, 156, 158, 165, 166, 176, 181, 183, 185, 193, 225, 227, 229, 231, 239, 248, 250, 256, 259, 262, 266, 267, 268, 269, 271, 279, 280, 286, 293, 295, 297, 302, 303, 305, 306, 307, 314, 318, 320, 324, 335, 344, 349]",SXUQ.tsv
he,1,10,"[0, 5, 10, 13, 14, 15, 18, 21, 25, 28, 268, 271, 305, 306]",SXUQ.tsv
have,1,10,"[0, 10, 18, 25, 46, 67, 69, 75, 77, 81, 116, 122, 130, 152, 168, 213, 233, 243, 268, 275, 276, 279, 280, 285, 286, 355]",SXUQ.tsv
phone,1,10,"[0, 10]",SXUQ.tsv
the time,2,14,"[0, 14, 174, 183]",SXUQ.tsv
know,1,40,"[0, 40, 46, 52, 97, 183, 193, 205, 256, 262, 271, 288, 293, 295, 302, 306]",SXUQ.tsv
have a,2,46,"[0, 46, 243, 286]",SXUQ.tsv
