Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
i'm,1,1,"[0, 1, 12, 19, 40, 46, 89, 98, 122, 134, 140, 150, 167, 238, 244, 318, 326, 344, 355, 421, 444, 452, 469, 545, 549, 596, 737, 740, 780, 790, 803, 805, 816, 921, 922, 925, 936, 942, 944, 951, 980, 1013, 1025, 1027, 1051, 1069, 1161, 1193, 1213, 1231, 1264, 1266, 1288, 1292, 1299, 1305, 1311, 1313, 1334, 1341, 1343, 1380, 1389, 1479, 1481]",SQP2.tsv
ready,1,1,"[0, 1, 1203]",SQP2.tsv
for,1,15,"[0, 15, 47, 63, 101, 105, 109, 115, 117, 144, 150, 152, 167, 234, 251, 259, 282, 290, 334, 340, 446, 452, 484, 504, 508, 514, 522, 551, 578, 589, 591, 600, 662, 667, 684, 701, 707, 720, 724, 751, 755, 756, 765, 789, 790, 890, 921, 926, 988, 989, 993, 1006, 1013, 1035, 1056, 1099, 1124, 1187, 1196, 1198, 1203, 1213, 1328, 1334, 1335, 1340, 1442, 1455, 1476, 1487, 1494, 1499, 1506]",SQP2.tsv
a,1,19,"[0, 2, 19, 22, 27, 29, 31, 45, 60, 74, 81, 89, 93, 117, 125, 127, 134, 141, 160, 161, 165, 167, 169, 172, 177, 190, 192, 193, 204, 219, 221, 232, 234, 246, 251, 259, 261, 279, 280, 290, 292, 305, 314, 331, 344, 346, 349, 365, 367, 369, 379, 385, 395, 401, 406, 416, 417, 419, 423, 435, 446, 448, 452, 478, 480, 482, 486, 488, 495, 510, 512, 515, 522, 524, 541, 543, 545, 546, 547, 551, 555, 556, 562, 572, 586, 618, 641, 646, 660, 664, 667, 677, 678, 681, 682, 684, 688, 692, 696, 697, 698, 705, 720, 745, 749, 753, 783, 792, 799, 804, 821, 823, 827, 829, 841, 850, 867, 868, 870, 878, 880, 890, 892, 900, 906, 914, 917, 927, 952, 963, 969, 971, 973, 974, 992, 1013, 1015, 1019, 1030, 1040, 1046, 1061, 1068, 1081, 1085, 1105, 1113, 1118, 1130, 1148, 1150, 1158, 1183, 1185, 1190, 1203, 1204, 1235, 1237, 1249, 1251, 1259, 1266, 1272, 1278, 1282, 1286, 1292, 1294, 1302, 1305, 1315, 1322, 1326, 1328, 1332, 1334, 1335, 1347, 1358, 1385, 1387, 1434, 1438, 1442, 1457, 1459, 1470, 1473, 1476, 1479, 1490, 1516, 1537, 1538, 1541]",SQP2.tsv
you,1,19,"[0, 19, 25, 29, 52, 55, 66, 72, 76, 83, 85, 86, 99, 103, 115, 117, 123, 127, 139, 141, 144, 148, 159, 161, 165, 167, 173, 175, 182, 193, 196, 198, 202, 205, 209, 211, 214, 218, 226, 234, 235, 246, 251, 254, 256, 259, 261, 265, 271, 273, 290, 292, 299, 300, 309, 310, 324, 329, 331, 334, 340, 349, 351, 355, 357, 361, 367, 369, 371, 373, 379, 381, 399, 400, 404, 406, 417, 448, 456, 458, 475, 491, 493, 500, 504, 510, 512, 515, 519, 521, 527, 529, 541, 547, 548, 549, 551, 555, 558, 574, 576, 580, 582, 584, 589, 593, 594, 596, 599, 600, 604, 605, 613, 628, 653, 657, 658, 660, 662, 664, 666, 667, 669, 675, 681, 684, 702, 704, 724, 733, 737, 739, 743, 745, 746, 776, 787, 789, 791, 800, 804, 806, 808, 822, 824, 825, 826, 830, 835, 837, 840, 864, 881, 883, 890, 900, 902, 904, 906, 908, 914, 921, 923, 926, 929, 932, 934, 935, 941, 951, 952, 953, 955, 961, 963, 983, 985, 987, 993, 999, 1011, 1014, 1050, 1063, 1068, 1078, 1080, 1118, 1124, 1130, 1144, 1146, 1162, 1175, 1176, 1192, 1196, 1200, 1201, 1202, 1209, 1216, 1221, 1227, 1234, 1237, 1245, 1251, 1253, 1259, 1293, 1295, 1302, 1305, 1310, 1320, 1326, 1328, 1334, 1335, 1340, 1356, 1357, 1358, 1360, 1362, 1366, 1369, 1384, 1405, 1406, 1408, 1412, 1426, 1470, 1494, 1496, 1499, 1502]",SQP2.tsv
the,1,47,"[0, 14, 27, 29, 46, 47, 61, 68, 72, 86, 89, 91, 92, 93, 96, 99, 101, 103, 113, 115, 117, 122, 123, 139, 155, 161, 167, 169, 172, 175, 182, 187, 211, 217, 219, 222, 228, 229, 234, 244, 250, 273, 275, 277, 279, 280, 290, 306, 308, 314, 322, 331, 334, 340, 348, 349, 351, 359, 361, 367, 371, 381, 395, 400, 401, 404, 411, 417, 419, 431, 432, 433, 435, 437, 454, 462, 466, 469, 470, 486, 488, 491, 493, 494, 504, 508, 510, 517, 538, 547, 548, 549, 555, 572, 573, 575, 580, 586, 591, 596, 598, 599, 600, 626, 632, 643, 646, 653, 657, 658, 667, 673, 679, 695, 701, 703, 729, 731, 735, 739, 745, 748, 757, 760, 762, 763, 764, 766, 768, 774, 783, 786, 790, 820, 840, 841, 847, 861, 882, 904, 906, 908, 919, 949, 953, 962, 975, 976, 980, 983, 985, 992, 993, 996, 997, 999, 1006, 1008, 1010, 1012, 1016, 1019, 1033, 1035, 1041, 1042, 1043, 1044, 1045, 1056, 1064, 1065, 1073, 1077, 1078, 1088, 1092, 1101, 1104, 1112, 1113, 1117, 1127, 1136, 1139, 1148, 1150, 1154, 1155, 1157, 1161, 1169, 1179, 1187, 1188, 1190, 1196, 1200, 1203, 1204, 1206, 1212, 1213, 1216, 1219, 1221, 1225, 1227, 1235, 1239, 1251, 1257, 1258, 1259, 1260, 1262, 1272, 1283, 1293, 1295, 1297, 1299, 1305, 1307, 1321, 1325, 1334, 1338, 1340, 1341, 1343, 1364, 1368, 1371, 1387, 1389, 1390, 1392, 1405, 1406, 1408, 1412, 1419, 1420, 1425, 1430, 1431, 1433, 1434, 1436, 1442, 1453, 1461, 1465, 1472, 1475, 1479, 1481, 1497, 1509, 1522, 1530]",SQP2.tsv
be,1,32,"[0, 2, 4, 8, 22, 27, 29, 31, 32, 33, 41, 50, 60, 69, 76, 83, 99, 107, 109, 111, 115, 117, 119, 123, 125, 132, 134, 145, 157, 159, 160, 161, 165, 167, 173, 175, 177, 179, 186, 187, 191, 193, 209, 219, 229, 234, 238, 246, 250, 251, 259, 261, 265, 267, 269, 273, 275, 277, 279, 288, 290, 300, 306, 310, 335, 337, 345, 353, 358, 359, 367, 369, 375, 384, 389, 393, 398, 404, 417, 419, 426, 428, 431, 433, 435, 437, 446, 448, 452, 454, 456, 463, 466, 468, 469, 470, 478, 480, 488, 491, 493, 495, 497, 500, 502, 504, 508, 515, 536, 538, 549, 558, 560, 566, 568, 572, 573, 582, 584, 586, 589, 591, 594, 596, 598, 602, 616, 620, 626, 628, 630, 632, 638, 640, 641, 647, 653, 667, 675, 678, 684, 686, 688, 690, 692, 695, 705, 711, 715, 720, 728, 731, 739, 745, 746, 751, 756, 757, 770, 783, 789, 790, 800, 801, 810, 820, 822, 828, 837, 840, 841, 847, 850, 853, 856, 867, 868, 870, 883, 889, 906, 912, 919, 921, 926, 932, 939, 951, 952, 963, 980, 985, 992, 1001, 1003, 1006, 1008, 1010, 1014, 1019, 1037, 1046, 1052, 1056, 1059, 1063, 1073, 1074, 1076, 1078, 1086, 1088, 1092, 1094, 1096, 1100, 1101, 1102, 1112, 1117, 1121, 1130, 1132, 1136, 1139, 1146, 1152, 1154, 1155, 1160, 1172, 1179, 1188, 1190, 1196, 1203, 1204, 1213, 1219, 1221, 1260, 1268, 1276, 1279, 1283, 1302, 1307, 1309, 1310, 1320, 1321, 1325, 1326, 1328, 1334, 1340, 1343, 1358, 1382, 1384, 1394, 1412, 1431, 1438, 1442, 1444, 1446, 1457, 1463, 1464, 1481, 1502, 1505, 1509, 1516, 1519, 1520, 1538]",SQP2.tsv
right,1,161,"[0, 2, 46, 137, 161, 234, 288, 302, 307, 354, 360, 362, 392, 410, 419, 441, 445, 504, 547, 550, 552, 668, 742, 743, 815, 828, 830, 841, 871, 898, 927, 957, 1062, 1078, 1084, 1089, 1166, 1388, 1452, 1454, 1467]",SQP2.tsv
be you,2,76,"[0, 76, 265, 310, 628, 822, 921, 951, 1320, 1326]",SQP2.tsv
such a,2,193,"[0, 192, 193, 435, 546, 664, 890]",SQP2.tsv
for the,2,1187,"[0, 1035, 1056, 1187, 1340]",SQP2.tsv
this,1,63,"[2, 8, 22, 27, 33, 63, 117, 193, 229, 234, 246, 259, 265, 267, 269, 306, 308, 334, 355, 367, 379, 504, 514, 545, 573, 589, 591, 600, 613, 632, 653, 667, 705, 790, 803, 840, 861, 919, 992, 1149, 1301, 1322, 1438, 1479, 1522]",SQP2.tsv
so,1,117,"[2, 8, 27, 29, 40, 45, 66, 81, 85, 92, 103, 117, 125, 144, 152, 157, 217, 229, 243, 250, 251, 267, 277, 290, 308, 318, 330, 334, 335, 347, 349, 355, 367, 379, 388, 404, 417, 419, 423, 462, 464, 486, 488, 490, 540, 572, 586, 596, 614, 641, 651, 673, 679, 705, 713, 715, 726, 730, 737, 770, 789, 790, 800, 811, 816, 830, 837, 861, 900, 908, 941, 964, 980, 987, 991, 999, 1003, 1014, 1015, 1044, 1052, 1063, 1071, 1079, 1086, 1096, 1137, 1139, 1145, 1148, 1169, 1196, 1200, 1206, 1207, 1235, 1292, 1313, 1341, 1360, 1371, 1378, 1395, 1414, 1438, 1463, 1467, 1518]",SQP2.tsv
be a,2,219,"[2, 27, 60, 160, 167, 219, 279, 417, 419, 448, 452, 478, 480, 684, 867, 1130, 1190, 1302, 1438, 1442, 1457, 1538]",SQP2.tsv
this be,2,267,"[2, 8, 22, 27, 246, 267, 269, 504, 591, 632, 992, 1438]",SQP2.tsv
nice,1,545,"[2, 29, 217, 238, 293, 545, 721, 987, 1343, 1414]",SQP2.tsv
right so,2,1467,"[2, 830, 1467]",SQP2.tsv
nineteen twenties,2,15,"[4, 15]",SQP2.tsv
i,1,17,"[4, 17, 22, 26, 27, 29, 36, 45, 61, 69, 72, 73, 85, 89, 93, 94, 96, 99, 105, 107, 109, 111, 115, 117, 119, 121, 131, 141, 142, 144, 146, 152, 159, 161, 165, 167, 169, 173, 175, 177, 179, 180, 182, 187, 196, 198, 211, 222, 229, 231, 234, 236, 238, 244, 246, 247, 250, 251, 261, 267, 269, 273, 303, 305, 306, 310, 316, 318, 322, 324, 345, 367, 369, 373, 417, 419, 424, 426, 428, 429, 438, 440, 442, 444, 448, 466, 472, 476, 478, 482, 484, 490, 500, 502, 504, 508, 512, 527, 538, 547, 549, 551, 555, 556, 558, 560, 566, 568, 570, 572, 573, 584, 585, 586, 589, 591, 593, 596, 613, 641, 646, 653, 657, 660, 664, 666, 671, 675, 679, 681, 684, 688, 692, 694, 705, 720, 728, 739, 740, 753, 756, 768, 780, 786, 790, 791, 795, 797, 799, 800, 801, 809, 810, 812, 820, 821, 834, 836, 840, 841, 845, 850, 853, 856, 868, 870, 874, 876, 880, 882, 883, 886, 889, 890, 897, 906, 913, 917, 919, 921, 922, 925, 926, 936, 937, 938, 942, 944, 948, 951, 955, 956, 958, 963, 964, 980, 987, 991, 992, 993, 999, 1001, 1006, 1008, 1010, 1013, 1015, 1019, 1022, 1025, 1026, 1028, 1031, 1036, 1039, 1041, 1047, 1055, 1056, 1060, 1061, 1063, 1068, 1071, 1073, 1077, 1081, 1086, 1088, 1090, 1096, 1100, 1102, 1104, 1105, 1125, 1127, 1129, 1131, 1137, 1139, 1143, 1152, 1154, 1155, 1158, 1163, 1168, 1171, 1175, 1179, 1181, 1185, 1190, 1195, 1199, 1203, 1213, 1221, 1232, 1235, 1247, 1249, 1251, 1253, 1256, 1257, 1259, 1268, 1270, 1272, 1283, 1288, 1290, 1292, 1294, 1310, 1315, 1321, 1323, 1325, 1326, 1328, 1330, 1334, 1338, 1339, 1343, 1344, 1352, 1354, 1356, 1361, 1362, 1380, 1382, 1383, 1387, 1405, 1412, 1417, 1419, 1421, 1423, 1427, 1430, 1433, 1438, 1442, 1450, 1451, 1455, 1457, 1459, 1461, 1469, 1470, 1476, 1487, 1490, 1493, 1494, 1495, 1497, 1498, 1499, 1516, 1522, 1530, 1534, 1536, 1537, 1541]",SQP2.tsv
er,1,47,"[4, 29, 47, 65, 68, 141, 205, 277, 301, 335, 359, 406, 417, 429, 440, 493, 520, 538, 549, 562, 646, 667, 677, 678, 681, 701, 837, 917, 951, 1042, 1152, 1158, 1180, 1251, 1326, 1334, 1336, 1430, 1438, 1499, 1540]",SQP2.tsv
think,1,61,"[4, 6, 36, 45, 61, 69, 105, 115, 131, 135, 159, 167, 169, 211, 222, 267, 273, 318, 351, 353, 355, 384, 426, 428, 472, 475, 476, 478, 482, 484, 490, 493, 495, 549, 585, 589, 653, 658, 671, 675, 679, 740, 743, 786, 789, 791, 800, 810, 906, 917, 935, 956, 1000, 1013, 1015, 1022, 1047, 1056, 1060, 1068, 1102, 1127, 1129, 1130, 1131, 1154, 1175, 1179, 1185, 1201, 1245, 1247, 1249, 1268, 1270, 1283, 1288, 1292, 1302, 1305, 1315, 1323, 1328, 1334, 1335, 1354, 1380, 1405, 1412, 1417, 1419, 1423, 1442, 1470, 1479, 1481, 1493, 1498, 1499, 1530]",SQP2.tsv
about,1,93,"[4, 40, 45, 93, 157, 165, 187, 240, 351, 367, 431, 472, 475, 508, 538, 613, 684, 692, 715, 883, 987, 1137, 1278, 1389, 1418, 1494]",SQP2.tsv
i be,2,107,"[4, 99, 107, 109, 115, 167, 229, 234, 345, 367, 466, 508, 549, 591, 596, 641, 720, 728, 801, 850, 853, 856, 883, 919, 951, 980, 1019, 1063, 1073, 1086, 1096, 1100, 1268, 1321, 1325, 1326, 1382]",SQP2.tsv
i be think,3,115,"[4, 115, 1268]",SQP2.tsv
it's,1,117,"[4, 25, 27, 29, 35, 60, 79, 87, 103, 117, 125, 133, 152, 153, 155, 169, 175, 179, 196, 198, 215, 217, 224, 241, 243, 248, 250, 254, 258, 259, 261, 263, 265, 279, 296, 336, 341, 356, 449, 450, 456, 498, 506, 512, 522, 526, 538, 540, 606, 616, 664, 726, 739, 743, 756, 772, 790, 840, 887, 890, 895, 896, 900, 904, 926, 927, 935, 937, 939, 941, 944, 962, 987, 993, 994, 1003, 1005, 1007, 1051, 1052, 1068, 1073, 1074, 1087, 1137, 1155, 1158, 1227, 1235, 1239, 1257, 1258, 1261, 1262, 1312, 1354, 1356, 1373, 1385, 1387, 1389, 1412, 1421, 1422, 1442, 1447, 1490, 1492, 1493, 1530]",SQP2.tsv
quite,1,89,"[4, 25, 36, 40, 89, 198, 234, 238, 246, 248, 250, 251, 296, 417, 469, 476, 538, 549, 646, 677, 837, 850, 868, 870, 985, 1203, 1249, 1447, 1522]",SQP2.tsv
think about,2,351,"[4, 351]",SQP2.tsv
wear,1,1346,"[4, 6, 12, 41, 1341, 1343, 1346, 1382, 1405, 1412, 1423, 1426, 1469]",SQP2.tsv
of,1,15,"[6, 15, 47, 63, 66, 74, 84, 105, 117, 169, 172, 181, 217, 244, 246, 251, 271, 275, 279, 288, 290, 305, 306, 308, 314, 322, 334, 340, 359, 367, 375, 379, 393, 400, 401, 406, 417, 419, 431, 435, 466, 478, 488, 491, 493, 504, 506, 508, 547, 555, 573, 580, 596, 626, 641, 646, 653, 692, 701, 705, 740, 753, 815, 820, 849, 870, 886, 897, 899, 900, 904, 906, 908, 910, 917, 919, 929, 963, 1035, 1046, 1065, 1088, 1092, 1101, 1104, 1107, 1108, 1113, 1136, 1137, 1139, 1149, 1231, 1235, 1249, 1251, 1259, 1266, 1272, 1282, 1286, 1292, 1302, 1305, 1326, 1330, 1338, 1371, 1438, 1442, 1447, 1479, 1494, 1499, 1501, 1520, 1522]",SQP2.tsv
like,1,26,"[6, 26, 29, 33, 46, 99, 109, 111, 119, 155, 159, 167, 198, 205, 207, 234, 244, 246, 250, 251, 261, 265, 269, 271, 280, 288, 365, 367, 391, 404, 406, 411, 417, 429, 435, 448, 458, 476, 491, 497, 500, 502, 522, 545, 549, 556, 568, 591, 594, 596, 600, 626, 634, 647, 666, 695, 715, 720, 728, 737, 739, 743, 783, 821, 837, 850, 863, 872, 874, 878, 884, 897, 900, 904, 906, 908, 912, 914, 917, 921, 922, 926, 944, 948, 951, 958, 983, 1003, 1028, 1031, 1063, 1069, 1086, 1094, 1096, 1100, 1101, 1113, 1143, 1155, 1174, 1192, 1216, 1221, 1227, 1235, 1239, 1243, 1249, 1256, 1259, 1283, 1299, 1326, 1328, 1334, 1345, 1354, 1356, 1358, 1360, 1412, 1479, 1483, 1516, 1522, 1541]",SQP2.tsv
