Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
do,1,9,"[0, 9, 18, 19, 22, 52, 60, 69, 70, 73, 83, 120, 125, 135, 136, 137, 146, 157, 220, 232, 243, 250, 278, 281, 282, 297, 300, 308, 314, 315, 326, 336, 362, 374, 376, 410, 426, 428, 432, 445, 446, 490, 499, 507, 516, 534, 568, 626, 632, 643, 681, 683, 689, 690, 694, 695, 697, 703, 734, 744, 761, 773, 777, 780, 782, 788, 791, 795, 796, 804, 815, 818, 827, 829, 847, 862, 871, 872, 877, 883, 890]",S26N.tsv
be,1,21,"[0, 4, 21, 27, 30, 37, 38, 39, 43, 45, 49, 50, 51, 52, 54, 56, 57, 61, 64, 69, 70, 76, 100, 101, 103, 104, 108, 115, 144, 149, 154, 155, 156, 157, 161, 167, 170, 178, 180, 181, 184, 191, 199, 202, 204, 206, 210, 242, 243, 247, 248, 249, 250, 253, 260, 261, 265, 266, 267, 268, 269, 270, 278, 286, 289, 298, 312, 314, 317, 320, 324, 327, 331, 337, 351, 358, 364, 365, 371, 375, 392, 397, 398, 399, 400, 405, 411, 423, 428, 429, 431, 459, 460, 464, 471, 473, 476, 477, 478, 494, 501, 505, 512, 516, 517, 519, 520, 522, 527, 532, 533, 535, 541, 546, 548, 549, 559, 565, 579, 585, 589, 591, 592, 602, 616, 622, 626, 628, 633, 635, 644, 657, 660, 685, 692, 699, 703, 705, 708, 710, 712, 716, 718, 721, 723, 731, 734, 743, 744, 747, 750, 751, 752, 753, 757, 758, 763, 765, 766, 785, 786, 787, 788, 808, 812, 816, 817, 818, 820, 830, 832, 833, 836, 839, 846, 848, 850, 851, 852, 855, 856, 858, 867, 871, 872, 873, 876, 877, 878, 880, 882, 884, 888, 907]",S26N.tsv
in,1,34,"[0, 34, 45, 68, 104, 108, 115, 118, 140, 143, 149, 161, 162, 180, 184, 206, 226, 228, 229, 234, 256, 269, 279, 287, 294, 302, 304, 354, 365, 384, 385, 388, 406, 415, 416, 417, 418, 433, 459, 460, 483, 494, 497, 503, 507, 516, 517, 527, 535, 577, 587, 588, 622, 628, 639, 641, 668, 670, 671, 683, 685, 737, 738, 741, 776, 820, 830, 877, 878, 895, 899, 902]",S26N.tsv
if,1,49,"[0, 49, 120, 148, 161, 184, 271, 322, 374, 407, 433, 449, 494, 507, 622, 668, 669, 670, 671, 690, 728, 798, 800, 839, 895, 906]",S26N.tsv
you're,1,66,"[0, 66, 96, 286, 287, 544, 576, 668, 669, 690, 697, 763, 808, 810]",S26N.tsv
then,1,66,"[0, 4, 38, 66, 78, 113, 120, 143, 252, 254, 314, 317, 319, 351, 362, 384, 392, 431, 562, 566, 626, 657, 741, 744, 851, 858, 892]",S26N.tsv
to,1,50,"[0, 2, 4, 50, 52, 54, 74, 76, 80, 90, 91, 99, 103, 125, 144, 149, 153, 157, 166, 175, 179, 180, 184, 202, 204, 212, 214, 216, 219, 235, 242, 256, 271, 278, 286, 291, 298, 300, 302, 314, 317, 319, 322, 324, 331, 336, 337, 341, 342, 349, 351, 380, 412, 417, 418, 431, 455, 457, 458, 460, 464, 469, 481, 483, 485, 494, 499, 507, 516, 524, 525, 527, 534, 555, 556, 576, 599, 607, 614, 616, 622, 626, 627, 630, 632, 637, 651, 669, 682, 688, 693, 695, 712, 726, 762, 766, 774, 783, 802, 803, 804, 810, 811, 820, 834, 839, 851, 853, 858, 872, 876, 882, 908]",S26N.tsv
i,1,91,"[0, 2, 4, 8, 91, 92, 96, 97, 99, 103, 105, 113, 125, 199, 231, 233, 249, 274, 284, 286, 292, 293, 294, 298, 302, 314, 317, 319, 322, 324, 326, 331, 337, 341, 343, 349, 395, 405, 407, 409, 411, 419, 421, 423, 428, 429, 431, 450, 454, 460, 467, 476, 481, 535, 536, 538, 541, 544, 548, 573, 589, 591, 619, 622, 628, 632, 637, 651, 689, 694, 699, 703, 712, 716, 717, 724, 726, 728, 730, 752, 755, 765, 772, 779, 783, 787, 789, 792, 794, 798, 802, 803, 807, 808, 811, 813, 829, 891, 893, 895, 902]",S26N.tsv
any,1,135,"[0, 2, 4, 120, 135, 286, 423, 485, 770, 807, 827, 903]",S26N.tsv
can,1,143,"[0, 143, 184, 319, 375, 448, 449, 454, 494, 507, 534, 535, 552, 690, 697, 752, 768, 798, 802, 810]",S26N.tsv
