Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
be,1,1,"[0, 1, 4, 8, 12, 17, 22, 28, 43, 48, 49, 58, 61, 84, 96, 99, 104, 105, 122, 129, 130, 139, 152, 153, 157, 158, 163, 180, 183]",SH6W.tsv
what,1,5,"[0, 4, 5, 32, 42, 58, 71, 88, 96, 107, 123, 144, 147, 157, 163]",SH6W.tsv
you,1,5,"[0, 4, 5, 8, 11, 15, 26, 32, 43, 46, 47, 49, 51, 53, 54, 58, 60, 61, 67, 71, 77, 78, 80, 81, 82, 84, 85, 87, 88, 95, 101, 104, 107, 108, 110, 111, 118, 122, 123, 128, 131, 135, 136, 137, 139, 144, 152, 153, 157, 169, 177, 188]",SH6W.tsv
do,1,8,"[0, 8, 11, 15, 43, 56, 58, 61, 64, 67, 74, 85, 87, 88, 95, 100, 102, 104, 107, 119, 123, 127, 131, 144, 154, 158]",SH6W.tsv
have,1,195,"[0, 15, 26, 30, 32, 46, 80, 169, 188, 195]",SH6W.tsv
pokémon,1,2,"[1, 2, 8]",SH6W.tsv
play,1,4,"[1, 4, 5, 7, 8, 11, 14, 22]",SH6W.tsv
use to play,3,5,"[4, 5]",SH6W.tsv
kind of game,3,5,"[4, 5]",SH6W.tsv
a different,2,5,"[4, 5]",SH6W.tsv
the,1,5,"[4, 5, 46, 49, 60, 61, 64, 76, 77, 86, 101, 106, 139, 150, 168, 171, 175, 176, 177, 178, 180, 182]",SH6W.tsv
game,1,5,"[4, 5, 22]",SH6W.tsv
of,1,5,"[4, 5, 8, 22, 32, 59, 60, 67, 98, 101, 103, 117, 141, 143, 147, 153]",SH6W.tsv
to,1,8,"[4, 8, 17, 28, 30, 32, 46, 64, 87, 92, 106, 152, 168, 169, 177]",SH6W.tsv
different,1,8,"[4, 8, 103, 129]",SH6W.tsv
or,1,18,"[4, 18, 47, 82, 95, 99, 161]",SH6W.tsv
kind of,2,22,"[4, 22, 59, 60, 98, 117, 143, 147, 153]",SH6W.tsv
a,1,22,"[4, 22, 26, 80, 101, 108, 112, 127, 129, 141, 143, 147, 159, 191, 196]",SH6W.tsv
it,1,43,"[4, 43, 48, 51, 52, 59, 60, 62, 82, 96, 98, 102, 105, 115, 127, 139, 153, 195, 196]",SH6W.tsv
be it,2,105,"[4, 105]",SH6W.tsv
mm,1,10,"[6, 10, 23, 31, 39, 49, 63, 68, 85, 121, 125]",SH6W.tsv
yeah,1,12,"[9, 12, 18, 22, 24, 29, 36, 45, 46, 62, 64, 79, 112, 117, 125, 139, 143, 149, 157, 165, 181, 190, 192, 194, 196]",SH6W.tsv
play with,2,14,"[11, 14]",SH6W.tsv
people,1,16,"[11, 16, 18, 115]",SH6W.tsv
do you,2,58,"[11, 15, 58, 61, 67, 85, 87, 88, 95, 104, 107, 123, 144]",SH6W.tsv
with,1,151,"[11, 17, 51, 151, 196]",SH6W.tsv
okay,1,76,"[13, 19, 37, 44, 57, 76, 81, 138, 139, 140, 156, 169, 173, 176, 180, 197]",SH6W.tsv
know,1,15,"[5, 12, 15, 18, 24, 32, 42, 51, 58, 64, 94, 95, 96, 102, 107, 109, 130, 180, 190]",SH6W.tsv
and,1,15,"[7, 8, 15, 22, 62, 70, 78, 96, 106, 115, 136, 143, 147, 151, 159, 169, 175, 177, 182, 188, 195, 196]",SH6W.tsv
that,1,15,"[8, 15, 17, 18, 24, 32, 47, 58, 61, 102, 130, 163, 169, 189, 194, 195]",SH6W.tsv
don't know,2,15,"[12, 15, 24, 42, 180]",SH6W.tsv
when,1,22,"[15, 22, 95, 99, 101, 102, 110, 115, 152, 180]",SH6W.tsv
skype,1,24,"[15, 24]",SH6W.tsv
don't,1,24,"[15, 24, 30, 42, 51, 60, 71, 75, 111, 115, 117, 152, 153, 169, 180]",SH6W.tsv
you don't,2,60,"[15, 60, 71, 111, 152, 169]",SH6W.tsv
when you,2,95,"[15, 95, 101, 110, 152]",SH6W.tsv
good,1,25,"[8, 25, 36, 97, 99, 106, 152]",SH6W.tsv
out,1,26,"[7, 8, 26, 27, 46, 77, 139, 152]",SH6W.tsv
we,1,26,"[22, 26, 28, 30, 49, 103, 104]",SH6W.tsv
go,1,26,"[22, 26, 27, 28, 30, 49, 70, 80, 101, 104, 106, 115, 136, 152]",SH6W.tsv
go out,2,27,"[26, 27, 152]",SH6W.tsv
maybe,1,35,"[26, 35, 77, 103]",SH6W.tsv
today,1,47,"[26, 47, 52, 77, 83]",SH6W.tsv
could,1,99,"[26, 99]",SH6W.tsv
i,1,28,"[5, 7, 8, 12, 14, 18, 22, 24, 28, 32, 43, 51, 52, 53, 56, 58, 60, 64, 83, 88, 89, 93, 94, 103, 106, 107, 109, 112, 115, 124, 130, 149, 158, 165, 168, 169, 177, 180, 190]",SH6W.tsv
we be,2,28,"[22, 28]",SH6W.tsv
gonna go,2,70,"[28, 70]",SH6W.tsv
think we,2,103,"[28, 103, 104]",SH6W.tsv
gonna,1,114,"[28, 114, 123, 157, 158]",SH6W.tsv
be gonna,2,158,"[28, 158]",SH6W.tsv
i think,2,165,"[28, 165, 168]",SH6W.tsv
my,1,32,"[14, 32, 43, 45, 70, 106, 130, 178]",SH6W.tsv
that i know,3,32,"[18, 32]",SH6W.tsv
i know,2,32,"[18, 32, 64, 109, 130, 190]",SH6W.tsv
so,1,32,"[22, 32, 60, 64, 75, 111, 123, 149, 177]",SH6W.tsv
that i,2,32,"[24, 32]",SH6W.tsv
would you,2,128,"[32, 128]",SH6W.tsv
look,1,126,"[40, 61, 115, 126, 127, 133, 139, 150, 152, 153, 158, 188]",SH6W.tsv
know what,2,42,"[5, 42, 58, 96, 107]",SH6W.tsv
it's,1,42,"[5, 38, 41, 42, 44, 45, 46, 60, 69, 96, 102, 106, 112, 115, 126, 129, 153, 195]",SH6W.tsv
sorry,1,91,"[42, 91]",SH6W.tsv
say,1,95,"[42, 95, 96, 99, 100, 102, 157, 158]",SH6W.tsv
really,1,44,"[8, 44, 49, 72, 102, 110, 124, 139]",SH6W.tsv
your,1,44,"[8, 44, 46, 51, 60, 71, 77, 80, 82, 104, 106, 114, 135, 159, 169]",SH6W.tsv
birthday,1,44,"[41, 43, 44, 45]",SH6W.tsv
though,1,58,"[44, 58, 80, 94, 153]",SH6W.tsv
not really,2,72,"[44, 72]",SH6W.tsv
it's not,2,126,"[44, 126]",SH6W.tsv
not,1,132,"[44, 73, 80, 132, 134, 149, 168]",SH6W.tsv
but,1,46,"[5, 7, 8, 45, 46, 59, 98, 109, 112, 119, 125, 139, 149, 150, 180]",SH6W.tsv
if,1,46,"[5, 43, 46, 99, 106, 112, 136, 153, 159, 177]",SH6W.tsv
erm,1,46,"[5, 12, 46, 72, 121]",SH6W.tsv
but you,2,46,"[8, 46, 139]",SH6W.tsv
just,1,46,"[8, 22, 46, 49, 60, 62, 77, 80, 83, 90, 92, 95, 98, 101, 106, 108, 113, 114, 115, 123, 139, 150, 153, 177, 188]",SH6W.tsv
him,1,46,"[18, 46, 94]",SH6W.tsv
's,1,46,"[18, 22, 46, 47]",SH6W.tsv
