Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
right,1,37,"[0, 36, 37, 73, 81, 124, 148, 154, 158, 162, 191, 214, 243, 245, 262, 292, 324, 378, 394, 407, 421, 423, 463, 486, 488, 493, 495, 501, 570, 576, 580]",SDTD.tsv
motorway,1,6,"[1, 6, 7, 120]",SDTD.tsv
so,1,6,"[1, 6, 11, 14, 16, 22, 47, 68, 71, 107, 114, 115, 130, 133, 154, 161, 193, 195, 197, 198, 209, 213, 218, 231, 235, 238, 245, 246, 258, 261, 277, 291, 292, 302, 328, 335, 344, 364, 369, 375, 377, 391, 395, 396, 398, 414, 421, 424, 444, 469, 473, 524, 576, 594]",SDTD.tsv
you,1,6,"[1, 6, 13, 14, 16, 17, 23, 24, 31, 35, 38, 39, 41, 46, 54, 74, 75, 80, 84, 89, 90, 92, 94, 110, 111, 114, 115, 117, 124, 126, 130, 135, 136, 137, 139, 144, 153, 154, 171, 173, 179, 184, 188, 195, 198, 199, 212, 224, 249, 256, 257, 258, 264, 266, 270, 276, 278, 281, 290, 292, 293, 294, 308, 318, 332, 338, 344, 364, 373, 377, 385, 387, 390, 391, 392, 396, 400, 401, 409, 413, 414, 417, 422, 439, 440, 469, 480, 482, 507, 512, 513, 517, 519, 523, 525, 526, 527, 535, 548, 555, 560, 561, 565, 566, 571, 574, 576, 577, 580, 581, 584, 591, 594]",SDTD.tsv
no,1,6,"[5, 6, 10, 18, 20, 30, 32, 40, 42, 43, 53, 61, 63, 94, 113, 116, 155, 201, 213, 217, 219, 227, 233, 248, 271, 273, 275, 285, 289, 293, 303, 304, 313, 340, 368, 370, 373, 402, 409, 416, 420, 422, 448, 464, 483, 496, 511, 515, 516, 520, 529, 535, 536, 539, 556, 560, 575]",SDTD.tsv
go,1,9,"[6, 9, 14, 16, 17, 18, 19, 22, 23, 31, 35, 38, 44, 47, 55, 56, 67, 68, 77, 84, 87, 91, 92, 94, 108, 113, 114, 134, 137, 139, 141, 153, 158, 159, 161, 191, 193, 195, 237, 238, 256, 257, 261, 271, 278, 292, 293, 299, 302, 303, 304, 312, 318, 338, 344, 364, 437, 440, 447, 452, 456, 462, 469, 472, 478, 498, 533, 537, 545, 550, 561, 564]",SDTD.tsv
if,1,77,"[6, 14, 77, 86, 95, 111, 114, 122, 165, 212, 238, 261, 267, 292, 321, 344, 364, 396, 403, 409, 414, 416, 425, 440, 468, 475, 512, 588]",SDTD.tsv
you go,2,195,"[6, 14, 16, 153, 195, 278, 344]",SDTD.tsv
i,1,8,"[1, 7, 8, 11, 14, 15, 22, 23, 29, 31, 35, 38, 39, 44, 47, 48, 55, 56, 58, 60, 61, 63, 64, 66, 67, 68, 71, 74, 77, 80, 84, 87, 88, 90, 91, 92, 94, 95, 98, 99, 101, 106, 108, 110, 114, 122, 129, 133, 136, 139, 140, 149, 150, 154, 158, 159, 161, 165, 173, 178, 184, 186, 188, 193, 199, 201, 203, 204, 223, 229, 231, 232, 246, 250, 252, 259, 271, 272, 276, 282, 283, 287, 289, 291, 304, 326, 333, 346, 351, 353, 360, 364, 365, 370, 374, 375, 377, 385, 391, 396, 403, 404, 410, 422, 424, 426, 431, 434, 436, 440, 441, 455, 456, 460, 469, 475, 483, 492, 500, 513, 519, 524, 525, 527, 530, 540, 542, 543, 544, 551, 552, 554, 557, 560, 568, 569, 571, 576, 577, 578, 580, 594]",SDTD.tsv
know,1,8,"[1, 7, 8, 14, 24, 39, 41, 46, 54, 55, 56, 74, 77, 80, 84, 99, 110, 122, 139, 140, 154, 165, 184, 188, 199, 204, 223, 225, 249, 250, 252, 259, 282, 287, 292, 308, 318, 326, 346, 377, 385, 387, 391, 396, 400, 404, 414, 422, 434, 436, 455, 519, 540, 543, 557, 566, 580]",SDTD.tsv
