Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
to talk about,3,1,"[0, 1]",S8LG.tsv
want to,2,1,"[0, 1, 36, 170, 181, 208, 260, 433, 466, 539, 649, 710, 739, 741, 889, 994, 996, 1219, 1220, 1222, 1246]",S8LG.tsv
to,1,1,"[0, 1, 7, 18, 36, 44, 67, 69, 76, 78, 82, 83, 91, 107, 119, 123, 129, 162, 166, 170, 181, 197, 201, 202, 208, 212, 213, 214, 218, 225, 232, 235, 236, 237, 244, 250, 260, 266, 270, 273, 278, 281, 285, 297, 299, 308, 309, 312, 322, 328, 356, 364, 409, 426, 433, 448, 450, 455, 457, 462, 465, 466, 469, 479, 480, 482, 494, 495, 496, 506, 517, 522, 532, 539, 552, 568, 576, 582, 593, 613, 614, 638, 645, 646, 647, 649, 664, 681, 682, 686, 687, 691, 701, 710, 712, 717, 719, 737, 739, 741, 775, 797, 823, 836, 838, 844, 846, 855, 856, 858, 864, 866, 876, 886, 889, 896, 910, 912, 916, 921, 933, 935, 942, 945, 949, 951, 976, 978, 979, 980, 983, 993, 994, 996, 1001, 1011, 1014, 1018, 1019, 1021, 1023, 1025, 1027, 1041, 1052, 1054, 1059, 1061, 1063, 1069, 1070, 1075, 1081, 1082, 1093, 1098, 1110, 1117, 1119, 1125, 1141, 1144, 1158, 1160, 1170, 1189, 1205, 1211, 1217, 1218, 1219, 1220, 1222, 1246, 1247, 1254, 1255, 1272, 1296, 1316, 1324, 1350, 1382, 1403, 1418]",S8LG.tsv
want,1,1,"[0, 1, 170, 181, 200, 208, 212, 213, 260, 266, 432, 433, 457, 462, 466, 539, 649, 710, 739, 741, 889, 896, 926, 994, 996, 1219, 1220, 1222, 1227, 1246, 1332, 1336]",S8LG.tsv
about,1,3,"[0, 1, 2, 3, 4, 110, 148, 156, 181, 237, 294, 295, 302, 390, 398, 400, 401, 402, 409, 482, 490, 605, 609, 649, 650, 712, 733, 939, 1007, 1041, 1292, 1297]",S8LG.tsv
what,1,5,"[0, 2, 5, 6, 25, 27, 36, 66, 82, 85, 102, 117, 134, 174, 181, 191, 201, 205, 213, 217, 219, 223, 236, 266, 294, 295, 394, 400, 409, 417, 434, 456, 465, 479, 485, 490, 583, 585, 593, 624, 669, 707, 733, 741, 753, 798, 800, 806, 912, 926, 931, 935, 938, 956, 982, 985, 1004, 1007, 1013, 1016, 1055, 1058, 1078, 1094, 1098, 1108, 1135, 1137, 1141, 1162, 1164, 1173, 1174, 1187, 1218, 1251, 1270, 1293, 1297, 1300, 1351, 1386, 1403]",S8LG.tsv
do,1,5,"[0, 5, 6, 13, 27, 51, 59, 64, 66, 81, 82, 85, 96, 110, 117, 127, 162, 173, 174, 176, 181, 191, 197, 201, 204, 205, 208, 212, 213, 217, 218, 225, 236, 249, 261, 266, 270, 273, 275, 281, 288, 289, 290, 293, 315, 316, 342, 358, 360, 362, 364, 374, 381, 382, 392, 394, 403, 428, 430, 432, 447, 457, 462, 476, 487, 494, 497, 503, 511, 514, 520, 540, 543, 572, 593, 596, 599, 602, 603, 614, 619, 621, 645, 647, 665, 666, 675, 701, 707, 739, 741, 776, 778, 790, 798, 806, 828, 846, 854, 870, 872, 891, 898, 908, 913, 924, 925, 926, 932, 933, 935, 982, 992, 993, 994, 1016, 1039, 1049, 1058, 1059, 1069, 1078, 1079, 1081, 1096, 1098, 1099, 1102, 1108, 1110, 1115, 1117, 1119, 1125, 1129, 1130, 1131, 1132, 1134, 1140, 1144, 1158, 1173, 1174, 1179, 1187, 1190, 1195, 1201, 1202, 1206, 1207, 1208, 1209, 1211, 1215, 1217, 1218, 1220, 1221, 1225, 1228, 1236, 1250, 1251, 1254, 1260, 1263, 1273, 1275, 1279, 1284, 1289, 1292, 1294, 1311, 1323, 1326, 1329, 1332, 1334, 1336, 1361, 1369, 1382, 1403, 1405, 1418]",S8LG.tsv
you,1,5,"[0, 5, 6, 11, 12, 23, 24, 27, 29, 38, 40, 46, 47, 48, 51, 59, 63, 64, 67, 69, 76, 82, 96, 97, 98, 101, 102, 104, 107, 109, 110, 111, 117, 123, 125, 126, 130, 134, 149, 150, 162, 174, 181, 186, 202, 203, 205, 219, 223, 225, 231, 233, 235, 236, 237, 244, 268, 278, 280, 281, 299, 302, 306, 307, 312, 315, 318, 319, 328, 338, 340, 341, 342, 343, 344, 345, 346, 348, 369, 374, 376, 383, 384, 392, 394, 400, 402, 403, 415, 420, 426, 428, 430, 432, 433, 434, 447, 448, 457, 462, 465, 466, 479, 487, 494, 506, 513, 516, 517, 520, 522, 523, 528, 531, 533, 541, 543, 546, 547, 549, 568, 570, 576, 578, 579, 582, 585, 590, 603, 608, 609, 612, 614, 624, 633, 644, 645, 647, 652, 662, 665, 668, 675, 680, 686, 700, 705, 710, 712, 713, 717, 719, 728, 733, 735, 743, 753, 755, 795, 798, 812, 813, 828, 830, 838, 843, 846, 855, 858, 867, 872, 885, 886, 887, 889, 891, 893, 895, 896, 897, 898, 903, 908, 912, 916, 918, 922, 924, 926, 933, 934, 935, 939, 942, 949, 951, 953, 976, 978, 980, 983, 984, 989, 992, 993, 994, 996, 1014, 1016, 1019, 1031, 1037, 1038, 1041, 1042, 1043, 1044, 1050, 1052, 1054, 1065, 1074, 1075, 1078, 1080, 1081, 1089, 1092, 1096, 1098, 1099, 1109, 1111, 1129, 1130, 1132, 1137, 1144, 1149, 1152, 1158, 1162, 1164, 1167, 1168, 1170, 1171, 1188, 1189, 1195, 1200, 1202, 1204, 1211, 1215, 1216, 1219, 1220, 1222, 1225, 1227, 1228, 1231, 1236, 1240, 1251, 1254, 1255, 1258, 1260, 1263, 1270, 1272, 1275, 1289, 1292, 1294, 1296, 1306, 1310, 1311, 1332, 1334, 1335, 1343, 1348, 1351, 1361, 1365, 1367, 1382, 1392, 1406, 1407, 1408, 1410, 1414, 1416, 1418]",S8LG.tsv
say,1,25,"[0, 25, 37, 46, 112, 125, 150, 166, 201, 202, 213, 238, 260, 278, 299, 306, 307, 308, 312, 313, 316, 367, 383, 393, 394, 395, 401, 402, 494, 520, 583, 623, 624, 632, 633, 668, 712, 732, 739, 741, 867, 887, 969, 982, 985, 990, 1068, 1170, 1173, 1174, 1194, 1270, 1306]",S8LG.tsv
what do,2,66,"[0, 27, 66, 85, 217, 236, 394, 806, 935, 982, 1098, 1251]",S8LG.tsv
