Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
bubble,1,4,"[2, 3, 4, 5, 7, 24, 97, 101]",SUDM.tsv
wrap,1,8,"[2, 3, 7, 8, 9, 24, 97, 101]",SUDM.tsv
bubble wrap,2,7,"[2, 3, 7, 20, 24, 94, 97, 101]",SUDM.tsv
bob,1,7,"[6, 7, 9, 12, 13, 25, 28, 34, 39, 41, 44, 45, 46, 48, 53, 87, 93, 95]",SUDM.tsv
the,1,26,"[7, 26, 35, 37, 38, 40, 51, 52, 75, 76, 79, 80, 110, 120, 122, 148, 149, 159, 160, 172, 175, 181, 194, 204, 208, 210, 212, 214]",SUDM.tsv
stop,1,11,"[1, 9, 11, 12, 15, 16, 63, 68, 110]",SUDM.tsv
you,1,11,"[3, 10, 11, 26, 30, 37, 39, 40, 45, 47, 48, 56, 57, 59, 65, 70, 73, 76, 82, 98, 107, 111, 113, 115, 121, 132, 135, 141, 148, 160, 176, 181, 188, 194, 204, 210, 217, 218, 219]",SUDM.tsv
fall,1,11,"[10, 11, 74]",SUDM.tsv
gonna fall,2,35,"[11, 35]",SUDM.tsv
gonna,1,76,"[11, 75, 76, 82, 201]",SUDM.tsv
down,1,132,"[11, 132]",SUDM.tsv
on,1,40,"[13, 24, 28, 40, 212]",SUDM.tsv
come,1,13,"[9, 13, 24, 28, 194]",SUDM.tsv
no,1,23,"[12, 23, 27, 31, 71, 84, 86, 92, 99, 104, 124, 133, 137, 144, 146, 158, 163, 166, 173, 186, 210]",SUDM.tsv
i,1,38,"[23, 27, 38, 40, 51, 53, 78, 82, 93, 102, 106, 112, 116, 123, 131, 133, 135, 146, 177, 202, 204, 206, 208, 210, 212, 214]",SUDM.tsv
have,1,82,"[23, 30, 78, 82, 86, 128, 134, 183, 208, 210, 212, 217]",SUDM.tsv
a,1,30,"[14, 20, 30, 56, 102, 126, 127, 129, 131, 169, 172, 175, 178, 183, 194, 204, 208, 212, 214, 217]",SUDM.tsv
shower,1,30,"[28, 29, 30]",SUDM.tsv
in,1,51,"[30, 51, 53, 87, 88, 107, 169, 172, 185, 188, 194, 208, 212]",SUDM.tsv
have a,2,183,"[30, 183, 217]",SUDM.tsv
off,1,41,"[10, 35, 40, 41, 140, 157]",SUDM.tsv
get,1,41,"[18, 28, 29, 40, 41, 53, 73, 75, 76, 79, 80, 86, 87, 140, 157, 201, 208, 217]",SUDM.tsv
get off,2,41,"[40, 41, 140]",SUDM.tsv
oh,1,60,"[42, 60, 74, 87, 135, 154, 185, 206, 216]",SUDM.tsv
erm,1,82,"[46, 82, 123, 177, 189, 191, 208, 210, 212, 214]",SUDM.tsv
be,1,56,"[8, 12, 21, 26, 39, 56, 57, 66, 70, 77, 82, 88, 96, 103, 105, 109, 121, 124, 128, 131, 134, 148, 152, 155, 162, 176, 179, 181, 187, 188, 202, 204, 207, 208, 210, 212, 214]",SUDM.tsv
