Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
go,1,16,"[0, 7, 15, 16, 18, 31, 38, 111, 122, 144, 147, 148, 149, 154, 156, 164, 181, 194, 203, 204, 212, 233, 236, 237, 249, 276, 293, 341, 377, 381, 382, 384, 399, 431, 445, 447]",SUJ8.tsv
right,1,41,"[0, 41, 51, 76, 90, 137, 138, 141, 146, 166, 168, 189, 199, 218, 280, 281, 307, 311, 312, 314, 322, 324, 330, 334, 338, 341, 353, 356, 367, 458]",SUJ8.tsv
it's,1,40,"[0, 15, 21, 40, 66, 69, 74, 75, 121, 143, 157, 183, 199, 202, 203, 204, 212, 221, 236, 244, 258, 265, 284, 352, 368, 384, 400, 402, 408, 426, 461]",SUJ8.tsv
your,1,38,"[0, 38, 147, 155, 157, 164, 206, 218, 234, 360, 394, 406, 442, 450, 464]",SUJ8.tsv
record,1,467,"[0, 262, 467]",SUJ8.tsv
all,1,9,"[3, 9, 45, 48, 50, 76, 121, 143, 204, 384, 422, 424]",SUJ8.tsv
still,1,115,"[3, 114, 115, 123]",SUJ8.tsv
check,1,163,"[3, 163]",SUJ8.tsv
there,1,30,"[3, 7, 30, 31, 164, 172, 174, 175, 176, 177, 233, 234, 341, 381, 382, 409, 410, 431, 448, 461]",SUJ8.tsv
what,1,5,"[1, 5, 11, 33, 88, 108, 139, 145, 187, 192, 288, 291, 297, 309, 318, 348, 360, 364, 403, 442]",SUJ8.tsv
you,1,9,"[5, 9, 15, 16, 20, 22, 25, 28, 32, 33, 38, 46, 61, 98, 100, 102, 106, 107, 138, 144, 151, 153, 154, 156, 157, 160, 164, 168, 170, 178, 182, 187, 192, 193, 196, 199, 200, 214, 215, 217, 218, 237, 241, 244, 255, 258, 261, 262, 263, 266, 268, 276, 277, 279, 286, 294, 297, 299, 304, 326, 328, 329, 332, 335, 344, 345, 347, 348, 351, 357, 358, 364, 373, 377, 378, 381, 382, 385, 401, 412, 416, 419, 421, 427, 431, 433, 437, 439, 443, 446, 448, 455, 461, 463, 466]",SUJ8.tsv
yeah,1,43,"[5, 43, 47, 49, 55, 57, 62, 129, 136, 140, 176, 178, 188, 210, 211, 227, 232, 270, 295, 301, 303, 310, 315, 319, 337, 366, 375, 387, 409, 413, 448, 461, 467]",SUJ8.tsv
i,1,20,"[5, 7, 15, 20, 25, 31, 33, 60, 62, 68, 93, 97, 100, 104, 105, 117, 122, 125, 127, 129, 137, 138, 143, 145, 148, 149, 163, 166, 179, 192, 193, 194, 198, 205, 206, 213, 215, 217, 218, 232, 233, 240, 245, 265, 269, 270, 272, 276, 279, 281, 282, 289, 290, 291, 292, 293, 299, 304, 315, 317, 327, 329, 335, 337, 338, 339, 341, 346, 359, 360, 364, 367, 375, 381, 382, 387, 401, 422, 423, 424, 425, 430, 432, 433, 434, 436, 439, 448, 449, 454, 458, 461, 467]",SUJ8.tsv
yeah i,2,129,"[5, 62, 129, 270, 387, 448, 467]",SUJ8.tsv
i know,2,292,"[5, 97, 104, 232, 292, 359, 387, 401, 432, 433]",SUJ8.tsv
know what,2,364,"[5, 364]",SUJ8.tsv
mean,1,360,"[5, 297, 360, 364, 406]",SUJ8.tsv
yeah i know,3,387,"[5, 387]",SUJ8.tsv
know,1,117,"[5, 97, 104, 117, 232, 289, 292, 359, 361, 364, 387, 401, 425, 432, 433, 436, 457]",SUJ8.tsv
do,1,7,"[1, 7, 20, 39, 68, 96, 103, 154, 162, 163, 192, 196, 228, 230, 244, 245, 254, 257, 259, 265, 269, 271, 276, 282, 290, 297, 309, 326, 349, 358, 364, 378, 382, 391, 420, 437, 438, 443, 454, 458]",SUJ8.tsv
then,1,7,"[1, 7, 9, 18, 25, 31, 63, 233, 318, 320, 332, 334, 337, 364, 372, 401, 441]",SUJ8.tsv
oh,1,7,"[6, 7, 18, 25, 29, 40, 52, 68, 104, 108, 111, 113, 122, 131, 137, 138, 151, 184, 224, 228, 229, 231, 232, 235, 244, 247, 248, 291, 339, 352, 366, 383, 388, 417, 420, 438, 453, 461, 463]",SUJ8.tsv
it,1,16,"[7, 16, 19, 25, 38, 39, 40, 70, 71, 114, 122, 147, 152, 157, 163, 183, 196, 209, 228, 230, 241, 265, 269, 271, 276, 282, 284, 286, 290, 292, 295, 305, 315, 325, 333, 339, 340, 345, 347, 349, 352, 354, 373, 422, 424, 441, 442, 456]",SUJ8.tsv
i've,1,37,"[7, 37, 41, 42, 114, 137, 151, 153, 221, 222, 228, 230, 233, 335, 364, 367, 379, 409, 427, 461]",SUJ8.tsv
be,1,9,"[7, 9, 19, 22, 25, 38, 39, 60, 70, 77, 90, 91, 103, 114, 116, 117, 122, 124, 129, 142, 145, 147, 153, 157, 160, 162, 163, 172, 174, 175, 176, 177, 181, 187, 197, 198, 199, 200, 208, 209, 233, 234, 237, 241, 243, 249, 271, 286, 304, 309, 324, 343, 348, 354, 382, 384, 387, 396, 401, 406, 426, 435, 436, 441, 448, 449, 452, 456, 460, 466]",SUJ8.tsv
gonna,1,90,"[7, 90, 123, 200, 213, 322, 330, 332, 341, 356, 420, 450]",SUJ8.tsv
i be,2,129,"[7, 129, 145, 198, 449]",SUJ8.tsv
didn't,1,138,"[7, 138, 164, 193, 346, 348, 377]",SUJ8.tsv
i think i,3,205,"[7, 205]",SUJ8.tsv
i think,2,206,"[7, 15, 100, 205, 206, 218, 245, 317, 337, 448]",SUJ8.tsv
do it,2,196,"[7, 39, 196, 228, 230, 265, 269, 271, 276, 349]",SUJ8.tsv
go there i,3,381,"[7, 381]",SUJ8.tsv
go there,2,381,"[7, 31, 164, 233, 341, 381]",SUJ8.tsv
oh i've,2,461,"[7, 137, 151, 461]",SUJ8.tsv
we,1,16,"[8, 16, 52, 75, 79, 83, 90, 226, 256, 292, 295, 309, 336, 369, 370, 371, 373, 443]",SUJ8.tsv
come on,2,59,"[8, 59, 65, 146, 197, 220, 366, 392, 420]",SUJ8.tsv
on,1,69,"[8, 15, 31, 59, 65, 69, 90, 139, 145, 146, 181, 197, 220, 234, 236, 283, 290, 325, 331, 333, 335, 340, 364, 366, 385, 392, 399, 415, 420, 438, 445]",SUJ8.tsv
dad,1,292,"[8, 33, 159, 258, 292, 367, 414]",SUJ8.tsv
come,1,40,"[8, 40, 59, 65, 75, 146, 197, 220, 366, 392, 420, 455]",SUJ8.tsv
you go,2,16,"[15, 16, 144, 154, 156, 164, 237, 377, 381, 431]",SUJ8.tsv
go first,2,16,"[15, 16, 144, 147, 377, 384]",SUJ8.tsv
first,1,16,"[15, 16, 45, 48, 50, 114, 122, 144, 147, 148, 149, 241, 251, 258, 260, 262, 309, 311, 354, 368, 370, 377, 384]",SUJ8.tsv
i'll,1,125,"[15, 25, 60, 125, 277, 284, 290, 332, 391, 437, 442]",SUJ8.tsv
you go first,3,144,"[15, 144, 377]",SUJ8.tsv
let you,2,276,"[15, 276]",SUJ8.tsv
go on,2,399,"[15, 31, 399, 445]",SUJ8.tsv
very,1,28,"[21, 28, 71, 107, 198, 359, 402, 404]",SUJ8.tsv
mum,1,90,"[21, 71, 90, 132, 157, 166, 228, 287, 337, 339, 386, 399, 408, 435, 443, 466]",SUJ8.tsv
a,1,21,"[2, 9, 19, 21, 23, 24, 25, 36, 52, 71, 75, 77, 78, 84, 102, 105, 118, 122, 143, 168, 185, 197, 198, 203, 205, 236, 284, 286, 291, 295, 331, 399, 420, 423, 426, 437, 439, 443, 461]",SUJ8.tsv
it's a,2,426,"[21, 426]",SUJ8.tsv
just,1,23,"[2, 23, 40, 105, 166, 173, 181, 202, 224, 244, 292, 373, 427, 462]",SUJ8.tsv
that,1,25,"[1, 9, 18, 20, 25, 31, 36, 38, 73, 75, 90, 96, 100, 138, 142, 153, 162, 171, 195, 209, 225, 232, 233, 249, 291, 324, 343, 352, 360, 366, 391, 406, 420, 435, 460, 461]",SUJ8.tsv
game,1,25,"[9, 25, 37, 41, 44, 48, 50, 68, 114, 234, 237, 240, 339, 384]",SUJ8.tsv
back,1,59,"[25, 59, 236, 261, 263, 295, 311, 367, 373, 416, 432, 433]",SUJ8.tsv
this be,2,90,"[25, 90, 197, 234, 384, 387]",SUJ8.tsv
have,1,25,"[2, 25, 38, 90, 93, 143, 156, 168, 178, 179, 192, 205, 238, 240, 255, 256, 258, 273, 275, 277, 289, 295, 337, 349, 421, 443, 461, 466]",SUJ8.tsv
this,1,90,"[25, 68, 90, 91, 112, 116, 166, 197, 198, 203, 212, 221, 234, 240, 283, 339, 359, 367, 384, 387, 427, 454]",SUJ8.tsv
oh i,2,138,"[25, 68, 138, 291]",SUJ8.tsv
have you,2,178,"[25, 178, 421, 466]",SUJ8.tsv
be a bite,3,197,"[25, 197]",SUJ8.tsv
this be a,3,197,"[25, 197]",SUJ8.tsv
stop,1,128,"[25, 128, 130, 182, 183, 454, 467]",SUJ8.tsv
of connect four,3,27,"[26, 27]",SUJ8.tsv
of,1,45,"[26, 27, 31, 45, 48, 50, 130, 155, 161, 178, 182, 205, 206, 207, 249, 251, 354, 355, 359, 365, 369, 371, 373, 385, 401, 420]",SUJ8.tsv
connect four,2,174,"[26, 27, 174, 175, 178, 209, 417, 418, 447]",SUJ8.tsv
four,1,96,"[26, 27, 31, 96, 114, 174, 175, 178, 209, 220, 417, 418, 447]",SUJ8.tsv
no,1,29,"[16, 29, 35, 54, 56, 58, 60, 61, 64, 72, 80, 81, 87, 90, 92, 93, 94, 98, 99, 101, 112, 114, 131, 135, 148, 150, 156, 157, 166, 169, 170, 171, 175, 179, 196, 199, 209, 234, 247, 249, 250, 251, 252, 253, 254, 256, 257, 259, 264, 268, 272, 285, 300, 302, 304, 305, 320, 322, 328, 330, 339, 341, 343, 345, 368, 369, 370, 378, 380, 382, 388, 389, 390, 407, 422, 428, 430, 440, 443, 444, 446, 449, 456]",SUJ8.tsv
and,1,31,"[16, 31, 38, 41, 42, 51, 76, 86, 98, 114, 122, 138, 145, 148, 163, 175, 200, 207, 221, 233, 274, 277, 329, 349, 359, 375, 409, 416, 439, 452, 456, 461]",SUJ8.tsv
five,1,220,"[31, 220, 251, 258, 260, 262]",SUJ8.tsv
