Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
i,1,1,"[0, 1, 3, 4, 5, 6, 8, 9, 16, 17, 20, 21, 27, 30, 32, 34, 36, 46, 54, 59, 64, 69, 90, 96, 103, 106, 108, 112, 113, 114, 136, 144, 149, 152, 160, 170, 177, 180, 181, 183, 188, 191, 195, 203, 207, 211, 213, 216, 226, 231, 237, 250, 258, 263, 265, 272, 280, 292, 294, 296, 301, 307, 313, 317, 319, 322, 328, 333, 343, 349, 354, 355, 357, 362, 372, 373, 379, 381, 382, 391, 394, 397, 407, 409, 418, 425, 435, 452, 455, 462, 464, 468, 472, 476, 481, 482, 486, 493, 496, 497, 501, 505, 515, 520, 525, 529, 537, 540, 541, 543, 548, 550, 563, 575, 577]",S75W.tsv
remember,1,1,"[0, 1, 4, 5, 6, 8, 16, 17, 20, 32, 54, 322, 333, 338, 339, 425, 491, 525]",S75W.tsv
be i,2,3,"[0, 3]",S75W.tsv
be,1,3,"[0, 2, 3, 6, 9, 11, 13, 20, 21, 22, 26, 32, 33, 34, 36, 40, 47, 50, 54, 60, 67, 68, 74, 90, 92, 95, 96, 98, 103, 110, 114, 118, 124, 127, 128, 130, 135, 147, 149, 151, 156, 163, 164, 170, 171, 176, 177, 180, 187, 190, 194, 210, 211, 246, 248, 251, 252, 253, 259, 263, 268, 272, 277, 286, 288, 291, 299, 302, 309, 311, 323, 325, 329, 332, 333, 334, 335, 336, 339, 340, 345, 352, 354, 357, 361, 362, 363, 365, 374, 379, 385, 389, 391, 395, 399, 401, 402, 408, 419, 424, 437, 441, 443, 446, 452, 453, 457, 468, 469, 470, 487, 489, 493, 496, 500, 501, 504, 505, 515, 522, 525, 532, 537, 540, 543, 548, 556, 557, 558, 567, 571, 573, 575, 579, 581]",S75W.tsv
what,1,5,"[0, 5, 6, 17, 90, 96, 185, 187, 202, 231, 278, 287, 294, 298, 311, 328, 329, 340, 357, 380, 381, 382, 399, 455, 492, 493, 532, 562, 564]",S75W.tsv
i remember,2,8,"[0, 8, 20, 32, 525]",S75W.tsv
it's,1,16,"[0, 9, 16, 27, 32, 40, 41, 60, 62, 65, 69, 72, 74, 85, 101, 118, 120, 121, 134, 136, 144, 145, 151, 154, 156, 158, 160, 171, 173, 174, 218, 219, 221, 229, 233, 237, 250, 265, 266, 285, 301, 303, 306, 307, 340, 357, 363, 368, 376, 383, 389, 391, 417, 423, 425, 428, 491, 496, 497, 503, 508, 511, 542, 543, 546, 548, 549, 553, 558]",S75W.tsv
it,1,4,"[0, 4, 6, 9, 11, 16, 26, 27, 30, 32, 36, 40, 54, 55, 60, 69, 71, 72, 90, 112, 128, 135, 136, 142, 150, 154, 156, 160, 163, 166, 179, 187, 191, 194, 195, 196, 197, 199, 208, 221, 228, 248, 249, 259, 263, 265, 266, 285, 291, 292, 294, 297, 298, 308, 311, 312, 313, 325, 332, 335, 336, 338, 340, 346, 349, 351, 352, 354, 357, 358, 359, 362, 370, 374, 381, 385, 387, 391, 398, 408, 409, 412, 417, 421, 423, 424, 428, 431, 476, 481, 485, 487, 493, 496, 500, 501, 503, 504, 508, 515, 520, 522, 524, 525, 537, 538, 540, 548, 554, 556, 558, 567, 571, 573, 575]",S75W.tsv
that,1,16,"[0, 11, 16, 36, 54, 57, 59, 60, 67, 69, 75, 112, 115, 125, 133, 144, 156, 170, 177, 180, 195, 211, 225, 230, 236, 240, 253, 265, 279, 288, 302, 303, 305, 322, 339, 352, 370, 374, 391, 395, 402, 443, 453, 468, 493, 505, 525, 537, 543, 567]",S75W.tsv
really,1,21,"[0, 21, 30, 55, 62, 72, 79, 80, 130, 156, 171, 225, 294, 525, 533, 537, 543]",S75W.tsv
have a,2,32,"[0, 32, 65, 93, 136, 248, 263, 558]",S75W.tsv
