Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
know,1,1,"[0, 1, 9, 10, 12, 20, 29, 31, 67, 73, 78, 85, 90, 99, 127, 133, 152, 201, 237, 239, 248, 290, 331, 336, 355, 381, 407, 447, 451, 459, 494, 556, 563, 564, 594, 608, 653, 657, 662, 669, 682, 696, 700, 704, 768, 800, 803, 810, 848, 881, 887, 964, 1036, 1043, 1085, 1102, 1104, 1106, 1111, 1116, 1153, 1154, 1174, 1198, 1204, 1248, 1252, 1271, 1297, 1301, 1310, 1315, 1325, 1358, 1359, 1384, 1386, 1413, 1446, 1450, 1455, 1473, 1498, 1534, 1571]",S37K.tsv
i,1,9,"[0, 9, 11, 20, 29, 31, 34, 37, 48, 67, 76, 83, 85, 90, 99, 102, 111, 112, 147, 152, 156, 157, 159, 163, 167, 169, 177, 178, 181, 182, 185, 189, 194, 195, 198, 201, 211, 223, 224, 234, 237, 239, 247, 248, 262, 269, 287, 290, 308, 311, 316, 322, 324, 336, 338, 340, 344, 346, 354, 355, 358, 368, 381, 407, 415, 416, 426, 455, 456, 459, 486, 487, 494, 498, 500, 504, 517, 534, 555, 556, 560, 563, 565, 567, 574, 575, 588, 597, 614, 617, 638, 652, 653, 657, 659, 662, 670, 674, 675, 682, 684, 694, 697, 700, 701, 703, 704, 711, 713, 714, 721, 730, 734, 738, 786, 788, 791, 813, 822, 827, 833, 834, 835, 839, 840, 841, 846, 848, 852, 853, 854, 863, 874, 881, 890, 894, 912, 919, 935, 942, 952, 954, 956, 960, 963, 965, 975, 983, 988, 992, 1010, 1017, 1037, 1048, 1060, 1073, 1074, 1077, 1080, 1102, 1103, 1104, 1108, 1111, 1116, 1121, 1126, 1148, 1149, 1151, 1153, 1154, 1161, 1170, 1175, 1190, 1195, 1199, 1206, 1217, 1227, 1228, 1230, 1232, 1238, 1239, 1240, 1241, 1242, 1247, 1248, 1249, 1259, 1270, 1271, 1284, 1285, 1297, 1310, 1315, 1319, 1320, 1321, 1325, 1329, 1337, 1358, 1362, 1369, 1371, 1382, 1400, 1402, 1405, 1406, 1415, 1416, 1417, 1418, 1440, 1450, 1469, 1473, 1475, 1496, 1497, 1500, 1504, 1511, 1516, 1534, 1538, 1561, 1564, 1567, 1580, 1583, 1584, 1589, 1592, 1607, 1609, 1615, 1616, 1618, 1624, 1627]",S37K.tsv
be,1,9,"[0, 2, 9, 11, 12, 14, 15, 17, 21, 26, 32, 34, 40, 60, 67, 72, 76, 90, 94, 99, 101, 108, 121, 133, 135, 145, 153, 154, 156, 157, 159, 178, 180, 181, 182, 183, 184, 188, 193, 196, 199, 201, 203, 216, 219, 224, 227, 229, 234, 247, 249, 259, 264, 265, 268, 272, 273, 275, 284, 290, 294, 311, 315, 318, 321, 322, 324, 330, 333, 334, 337, 359, 361, 362, 382, 392, 396, 399, 402, 434, 435, 436, 437, 442, 444, 449, 459, 461, 468, 470, 471, 475, 480, 490, 498, 500, 504, 507, 508, 509, 514, 515, 522, 527, 529, 530, 537, 539, 545, 555, 556, 559, 560, 562, 564, 565, 566, 567, 570, 574, 586, 588, 597, 606, 614, 620, 621, 627, 635, 636, 638, 641, 649, 652, 655, 662, 664, 673, 674, 677, 680, 683, 684, 686, 692, 693, 694, 700, 703, 704, 707, 709, 713, 714, 721, 731, 734, 736, 738, 739, 740, 746, 748, 750, 761, 766, 767, 784, 785, 787, 788, 793, 794, 795, 800, 804, 809, 811, 815, 819, 821, 834, 839, 846, 851, 854, 856, 860, 863, 864, 865, 866, 879, 881, 883, 885, 887, 889, 890, 891, 894, 897, 901, 905, 912, 914, 918, 919, 925, 939, 940, 942, 945, 946, 956, 960, 963, 982, 992, 994, 1000, 1008, 1010, 1012, 1025, 1032, 1035, 1036, 1038, 1043, 1055, 1056, 1057, 1060, 1073, 1079, 1081, 1082, 1085, 1087, 1102, 1104, 1108, 1116, 1119, 1120, 1121, 1124, 1126, 1135, 1136, 1138, 1139, 1150, 1153, 1155, 1156, 1161, 1168, 1177, 1181, 1183, 1190, 1192, 1194, 1197, 1205, 1207, 1208, 1209, 1223, 1230, 1233, 1235, 1242, 1247, 1248, 1252, 1253, 1255, 1258, 1259, 1263, 1275, 1281, 1290, 1297, 1313, 1315, 1316, 1321, 1333, 1337, 1344, 1353, 1358, 1361, 1367, 1368, 1372, 1384, 1385, 1386, 1387, 1388, 1390, 1396, 1413, 1425, 1428, 1432, 1433, 1435, 1438, 1439, 1443, 1444, 1446, 1447, 1450, 1455, 1460, 1464, 1469, 1470, 1473, 1475, 1476, 1481, 1487, 1491, 1492, 1496, 1500, 1502, 1509, 1510, 1517, 1518, 1520, 1521, 1522, 1524, 1528, 1532, 1533, 1534, 1535, 1537, 1541, 1543, 1544, 1545, 1548, 1558, 1559, 1564, 1568, 1570, 1571, 1573, 1575, 1576, 1579, 1581, 1582, 1584, 1585, 1589, 1590, 1593, 1597, 1599, 1607, 1618, 1621, 1624, 1628, 1636, 1640]",S37K.tsv
in,1,25,"[0, 21, 25, 32, 34, 67, 72, 163, 178, 240, 244, 273, 284, 299, 324, 334, 354, 382, 387, 393, 411, 413, 421, 423, 427, 428, 440, 442, 449, 461, 466, 468, 469, 494, 498, 509, 514, 527, 530, 545, 547, 549, 558, 562, 565, 574, 587, 594, 604, 605, 610, 625, 627, 628, 633, 634, 636, 637, 638, 642, 647, 669, 674, 675, 678, 684, 686, 704, 713, 714, 736, 753, 766, 770, 788, 835, 881, 885, 891, 894, 897, 902, 905, 912, 939, 942, 957, 993, 1008, 1025, 1028, 1029, 1032, 1033, 1042, 1050, 1079, 1092, 1095, 1104, 1148, 1163, 1165, 1185, 1190, 1203, 1207, 1212, 1215, 1223, 1240, 1242, 1248, 1300, 1325, 1371, 1377, 1380, 1390, 1391, 1393, 1394, 1398, 1422, 1428, 1432, 1435, 1448, 1455, 1461, 1464, 1476, 1482, 1485, 1487, 1488, 1493, 1498, 1521, 1535, 1538, 1541, 1544, 1556, 1564, 1571, 1573, 1575, 1576, 1583, 1585, 1589, 1613, 1632, 1640, 1642]",S37K.tsv
that,1,39,"[0, 39, 40, 48, 72, 86, 99, 101, 140, 141, 146, 169, 172, 178, 198, 227, 229, 234, 236, 239, 247, 264, 283, 284, 290, 292, 294, 300, 302, 304, 315, 333, 346, 362, 381, 382, 389, 392, 396, 437, 444, 452, 455, 459, 466, 468, 475, 480, 492, 507, 514, 535, 570, 592, 612, 620, 653, 656, 670, 673, 674, 686, 693, 694, 698, 702, 734, 736, 738, 739, 740, 761, 767, 768, 775, 785, 791, 800, 804, 818, 821, 830, 834, 839, 862, 865, 866, 867, 874, 881, 885, 889, 894, 912, 914, 919, 925, 940, 942, 945, 946, 966, 976, 1001, 1010, 1013, 1026, 1032, 1042, 1045, 1050, 1057, 1058, 1060, 1067, 1073, 1082, 1095, 1104, 1111, 1120, 1150, 1155, 1199, 1201, 1206, 1209, 1217, 1220, 1221, 1223, 1242, 1243, 1248, 1252, 1255, 1258, 1261, 1266, 1288, 1289, 1293, 1297, 1315, 1349, 1367, 1377, 1384, 1404, 1405, 1422, 1424, 1435, 1437, 1440, 1442, 1446, 1448, 1450, 1460, 1470, 1473, 1476, 1494, 1509, 1518, 1520, 1522, 1541, 1551, 1558, 1559, 1564, 1577, 1579, 1585, 1589, 1593, 1609, 1621, 1640, 1642, 1643]",S37K.tsv
cos,1,115,"[0, 115, 297, 311, 498, 502, 594, 605, 713, 1050, 1285, 1388, 1418, 1431]",S37K.tsv
i be,2,156,"[0, 76, 156, 157, 311, 324, 498, 555, 565, 597, 638, 674, 713, 854, 919, 1010, 1060, 1108, 1230, 1259, 1450, 1469, 1475, 1607, 1618]",S37K.tsv
there,1,259,"[0, 14, 259, 272, 273, 291, 402, 415, 498, 514, 734, 817, 821, 874, 881, 891, 894, 953, 956, 963, 982, 1022, 1025, 1042, 1055, 1056, 1122, 1159, 1195, 1197, 1208, 1242, 1297, 1313, 1321, 1327, 1331, 1344, 1346, 1350, 1352, 1398, 1406, 1435, 1450, 1455, 1496, 1498, 1528, 1529, 1538, 1573, 1584, 1648]",S37K.tsv
cos i be,3,498,"[0, 498, 713]",S37K.tsv
be in,2,21,"[0, 21, 67, 324, 382, 545, 574, 736, 885, 891, 897, 939, 1190, 1464, 1521, 1585]",S37K.tsv
