Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
them,1,1,"[0, 1, 166, 265, 271, 275, 285, 341, 501, 553, 763, 828, 831, 833]",SGCA.tsv
on,1,1,"[0, 1, 2, 4, 28, 60, 61, 62, 99, 113, 114, 116, 126, 145, 198, 291, 310, 314, 319, 345, 383, 398, 415, 430, 431, 436, 457, 461, 483, 518, 527, 528, 554, 618, 634, 635, 636, 637, 652, 665, 684, 723, 754, 834]",SGCA.tsv
when,1,81,"[0, 6, 72, 76, 81, 114, 116, 121, 134, 171, 317, 375, 659, 772, 773]",SGCA.tsv
i,1,16,"[0, 2, 4, 8, 16, 20, 22, 26, 28, 32, 34, 39, 42, 48, 72, 81, 84, 86, 90, 92, 95, 99, 103, 107, 114, 118, 124, 126, 129, 147, 148, 156, 161, 164, 169, 171, 178, 201, 205, 206, 217, 222, 224, 228, 233, 246, 260, 297, 314, 325, 334, 353, 360, 369, 375, 379, 383, 392, 411, 415, 420, 422, 428, 438, 442, 457, 460, 464, 468, 473, 477, 480, 483, 496, 498, 503, 504, 509, 510, 512, 535, 539, 541, 543, 564, 567, 569, 587, 589, 594, 669, 695, 700, 701, 702, 708, 711, 715, 723, 754, 769, 773, 775, 783, 792, 798, 800, 821, 823, 828, 864, 867, 869, 870]",SGCA.tsv
because,1,26,"[0, 26, 38, 74, 127, 171, 251, 260, 341, 430, 432, 440, 474, 775]",SGCA.tsv
turn,1,611,"[0, 6, 114, 611, 615, 617, 644, 659, 661, 686]",SGCA.tsv
in the,2,7,"[2, 7, 211, 289, 339, 364, 498, 522, 526, 537, 589, 617, 702, 763, 775, 784, 817, 824, 828]",SGCA.tsv
the,1,7,"[2, 4, 7, 8, 26, 28, 30, 34, 39, 50, 58, 60, 61, 62, 71, 81, 83, 88, 99, 103, 121, 126, 127, 129, 131, 135, 136, 139, 144, 145, 148, 156, 164, 169, 171, 174, 181, 182, 183, 193, 208, 211, 232, 237, 239, 245, 246, 251, 260, 262, 265, 269, 273, 275, 289, 293, 310, 324, 328, 339, 341, 343, 350, 360, 363, 364, 365, 370, 377, 383, 387, 391, 396, 398, 411, 416, 430, 431, 434, 442, 457, 464, 469, 476, 480, 498, 500, 510, 511, 512, 516, 520, 522, 526, 528, 531, 535, 537, 538, 544, 545, 551, 554, 563, 569, 573, 575, 577, 579, 581, 589, 595, 608, 610, 615, 617, 618, 620, 624, 628, 634, 635, 636, 638, 641, 644, 645, 647, 648, 649, 652, 654, 663, 665, 667, 669, 680, 686, 688, 695, 700, 702, 723, 724, 726, 727, 730, 731, 735, 754, 759, 763, 767, 768, 769, 775, 783, 784, 807, 808, 817, 824, 828, 831]",SGCA.tsv
get,1,9,"[2, 9, 10, 26, 28, 30, 58, 74, 88, 91, 114, 127, 131, 136, 148, 158, 166, 177, 208, 209, 211, 275, 283, 314, 319, 343, 360, 375, 387, 394, 405, 415, 430, 431, 501, 516, 540, 551, 563, 567, 585, 587, 589, 594, 595, 680, 690, 705, 745, 763, 764, 820, 843, 852, 854, 858, 860]",SGCA.tsv
in,1,152,"[2, 7, 35, 75, 84, 100, 131, 152, 169, 171, 177, 180, 211, 231, 235, 249, 253, 260, 265, 289, 325, 339, 350, 364, 369, 444, 473, 494, 496, 498, 522, 525, 526, 537, 557, 562, 567, 589, 591, 594, 617, 659, 663, 674, 702, 704, 708, 713, 754, 759, 763, 768, 769, 775, 784, 785, 810, 817, 824, 828, 834, 848, 849, 852, 863, 869]",SGCA.tsv
room,1,269,"[2, 253, 269, 526, 542]",SGCA.tsv
one,1,279,"[2, 90, 228, 264, 279, 280, 291, 299, 353, 364, 365, 370, 383, 392, 420, 434, 436, 438, 457, 483, 492, 496, 527, 573, 641, 656, 695, 769, 834, 864]",SGCA.tsv
the one,2,573,"[2, 573, 641]",SGCA.tsv
you,1,4,"[1, 4, 6, 9, 11, 12, 13, 14, 16, 34, 38, 40, 56, 60, 64, 66, 74, 76, 83, 87, 91, 118, 136, 137, 148, 150, 164, 205, 208, 224, 227, 232, 235, 242, 245, 246, 248, 251, 256, 258, 260, 265, 267, 269, 275, 280, 289, 293, 317, 360, 370, 372, 377, 379, 381, 400, 402, 409, 415, 420, 429, 440, 452, 459, 464, 472, 483, 488, 492, 494, 496, 500, 501, 505, 508, 509, 511, 521, 523, 525, 528, 529, 530, 533, 534, 535, 536, 537, 538, 540, 550, 551, 554, 557, 567, 577, 585, 594, 605, 611, 617, 618, 620, 622, 644, 659, 661, 663, 674, 686, 693, 695, 696, 700, 708, 716, 723, 731, 735, 736, 742, 745, 759, 763, 769, 772, 773, 774, 783, 784, 787, 809, 810, 831, 833, 834, 839, 843, 871, 872]",SGCA.tsv
it's,1,5,"[4, 5, 6, 7, 10, 20, 33, 34, 42, 43, 63, 65, 68, 70, 77, 79, 90, 93, 97, 107, 123, 126, 127, 129, 132, 134, 135, 144, 171, 172, 199, 208, 226, 230, 247, 264, 279, 293, 296, 299, 319, 328, 380, 381, 389, 406, 407, 428, 432, 434, 440, 454, 456, 480, 492, 503, 514, 560, 594, 638, 645, 647, 649, 652, 656, 665, 682, 684, 695, 708, 729, 741, 765, 767, 798, 800, 802, 806, 810, 817, 837, 841, 851, 862, 863, 875]",SGCA.tsv
but,1,28,"[4, 28, 58, 64, 76, 83, 87, 91, 116, 117, 124, 126, 127, 129, 131, 147, 161, 171, 172, 184, 204, 207, 208, 212, 222, 230, 258, 260, 277, 325, 326, 331, 337, 341, 345, 416, 432, 442, 464, 468, 474, 476, 480, 553, 569, 589, 594, 628, 665, 674, 695, 711, 756, 761, 769, 771, 794, 800, 835, 841, 851]",SGCA.tsv
it,1,10,"[4, 6, 10, 20, 28, 42, 58, 64, 72, 74, 77, 78, 83, 92, 107, 112, 114, 115, 116, 118, 119, 121, 124, 126, 129, 131, 135, 136, 137, 141, 142, 144, 147, 150, 151, 152, 154, 166, 168, 171, 176, 177, 181, 184, 186, 189, 199, 200, 206, 207, 222, 227, 237, 246, 251, 258, 264, 265, 279, 293, 295, 296, 308, 314, 330, 338, 351, 370, 373, 375, 381, 392, 418, 424, 428, 442, 464, 477, 480, 487, 501, 503, 514, 518, 521, 525, 535, 537, 543, 560, 563, 567, 569, 608, 626, 642, 655, 685, 688, 692, 695, 696, 700, 724, 727, 729, 759, 761, 775, 788, 789, 811, 851, 853, 871, 874]",SGCA.tsv
feel,1,205,"[4, 205]",SGCA.tsv
you can,2,227,"[4, 136, 150, 227, 235, 245, 246, 440, 505, 535, 536, 551, 594, 686, 731, 833, 839]",SGCA.tsv
mean,1,227,"[4, 90, 92, 161, 217, 227, 233, 477, 480, 569, 798, 867, 869]",SGCA.tsv
can,1,42,"[4, 42, 136, 150, 169, 227, 232, 235, 245, 246, 248, 375, 440, 505, 535, 536, 545, 551, 594, 686, 715, 717, 721, 723, 731, 775, 809, 831, 833, 839]",SGCA.tsv
i mean,2,217,"[4, 90, 92, 161, 217, 233, 477, 480, 509, 569, 695, 798, 867, 869]",SGCA.tsv
on the,2,60,"[4, 60, 61, 62, 126, 145, 398, 430, 457, 528, 618, 634, 635, 636, 652, 723, 754]",SGCA.tsv
it's not,2,6,"[5, 6, 7, 90, 129, 381, 428, 695, 798]",SGCA.tsv
yes,1,54,"[6, 11, 15, 27, 35, 39, 54, 57, 59, 60, 73, 91, 92, 93, 100, 113, 114, 130, 132, 133, 134, 160, 162, 185, 193, 197, 202, 203, 207, 212, 215, 218, 219, 221, 228, 229, 231, 233, 236, 238, 241, 243, 250, 255, 259, 266, 270, 276, 278, 281, 282, 284, 286, 288, 290, 294, 296, 297, 298, 299, 300, 301, 303, 304, 315, 318, 320, 326, 336, 337, 340, 342, 344, 350, 352, 354, 358, 368, 378, 380, 381, 382, 384, 385, 388, 390, 393, 394, 395, 398, 406, 407, 408, 410, 412, 421, 423, 427, 429, 432, 435, 437, 438, 439, 441, 443, 445, 447, 449, 451, 454, 455, 457, 458, 460, 463, 465, 467, 473, 479, 482, 486, 490, 491, 492, 493, 495, 496, 497, 499, 504, 506, 511, 512, 515, 517, 529, 534, 535, 538, 539, 546, 552, 555, 556, 558, 559, 561, 565, 572, 574, 578, 580, 582, 595, 597, 603, 614, 616, 619, 621, 624, 627, 629, 630, 634, 639, 641, 643, 645, 650, 653, 655, 658, 660, 662, 664, 666, 672, 673, 675, 683, 687, 694, 703, 705, 707, 709, 710, 714, 717, 725, 728, 731, 733, 734, 736, 737, 739, 741, 742, 744, 746, 752, 755, 764, 766, 769, 781, 782, 784, 785, 790, 793, 795, 799, 812, 819, 821, 823, 826, 833, 834, 835, 840, 850, 855, 859, 865, 868, 870, 872, 874]",SGCA.tsv
through,1,537,"[6, 537, 623, 688, 767]",SGCA.tsv
when you turn,3,659,"[6, 659]",SGCA.tsv
you turn,2,611,"[6, 611, 617, 661]",SGCA.tsv
come,1,457,"[6, 457, 611, 612, 688, 759, 875]",SGCA.tsv
not,1,28,"[5, 6, 7, 8, 28, 48, 88, 90, 109, 129, 239, 265, 325, 381, 428, 430, 474, 540, 542, 646, 695, 720, 721, 741, 783, 787, 798, 804, 810]",SGCA.tsv
when you,2,772,"[6, 76, 772]",SGCA.tsv
and,1,8,"[5, 8, 34, 39, 44, 52, 60, 66, 72, 74, 81, 99, 103, 107, 123, 127, 129, 131, 137, 141, 147, 152, 161, 166, 171, 177, 181, 184, 189, 190, 206, 214, 215, 217, 237, 239, 245, 250, 251, 253, 258, 265, 273, 275, 281, 283, 287, 295, 299, 308, 310, 324, 335, 339, 350, 372, 375, 377, 379, 381, 387, 391, 394, 397, 398, 400, 405, 411, 415, 418, 424, 431, 438, 444, 450, 457, 461, 466, 474, 483, 489, 494, 496, 501, 503, 511, 516, 527, 535, 537, 538, 567, 575, 581, 595, 608, 618, 620, 622, 625, 626, 632, 634, 642, 644, 663, 667, 668, 674, 684, 686, 688, 695, 705, 708, 715, 719, 723, 754, 758, 769, 783, 784, 803, 811, 820, 821, 824, 828, 833, 834, 844, 852, 854, 858, 860, 873]",SGCA.tsv
be,1,8,"[7, 8, 12, 32, 34, 36, 42, 44, 48, 56, 60, 62, 64, 71, 78, 81, 83, 84, 87, 95, 99, 103, 105, 109, 124, 142, 147, 152, 156, 161, 166, 169, 171, 181, 182, 183, 184, 189, 193, 195, 200, 208, 222, 231, 235, 260, 265, 274, 277, 279, 281, 283, 293, 302, 312, 314, 317, 324, 327, 330, 331, 337, 338, 339, 345, 347, 350, 351, 357, 373, 375, 377, 381, 403, 420, 424, 437, 443, 446, 450, 451, 454, 457, 459, 468, 471, 473, 477, 483, 489, 498, 500, 504, 508, 511, 512, 514, 528, 545, 554, 563, 573, 577, 581, 587, 589, 593, 607, 674, 692, 693, 694, 695, 700, 702, 718, 724, 727, 735, 742, 759, 761, 763, 778, 784, 785, 788, 789, 794, 806, 807, 808, 811, 817, 818, 821, 864, 874]",SGCA.tsv
of,1,8,"[7, 8, 26, 28, 34, 58, 71, 74, 99, 127, 145, 155, 169, 171, 184, 214, 224, 231, 235, 248, 253, 269, 275, 289, 341, 377, 387, 431, 438, 444, 459, 464, 480, 492, 514, 525, 526, 527, 554, 591, 617, 622, 623, 645, 652, 663, 700, 708, 761, 775, 813, 817, 828, 844]",SGCA.tsv
that's,1,48,"[8, 17, 25, 31, 48, 53, 64, 72, 77, 92, 104, 106, 117, 124, 197, 201, 208, 210, 212, 213, 225, 228, 231, 233, 240, 242, 246, 257, 259, 264, 268, 278, 280, 297, 311, 314, 320, 359, 361, 366, 411, 441, 445, 446, 458, 470, 484, 493, 495, 532, 561, 568, 572, 582, 595, 596, 624, 629, 641, 667, 681, 689, 691, 694, 695, 696, 702, 705, 707, 743, 750, 756, 769, 795, 810, 822, 828, 840, 849, 851, 861, 867]",SGCA.tsv
yeah,1,125,"[8, 64, 65, 77, 102, 125, 146, 159, 163, 189, 196, 209, 225, 234, 254, 260, 263, 272, 277, 316, 322, 348, 349, 356, 365, 370, 399, 401, 414, 431, 478, 481, 493, 502, 504, 507, 513, 519, 523, 529, 533, 544, 547, 549, 556, 562, 566, 570, 583, 599, 602, 608, 631, 659, 706, 712, 722, 730, 748, 749, 757, 760, 770, 774, 776, 786, 814, 815, 823, 825, 829, 832, 838, 842, 845, 851, 853, 856, 863, 866]",SGCA.tsv
sort of,2,155,"[8, 155, 224, 444, 622, 761]",SGCA.tsv
use,1,46,"[8, 46, 155, 353]",SGCA.tsv
what,1,60,"[8, 60, 99, 178, 180, 189, 191, 208, 246, 357, 364, 440, 483, 668, 691, 692, 761, 784, 820, 869]",SGCA.tsv
they've,1,211,"[8, 211, 284, 287, 347, 852, 854, 858, 860]",SGCA.tsv
there,1,12,"[8, 12, 31, 36, 38, 39, 44, 72, 74, 86, 180, 249, 253, 265, 274, 275, 277, 279, 293, 369, 373, 451, 459, 471, 472, 476, 477, 524, 525, 551, 557, 591, 593, 601, 618, 628, 632, 659, 686, 688, 694, 697, 705, 730, 738, 740, 796, 805, 843, 852]",SGCA.tsv
