Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
the,1,4,"[0, 1, 3, 4, 8, 9, 11, 13, 15, 17, 21, 27, 29, 35, 36, 38, 40, 41, 42, 44, 46, 48, 52, 55, 62, 64, 65, 66, 70, 74, 79, 83, 85, 87, 91, 93, 97, 101, 125, 128, 134, 136, 138, 139, 140, 143, 145, 147, 149, 153, 155, 157, 162, 163, 165, 169, 181, 187, 189, 191, 195, 199, 205, 209, 227, 229, 235, 238, 239, 241, 243, 246, 249, 251, 261, 263, 265, 267, 269, 273, 276, 278, 281, 285, 289, 292, 293, 295, 298, 303, 306, 318, 320, 321, 324, 330, 334, 336, 338, 341, 346, 356, 358, 364, 366, 368, 370, 377, 380, 382, 384, 386, 387, 389, 396, 402, 404, 406, 407, 410, 411, 413, 417, 420, 425, 427, 429, 437, 449, 453, 455, 485, 486, 496, 499, 502, 507, 508, 510, 517, 525, 531, 533, 535, 540, 541, 547, 549, 551, 553, 555, 559, 562, 569, 571, 572, 573, 577, 579, 583, 585, 587, 589, 593, 595, 597, 601, 606, 608, 610, 612, 616, 628, 630, 634, 638, 647, 656, 661, 664, 666, 672, 676, 684, 688, 694, 696, 698, 709, 721, 722, 734, 735, 736, 739, 742, 745, 756, 758, 769, 781, 782, 788, 789, 793, 807, 811, 814, 817, 822, 823, 825, 826]",S8CB.tsv
be,1,6,"[0, 1, 6, 8, 9, 11, 13, 15, 21, 27, 29, 35, 40, 42, 43, 44, 45, 46, 48, 52, 55, 56, 57, 62, 64, 65, 66, 70, 75, 78, 79, 81, 83, 87, 90, 93, 97, 106, 108, 110, 112, 124, 126, 128, 145, 147, 149, 150, 153, 155, 159, 161, 162, 163, 165, 169, 171, 179, 186, 187, 189, 191, 197, 202, 207, 208, 209, 214, 220, 223, 226, 231, 238, 239, 240, 241, 246, 247, 249, 261, 263, 265, 267, 269, 273, 276, 278, 281, 282, 283, 285, 289, 292, 295, 298, 300, 302, 303, 306, 308, 310, 312, 314, 316, 318, 320, 321, 323, 324, 325, 334, 350, 354, 356, 365, 366, 368, 369, 370, 372, 375, 377, 378, 382, 384, 386, 387, 389, 390, 392, 394, 396, 398, 399, 400, 402, 404, 406, 410, 415, 418, 420, 429, 435, 439, 440, 442, 446, 447, 460, 463, 464, 465, 471, 477, 487, 490, 493, 495, 496, 498, 499, 504, 509, 525, 529, 531, 532, 533, 534, 535, 541, 543, 547, 549, 551, 552, 553, 555, 559, 561, 563, 564, 565, 571, 573, 577, 579, 585, 587, 589, 591, 593, 595, 597, 599, 601, 603, 605, 606, 608, 610, 612, 616, 617, 618, 620, 628, 630, 634, 638, 644, 647, 651, 664, 666, 672, 676, 678, 682, 684, 688, 689, 690, 692, 694, 696, 697, 698, 702, 708, 709, 713, 717, 719, 728, 730, 734, 737, 740, 742, 745, 747, 750, 751, 754, 756, 769, 771, 773, 775, 781, 784, 785, 788, 791, 792, 793, 795, 798, 800, 801, 803, 825, 826]",S8CB.tsv
so,1,18,"[0, 9, 13, 15, 17, 18, 27, 30, 41, 48, 64, 83, 89, 93, 94, 99, 102, 108, 128, 130, 145, 153, 155, 159, 161, 165, 167, 169, 179, 185, 193, 197, 200, 204, 214, 224, 239, 241, 246, 247, 257, 279, 281, 289, 290, 293, 295, 297, 298, 303, 308, 350, 352, 358, 360, 368, 380, 381, 390, 394, 407, 413, 425, 439, 441, 455, 486, 487, 490, 496, 499, 533, 535, 537, 540, 547, 548, 551, 553, 568, 571, 572, 573, 575, 577, 583, 585, 593, 603, 605, 606, 608, 610, 618, 638, 644, 651, 664, 666, 668, 670, 672, 676, 684, 706, 715, 721, 724, 756, 766, 772, 793, 820]",S8CB.tsv
be the,2,35,"[0, 29, 35, 42, 46, 55, 93, 162, 377, 384, 402, 406, 499, 547, 559, 585, 587, 634, 638, 664, 666, 676, 684]",S8CB.tsv
right,1,71,"[0, 71, 229, 238, 334, 393, 467, 485, 532, 653, 667, 677, 679, 683, 773, 775]",S8CB.tsv
er,1,85,"[0, 85, 89, 93, 95, 101, 153, 204, 226, 283, 285, 289, 320, 370, 392, 407, 415, 448, 461, 503, 523, 603, 643, 729]",S8CB.tsv
he,1,197,"[0, 1, 197, 209, 213, 239, 240, 281, 292, 314, 318, 321, 417, 449, 474, 494, 495, 499, 523, 531, 533, 606, 608, 612, 634, 638, 644, 645, 664, 678, 682, 684, 685, 688, 711, 713, 721, 722, 724, 747, 750, 751, 800, 801, 803]",S8CB.tsv
which,1,101,"[0, 15, 29, 40, 101, 197, 323, 334, 366, 399, 429, 529, 531, 559, 577, 579, 581, 688, 752]",S8CB.tsv
he be,2,240,"[0, 1, 239, 240, 281, 292, 318, 495, 499, 531, 533, 606, 608, 612, 634, 638, 664, 678, 684, 688, 713, 751, 800, 803]",S8CB.tsv
he he,2,321,"[0, 281, 321, 638, 664]",S8CB.tsv
