Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
the,1,7,"[0, 7, 11, 15, 21, 31, 40, 60, 66, 68, 69, 71, 73, 83, 88, 94, 96, 98, 100, 101, 102, 104, 111, 123, 125, 130, 133, 151, 167, 169, 173, 175, 177, 190, 194, 203, 205, 211, 216, 221, 233, 237, 238, 242, 247, 255, 260, 271, 291, 295, 307, 310, 311, 312, 315, 316, 322, 325, 327, 328, 331, 337, 340, 345, 351, 354, 356, 360, 368, 395, 400, 404, 407, 408, 409, 412, 417, 422, 423, 426, 435, 444, 447, 491, 495, 498, 500, 504, 505, 508, 510, 517, 518, 520, 522, 525, 526, 528, 530, 535, 545, 568, 569, 570, 572, 596, 621, 626, 630, 636, 647, 651, 652, 663, 678, 679, 681, 690, 695, 704, 705, 713, 746, 747, 761, 766, 771, 774, 777, 794, 799, 806, 818, 819, 820, 825, 826, 830, 843, 856, 867, 869, 871, 881, 887, 891, 892, 896, 904, 906, 908, 920, 922, 924, 926, 928, 931, 938, 942, 950, 968, 970, 973, 984, 990, 996, 1010, 1020, 1022]",SE88.tsv
of the,2,15,"[0, 15, 102, 169, 173, 291, 295, 417, 422, 681, 887]",SE88.tsv
that,1,15,"[0, 6, 15, 32, 34, 46, 56, 60, 62, 64, 69, 80, 96, 111, 119, 127, 137, 145, 149, 159, 187, 194, 209, 216, 227, 232, 237, 241, 244, 250, 252, 279, 292, 315, 336, 348, 360, 392, 400, 402, 407, 417, 422, 424, 479, 504, 513, 516, 518, 520, 526, 528, 535, 546, 582, 592, 596, 621, 626, 627, 633, 635, 657, 662, 670, 674, 675, 678, 681, 685, 686, 690, 693, 695, 713, 731, 762, 766, 791, 798, 802, 817, 822, 824, 836, 838, 842, 856, 869, 887, 891, 900, 906, 908, 911, 926, 938, 939, 942, 944, 954, 967, 968, 975, 984, 1004, 1008, 1017, 1026, 1031]",SE88.tsv
things,1,21,"[0, 21, 83, 206, 222, 370, 400, 518, 552, 975]",SE88.tsv
have,1,21,"[0, 21, 26, 32, 66, 100, 123, 173, 177, 191, 203, 216, 217, 222, 223, 227, 236, 240, 241, 254, 262, 264, 269, 281, 282, 283, 288, 291, 318, 348, 427, 431, 435, 447, 518, 523, 545, 558, 599, 600, 620, 621, 654, 695, 742, 743, 752, 761, 851, 858, 877, 887, 889, 906, 908, 914, 958, 974, 980, 984, 1005, 1006, 1008, 1022, 1031]",SE88.tsv
some of,2,46,"[0, 46, 64, 291, 332, 334, 887]",SE88.tsv
of,1,50,"[0, 15, 46, 50, 64, 66, 73, 80, 83, 84, 90, 98, 102, 104, 135, 145, 169, 173, 175, 207, 225, 240, 253, 262, 269, 281, 288, 289, 291, 295, 315, 327, 332, 334, 338, 343, 350, 355, 400, 409, 411, 417, 422, 435, 447, 495, 502, 506, 546, 548, 552, 587, 594, 626, 632, 650, 663, 670, 681, 700, 711, 720, 732, 774, 806, 818, 822, 871, 881, 887, 892, 902, 906, 912, 916, 918, 926, 928, 933, 942, 950, 970, 984, 986, 994, 998, 1014, 1015, 1019]",SE88.tsv
gonna,1,94,"[0, 94, 133, 135, 165, 185, 233, 311, 351, 393, 405, 406, 409, 412, 417, 444, 468, 518, 560, 676, 678, 679, 695, 701, 704, 798, 829, 838, 902, 908, 911, 966, 981, 1002, 1014, 1017, 1023, 1037]",SE88.tsv
record,1,94,"[0, 94, 100]",SE88.tsv
some,1,269,"[0, 269, 291, 332, 334, 390, 449, 546, 548, 554, 564, 652, 720, 725, 726, 738, 743, 887, 1029]",SE88.tsv
we're,1,558,"[0, 464, 558, 814]",SE88.tsv
it's,1,15,"[2, 6, 15, 24, 27, 50, 68, 71, 90, 94, 96, 104, 113, 115, 130, 135, 145, 167, 175, 202, 231, 232, 237, 238, 241, 244, 248, 269, 282, 302, 311, 323, 324, 334, 337, 376, 407, 415, 439, 441, 442, 443, 447, 464, 468, 471, 473, 475, 476, 486, 491, 498, 500, 508, 510, 518, 520, 522, 523, 525, 531, 532, 535, 572, 575, 576, 578, 582, 583, 587, 629, 633, 670, 747, 766, 772, 775, 806, 809, 814, 829, 832, 833, 834, 836, 838, 857, 870, 871, 873, 904, 908, 942, 946, 952, 982, 984, 1002, 1004, 1010, 1012, 1014, 1033]",SE88.tsv
really,1,21,"[2, 21, 103, 115, 122, 142, 143, 145, 149, 159, 162, 167, 206, 221, 300, 323, 326, 352, 370, 382, 384, 392, 405, 468, 526, 584, 586, 620, 664, 667, 677, 680, 685, 691, 695, 705, 727, 871, 878, 906, 942, 950, 968, 981, 982, 984, 988]",SE88.tsv
