Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
the,1,3,"[0, 2, 3, 12, 28, 30, 49, 59, 60, 61, 84, 88, 90, 96, 101, 115, 118, 163, 176, 186, 191, 193, 197, 198, 228, 255, 256, 265, 269, 271, 276, 283, 285, 295, 298, 315, 346, 354, 358, 375, 381, 384, 387, 394, 400, 411, 416, 418, 432, 486, 492, 501, 510, 572, 576, 587, 612, 626, 630, 633, 642, 671, 707, 709, 713, 717, 729, 731, 736, 751, 760, 762, 764, 768, 772, 774, 775, 778, 788, 812]",SVC7.tsv
oh,1,22,"[0, 22, 25, 52, 74, 123, 149, 151, 176, 179, 196, 205, 225, 231, 261, 274, 286, 295, 313, 321, 355, 359, 380, 405, 476, 493, 583, 599, 612, 615, 618, 664, 667, 688, 690, 740, 782, 820]",SVC7.tsv
six,1,26,"[0, 4, 15, 26, 46, 47, 65, 76, 88, 91, 102, 173, 179, 185, 289, 328, 351, 358, 392, 396, 404, 421, 434, 451, 486, 498, 527, 542, 593, 605, 614, 615, 623, 624, 645, 646, 647, 675, 676, 681, 682, 683, 684, 720, 737, 738, 775, 784, 790, 791, 797, 804, 805, 817]",SVC7.tsv
roll,1,97,"[0, 97, 98, 283, 304, 320, 595, 597, 616]",SVC7.tsv
one,1,27,"[0, 4, 15, 27, 29, 100, 105, 113, 115, 119, 129, 134, 143, 146, 177, 178, 179, 181, 185, 196, 223, 255, 256, 259, 269, 271, 276, 289, 317, 349, 356, 360, 362, 363, 374, 380, 381, 384, 392, 396, 400, 401, 409, 413, 421, 434, 441, 449, 451, 479, 481, 498, 500, 502, 526, 527, 542, 548, 557, 559, 560, 572, 593, 605, 612, 615, 668, 674, 676, 698, 700, 720, 729, 731, 737, 738, 744, 775, 781, 784, 790, 806, 810, 817, 827, 837, 839]",SVC7.tsv
seven,1,104,"[0, 4, 15, 46, 99, 104, 179, 185, 289, 351, 392, 396, 421, 434, 451, 486, 498, 527, 543, 544, 593, 605, 615, 670, 685, 686, 718, 720, 737, 738, 775, 784, 790, 813, 817, 823, 824]",SVC7.tsv
four,1,7,"[0, 4, 7, 9, 15, 53, 55, 56, 57, 58, 119, 143, 146, 147, 177, 185, 196, 222, 289, 342, 351, 358, 392, 396, 421, 434, 451, 484, 498, 502, 503, 504, 508, 527, 542, 593, 605, 615, 625, 668, 674, 689, 699, 720, 737, 738, 744, 775, 778, 784, 790, 793, 798, 801, 810, 817]",SVC7.tsv
okay,1,221,"[0, 221, 264, 326, 481, 803, 812, 822]",SVC7.tsv
of,1,124,"[0, 25, 30, 34, 63, 88, 90, 124, 187, 191, 192, 221, 298, 360, 362, 400, 414, 419, 462, 464, 474, 482, 485, 531, 539, 570, 576, 602, 617, 707, 734, 735, 756, 762, 768, 775, 787, 793, 812]",SVC7.tsv
three,1,221,"[0, 4, 15, 119, 177, 185, 186, 196, 201, 221, 251, 289, 351, 358, 374, 392, 396, 421, 434, 451, 484, 498, 502, 527, 542, 593, 605, 615, 668, 677, 720, 726, 737, 738, 745, 746, 775, 784, 790, 817]",SVC7.tsv
