Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
go,1,65,"[38, 65, 66, 92, 94, 147, 149, 154, 155, 164, 170, 186, 190, 197]",SKY2.tsv
ready steady,2,93,"[92, 93]",SKY2.tsv
birdy,1,183,"[181, 182, 183]",SKY2.tsv
you,1,15,"[0, 3, 5, 12, 15, 27, 38, 40, 50, 54, 58, 61, 76, 78, 85, 108, 130, 157, 159, 161, 168, 175, 178, 190, 208]",SKY2.tsv
your,1,15,"[0, 15, 66, 68, 94]",SKY2.tsv
didn't,1,47,"[0, 9, 12, 47, 116, 118, 124]",SKY2.tsv
see,1,63,"[0, 5, 30, 63, 74, 91, 96, 122, 147, 166, 168, 183]",SKY2.tsv
i,1,81,"[0, 5, 7, 9, 12, 14, 18, 19, 21, 27, 32, 38, 40, 48, 50, 52, 54, 58, 68, 76, 81, 87, 94, 96, 103, 107, 109, 111, 118, 119, 121, 122, 124, 130, 135, 142, 154, 160, 161, 164, 166, 168, 170, 172, 173, 178, 183, 186, 192]",SKY2.tsv
well,1,89,"[0, 5, 18, 40, 48, 89, 130, 132, 154, 164, 166]",SKY2.tsv
day,1,91,"[0, 7, 91]",SKY2.tsv
i think,2,103,"[0, 19, 21, 40, 76, 103, 130, 164, 173]",SKY2.tsv
things,1,105,"[0, 105, 111, 114, 164, 168, 191]",SKY2.tsv
when,1,111,"[0, 7, 25, 64, 68, 111, 170]",SKY2.tsv
about,1,111,"[0, 111, 178, 191, 195]",SKY2.tsv
know,1,124,"[0, 3, 5, 12, 14, 27, 38, 40, 48, 50, 54, 58, 76, 78, 108, 121, 124, 130, 142, 161, 164, 168, 175, 178, 186, 192]",SKY2.tsv
think,1,154,"[0, 19, 21, 40, 48, 76, 130, 154, 164, 173]",SKY2.tsv
you know,2,168,"[0, 3, 12, 27, 38, 40, 50, 54, 58, 76, 78, 108, 130, 168, 175, 178]",SKY2.tsv
them,1,178,"[0, 40, 54, 178]",SKY2.tsv
or,1,208,"[0, 21, 175, 208]",SKY2.tsv
a,1,47,"[3, 7, 14, 18, 23, 34, 47, 68, 85, 91, 107, 124, 126, 133, 138, 147, 154, 156, 160, 164, 166, 168, 170, 173, 175, 199, 205]",SKY2.tsv
good,1,51,"[3, 51, 57, 61, 132, 178]",SKY2.tsv
