Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
be,1,1,"[0, 1, 13, 15, 26, 44, 48, 55, 60, 62, 72, 74, 82, 86, 87, 88, 109, 121, 122, 127, 128, 129, 143, 144, 145, 153, 155, 163, 166, 170, 172, 175, 177, 181, 185, 187, 193, 196, 198, 201, 203, 205, 206, 207, 209, 213, 217, 227, 253, 255, 261, 265, 269, 272, 289, 290, 294, 295, 296, 300, 306, 309, 312, 313, 315, 317, 321, 322, 323, 327, 328, 340, 349, 352, 356, 362, 364, 370, 377, 410, 412, 418, 438, 444, 447, 450, 451, 453, 455, 461, 467, 470, 477, 480, 484, 489, 496, 502, 525, 526, 531, 532, 534, 536, 547, 548, 552, 565, 566, 569, 578, 579, 583, 589, 590, 591, 598, 612, 615, 625, 627, 645, 649, 651, 659, 661, 663, 665, 667, 670, 673, 676, 679, 687, 697, 709, 717, 721, 723, 726, 733, 736, 737, 738, 743, 751, 757, 761, 763, 765, 775, 784, 786, 787, 790, 792, 794, 797, 801, 809, 816, 817, 819, 823, 824, 839, 841, 847, 848, 851, 852, 853, 857, 860, 863, 865, 867, 870, 871, 873, 875, 877, 895, 899, 905, 914, 918, 920, 922, 924, 927, 939, 941, 942, 944, 946, 950, 956, 957, 958, 959, 964, 965, 973, 979, 982, 984, 987, 989, 996, 998, 1008, 1014, 1017, 1018, 1020, 1027, 1047, 1053, 1055, 1070, 1073, 1082, 1083, 1086, 1088, 1093, 1097, 1101, 1110, 1117, 1119, 1122, 1147, 1151, 1155, 1159, 1161, 1163, 1169, 1174, 1191, 1192, 1193, 1195, 1210, 1211, 1212, 1213, 1214, 1218, 1219, 1220, 1223, 1224, 1225, 1230]",SQ36.tsv
it,1,1,"[0, 1, 21, 23, 25, 26, 34, 35, 39, 46, 51, 55, 60, 64, 65, 66, 68, 69, 72, 77, 90, 107, 112, 114, 127, 130, 144, 151, 153, 155, 165, 168, 170, 173, 179, 181, 185, 187, 192, 193, 201, 203, 209, 211, 213, 224, 231, 235, 253, 267, 269, 273, 277, 278, 279, 282, 287, 316, 327, 349, 352, 368, 371, 373, 386, 410, 412, 418, 421, 432, 455, 457, 461, 463, 470, 477, 484, 485, 489, 503, 506, 512, 516, 526, 531, 536, 538, 540, 541, 543, 544, 557, 558, 583, 589, 590, 591, 592, 598, 612, 614, 623, 625, 627, 630, 633, 640, 647, 649, 655, 657, 659, 665, 683, 693, 694, 697, 706, 708, 709, 721, 724, 726, 731, 736, 737, 765, 769, 784, 791, 792, 796, 801, 803, 808, 809, 826, 839, 853, 877, 895, 899, 902, 906, 916, 918, 920, 922, 924, 979, 985, 989, 991, 1002, 1005, 1008, 1020, 1027, 1035, 1039, 1040, 1041, 1070, 1073, 1077, 1082, 1083, 1086, 1088, 1092, 1119, 1128, 1163, 1165, 1174, 1191, 1210, 1212, 1218, 1220, 1224]",SQ36.tsv
that,1,60,"[0, 25, 48, 59, 60, 74, 76, 79, 83, 90, 104, 106, 127, 143, 144, 145, 151, 153, 155, 158, 172, 174, 179, 181, 185, 201, 207, 213, 216, 224, 227, 241, 249, 251, 252, 253, 261, 279, 282, 289, 290, 322, 334, 340, 352, 354, 370, 399, 401, 403, 405, 410, 412, 414, 453, 455, 469, 477, 487, 511, 514, 516, 526, 527, 544, 547, 563, 583, 591, 592, 595, 597, 603, 604, 606, 619, 625, 630, 642, 659, 675, 676, 679, 687, 690, 695, 697, 713, 724, 731, 738, 753, 775, 784, 801, 803, 805, 806, 809, 823, 847, 848, 852, 863, 865, 867, 870, 871, 872, 875, 882, 884, 894, 895, 899, 901, 906, 941, 947, 973, 985, 996, 998, 1001, 1003, 1005, 1027, 1031, 1035, 1047, 1058, 1060, 1076, 1090, 1092, 1108, 1112, 1114, 1117, 1119, 1155, 1159, 1160, 1162, 1172, 1174, 1176, 1201, 1210, 1211, 1225]",SQ36.tsv
you,1,62,"[0, 2, 53, 62, 66, 68, 72, 87, 89, 91, 95, 100, 105, 109, 111, 114, 116, 119, 123, 125, 127, 131, 134, 138, 140, 145, 149, 151, 155, 161, 163, 175, 183, 193, 195, 196, 198, 201, 213, 226, 230, 232, 239, 241, 249, 251, 252, 254, 257, 261, 270, 271, 279, 293, 295, 300, 306, 312, 318, 319, 325, 332, 337, 355, 364, 365, 369, 402, 403, 405, 442, 443, 450, 451, 459, 461, 465, 467, 472, 473, 477, 480, 500, 501, 502, 509, 514, 516, 525, 534, 543, 550, 554, 557, 564, 566, 572, 579, 585, 593, 600, 616, 619, 629, 636, 644, 649, 652, 659, 676, 679, 687, 690, 691, 722, 724, 725, 736, 748, 767, 769, 770, 774, 775, 778, 784, 794, 796, 801, 823, 843, 848, 851, 852, 863, 899, 907, 909, 912, 952, 964, 995, 996, 1018, 1043, 1067, 1073, 1079, 1093, 1115, 1119, 1122, 1124, 1128, 1132, 1159, 1160, 1161, 1162, 1172, 1174, 1175, 1176, 1178, 1195, 1197, 1201, 1203, 1211, 1218, 1231]",SQ36.tsv
for,1,70,"[0, 11, 70, 74, 85, 170, 193, 218, 226, 230, 231, 241, 293, 334, 368, 369, 370, 382, 384, 388, 401, 403, 405, 423, 453, 477, 489, 495, 496, 552, 567, 579, 618, 642, 646, 647, 653, 659, 679, 755, 757, 765, 792, 797, 801, 809, 852, 871, 920, 964, 965, 974, 991, 996, 1008, 1012, 1079, 1088, 1155, 1162, 1163, 1176, 1201, 1203, 1211]",SQ36.tsv
an,1,68,"[0, 68, 82, 151, 153, 213, 227, 230, 231, 241, 251, 265, 552, 559, 784, 792, 801, 901, 905, 935, 1058]",SQ36.tsv
wasn't,1,177,"[0, 69, 177, 179, 183, 203, 540, 589, 591, 655, 979, 991, 1182]",SQ36.tsv
for you,2,193,"[0, 193, 579, 852]",SQ36.tsv
that be,2,143,"[0, 143, 153, 253, 453, 583, 847, 852, 865, 941, 1159]",SQ36.tsv
be an,2,82,"[0, 82, 792, 905]",SQ36.tsv
of,1,2,"[1, 2, 11, 23, 25, 31, 34, 35, 46, 72, 113, 145, 149, 153, 155, 163, 166, 181, 183, 187, 205, 209, 213, 226, 251, 253, 261, 282, 309, 313, 340, 362, 368, 370, 381, 406, 418, 421, 430, 453, 455, 473, 477, 489, 532, 565, 583, 589, 608, 614, 625, 633, 642, 655, 659, 663, 665, 691, 697, 702, 724, 726, 729, 736, 751, 753, 796, 801, 802, 803, 809, 856, 857, 867, 871, 877, 895, 899, 902, 904, 905, 920, 922, 952, 964, 969, 974, 984, 989, 996, 1002, 1013, 1027, 1029, 1031, 1035, 1053, 1088, 1097, 1105, 1110, 1114, 1115, 1117, 1124, 1128, 1130, 1145, 1161, 1172, 1201, 1209]",SQ36.tsv
right,1,3,"[2, 3, 8, 43, 60, 104, 124, 145, 257, 269, 419, 437, 452, 488, 492, 510, 552, 570, 687, 757, 798, 843, 858, 893, 899, 1022, 1047, 1088, 1113, 1127, 1136, 1138, 1212, 1225]",SQ36.tsv
a,1,32,"[2, 17, 21, 25, 32, 38, 44, 46, 49, 53, 59, 87, 90, 91, 92, 108, 111, 119, 125, 145, 170, 181, 183, 185, 195, 196, 201, 203, 209, 211, 213, 214, 224, 227, 231, 241, 251, 253, 259, 261, 274, 282, 298, 309, 316, 340, 341, 342, 344, 345, 347, 349, 355, 356, 361, 362, 370, 394, 398, 402, 407, 412, 418, 420, 430, 432, 450, 453, 455, 457, 459, 461, 463, 473, 476, 477, 482, 484, 489, 490, 495, 496, 498, 503, 505, 507, 514, 532, 541, 557, 558, 565, 572, 579, 583, 587, 588, 589, 601, 607, 608, 612, 614, 621, 625, 632, 642, 649, 657, 661, 663, 665, 679, 684, 691, 697, 704, 715, 717, 726, 728, 729, 733, 736, 743, 753, 755, 763, 769, 775, 776, 786, 787, 793, 796, 797, 801, 802, 803, 806, 815, 816, 821, 823, 831, 832, 849, 851, 852, 853, 856, 857, 870, 880, 886, 895, 899, 902, 903, 904, 914, 918, 920, 928, 929, 931, 950, 952, 956, 964, 969, 974, 981, 984, 989, 996, 1021, 1027, 1029, 1035, 1037, 1047, 1053, 1084, 1088, 1092, 1104, 1121, 1122, 1123, 1124, 1128, 1130, 1139, 1145, 1149, 1153, 1155, 1159, 1161, 1163, 1166, 1171, 1174, 1188, 1201, 1209, 1210, 1225, 1232]",SQ36.tsv
what,1,72,"[2, 44, 53, 72, 74, 75, 89, 100, 115, 147, 153, 155, 201, 237, 252, 261, 289, 320, 323, 327, 331, 356, 364, 369, 382, 386, 388, 409, 412, 418, 420, 426, 480, 484, 551, 584, 593, 596, 607, 644, 709, 722, 734, 740, 742, 797, 809, 822, 824, 841, 865, 877, 895, 899, 922, 1105, 1115, 1166, 1174, 1176, 1211, 1224, 1225]",SQ36.tsv
chicken,1,66,"[2, 7, 66, 77, 91, 92, 93, 518]",SQ36.tsv
i'll,1,111,"[2, 83, 111, 139, 231, 321, 402, 579, 724, 870]",SQ36.tsv
tell,1,72,"[2, 72, 116, 257, 340, 382, 409, 457, 649, 659, 679, 681, 952, 964, 1128, 1225]",SQ36.tsv
do,1,68,"[2, 34, 40, 44, 63, 68, 76, 83, 87, 89, 95, 100, 113, 119, 131, 132, 134, 140, 145, 153, 155, 158, 165, 170, 172, 181, 185, 190, 192, 201, 218, 230, 241, 251, 254, 261, 293, 303, 312, 318, 323, 327, 331, 332, 361, 364, 381, 382, 391, 403, 409, 410, 412, 426, 428, 442, 444, 477, 484, 485, 487, 489, 532, 534, 543, 547, 548, 550, 557, 558, 578, 587, 591, 593, 623, 647, 649, 655, 659, 679, 683, 687, 722, 731, 738, 743, 792, 823, 828, 831, 839, 842, 863, 895, 899, 906, 912, 922, 941, 977, 1012, 1014, 1018, 1027, 1029, 1041, 1048, 1050, 1076, 1082, 1086, 1092, 1112, 1115, 1117, 1119, 1128, 1147, 1160, 1166, 1172, 1174, 1197, 1209, 1214, 1225, 1232]",SQ36.tsv
we,1,74,"[2, 11, 25, 27, 38, 40, 42, 48, 74, 173, 179, 181, 183, 185, 187, 190, 213, 272, 275, 285, 312, 321, 323, 331, 335, 336, 409, 410, 412, 414, 416, 418, 420, 426, 430, 444, 453, 470, 472, 477, 480, 487, 489, 491, 494, 511, 512, 534, 553, 565, 583, 591, 608, 614, 621, 623, 625, 627, 630, 632, 633, 638, 640, 642, 649, 651, 665, 715, 717, 719, 738, 743, 748, 755, 769, 770, 784, 791, 797, 809, 834, 867, 870, 895, 899, 901, 941, 964, 1210, 1228]",SQ36.tsv
get,1,39,"[2, 17, 38, 39, 40, 42, 44, 46, 53, 59, 62, 65, 66, 67, 68, 73, 74, 105, 108, 112, 125, 145, 163, 183, 185, 201, 205, 207, 209, 211, 213, 218, 221, 231, 233, 239, 249, 251, 252, 253, 267, 287, 318, 340, 349, 351, 361, 369, 370, 382, 386, 402, 410, 444, 451, 541, 542, 549, 565, 579, 583, 587, 588, 619, 655, 667, 679, 715, 717, 719, 724, 736, 775, 776, 784, 801, 803, 816, 819, 824, 826, 839, 842, 849, 865, 868, 870, 871, 877, 892, 895, 899, 901, 930, 931, 937, 939, 941, 942, 956, 964, 969, 978, 979, 1005, 1008, 1046, 1047, 1048, 1053, 1063, 1072, 1073, 1084, 1086, 1088, 1090, 1112, 1115, 1150, 1153, 1155, 1163, 1182, 1198, 1209]",SQ36.tsv
what we,2,323,"[2, 323, 409, 418, 420, 426, 797, 895]",SQ36.tsv
get a,2,108,"[2, 17, 38, 44, 46, 59, 108, 340, 349, 370, 587, 588, 679, 717, 775, 776, 816, 849, 931, 969, 1153, 1163, 1209]",SQ36.tsv
normally,1,285,"[2, 44, 46, 285, 405, 998]",SQ36.tsv
okay,1,573,"[2, 81, 276, 573, 583, 757, 797, 801]",SQ36.tsv
tell you,2,257,"[2, 257, 649, 659, 952]",SQ36.tsv
ten,1,233,"[4, 11, 53, 233, 239, 719, 797, 803, 805, 809, 922, 1079]",SQ36.tsv
yeah,1,8,"[6, 8, 16, 37, 39, 40, 45, 50, 51, 52, 53, 54, 58, 59, 61, 63, 65, 71, 72, 78, 80, 81, 87, 89, 94, 126, 144, 145, 150, 152, 157, 159, 166, 167, 169, 171, 175, 178, 180, 184, 186, 189, 190, 191, 195, 197, 198, 199, 201, 204, 207, 215, 219, 239, 249, 264, 266, 275, 282, 291, 299, 304, 306, 321, 324, 326, 331, 336, 342, 346, 351, 353, 360, 371, 375, 378, 387, 388, 395, 400, 404, 407, 410, 411, 425, 427, 429, 433, 444, 452, 454, 458, 466, 468, 477, 478, 481, 483, 486, 488, 489, 491, 494, 496, 504, 517, 533, 539, 540, 555, 557, 568, 570, 579, 591, 592, 602, 608, 620, 636, 638, 654, 662, 664, 674, 680, 692, 698, 699, 724, 726, 733, 735, 736, 753, 755, 758, 760, 768, 776, 777, 783, 784, 785, 788, 791, 797, 800, 801, 803, 807, 810, 820, 824, 825, 829, 833, 835, 837, 841, 844, 845, 846, 851, 852, 861, 862, 864, 865, 866, 867, 869, 870, 882, 889, 890, 895, 900, 903, 910, 918, 925, 928, 931, 932, 936, 938, 939, 940, 950, 958, 960, 961, 964, 970, 974, 988, 990, 992, 994, 997, 1004, 1006, 1007, 1009, 1015, 1016, 1026, 1034, 1042, 1047, 1049, 1055, 1057, 1061, 1078, 1083, 1088, 1089, 1091, 1097, 1100, 1101, 1107, 1109, 1112, 1116, 1125, 1127, 1128, 1129, 1140, 1142, 1144, 1146, 1149, 1161, 1163, 1173, 1175, 1180, 1183, 1185, 1187, 1189, 1192, 1194, 1207, 1209, 1215, 1225, 1227]",SQ36.tsv
well,1,30,"[6, 30, 63, 111, 118, 129, 132, 155, 158, 163, 175, 187, 198, 199, 211, 224, 284, 316, 327, 338, 361, 366, 381, 403, 444, 457, 512, 543, 559, 563, 577, 579, 583, 591, 651, 679, 691, 719, 721, 773, 784, 806, 824, 871, 899, 901, 920, 976, 1011, 1056, 1083, 1094, 1105, 1166, 1209]",SQ36.tsv
only,1,177,"[6, 9, 177, 213, 227, 230, 241, 418, 659, 687, 709, 851, 964, 1014, 1182]",SQ36.tsv
they're,1,7,"[6, 7, 9, 123, 290, 327, 522, 523, 548, 690, 892, 894, 899, 1053, 1176, 1186, 1188]",SQ36.tsv
little,1,7,"[6, 7, 9, 21, 87, 282, 355, 412, 420, 430, 450, 579, 583, 601, 625, 665, 996, 1092, 1155]",SQ36.tsv
yeah well,2,824,"[6, 63, 444, 824, 1083]",SQ36.tsv
the,1,11,"[1, 11, 40, 42, 48, 53, 55, 57, 59, 70, 72, 74, 86, 90, 91, 92, 105, 113, 114, 116, 117, 118, 129, 139, 144, 145, 147, 148, 149, 151, 153, 155, 163, 166, 170, 172, 177, 183, 186, 187, 188, 190, 193, 194, 196, 200, 201, 203, 206, 207, 209, 213, 216, 217, 218, 226, 227, 231, 241, 251, 253, 256, 261, 269, 272, 279, 282, 285, 298, 305, 309, 310, 311, 321, 327, 330, 339, 340, 349, 362, 370, 382, 401, 407, 410, 412, 414, 418, 422, 428, 433, 444, 446, 447, 455, 459, 461, 467, 477, 480, 482, 489, 502, 506, 519, 526, 532, 534, 547, 565, 569, 578, 579, 583, 587, 589, 591, 592, 598, 610, 618, 623, 625, 642, 648, 649, 651, 653, 655, 657, 659, 661, 663, 665, 667, 678, 679, 687, 691, 697, 702, 713, 715, 719, 720, 721, 725, 736, 751, 753, 765, 780, 784, 792, 801, 802, 803, 805, 808, 809, 817, 824, 831, 839, 841, 845, 848, 860, 867, 868, 870, 871, 874, 877, 882, 886, 892, 894, 895, 899, 902, 904, 917, 922, 924, 939, 941, 948, 952, 962, 964, 969, 975, 979, 998, 1002, 1010, 1013, 1014, 1027, 1035, 1046, 1047, 1053, 1055, 1062, 1074, 1086, 1087, 1088, 1090, 1096, 1099, 1105, 1108, 1110, 1112, 1115, 1129, 1137, 1145, 1147, 1176, 1192, 1196, 1198, 1201, 1212, 1213, 1214, 1218, 1220]",SQ36.tsv
so,1,66,"[11, 23, 25, 53, 59, 66, 68, 69, 72, 75, 88, 104, 123, 140, 145, 147, 151, 153, 155, 165, 166, 175, 177, 203, 206, 209, 213, 215, 217, 227, 229, 231, 241, 261, 269, 277, 293, 301, 325, 327, 339, 369, 373, 386, 403, 405, 407, 414, 420, 422, 451, 453, 455, 457, 459, 463, 477, 479, 489, 494, 496, 519, 528, 530, 532, 534, 540, 547, 577, 579, 583, 591, 625, 630, 640, 642, 643, 646, 659, 663, 679, 715, 717, 719, 733, 736, 763, 767, 770, 784, 797, 799, 801, 802, 803, 805, 806, 807, 815, 822, 834, 836, 843, 865, 870, 871, 882, 884, 890, 895, 899, 907, 911, 912, 920, 939, 952, 954, 958, 964, 968, 974, 984, 989, 991, 996, 1019, 1023, 1029, 1033, 1035, 1053, 1072, 1087, 1088, 1092, 1103, 1128, 1137, 1155, 1174, 1175, 1210]",SQ36.tsv
er,1,114,"[11, 38, 51, 55, 114, 118, 121, 175, 217, 321, 327, 356, 373, 381, 403, 532, 583, 632, 663, 665, 702, 709, 720, 729, 736, 763, 784, 803, 867, 886, 888, 920, 950, 974, 1005, 1018, 1035, 1151, 1176, 1200, 1206, 1210]",SQ36.tsv
for the,2,70,"[11, 70, 218, 226, 477, 642, 653, 792, 1088, 1176]",SQ36.tsv
so we,2,453,"[11, 25, 453, 489, 534, 583, 591, 630, 642, 715, 717]",SQ36.tsv
ask,1,592,"[11, 382, 388, 401, 592, 895, 899, 1195]",SQ36.tsv
those,1,207,"[11, 207, 594, 867]",SQ36.tsv
and,1,72,"[13, 15, 17, 21, 25, 27, 38, 42, 46, 53, 59, 72, 74, 76, 82, 85, 90, 95, 97, 99, 100, 101, 114, 127, 147, 153, 161, 166, 172, 187, 190, 193, 194, 196, 201, 203, 205, 207, 209, 211, 213, 214, 216, 217, 231, 241, 245, 249, 251, 252, 253, 261, 267, 269, 290, 309, 321, 325, 330, 340, 341, 344, 349, 361, 375, 381, 386, 402, 403, 405, 410, 424, 430, 444, 451, 453, 455, 457, 467, 469, 472, 474, 477, 484, 485, 487, 489, 494, 520, 525, 532, 534, 536, 538, 547, 549, 552, 559, 565, 577, 579, 583, 587, 589, 591, 592, 608, 625, 627, 630, 633, 642, 644, 647, 649, 651, 655, 657, 659, 661, 663, 665, 667, 679, 687, 693, 697, 709, 715, 717, 736, 757, 759, 763, 778, 782, 784, 791, 801, 803, 809, 816, 818, 819, 823, 824, 831, 836, 849, 859, 860, 865, 867, 870, 871, 873, 882, 890, 892, 895, 899, 901, 906, 920, 924, 926, 928, 929, 939, 941, 944, 946, 950, 956, 964, 974, 978, 979, 991, 998, 1000, 1005, 1008, 1013, 1014, 1024, 1029, 1035, 1041, 1086, 1105, 1108, 1110, 1112, 1131, 1143, 1155, 1159, 1166, 1184, 1186, 1200, 1210, 1212, 1217, 1218, 1224, 1225]",SQ36.tsv
lemon and herb,3,99,"[13, 95, 97, 99, 100]",SQ36.tsv
half,1,227,"[13, 15, 227, 230, 231, 241, 251, 253, 265, 267, 368, 634, 717, 928, 929]",SQ36.tsv
will,1,155,"[13, 15, 155, 421, 432, 438, 803, 899, 1159]",SQ36.tsv
mango and lime,3,101,"[15, 95, 97, 101, 520]",SQ36.tsv
mango,1,132,"[15, 95, 97, 132, 140, 519, 520]",SQ36.tsv
we'll,1,49,"[17, 49, 53, 59, 298, 430, 467, 469, 485, 534, 644]",SQ36.tsv
then,1,224,"[17, 27, 38, 46, 59, 83, 112, 224, 245, 253, 314, 321, 368, 402, 405, 442, 450, 467, 521, 534, 579, 583, 598, 649, 659, 663, 667, 679, 724, 763, 765, 801, 808, 819, 867, 882, 890, 964, 974, 978, 979, 1053, 1131, 1155, 1217]",SQ36.tsv
and then,2,245,"[17, 27, 38, 46, 59, 245, 253, 321, 405, 467, 534, 579, 583, 667, 763, 801, 819, 882, 890, 974, 978, 979, 1131, 1217]",SQ36.tsv
dip,1,655,"[17, 25, 655]",SQ36.tsv
with,1,39,"[21, 39, 46, 59, 64, 77, 165, 166, 241, 272, 279, 282, 285, 332, 340, 347, 361, 374, 381, 410, 433, 446, 453, 457, 484, 534, 649, 655, 659, 661, 667, 719, 748, 763, 765, 780, 784, 848, 892, 924, 960, 964, 979, 1027, 1033, 1051, 1086, 1093, 1108, 1110, 1112, 1153, 1176, 1178, 1213, 1217, 1226]",SQ36.tsv
and it,2,72,"[21, 72, 349, 589, 627, 630, 736, 920, 991, 1008]",SQ36.tsv
come with,2,433,"[21, 433, 446, 719]",SQ36.tsv
a little,2,87,"[21, 87, 282, 412, 420, 430, 450, 579, 583, 601, 625, 1092, 1155]",SQ36.tsv
with a,2,453,"[21, 453, 484]",SQ36.tsv
come,1,145,"[21, 145, 187, 433, 446, 453, 455, 484, 486, 541, 579, 591, 644, 647, 649, 667, 719, 778, 867, 941, 984, 991, 995]",SQ36.tsv
like,1,23,"[7, 23, 31, 53, 72, 74, 145, 151, 153, 155, 163, 175, 177, 187, 193, 201, 203, 205, 209, 211, 213, 217, 223, 231, 249, 253, 255, 259, 261, 277, 285, 289, 301, 303, 333, 345, 349, 351, 352, 355, 356, 361, 370, 384, 390, 451, 453, 455, 457, 459, 472, 477, 480, 487, 496, 509, 527, 541, 544, 579, 614, 618, 625, 642, 646, 661, 676, 697, 717, 719, 724, 733, 736, 743, 751, 801, 815, 839, 842, 847, 857, 863, 865, 870, 871, 888, 892, 895, 899, 901, 906, 908, 931, 937, 941, 944, 952, 956, 964, 989, 995, 996, 998, 1029, 1035, 1047, 1051, 1053, 1072, 1073, 1088, 1092, 1105, 1110, 1112, 1115, 1128, 1159, 1174, 1178, 1210, 1211, 1212, 1224, 1225, 1226]",SQ36.tsv
basically,1,125,"[23, 125, 145, 261, 451, 453, 665, 867, 899, 956, 974]",SQ36.tsv
in,1,25,"[1, 25, 77, 92, 114, 116, 118, 170, 173, 174, 177, 183, 187, 193, 194, 205, 209, 213, 227, 231, 233, 239, 241, 249, 251, 253, 257, 259, 261, 284, 310, 311, 321, 361, 410, 428, 459, 461, 467, 469, 473, 474, 485, 489, 503, 505, 541, 557, 566, 579, 591, 621, 625, 659, 663, 665, 667, 671, 678, 684, 690, 691, 706, 708, 719, 721, 723, 724, 729, 736, 748, 772, 780, 795, 799, 802, 809, 813, 832, 839, 845, 860, 867, 874, 892, 899, 901, 906, 939, 941, 942, 956, 964, 967, 998, 1005, 1010, 1013, 1014, 1024, 1036, 1037, 1047, 1053, 1070, 1073, 1088, 1092, 1155, 1182, 1184, 1192, 1195, 1210, 1214]",SQ36.tsv
have a,2,49,"[25, 49, 53, 195, 298, 362, 450, 473, 482, 565, 608, 614, 632, 753, 755, 821, 920, 950, 1037, 1171]",SQ36.tsv
on,1,72,"[25, 48, 72, 74, 107, 144, 145, 155, 156, 194, 203, 216, 231, 245, 261, 265, 277, 321, 325, 330, 349, 368, 401, 412, 416, 457, 472, 482, 485, 496, 579, 583, 589, 591, 592, 630, 640, 642, 651, 657, 659, 661, 679, 687, 726, 736, 743, 784, 786, 787, 801, 805, 806, 834, 870, 894, 895, 899, 931, 941, 952, 964, 965, 984, 1033, 1035, 1070, 1092, 1115, 1117, 1150, 1174, 1210, 1213, 1214]",SQ36.tsv
