Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
have,1,1,"[0, 1, 4, 5, 6, 24, 49, 84, 89, 91, 93, 96, 101, 105, 120, 123, 124, 126, 128, 130, 131, 134, 141, 179, 199, 217, 221, 235, 242, 243, 258, 291, 303, 308, 330, 335, 339, 345, 353, 357, 358, 382, 387, 399, 403, 411, 413, 416, 428, 429, 431, 432, 433, 435, 437, 438, 440, 442, 446, 462, 463, 464, 465, 469, 471, 472, 488, 499, 540, 552, 555, 561, 587, 636, 637, 653, 684, 690, 693]",S6PD.tsv
one,1,1,"[0, 1, 4, 6, 36, 112, 128, 133, 140, 142, 179, 208, 209, 210, 330, 386, 388, 455, 456, 542, 586, 669, 680, 684, 689]",S6PD.tsv
i,1,2,"[0, 2, 4, 6, 16, 34, 48, 49, 61, 65, 79, 81, 106, 108, 113, 117, 120, 122, 123, 126, 128, 130, 131, 141, 151, 153, 154, 156, 160, 163, 166, 174, 177, 179, 181, 193, 194, 196, 212, 216, 218, 220, 221, 230, 232, 243, 252, 255, 257, 258, 260, 262, 263, 264, 266, 268, 277, 279, 288, 290, 304, 307, 308, 320, 339, 343, 345, 346, 351, 353, 358, 388, 391, 403, 406, 412, 414, 416, 417, 419, 420, 427, 428, 432, 438, 442, 446, 453, 456, 460, 461, 464, 465, 467, 469, 470, 473, 482, 494, 499, 500, 506, 509, 511, 517, 530, 533, 534, 540, 555, 569, 580, 581, 588, 589, 590, 594, 598, 600, 605, 606, 607, 611, 613, 636, 637, 640, 641, 645, 653, 656, 662, 668, 669, 681, 685, 693, 697]",S6PD.tsv
can,1,39,"[0, 39, 51, 101, 107, 115, 122, 123, 124, 132, 134, 136, 148, 152, 174, 179, 182, 196, 236, 269, 287, 303, 307, 399, 403, 411, 416, 429, 433, 454, 462, 486, 492, 534, 540, 617, 693]",S6PD.tsv
i have,2,120,"[0, 120, 126, 128, 130, 179, 243, 258, 416, 428, 464, 499, 636, 637, 653]",S6PD.tsv
another,1,223,"[0, 223, 389]",S6PD.tsv
to have a pancake especially on pancake day,8,4,"[1, 4]",S6PD.tsv
a pancake,2,4,"[1, 4, 107]",S6PD.tsv
want,1,4,"[1, 4, 6, 166, 175, 194, 212, 218, 229, 235, 303, 304, 307, 404, 453, 454, 461, 463, 465, 473, 488, 490, 501, 588, 590, 641]",S6PD.tsv
oh,1,4,"[1, 4, 20, 35, 62, 131, 137, 141, 149, 217, 231, 235, 277, 362, 364, 379, 394, 403, 425, 428, 433, 490, 509, 525, 530, 538, 539, 550, 581, 582, 601, 607, 609, 613, 625, 630, 645, 650, 681, 682]",S6PD.tsv
no,1,4,"[1, 4, 5, 6, 19, 46, 63, 94, 124, 180, 186, 203, 226, 229, 275, 276, 287, 294, 308, 339, 353, 389, 395, 396, 403, 413, 426, 428, 434, 448, 480, 481, 490, 499, 517, 522, 551, 572, 591, 600, 613, 665, 683, 684]",S6PD.tsv
be,1,4,"[1, 4, 6, 9, 18, 26, 30, 32, 34, 36, 62, 70, 72, 83, 97, 98, 107, 108, 112, 132, 133, 142, 143, 145, 147, 151, 153, 163, 169, 170, 171, 177, 192, 199, 205, 211, 221, 230, 259, 263, 274, 277, 282, 283, 286, 290, 303, 306, 309, 311, 320, 321, 328, 332, 343, 346, 348, 350, 352, 353, 360, 361, 362, 363, 364, 367, 369, 375, 379, 382, 384, 385, 392, 394, 400, 407, 417, 424, 427, 433, 440, 442, 447, 450, 454, 456, 458, 459, 460, 465, 468, 479, 492, 493, 494, 495, 497, 501, 506, 507, 513, 515, 517, 524, 527, 532, 533, 537, 540, 542, 544, 547, 555, 556, 558, 561, 562, 567, 573, 575, 580, 584, 586, 588, 589, 590, 595, 601, 602, 627, 640, 642, 651, 653, 654, 659, 660, 661, 662, 669, 674, 680, 682, 689]",S6PD.tsv
a,1,4,"[1, 3, 4, 24, 51, 105, 107, 108, 113, 120, 123, 124, 125, 136, 138, 140, 141, 143, 173, 176, 217, 219, 224, 225, 242, 243, 277, 295, 296, 297, 298, 300, 317, 339, 343, 344, 346, 347, 348, 353, 378, 399, 403, 404, 413, 426, 433, 435, 437, 438, 442, 448, 480, 490, 492, 497, 498, 501, 519, 520, 532, 538, 540, 552, 567, 575, 584, 586, 587, 600, 631, 632, 634, 637, 640, 645, 653, 664, 684]",S6PD.tsv
to,1,4,"[1, 3, 4, 15, 36, 49, 67, 70, 72, 84, 100, 108, 119, 125, 142, 148, 152, 153, 163, 166, 167, 175, 177, 183, 184, 194, 195, 211, 212, 218, 219, 221, 228, 235, 236, 259, 266, 271, 277, 295, 303, 304, 310, 318, 337, 339, 345, 357, 358, 374, 382, 388, 390, 392, 393, 394, 404, 415, 442, 450, 451, 452, 453, 454, 456, 461, 462, 463, 465, 467, 469, 472, 473, 488, 490, 494, 497, 498, 499, 501, 507, 534, 540, 550, 552, 561, 567, 570, 586, 588, 589, 590, 598, 600, 602, 605, 606, 607, 608, 627, 634, 640, 641, 681, 684]",S6PD.tsv
not,1,4,"[2, 4, 5, 12, 19, 26, 38, 43, 62, 75, 80, 106, 107, 108, 128, 129, 150, 166, 183, 194, 217, 225, 239, 242, 243, 258, 267, 295, 306, 339, 371, 397, 433, 487, 494, 508, 521, 522, 524, 532, 538, 552, 584, 594, 596, 600, 613, 628, 697]",S6PD.tsv
pancake,1,6,"[1, 4, 6, 7, 68, 100, 105, 107, 124, 148, 177, 180, 196, 228, 229, 271, 291, 405, 462, 499, 522, 681]",S6PD.tsv
you're,1,7,"[4, 7, 43, 49, 164, 173, 217, 219, 220, 270, 358, 390, 392, 397, 433, 442, 456, 462, 497, 499, 522, 552, 605, 616, 684]",S6PD.tsv
go to,2,15,"[4, 15, 70, 84, 148, 219, 266, 277, 339, 394, 442, 451, 452, 453, 454, 456, 494, 501, 540, 586, 589, 598]",S6PD.tsv
but,1,22,"[4, 22, 26, 58, 82, 100, 108, 112, 113, 132, 134, 140, 163, 177, 200, 213, 216, 217, 221, 236, 244, 259, 300, 305, 306, 313, 353, 386, 388, 414, 440, 454, 456, 463, 472, 474, 476, 492, 494, 498, 499, 501, 510, 515, 530, 532, 586, 587, 588, 589, 600, 605, 613, 637, 677, 678, 680, 696]",S6PD.tsv
on,1,6,"[1, 4, 6, 48, 49, 72, 208, 209, 210, 216, 247, 252, 283, 289, 291, 293, 298, 306, 339, 351, 374, 375, 379, 385, 388, 389, 405, 414, 415, 441, 446, 449, 456, 460, 468, 470, 490, 499, 546, 552, 572, 584, 591, 600, 612, 617, 624, 626, 658, 660]",S6PD.tsv
go,1,17,"[4, 15, 17, 70, 72, 84, 108, 112, 125, 142, 148, 163, 219, 266, 270, 277, 286, 287, 289, 293, 339, 394, 433, 442, 451, 452, 453, 454, 456, 462, 490, 494, 501, 540, 570, 586, 589, 598, 615, 634, 637, 650, 696, 698]",S6PD.tsv
day,1,72,"[1, 4, 72, 455, 456, 475, 490, 492, 660]",S6PD.tsv
have a,2,105,"[1, 4, 105, 120, 123, 124, 217, 242, 243, 339, 403, 413, 433, 442, 653, 684]",S6PD.tsv
you're not,2,217,"[4, 217, 522, 552]",S6PD.tsv
to have,2,6,"[1, 4, 6, 235, 357, 358, 472, 684]",S6PD.tsv
not go to,3,494,"[4, 494]",S6PD.tsv
oh but,2,530,"[4, 530]",S6PD.tsv
but you're,2,605,"[4, 605]",S6PD.tsv
to have a,3,684,"[4, 684]",S6PD.tsv
really,1,39,"[12, 39, 42, 44, 50, 54, 76, 117, 129, 218, 220, 244, 277, 307, 459, 461, 470, 494, 500, 506, 540, 663, 671]",S6PD.tsv
not really,2,129,"[12, 129]",S6PD.tsv
