Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
they,1,1,"[0, 1, 2, 42, 47, 49, 64, 86, 87, 115, 151, 156, 170, 171, 172, 185, 187, 188, 242, 280, 285, 353, 375, 378, 401, 434, 437, 438]",SHHU.tsv
have,1,20,"[0, 20, 28, 29, 43, 64, 65, 72, 73, 76, 79, 105, 110, 115, 119, 124, 146, 150, 185, 199, 208, 209, 220, 223, 234, 236, 240, 266, 280, 298, 310, 331, 360, 375, 378, 387, 389, 395, 399, 417, 438, 443, 453]",SHHU.tsv
on,1,23,"[0, 23, 28, 38, 41, 45, 57, 107, 115, 123, 187, 203, 214, 234, 238, 244, 328, 330, 331, 361, 377, 408, 417, 422, 447, 469, 477]",SHHU.tsv
one,1,8,"[0, 2, 5, 7, 8, 13, 17, 43, 45, 72, 74, 101, 115, 140, 163, 213, 239, 277, 293, 298, 328, 336, 339, 355, 402, 427, 479]",SHHU.tsv
you,1,10,"[0, 7, 10, 18, 28, 29, 35, 57, 65, 95, 107, 109, 110, 114, 118, 120, 121, 131, 133, 136, 144, 152, 160, 174, 176, 195, 209, 241, 247, 249, 250, 252, 254, 255, 257, 259, 265, 267, 301, 310, 312, 314, 317, 318, 320, 321, 322, 331, 336, 349, 353, 361, 363, 372, 388, 390, 398, 408, 411, 434, 443, 450, 454, 481]",SHHU.tsv
have on,2,115,"[0, 115]",SHHU.tsv
you see,2,136,"[0, 29, 136]",SHHU.tsv
see,1,179,"[0, 29, 72, 136, 141, 179, 185, 247, 255, 257, 333, 402, 453, 454]",SHHU.tsv
three,1,152,"[0, 2, 152, 154, 157, 162, 172, 179, 181, 185, 470, 471, 472]",SHHU.tsv
be,1,2,"[1, 2, 4, 6, 19, 23, 28, 39, 41, 42, 43, 61, 62, 67, 72, 77, 79, 87, 95, 97, 101, 102, 104, 108, 115, 146, 150, 152, 154, 160, 163, 164, 169, 172, 173, 181, 185, 187, 188, 189, 195, 198, 202, 203, 208, 211, 213, 214, 218, 221, 222, 228, 234, 238, 241, 242, 243, 267, 268, 270, 274, 277, 280, 285, 287, 290, 291, 293, 297, 298, 315, 329, 346, 353, 360, 369, 370, 373, 395, 400, 402, 406, 407, 414, 417, 419, 420, 432, 434, 437, 447, 449, 450, 452, 457, 458, 459, 462, 463]",SHHU.tsv
