Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
you,1,5,"[0, 5, 7, 8, 11, 17, 28, 45, 56, 75, 96, 103, 134, 136, 139, 145, 147, 150, 163, 166, 177, 188, 190, 192, 193, 204, 210, 211, 213, 215, 219, 221, 232, 238, 255, 257, 273, 274, 276, 283, 285, 299, 300, 308, 316, 318, 322, 329, 339, 347, 353, 355, 369, 379, 380, 382, 383, 390, 399, 407, 410, 421, 424, 430, 431, 443, 462, 495, 513, 532, 534, 538, 539, 551, 557, 558, 563, 570, 590]",SZ2V.tsv
it,1,16,"[0, 16, 23, 31, 33, 37, 47, 54, 64, 65, 71, 87, 95, 99, 106, 109, 110, 136, 143, 156, 158, 160, 161, 163, 187, 189, 230, 271, 273, 274, 276, 277, 279, 286, 287, 288, 293, 307, 308, 313, 316, 328, 330, 333, 340, 343, 350, 355, 361, 363, 365, 382, 383, 386, 390, 395, 397, 403, 407, 422, 426, 444, 445, 446, 451, 473, 479, 481, 482, 487, 497, 499, 501, 503, 506, 508, 513, 515, 542, 549, 563, 566, 573, 575, 584, 587, 590, 591]",SZ2V.tsv
look,1,9,"[0, 8, 9, 10, 15, 97, 213, 227, 229, 242, 244]",SZ2V.tsv
nice,1,350,"[0, 10, 15, 27, 80, 108, 200, 301, 349, 350, 364, 365, 447, 451, 472, 499, 539, 540, 549, 560, 567, 570, 590, 593]",SZ2V.tsv
no,1,31,"[2, 31, 34, 41, 42, 107, 110, 113, 141, 154, 164, 174, 197, 206, 210, 217, 250, 281, 287, 289, 335, 340, 370, 371, 419, 441, 444, 448, 496, 498, 507, 517, 543, 552, 582, 597]",SZ2V.tsv
oh,1,22,"[4, 8, 12, 22, 44, 54, 61, 126, 127, 159, 165, 169, 179, 219, 231, 237, 239, 241, 243, 254, 259, 262, 269, 279, 311, 367, 421, 428, 458, 460, 463, 466, 472, 478, 519, 530, 541, 555, 556, 560, 566, 569, 570, 577, 586]",SZ2V.tsv
oh right,2,44,"[4, 12, 44, 54, 159, 169, 179, 237, 239, 243, 262, 311, 466, 472, 555]",SZ2V.tsv
right,1,208,"[4, 12, 47, 159, 169, 177, 179, 208, 214, 237, 239, 243, 254, 262, 311, 323, 330, 430, 466, 472, 555]",SZ2V.tsv
be,1,21,"[6, 12, 21, 22, 23, 25, 28, 33, 35, 40, 43, 47, 57, 58, 60, 65, 79, 81, 90, 96, 99, 101, 103, 106, 108, 109, 110, 117, 119, 136, 139, 141, 145, 156, 160, 165, 180, 181, 187, 200, 203, 207, 212, 213, 229, 230, 242, 244, 271, 281, 283, 299, 301, 307, 308, 310, 313, 314, 315, 316, 324, 343, 344, 350, 353, 357, 364, 365, 377, 382, 386, 395, 418, 421, 422, 425, 429, 430, 441, 446, 451, 453, 455, 467, 469, 472, 478, 479, 481, 482, 487, 497, 503, 510, 531, 549, 550, 566, 584, 588, 591, 594, 596]",SZ2V.tsv
mm,1,23,"[6, 14, 15, 19, 23, 26, 27, 32, 52, 55, 68, 69, 74, 82, 87, 88, 92, 94, 98, 117, 118, 125, 129, 130, 132, 134, 142, 146, 148, 153, 157, 162, 167, 171, 176, 188, 214, 275, 282, 284, 291, 294, 296, 298, 302, 309, 315, 322, 325, 331, 332, 336, 342, 345, 346, 348, 349, 350, 360, 384, 385, 387, 389, 393, 396, 398, 401, 406, 408, 411, 414, 415, 436, 438, 442, 448, 449, 452, 456, 468, 470, 474, 480, 483, 484, 490, 494, 499, 514, 523, 535, 537, 550, 557, 559, 565, 567, 574, 583, 600]",SZ2V.tsv
good,1,37,"[6, 8, 37, 99, 100, 133, 153, 162, 175, 181, 203, 212, 219, 249, 251, 255, 258, 271, 304, 344, 353, 375, 405, 431, 435, 524, 546, 566, 572, 591, 600]",SZ2V.tsv
yes,1,18,"[6, 18, 21, 47, 48, 56, 67, 73, 78, 89, 91, 96, 102, 105, 109, 111, 114, 122, 126, 127, 133, 135, 138, 150, 156, 162, 172, 173, 177, 183, 190, 191, 193, 194, 198, 200, 202, 207, 208, 212, 213, 216, 219, 228, 230, 241, 247, 249, 256, 268, 280, 292, 301, 305, 321, 323, 327, 330, 331, 341, 344, 351, 352, 356, 362, 368, 375, 378, 380, 381, 386, 391, 397, 411, 413, 414, 417, 423, 445, 446, 451, 454, 457, 465, 474, 477, 491, 493, 495, 500, 502, 504, 509, 516, 520, 522, 525, 527, 530, 532, 533, 539, 546, 548, 550, 555, 560, 562, 568, 569, 571, 572, 578, 591, 593]",SZ2V.tsv
be good,2,99,"[6, 99, 181, 203, 566, 591]",SZ2V.tsv
er,1,219,"[6, 45, 110, 114, 219, 222, 254, 316, 330, 370, 407, 420, 431, 445, 485, 495, 522, 563]",SZ2V.tsv
er yes,2,445,"[6, 445, 522]",SZ2V.tsv
that'd be,2,451,"[6, 377, 451]",SZ2V.tsv
they're,1,12,"[1, 12, 45, 47, 51, 120, 223, 224, 227, 320, 373, 374, 423, 430, 431, 447]",SZ2V.tsv
and,1,12,"[3, 12, 20, 22, 62, 84, 91, 99, 110, 113, 115, 116, 133, 141, 143, 156, 160, 163, 168, 170, 171, 182, 184, 187, 204, 218, 223, 227, 232, 235, 236, 242, 249, 254, 263, 276, 281, 285, 304, 312, 333, 344, 366, 369, 376, 379, 380, 386, 397, 431, 465, 485, 487, 492, 497, 501, 526, 566, 573, 588]",SZ2V.tsv
they,1,12,"[3, 12, 43, 47, 50, 53, 101, 108, 110, 112, 113, 115, 120, 121, 131, 227, 234, 242, 253, 308, 314, 330, 334, 371, 427, 435, 448, 579, 591]",SZ2V.tsv
better,1,13,"[12, 13, 161, 315, 316, 357]",SZ2V.tsv
this,1,25,"[15, 25, 36, 141, 177, 455]",SZ2V.tsv
make,1,33,"[17, 33, 70, 115, 379, 386, 395, 444, 551, 554, 557, 560, 566, 568, 575]",SZ2V.tsv
the,1,23,"[17, 23, 35, 37, 50, 57, 77, 84, 93, 95, 99, 110, 122, 124, 161, 163, 164, 165, 166, 168, 174, 178, 182, 196, 205, 207, 219, 223, 227, 230, 232, 236, 240, 250, 261, 278, 285, 303, 304, 307, 312, 316, 322, 328, 329, 334, 340, 344, 347, 369, 386, 402, 403, 405, 414, 431, 465, 467, 471, 476, 479, 485, 497, 503, 509, 526, 532, 534, 549, 561, 563, 566, 570, 587, 588, 592, 599]",SZ2V.tsv
bread,1,17,"[9, 17, 255, 347, 379, 386, 407, 409, 554, 566, 570]",SZ2V.tsv
you make,2,551,"[17, 551]",SZ2V.tsv
i,1,27,"[1, 18, 23, 24, 27, 28, 30, 31, 53, 57, 64, 67, 70, 97, 99, 141, 150, 152, 154, 160, 161, 164, 170, 171, 178, 180, 182, 183, 184, 200, 201, 203, 205, 207, 212, 216, 229, 242, 248, 250, 258, 268, 278, 280, 285, 286, 288, 290, 314, 328, 366, 380, 386, 423, 429, 435, 441, 443, 451, 467, 473, 475, 487, 506, 513, 522, 526, 534, 536, 539, 542, 552, 554, 560, 566, 575, 592, 597]",SZ2V.tsv
like,1,27,"[3, 27, 56, 67, 75, 116, 147, 150, 190, 238, 265, 285, 306, 320, 340, 371, 374, 410, 473, 570]",SZ2V.tsv
lovely,1,27,"[5, 27, 550]",SZ2V.tsv
soup,1,33,"[27, 33]",SZ2V.tsv
chicken,1,164,"[27, 164]",SZ2V.tsv
i like,2,473,"[27, 473]",SZ2V.tsv
i don't,2,30,"[1, 30, 70, 99, 285, 286, 288, 314, 423, 429, 441, 443, 475, 513]",SZ2V.tsv
that's,1,30,"[1, 30, 37, 38, 53, 127, 153, 155, 177, 194, 204, 208, 212, 214, 219, 238, 249, 251, 287, 310, 323, 330, 353, 356, 358, 367, 375, 388, 404, 445, 473, 516, 524, 528, 535, 546, 555, 560, 566, 567, 570, 581, 589, 590, 591, 593]",SZ2V.tsv
don't,1,30,"[1, 28, 30, 53, 70, 99, 204, 209, 210, 253, 283, 285, 286, 288, 314, 355, 369, 390, 423, 429, 441, 443, 448, 475, 513, 532, 595]",SZ2V.tsv
we,1,37,"[30, 37, 77, 81, 84, 91, 93, 99, 308, 324, 329, 467, 510]",SZ2V.tsv
enough,1,109,"[30, 109, 421]",SZ2V.tsv
eat,1,355,"[30, 355, 403, 573]",SZ2V.tsv
that's true,2,445,"[30, 38, 358, 445, 535]",SZ2V.tsv
that,1,40,"[3, 9, 21, 35, 39, 40, 43, 47, 67, 70, 80, 112, 119, 164, 165, 180, 181, 183, 187, 200, 205, 230, 244, 249, 257, 293, 307, 315, 353, 364, 371, 386, 388, 390, 395, 399, 418, 421, 462, 472, 478, 479, 495, 510, 513, 542, 549, 550, 561, 572, 584]",SZ2V.tsv
not,1,40,"[20, 40, 103, 114, 196, 204, 205, 227, 236, 255, 278, 280, 297, 333, 334, 395, 403, 506, 515, 584, 585, 597]",SZ2V.tsv
chickens,1,40,"[35, 40]",SZ2V.tsv
it's,1,86,"[40, 86, 90, 96, 103, 114, 119, 124, 133, 161, 162, 235, 238, 240, 263, 280, 283, 290, 312, 321, 328, 350, 352, 390, 392, 395, 405, 437, 490, 492, 499, 500, 501, 504, 506, 539, 540, 548, 584, 585]",SZ2V.tsv
it's not,2,280,"[40, 103, 114, 280, 506, 584, 585]",SZ2V.tsv
be that,2,418,"[40, 43, 230, 244, 418, 421]",SZ2V.tsv
they've,1,43,"[5, 43, 125, 321, 591]",SZ2V.tsv
for,1,43,"[35, 43, 71, 110, 127, 131, 158, 184, 207, 223, 227, 236, 242, 250, 258, 422, 447, 578, 590]",SZ2V.tsv
size,1,43,"[35, 43, 435]",SZ2V.tsv
shouldn't,1,324,"[43, 324]",SZ2V.tsv
too,1,547,"[43, 101, 196, 205, 388, 547]",SZ2V.tsv
know,1,45,"[1, 45, 139, 204, 238, 250, 285, 308, 316, 318, 329, 423, 429, 431, 440, 443, 455, 475, 534, 570, 579, 595]",SZ2V.tsv
more,1,45,"[23, 39, 45, 47, 121, 161, 166, 236, 242, 244, 324, 329, 352, 383, 431, 489, 568]",SZ2V.tsv
you know,2,329,"[45, 139, 238, 285, 308, 316, 318, 329, 431, 443, 570]",SZ2V.tsv
you know they're,3,431,"[45, 431]",SZ2V.tsv
than,1,357,"[45, 47, 236, 316, 357, 489]",SZ2V.tsv
if,1,47,"[1, 11, 47, 84, 114, 134, 136, 143, 145, 205, 212, 244, 355, 382, 399, 403, 444, 495, 592]",SZ2V.tsv
do,1,47,"[5, 16, 18, 31, 47, 67, 71, 77, 81, 96, 110, 112, 139, 145, 164, 177, 178, 192, 218, 221, 227, 234, 240, 255, 263, 267, 268, 274, 276, 277, 283, 286, 288, 307, 316, 329, 340, 353, 369, 395, 404, 421, 440, 456, 457, 476, 485, 497, 510, 513, 538, 539, 552, 575, 579]",SZ2V.tsv
two,1,47,"[37, 39, 46, 47, 93, 99, 139, 312]",SZ2V.tsv
can't,1,213,"[47, 207, 213, 267, 279, 314, 339]",SZ2V.tsv
can,1,213,"[47, 193, 203, 207, 213, 279, 380, 383, 573, 592]",SZ2V.tsv
something,1,300,"[47, 300, 306, 307, 402]",SZ2V.tsv
be right,2,430,"[47, 430]",SZ2V.tsv
in,1,50,"[3, 23, 50, 86, 163, 170, 174, 184, 196, 219, 221, 227, 250, 253, 263, 278, 307, 344, 350, 352, 403, 414, 423, 465, 479, 509, 532, 587]",SZ2V.tsv
get,1,50,"[5, 11, 28, 31, 35, 39, 50, 57, 83, 126, 166, 184, 189, 207, 219, 258, 261, 278, 283, 339, 340, 350, 352, 372, 407, 435, 471, 495, 499, 561, 566, 592]",SZ2V.tsv
very,1,133,"[50, 88, 133, 134, 215, 319, 344, 364, 407, 540, 548, 589]",SZ2V.tsv
in the,2,174,"[50, 163, 174, 196, 219, 278, 307, 344, 403, 465, 479, 532, 587]",SZ2V.tsv
the middle,2,178,"[50, 178, 250, 278]",SZ2V.tsv
never,1,534,"[50, 534]",SZ2V.tsv
them,1,53,"[1, 11, 53, 192, 193, 197, 199, 227, 334, 440, 465, 467]",SZ2V.tsv
but,1,53,"[28, 37, 53, 64, 65, 99, 115, 134, 143, 161, 207, 227, 253, 285, 290, 297, 307, 329, 383, 395, 405, 407, 425, 429, 430, 435, 475, 476, 479, 481, 491, 492, 512, 513, 524, 531, 534, 570, 591]",SZ2V.tsv
but i think,3,64,"[53, 64, 161, 435]",SZ2V.tsv
think,1,99,"[53, 64, 99, 141, 161, 171, 205, 221, 278, 314, 386, 435, 441, 467, 473, 487, 513, 532, 570]",SZ2V.tsv
i think,2,141,"[53, 141, 161, 171, 205, 278, 386, 435, 441, 467, 473, 487]",SZ2V.tsv
with,1,160,"[53, 139, 160, 163, 164, 165, 180, 192, 219, 440, 485]",SZ2V.tsv
i think that's,3,473,"[53, 473]",SZ2V.tsv
but i,2,475,"[53, 161, 475]",SZ2V.tsv
think that's,2,570,"[53, 570]",SZ2V.tsv
a,1,55,"[5, 25, 28, 35, 55, 64, 72, 81, 86, 96, 103, 108, 110, 126, 151, 170, 178, 207, 219, 234, 235, 242, 246, 251, 258, 281, 295, 308, 319, 324, 352, 353, 355, 357, 372, 386, 395, 407, 410, 427, 431, 435, 445, 446, 447, 479, 481, 482, 487, 497, 499, 510, 531, 545, 582, 585, 591]",SZ2V.tsv
yeah,1,57,"[49, 57, 66, 85, 128, 137, 138, 140, 144, 165, 166, 186, 214, 245, 251, 252, 255, 264, 266, 272, 304, 317, 321, 331, 334, 338, 354, 374, 394, 400, 425, 433, 461, 463, 473, 486, 488, 489, 490, 510, 535, 541, 566, 591]",SZ2V.tsv
what,1,141,"[57, 110, 115, 139, 141, 177, 192, 207, 238, 316, 321, 418, 440, 467, 475]",SZ2V.tsv
yeah i,2,473,"[57, 473]",SZ2V.tsv
okay,1,63,"[22, 63, 199, 239, 243, 254, 258, 564]",SZ2V.tsv
like that,2,67,"[3, 67, 371]",SZ2V.tsv
i do,2,164,"[18, 67, 164, 178, 539, 575]",SZ2V.tsv
yes i,2,150,"[18, 67, 150, 183, 212, 216, 268, 380, 423, 451, 522, 560]",SZ2V.tsv
go,1,72,"[23, 72, 75, 86, 93, 95, 139, 192, 212, 215, 235, 257, 285, 297, 312, 430, 455, 467, 501, 517, 518, 519, 524, 526]",SZ2V.tsv
on,1,84,"[72, 84, 93, 96, 295, 300, 308, 312, 319, 414, 431, 467, 497, 503, 506, 513, 566, 592]",SZ2V.tsv
so,1,72,"[25, 72, 110, 114, 119, 156, 177, 197, 211, 219, 238, 254, 283, 300, 315, 321, 399, 407, 431, 435, 437, 441, 467, 481, 495, 497, 508, 521, 522, 524, 526, 528, 566, 568, 591, 592]",SZ2V.tsv
tea,1,366,"[72, 366, 412, 419, 554, 566, 570]",SZ2V.tsv
ten,1,76,"[35, 76]",SZ2V.tsv
lazy,1,81,"[79, 81]",SZ2V.tsv
do a,2,178,"[81, 178]",SZ2V.tsv
we do,2,510,"[81, 510]",SZ2V.tsv
some,1,83,"[1, 83, 150, 189, 255, 413, 414, 450, 451, 510, 538, 568, 573]",SZ2V.tsv
to,1,83,"[5, 11, 33, 39, 60, 75, 83, 93, 103, 115, 116, 139, 141, 161, 192, 204, 205, 212, 219, 227, 232, 240, 242, 244, 254, 257, 276, 283, 285, 297, 300, 316, 329, 330, 340, 369, 379, 390, 402, 403, 407, 423, 425, 430, 435, 440, 443, 444, 450, 456, 459, 467, 471, 497, 501, 524, 559, 566, 573, 591]",SZ2V.tsv
to get,2,83,"[11, 39, 83, 471, 566]",SZ2V.tsv
just,1,83,"[23, 28, 35, 37, 64, 77, 83, 108, 154, 156, 160, 163, 168, 189, 193, 207, 250, 268, 283, 290, 293, 371, 383, 386, 439, 443, 447, 497, 506, 532, 545, 563, 566, 570]",SZ2V.tsv
fresh,1,405,"[83, 405]",SZ2V.tsv
ah,1,85,"[24, 85, 175, 181, 193, 226, 233, 260, 373, 375, 381, 414, 423, 511, 521, 525, 527, 532, 546, 562, 593]",SZ2V.tsv
have,1,87,"[37, 39, 87, 93, 108, 115, 136, 154, 177, 190, 200, 204, 232, 238, 253, 254, 277, 300, 303, 307, 316, 353, 359, 369, 407, 419, 420, 421, 431, 467, 479, 510, 538, 542, 545, 563, 566, 573]",SZ2V.tsv
mm it,2,350,"[87, 350]",SZ2V.tsv
do you,2,96,"[5, 96, 145, 192, 221, 255, 369, 421, 538]",SZ2V.tsv
anything on,2,96,"[84, 96]",SZ2V.tsv
there,1,99,"[96, 99, 127, 136, 145, 212, 222, 281, 307, 326, 343, 467, 495, 594, 596]",SZ2V.tsv
yes it's,2,280,"[96, 280, 352, 500, 504, 539]",SZ2V.tsv
tonight,1,426,"[96, 426]",SZ2V.tsv
anything,1,455,"[96, 216, 267, 455]",SZ2V.tsv
wasn't as good,3,100,"[99, 100]",SZ2V.tsv
as,1,100,"[23, 99, 100, 125, 126, 330, 353, 383, 424, 451, 485, 509, 570]",SZ2V.tsv
wasn't,1,109,"[100, 109, 343, 549]",SZ2V.tsv
as good,2,353,"[100, 353]",SZ2V.tsv
be a bite,3,103,"[35, 103, 446]",SZ2V.tsv
really,1,103,"[37, 54, 95, 103, 110, 153, 185, 207, 240, 297, 320, 329, 330, 405, 431, 432, 460, 534]",SZ2V.tsv
