Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
be,1,3,"[0, 2, 3, 10, 11, 15, 16, 19, 29, 35, 44, 48, 50, 51, 53, 58, 59, 60, 61, 63, 67, 69, 74, 77, 81, 85, 86, 93, 99, 101, 106, 108, 113, 114, 116, 119, 123, 127, 129, 131, 132, 133, 134, 135, 139, 141, 142, 145, 148, 152, 154, 156, 158, 160, 163, 181, 186, 188, 201, 204, 205, 207, 211, 213, 215, 218, 219, 220, 229, 235, 236, 238, 239, 242, 246, 247, 248, 259, 279, 282, 284, 289, 291, 292, 296, 299, 301, 302, 304, 305, 307, 314, 315, 316, 322, 326, 328, 333, 335, 338, 339, 341, 343, 360, 368, 376, 379, 381, 384, 385, 387, 393, 394, 397, 399, 400, 411, 412, 414, 416, 418, 420, 421, 446, 454, 459, 462, 466, 471, 473, 478, 482, 486, 487, 489, 490, 494, 496, 498, 506]",S5B6.tsv
rein,1,3,"[0, 3, 4, 5]",S5B6.tsv
don't,1,3,"[0, 3, 5, 7, 10, 12, 14, 15, 19, 21, 44, 46, 51, 61, 64, 69, 95, 109, 112, 127, 134, 199, 208, 214, 220, 268, 276, 282, 296, 299, 300, 303, 321, 326, 454, 457, 459, 462, 466, 467, 476, 489, 492, 497]",S5B6.tsv
i don't,2,5,"[0, 5, 10, 12, 21, 44, 64, 95, 127, 208, 220, 282, 296, 299, 303, 326, 454, 459, 462, 467, 476, 489, 497]",S5B6.tsv
the,1,5,"[0, 2, 4, 5, 6, 7, 10, 12, 17, 21, 31, 33, 37, 42, 44, 46, 48, 50, 60, 64, 69, 71, 73, 74, 79, 81, 97, 98, 101, 103, 105, 108, 109, 110, 113, 117, 119, 125, 129, 142, 145, 147, 148, 150, 152, 158, 160, 163, 174, 180, 188, 189, 191, 193, 202, 216, 217, 219, 238, 247, 248, 252, 259, 262, 265, 274, 280, 281, 282, 284, 285, 286, 293, 299, 302, 303, 305, 306, 307, 309, 310, 312, 313, 314, 315, 316, 318, 326, 328, 329, 333, 335, 336, 337, 338, 339, 345, 347, 360, 371, 374, 377, 383, 386, 391, 399, 403, 413, 416, 418, 419, 420, 423, 425, 430, 433, 435, 445, 449, 454, 455, 457, 459, 467, 469, 471, 474, 487, 489, 490, 492, 494, 497, 498, 499, 508, 509, 511]",S5B6.tsv
she,1,5,"[0, 4, 5, 10, 50, 54, 60, 103, 106, 107, 113, 114, 125, 129, 131, 135, 148, 150, 158, 175, 177, 213, 215, 226, 227, 252, 254, 262, 263, 264, 282, 314, 315, 316, 318, 328, 329, 333, 336, 337, 339, 340, 351, 359, 375, 377, 383, 385, 393, 398, 399, 401, 403, 405, 406, 407, 412, 413, 416, 435, 454, 478, 479]",S5B6.tsv
them,1,5,"[0, 5, 6, 7, 9, 12, 15, 17, 19, 25, 39, 41, 46, 61, 80, 85, 105, 127, 139, 147, 219, 262, 297, 313, 396, 454, 462]",S5B6.tsv
i,1,5,"[0, 5, 7, 10, 12, 14, 16, 17, 21, 26, 31, 39, 42, 44, 50, 51, 54, 55, 58, 59, 60, 64, 67, 68, 77, 81, 85, 95, 97, 99, 101, 105, 111, 113, 116, 117, 118, 122, 123, 125, 127, 129, 131, 132, 133, 136, 137, 139, 141, 142, 143, 145, 153, 156, 167, 169, 179, 181, 185, 188, 189, 191, 196, 202, 205, 207, 208, 212, 213, 215, 216, 219, 220, 221, 222, 236, 237, 244, 246, 247, 250, 253, 262, 268, 272, 274, 280, 282, 296, 299, 300, 302, 303, 305, 309, 310, 317, 318, 321, 322, 326, 333, 338, 339, 341, 343, 345, 350, 352, 353, 355, 359, 367, 368, 370, 375, 377, 381, 385, 389, 418, 419, 421, 426, 427, 431, 433, 439, 441, 454, 457, 459, 460, 462, 464, 467, 471, 474, 476, 478, 486, 487, 489, 490, 492, 494, 497, 499, 501, 502, 505]",S5B6.tsv
in,1,5,"[0, 4, 5, 12, 19, 21, 26, 31, 33, 37, 39, 50, 51, 67, 69, 73, 74, 99, 134, 141, 142, 143, 148, 158, 163, 208, 214, 217, 219, 231, 235, 238, 244, 248, 281, 289, 299, 305, 308, 315, 316, 328, 333, 335, 336, 339, 344, 345, 347, 360, 374, 403, 413, 419, 426, 430, 433, 435, 437, 449, 453, 459, 467, 489, 490, 492, 496, 498, 499]",S5B6.tsv
stand on,2,7,"[0, 7]",S5B6.tsv
on,1,7,"[0, 2, 4, 7, 10, 12, 19, 26, 28, 46, 48, 60, 61, 83, 85, 91, 93, 99, 101, 117, 119, 127, 142, 150, 156, 189, 193, 231, 242, 262, 264, 278, 282, 284, 291, 302, 303, 307, 310, 312, 314, 324, 330, 333, 335, 360, 365, 374, 379, 399, 474, 494]",S5B6.tsv
of,1,7,"[0, 7, 12, 17, 33, 37, 42, 46, 48, 50, 71, 73, 74, 81, 83, 85, 86, 90, 94, 97, 98, 101, 105, 108, 116, 117, 118, 127, 136, 139, 141, 142, 143, 145, 148, 161, 186, 189, 212, 216, 217, 235, 245, 256, 274, 277, 296, 313, 314, 336, 345, 349, 350, 376, 385, 396, 403, 407, 409, 433, 436, 437, 454, 455, 457, 462, 471, 494]",S5B6.tsv
to,1,7,"[0, 2, 7, 10, 15, 16, 17, 19, 21, 23, 25, 26, 31, 33, 35, 37, 39, 44, 46, 48, 50, 54, 55, 58, 59, 61, 63, 64, 67, 69, 71, 72, 74, 77, 80, 81, 85, 88, 101, 103, 105, 108, 109, 112, 113, 116, 117, 119, 121, 125, 127, 139, 142, 143, 145, 147, 148, 165, 169, 175, 179, 181, 185, 191, 196, 197, 206, 215, 217, 218, 219, 221, 222, 224, 228, 236, 237, 247, 250, 252, 254, 262, 264, 267, 268, 270, 272, 274, 279, 280, 281, 282, 284, 285, 295, 296, 299, 302, 305, 310, 313, 314, 315, 318, 326, 330, 333, 339, 341, 345, 352, 359, 368, 370, 383, 386, 398, 416, 418, 423, 425, 429, 433, 445, 446, 463, 465, 466, 467, 471, 474, 478, 479, 484, 486, 487, 490, 492, 494, 497, 498, 499]",S5B6.tsv
have,1,7,"[0, 7, 17, 19, 37, 42, 43, 44, 46, 50, 54, 61, 66, 71, 72, 83, 84, 105, 112, 113, 116, 123, 125, 142, 143, 155, 158, 165, 168, 179, 215, 219, 220, 221, 222, 233, 236, 242, 244, 263, 280, 282, 303, 314, 315, 333, 345, 374, 383, 407, 423, 435, 445, 446, 457, 468, 474, 484, 492, 496]",S5B6.tsv
stand,1,7,"[0, 7]",S5B6.tsv
and,1,9,"[0, 6, 9, 10, 17, 19, 25, 28, 29, 35, 37, 39, 44, 46, 50, 58, 61, 67, 70, 71, 73, 74, 79, 81, 83, 85, 88, 91, 93, 95, 97, 106, 108, 109, 113, 117, 125, 127, 131, 132, 137, 141, 142, 143, 145, 147, 148, 150, 158, 169, 179, 181, 189, 193, 196, 213, 219, 221, 226, 228, 237, 238, 240, 242, 250, 252, 254, 277, 281, 282, 293, 299, 302, 307, 310, 312, 313, 314, 322, 326, 333, 335, 343, 345, 346, 379, 383, 394, 401, 409, 423, 426, 433, 437, 439, 445, 462, 467, 468, 469, 471, 476, 478, 483, 489, 490, 492, 494, 501, 503]",S5B6.tsv
the road,2,12,"[0, 2, 6, 12, 238, 274]",S5B6.tsv
down,1,12,"[0, 12, 39, 108, 215, 219, 224, 228, 299, 335, 423, 489, 494]",S5B6.tsv
run,1,12,"[0, 2, 4, 6, 10, 12, 19, 503]",S5B6.tsv
i'm,1,12,"[0, 12, 26, 28, 44, 46, 50, 59, 61, 85, 111, 115, 131, 137, 158, 204, 215, 242, 249, 307, 314, 330, 345, 354, 356, 401, 433, 454, 459, 460, 462, 464, 502]",S5B6.tsv
like,1,12,"[0, 4, 10, 12, 17, 19, 21, 23, 25, 39, 41, 46, 50, 53, 58, 61, 70, 74, 83, 85, 95, 99, 111, 113, 119, 131, 132, 133, 142, 143, 145, 148, 156, 158, 160, 162, 181, 185, 206, 224, 228, 236, 237, 242, 246, 247, 250, 252, 274, 280, 281, 282, 284, 296, 299, 302, 305, 307, 310, 314, 322, 329, 333, 335, 336, 337, 339, 345, 352, 358, 376, 385, 395, 398, 401, 406, 433, 437, 459, 472, 487, 490, 492, 494, 496]",S5B6.tsv
over,1,12,"[0, 6, 12, 17, 19, 50, 117, 193, 247, 274, 299, 301]",S5B6.tsv
let,1,12,"[0, 2, 12, 19, 150, 219]",S5B6.tsv
one,1,17,"[0, 4, 10, 17, 42, 44, 53, 83, 85, 97, 117, 131, 156, 158, 161, 175, 181, 237, 335, 340, 347, 383, 396, 405, 462]",S5B6.tsv
because,1,17,"[0, 17, 23, 28, 42, 46, 50, 60, 61, 67, 81, 84, 85, 97, 101, 113, 115, 121, 129, 136, 139, 148, 152, 158, 160, 177, 189, 196, 206, 218, 219, 235, 238, 280, 296, 299, 300, 302, 307, 310, 312, 314, 315, 387, 401, 405, 407, 409, 413, 419, 423, 431, 471, 484, 487, 489, 492, 494]",S5B6.tsv
for,1,17,"[0, 17, 21, 29, 35, 37, 39, 46, 50, 105, 123, 152, 169, 174, 185, 189, 191, 219, 221, 222, 226, 228, 237, 241, 280, 282, 314, 322, 365, 374, 377, 399, 419, 430, 433, 459, 484]",S5B6.tsv
a,1,15,"[0, 4, 15, 17, 18, 19, 21, 23, 35, 37, 39, 41, 46, 50, 51, 60, 61, 66, 71, 73, 74, 76, 79, 84, 85, 88, 91, 93, 105, 116, 117, 125, 127, 131, 134, 135, 136, 137, 141, 143, 147, 152, 158, 165, 168, 177, 179, 181, 186, 189, 198, 210, 219, 221, 224, 226, 229, 230, 231, 233, 235, 237, 238, 242, 244, 250, 258, 262, 264, 280, 282, 292, 310, 315, 322, 324, 326, 328, 330, 331, 333, 338, 345, 349, 359, 362, 366, 368, 370, 374, 377, 379, 397, 398, 401, 409, 411, 418, 436, 449, 454, 457, 461, 462, 468, 471, 473, 476, 489, 490, 492, 494]",S5B6.tsv
no,1,17,"[0, 4, 17, 31, 37, 39, 43, 46, 48, 50, 116, 136, 139, 143, 148, 153, 159, 164, 165, 200, 201, 236, 279, 281, 295, 330, 331, 333, 352, 358, 370, 399, 421, 442, 454, 477, 499, 500, 511]",S5B6.tsv
be run,2,19,"[0, 19]",S5B6.tsv
go,1,19,"[0, 2, 10, 16, 19, 26, 37, 39, 46, 50, 58, 63, 69, 74, 77, 80, 81, 85, 88, 91, 105, 119, 125, 137, 147, 148, 193, 196, 208, 219, 224, 236, 237, 250, 254, 262, 264, 268, 270, 277, 282, 300, 302, 305, 310, 313, 314, 318, 324, 328, 330, 333, 336, 337, 352, 368, 377, 386, 398, 407, 413, 423, 435, 437, 463, 466, 467, 468, 471, 478, 484, 488, 489, 492, 498]",S5B6.tsv
for the,2,21,"[0, 21, 174, 282, 419, 433, 459]",S5B6.tsv
way,1,39,"[0, 20, 39, 139, 142, 145, 186, 312, 318, 330, 433]",S5B6.tsv
we,1,51,"[0, 44, 46, 51, 91, 113, 117, 127, 131, 143, 145, 158, 206, 219, 224, 254, 268, 276, 280, 299, 301, 302, 310, 322, 335, 377, 399, 435, 461, 467, 471, 474, 481, 489, 490, 497]",S5B6.tsv
him,1,74,"[0, 60, 61, 63, 69, 71, 74, 81, 85, 86, 88, 91, 101, 105, 107, 368, 467]",S5B6.tsv
of the,2,108,"[0, 42, 97, 105, 108, 117, 145, 216, 336, 403, 433]",S5B6.tsv
her,1,112,"[0, 2, 4, 26, 28, 44, 50, 112, 113, 117, 119, 121, 123, 125, 127, 129, 137, 142, 152, 174, 179, 193, 196, 206, 207, 210, 211, 214, 250, 282, 330, 334, 335, 355, 387, 399, 402, 407, 409, 410, 428, 433, 435, 444, 445, 446, 453, 478]",S5B6.tsv
she be,2,114,"[0, 114, 316, 328, 385, 399, 478]",S5B6.tsv
she's,1,136,"[0, 4, 10, 46, 50, 121, 125, 127, 129, 131, 136, 137, 139, 142, 147, 193, 197, 205, 207, 211, 250, 262, 282, 296, 331, 333, 339, 351, 358, 399, 401, 429, 433, 435, 479, 480]",S5B6.tsv
dad,1,168,"[0, 168, 204, 228, 466, 486]",S5B6.tsv
dad be,2,204,"[0, 204]",S5B6.tsv
because we,2,219,"[0, 206, 219]",S5B6.tsv
train,1,219,"[0, 219, 220, 284, 291, 292, 300, 302, 471, 487, 492]",S5B6.tsv
go out,2,277,"[0, 119, 277]",S5B6.tsv
out of,2,277,"[0, 46, 48, 83, 85, 105, 245, 277, 350, 403]",S5B6.tsv
out,1,277,"[0, 46, 48, 50, 83, 85, 105, 119, 125, 185, 193, 245, 277, 297, 339, 350, 399, 403, 433, 503]",S5B6.tsv
we be,2,301,"[0, 131, 301, 302, 335, 490]",S5B6.tsv
i go,2,305,"[0, 305]",S5B6.tsv
on the,2,307,"[0, 2, 4, 10, 46, 48, 60, 119, 262, 284, 302, 307, 312, 333]",S5B6.tsv
i'm like,2,307,"[0, 158, 307, 433]",S5B6.tsv
be talk,2,333,"[0, 333]",S5B6.tsv
and be,2,335,"[0, 326, 335, 343, 471]",S5B6.tsv
shop,1,386,"[0, 191, 316, 386, 468, 498]",S5B6.tsv
put,1,426,"[0, 4, 46, 48, 244, 426]",S5B6.tsv
and have,2,468,"[0, 113, 468]",S5B6.tsv
talk,1,504,"[0, 152, 478, 504]",S5B6.tsv
you,1,3,"[2, 3, 4, 7, 9, 10, 12, 15, 19, 37, 39, 46, 53, 55, 57, 60, 61, 63, 69, 85, 99, 105, 106, 110, 112, 127, 131, 134, 137, 141, 143, 145, 155, 163, 169, 179, 182, 185, 189, 192, 193, 196, 208, 215, 216, 218, 219, 221, 223, 224, 231, 236, 237, 247, 249, 258, 268, 270, 272, 274, 277, 278, 281, 282, 296, 299, 300, 307, 308, 314, 315, 321, 338, 352, 365, 368, 386, 387, 418, 420, 423, 433, 437, 446, 453, 457, 463, 466, 467, 482, 497, 499, 501, 503, 504, 509, 511]",S5B6.tsv
it'll be,2,11,"[2, 10, 11, 77, 446]",S5B6.tsv
go to,2,19,"[2, 10, 16, 19, 26, 37, 39, 58, 63, 69, 74, 77, 80, 81, 88, 105, 125, 147, 148, 196, 219, 237, 268, 270, 282, 305, 310, 330, 352, 368, 398, 463, 466, 484, 498]",S5B6.tsv
if,1,21,"[2, 6, 10, 21, 37, 55, 60, 61, 63, 69, 71, 73, 76, 93, 105, 110, 147, 224, 231, 236, 258, 268, 270, 274, 278, 281, 303, 314, 321, 328, 368, 387, 399, 419, 466, 467, 481, 497]",S5B6.tsv
cos,1,57,"[2, 44, 50, 57, 61, 79, 262, 383]",S5B6.tsv
it'll,1,86,"[2, 10, 77, 81, 86, 313, 430, 446]",S5B6.tsv
two,1,139,"[2, 42, 46, 48, 113, 139, 158, 174, 216, 224, 407, 423, 454, 481, 484, 489, 496]",S5B6.tsv
go to let,3,219,"[2, 219]",S5B6.tsv
be you,2,307,"[2, 307, 368, 446, 482]",S5B6.tsv
not,1,4,"[3, 4, 10, 17, 19, 21, 23, 35, 39, 41, 46, 47, 50, 61, 76, 91, 95, 105, 110, 113, 116, 119, 137, 145, 147, 163, 201, 208, 215, 222, 230, 234, 236, 256, 258, 275, 284, 285, 309, 326, 337, 338, 339, 341, 370, 401, 429, 435, 441, 442, 454, 464, 498, 502, 511]",S5B6.tsv
