Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
you,1,1,"[0, 1, 2, 7, 9, 10, 11, 12, 13, 17, 18, 19, 24, 26, 30, 32, 39, 41, 46, 52, 54, 58, 59, 61, 62, 65, 72, 74, 76, 78, 84, 88, 93, 95, 96, 97, 102, 106, 110, 125, 133, 134, 135, 137, 142, 146, 159, 162, 163]",S9UA.tsv
do,1,1,"[0, 1, 7, 10, 17, 24, 30, 31, 32, 39, 41, 46, 52, 54, 60, 61, 66, 76, 84, 88, 93, 94, 95, 96, 113, 115, 117, 135, 148, 151, 152, 157, 159, 160]",S9UA.tsv
just,1,1,"[0, 1, 2, 51, 58, 59, 65, 73, 79, 88, 142, 143]",S9UA.tsv
how,1,10,"[0, 10, 13, 132, 134, 139]",S9UA.tsv
i,1,12,"[0, 12, 18, 29, 34, 38, 39, 51, 52, 54, 60, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 84, 85, 88, 94, 99, 118, 120, 123, 125, 127, 132, 139, 140, 142, 145, 148, 155, 157, 159, 161]",S9UA.tsv
a,1,19,"[0, 19, 24, 35, 44, 45, 50, 59, 67, 75, 78, 84, 87, 88, 93, 95, 96, 98, 102, 105, 106, 107, 120, 122, 123, 124, 126, 132, 142, 143, 148, 149, 154]",S9UA.tsv
bite,1,44,"[0, 19, 24, 44, 48]",S9UA.tsv
i do,2,66,"[0, 60, 66, 84]",S9UA.tsv
one,1,48,"[0, 48, 49, 50, 84, 85, 86, 106, 125, 131, 133, 154, 161]",S9UA.tsv
that,1,41,"[0, 7, 41, 50, 52, 59, 80, 88, 99, 107, 111, 112, 125, 142, 145, 146, 149, 150, 151, 152, 159, 161]",S9UA.tsv
one one,2,133,"[0, 133]",S9UA.tsv
just a,2,142,"[0, 142, 143]",S9UA.tsv
lyric,1,158,"[0, 3, 4, 6, 79, 81, 83, 158]",S9UA.tsv
to wake,2,13,"[11, 13, 19]",S9UA.tsv
because,1,12,"[11, 12, 13, 39, 59, 61, 70, 72, 75, 88, 99, 105, 106, 122, 125, 150, 152, 154]",S9UA.tsv
up,1,13,"[11, 13, 18, 19, 107]",S9UA.tsv
wake,1,18,"[11, 18, 19]",S9UA.tsv
have,1,19,"[11, 19, 39, 44, 46, 59, 61, 67, 68, 75, 77, 93, 94, 95, 122, 123, 125]",S9UA.tsv
to,1,11,"[7, 11, 13, 19, 24, 52, 54, 59, 61, 64, 65, 71, 72, 73, 75, 80, 84, 88, 93, 94, 95, 99, 100, 101, 102, 106, 116, 120, 125, 135, 140, 152]",S9UA.tsv
would,1,11,"[7, 11, 140, 142, 159]",S9UA.tsv
yeah,1,20,"[18, 20, 23, 25, 33, 39, 40, 41, 44, 55, 66, 74, 89, 106, 108, 109, 116, 122]",S9UA.tsv
yes,1,21,"[20, 21, 37, 53, 57, 84, 92, 102, 119]",S9UA.tsv
mm,1,21,"[20, 21, 25, 65, 144, 153, 161]",S9UA.tsv
of,1,34,"[30, 32, 34, 35, 39, 44, 54, 59, 67, 72, 76, 84, 88, 117, 118, 119, 125, 128, 129]",S9UA.tsv
the,1,39,"[34, 38, 39, 47, 48, 49, 50, 52, 54, 58, 59, 65, 72, 76, 79, 88, 106, 107, 116, 125, 149, 152, 154, 159, 162]",S9UA.tsv
and,1,36,"[13, 19, 36, 38, 41, 45, 54, 58, 65, 66, 68, 72, 75, 76, 84, 86, 88, 107, 109, 112, 120, 125, 131, 132, 133, 146, 149, 152, 154, 162]",S9UA.tsv
but,1,38,"[1, 24, 38, 63, 67, 72, 74, 99, 123, 125, 127]",S9UA.tsv
we,1,38,"[19, 31, 38, 44, 59, 72, 74, 76, 88, 116, 125, 152]",S9UA.tsv
play,1,39,"[38, 39, 42, 45]",S9UA.tsv
then,1,38,"[32, 38, 66, 74, 76, 107, 132, 152]",S9UA.tsv
and i,2,65,"[38, 65, 68]",S9UA.tsv
go,1,45,"[7, 13, 18, 19, 24, 45, 52, 65, 72, 84, 96, 97, 99, 100, 102, 106, 107, 116, 125, 162]",S9UA.tsv
she,1,45,"[27, 28, 29, 45, 51, 54, 107]",S9UA.tsv
read,1,51,"[45, 51]",S9UA.tsv
and and,2,68,"[45, 68, 133]",S9UA.tsv
she go,2,107,"[45, 107]",S9UA.tsv
they,1,125,"[45, 54, 125, 146, 148, 152, 156]",S9UA.tsv
erm,1,47,"[42, 47, 107]",S9UA.tsv
no,1,49,"[19, 49, 70, 72, 77, 79, 104, 123, 127, 137, 140, 141, 150]",S9UA.tsv
mum,1,77,"[56, 73, 77]",S9UA.tsv
just imagine,2,58,"[51, 58]",S9UA.tsv
get,1,61,"[58, 61, 67, 68, 73, 75, 76, 84, 88, 98, 106, 120, 125]",S9UA.tsv
can,1,77,"[58, 69, 77, 88, 125, 162]",S9UA.tsv
can i,2,77,"[69, 77]",S9UA.tsv
it,1,71,"[1, 5, 13, 16, 18, 19, 22, 39, 54, 59, 70, 71, 72, 73, 76, 80, 88, 107, 115, 116, 117, 119, 125, 136, 138, 145, 148, 152, 155, 157]",S9UA.tsv
there,1,24,"[5, 24, 64, 72, 73, 76, 84]",S9UA.tsv
in there,2,72,"[64, 72, 73, 76]",S9UA.tsv
some,1,77,"[73, 77, 135]",S9UA.tsv
in,1,64,"[19, 24, 39, 59, 61, 64, 65, 67, 72, 73, 76, 107, 156, 162]",S9UA.tsv
to get,2,120,"[73, 75, 120, 125]",S9UA.tsv
i have,2,75,"[67, 68, 75, 77, 125]",S9UA.tsv
get a,2,84,"[75, 84, 98, 120]",S9UA.tsv
to get a,3,120,"[75, 120]",S9UA.tsv
i'm,1,79,"[8, 19, 78, 79, 87, 99, 112, 154]",S9UA.tsv
tune,1,79,"[51, 79]",S9UA.tsv
do you,2,17,"[1, 10, 17, 24, 30, 46, 52, 54, 88, 93, 95, 96, 135]",S9UA.tsv
when,1,93,"[13, 15, 52, 72, 74, 93, 94, 95, 96, 97, 107, 125]",S9UA.tsv
have a,2,44,"[19, 44, 93, 95, 122, 123]",S9UA.tsv
a passport,2,96,"[93, 95, 96, 98, 122, 123]",S9UA.tsv
need to,2,120,"[93, 94, 95, 120]",S9UA.tsv
passport,1,102,"[93, 95, 98, 101, 102, 114, 120, 122, 123, 125]",S9UA.tsv
when you,2,52,"[13, 52, 72, 96, 97]",S9UA.tsv
you go,2,72,"[13, 65, 72, 96, 97, 162]",S9UA.tsv
on,1,97,"[7, 17, 19, 24, 54, 59, 76, 84, 88, 97, 107, 125]",S9UA.tsv
say,1,99,"[1, 99, 112, 113, 117, 119]",S9UA.tsv
be,1,99,"[5, 7, 9, 13, 19, 22, 24, 26, 27, 29, 39, 41, 50, 54, 61, 64, 66, 72, 74, 76, 78, 80, 84, 85, 86, 88, 99, 101, 102, 106, 107, 110, 116, 125, 127, 132, 133, 134, 136, 138, 139, 142, 145, 149, 151, 152, 154, 155, 159]",S9UA.tsv
not,1,99,"[8, 19, 24, 63, 99, 104, 125, 129, 152, 154, 159, 160]",S9UA.tsv
with,1,101,"[27, 29, 30, 42, 54, 59, 101, 107, 110]",S9UA.tsv
it be,2,116,"[5, 54, 116, 125, 155]",S9UA.tsv
go to,2,24,"[13, 19, 24, 52, 65, 102, 106, 116]",S9UA.tsv
time,1,116,"[16, 41, 54, 106, 116]",S9UA.tsv
yeah it,2,116,"[18, 116]",S9UA.tsv
i think,2,118,"[29, 39, 88, 118, 120]",S9UA.tsv
it's,1,118,"[72, 82, 111, 118, 125, 148]",S9UA.tsv
he,1,122,"[1, 122]",S9UA.tsv
