Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
it's,1,28,"[0, 28, 31, 39, 41, 64, 71, 72, 78, 82, 84, 85, 86, 89, 90, 95, 97, 99, 101, 103, 108, 110, 113, 115, 121, 124, 127, 131, 140, 152, 156, 166, 171, 174, 181, 192, 212, 228, 254, 256, 259, 262, 263, 269, 277, 292, 301, 307, 314, 321, 327, 336, 338, 359, 365, 372, 375, 391, 393, 405, 430, 434, 457, 459, 480, 488, 490, 492, 497, 503, 507, 514, 523, 528, 532, 535, 536, 538, 541, 547, 589, 608, 609, 623, 625, 640, 645, 647, 648, 650, 652, 656, 663, 666, 668, 669]",SZNA.tsv
it's still,2,90,"[0, 90]",SZNA.tsv
in,1,8,"[0, 8, 25, 28, 31, 33, 37, 39, 44, 80, 95, 97, 113, 115, 120, 122, 134, 139, 144, 148, 151, 158, 160, 161, 162, 164, 168, 170, 214, 227, 233, 235, 237, 259, 267, 275, 277, 282, 284, 286, 288, 292, 336, 340, 342, 344, 348, 350, 351, 356, 366, 368, 375, 388, 399, 411, 415, 427, 428, 430, 431, 459, 475, 490, 499, 508, 513, 536, 545, 549, 552, 566, 581, 587, 598, 606, 627, 645, 650, 653, 658, 667, 668, 669, 678, 685]",SZNA.tsv
when,1,25,"[0, 25, 151, 222, 366, 368, 532, 671]",SZNA.tsv
she,1,9,"[1, 3, 9, 10, 95, 581, 661, 685]",SZNA.tsv
good,1,45,"[9, 20, 45, 72, 95, 113, 469, 538, 583, 603, 608, 614, 617, 662, 669, 674]",SZNA.tsv
at,1,21,"[9, 21, 25, 31, 46, 47, 97, 113, 120, 122, 127, 233, 237, 240, 259, 277, 422, 430, 562, 583, 655, 681]",SZNA.tsv
isn't,1,97,"[9, 97, 181, 233, 298, 336, 360, 393, 405, 434, 445, 609, 656]",SZNA.tsv
very,1,39,"[9, 39, 42, 71, 99, 103, 150, 265, 271, 292, 298, 301, 307, 344, 372, 407, 411, 413, 422, 457, 573, 607, 610, 641, 647, 666]",SZNA.tsv
you,1,12,"[4, 12, 27, 33, 35, 41, 42, 46, 49, 51, 56, 73, 74, 80, 86, 97, 101, 103, 106, 108, 110, 113, 115, 117, 119, 121, 126, 131, 134, 135, 144, 148, 150, 151, 153, 155, 158, 160, 162, 167, 194, 195, 201, 206, 209, 229, 234, 254, 267, 273, 275, 277, 286, 289, 292, 299, 301, 307, 316, 318, 320, 323, 324, 325, 327, 330, 342, 344, 348, 351, 353, 354, 368, 372, 373, 375, 378, 384, 389, 402, 411, 413, 415, 416, 427, 428, 429, 457, 471, 487, 493, 494, 495, 510, 513, 519, 521, 525, 532, 536, 547, 555, 557, 562, 575, 576, 583, 595, 598, 614, 615, 617, 619, 623, 626, 643, 650, 655, 663, 668, 670, 673, 684]",SZNA.tsv
of,1,19,"[12, 15, 19, 21, 28, 31, 35, 39, 41, 46, 47, 68, 80, 84, 91, 95, 97, 101, 102, 103, 110, 115, 119, 122, 124, 127, 130, 134, 140, 144, 148, 151, 156, 161, 167, 168, 170, 199, 201, 213, 217, 222, 226, 227, 233, 245, 252, 254, 256, 259, 265, 269, 271, 273, 275, 277, 282, 284, 286, 290, 292, 295, 301, 304, 305, 307, 336, 338, 342, 344, 358, 365, 372, 374, 375, 397, 399, 405, 407, 408, 409, 415, 428, 429, 431, 433, 445, 446, 448, 456, 459, 464, 475, 488, 499, 503, 507, 510, 513, 523, 541, 545, 547, 549, 564, 568, 579, 581, 597, 598, 605, 606, 616, 621, 627, 633, 639, 643, 644, 645, 652, 655, 657, 669]",SZNA.tsv
know,1,39,"[12, 39, 41, 42, 46, 51, 86, 97, 103, 113, 115, 119, 121, 123, 134, 135, 150, 164, 166, 167, 168, 191, 200, 229, 238, 267, 275, 277, 292, 299, 301, 307, 316, 342, 344, 348, 357, 362, 378, 384, 411, 413, 422, 427, 429, 457, 482, 496, 505, 510, 513, 532, 536, 538, 542, 547, 557, 576, 615, 617, 619, 621, 623, 643, 650, 655, 663, 673]",SZNA.tsv
you know,2,41,"[12, 41, 42, 46, 51, 97, 113, 115, 119, 121, 134, 135, 150, 167, 229, 267, 275, 277, 292, 299, 301, 307, 316, 342, 344, 348, 384, 411, 413, 427, 429, 457, 510, 513, 532, 536, 547, 557, 576, 615, 617, 619, 623, 643, 650, 655, 673]",SZNA.tsv
this,1,119,"[12, 119, 135, 144, 295, 327, 348, 349, 405, 483, 498, 532, 534, 621, 641, 653, 665, 673]",SZNA.tsv
none of,2,273,"[12, 273, 549]",SZNA.tsv
of this,2,621,"[12, 621]",SZNA.tsv
get,1,14,"[1, 3, 5, 14, 15, 25, 61, 63, 86, 103, 113, 122, 134, 247, 254, 302, 325, 336, 393, 466, 478, 480, 522, 523, 538, 562, 581, 592, 595, 624, 627, 667, 676, 677, 680, 681, 684]",SZNA.tsv
