Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
right,1,6,"[0, 6, 12, 19, 29, 65, 113, 164, 171, 236, 255, 294, 316, 339, 349, 351, 373, 375, 394, 429, 443, 469, 519, 520, 524, 540, 580, 598, 606, 655, 678, 680, 697, 746, 752, 774, 810, 847, 887, 907, 914, 947, 948, 974, 976, 1049, 1124, 1159]",S9F9.tsv
just,1,3,"[0, 3, 29, 33, 55, 58, 86, 88, 119, 121, 136, 139, 155, 163, 168, 173, 176, 201, 203, 205, 224, 235, 238, 255, 261, 264, 281, 289, 299, 304, 305, 307, 317, 372, 395, 400, 411, 413, 435, 482, 519, 596, 671, 769, 834, 838, 941, 978, 996, 1012, 1052, 1062, 1110, 1115, 1128]",S9F9.tsv
we,1,132,"[0, 58, 132, 165, 172, 207, 330, 354, 401, 424, 462, 464, 638, 641, 669, 679, 709, 710, 781, 824, 893, 1124, 1128, 1143, 1153, 1161]",S9F9.tsv
can,1,265,"[0, 58, 132, 261, 265, 287, 304, 401, 436, 626, 671, 781, 918, 985, 1045, 1046, 1048, 1075, 1110, 1121]",S9F9.tsv
we just,2,1128,"[0, 1128]",S9F9.tsv
talk,1,967,"[0, 2, 3, 88, 967, 1000, 1128, 1149]",S9F9.tsv
erm,1,4,"[2, 4, 5, 11, 12, 13, 19, 23, 25, 27, 33, 38, 39, 44, 45, 46, 47, 60, 72, 76, 86, 88, 90, 97, 109, 110, 121, 126, 130, 136, 140, 142, 157, 165, 169, 172, 188, 190, 200, 219, 232, 239, 247, 252, 254, 259, 261, 265, 289, 295, 301, 304, 313, 317, 319, 326, 342, 352, 376, 391, 397, 405, 408, 423, 426, 428, 430, 439, 441, 456, 458, 464, 466, 468, 477, 481, 486, 488, 506, 508, 510, 521, 526, 537, 543, 549, 559, 560, 562, 563, 567, 568, 573, 581, 585, 587, 588, 597, 614, 623, 628, 635, 638, 646, 656, 658, 670, 679, 681, 683, 687, 692, 702, 705, 709, 718, 726, 729, 735, 757, 761, 769, 776, 788, 790, 805, 807, 816, 820, 824, 826, 842, 853, 854, 872, 884, 896, 908, 912, 914, 921, 925, 927, 938, 943, 966, 985, 995, 996, 997, 1005, 1008, 1020, 1024, 1031, 1036, 1042, 1057, 1060, 1068, 1070, 1094, 1107, 1114, 1116, 1119, 1133, 1135, 1138, 1147, 1150, 1153, 1155, 1157, 1165]",S9F9.tsv
be,1,7,"[5, 7, 11, 13, 17, 19, 29, 32, 37, 40, 41, 45, 47, 53, 54, 55, 64, 78, 86, 99, 104, 105, 108, 111, 117, 122, 132, 134, 137, 142, 143, 146, 150, 155, 157, 158, 163, 166, 172, 185, 188, 192, 198, 217, 226, 230, 237, 238, 240, 243, 247, 250, 252, 259, 261, 262, 264, 265, 266, 273, 275, 282, 283, 285, 286, 287, 289, 296, 304, 308, 309, 313, 317, 325, 334, 344, 354, 377, 388, 390, 396, 400, 414, 415, 417, 420, 423, 426, 428, 432, 435, 441, 442, 447, 449, 467, 468, 474, 475, 477, 480, 482, 483, 485, 488, 490, 492, 495, 496, 508, 514, 518, 519, 521, 523, 535, 537, 543, 546, 551, 553, 557, 565, 571, 581, 592, 597, 605, 609, 612, 613, 614, 620, 621, 642, 644, 648, 650, 654, 675, 679, 681, 687, 696, 700, 707, 709, 718, 722, 724, 733, 735, 736, 754, 757, 761, 772, 773, 775, 776, 785, 790, 791, 797, 798, 800, 807, 811, 813, 820, 822, 830, 834, 836, 838, 846, 870, 874, 888, 890, 902, 906, 910, 912, 916, 918, 941, 946, 948, 949, 951, 957, 960, 962, 964, 966, 968, 970, 971, 978, 979, 982, 991, 996, 998, 1001, 1009, 1011, 1012, 1018, 1019, 1033, 1037, 1043, 1049, 1051, 1054, 1059, 1060, 1072, 1084, 1098, 1107, 1116, 1126, 1128, 1130, 1131, 1143, 1145, 1147, 1149, 1150, 1155, 1163, 1165, 1167]",S9F9.tsv
an,1,7,"[5, 7, 207, 376, 398, 432, 646, 666, 755, 842, 850, 1141, 1171]",S9F9.tsv
but,1,84,"[7, 17, 25, 27, 46, 55, 58, 72, 79, 80, 84, 86, 92, 134, 155, 163, 200, 207, 213, 219, 230, 232, 237, 254, 267, 281, 285, 291, 311, 313, 317, 319, 323, 326, 334, 336, 344, 345, 350, 355, 357, 376, 381, 391, 398, 411, 436, 439, 462, 482, 483, 494, 496, 510, 513, 517, 521, 545, 560, 565, 609, 625, 629, 630, 636, 660, 671, 700, 709, 712, 727, 729, 738, 743, 748, 755, 757, 778, 797, 805, 836, 838, 846, 848, 853, 855, 857, 866, 867, 884, 896, 923, 929, 935, 939, 941, 951, 957, 962, 968, 978, 982, 998, 1001, 1013, 1024, 1051, 1060, 1062, 1083, 1092, 1097, 1110, 1118, 1119, 1128, 1165]",S9F9.tsv
