Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
okay,1,128,"[0, 27, 49, 128, 164, 227]",S2TC.tsv
mm hm,2,14,"[2, 14, 116, 119, 150, 192, 257]",S2TC.tsv
mm,1,53,"[2, 14, 53, 63, 88, 106, 113, 115, 116, 121, 133, 144, 149, 150, 185, 187, 192, 207, 245, 257]",S2TC.tsv
oh,1,22,"[5, 22, 66, 111, 120, 177, 178, 180, 205, 220]",S2TC.tsv
be read the,3,7,"[1, 7]",S2TC.tsv
and,1,7,"[1, 3, 4, 7, 10, 12, 13, 22, 24, 34, 40, 49, 52, 57, 70, 79, 80, 81, 85, 108, 110, 139, 142, 152, 165, 182, 187, 193, 194, 196, 198, 200, 202, 204, 207, 222, 223, 228, 252]",S2TC.tsv
be,1,7,"[1, 4, 6, 7, 13, 25, 26, 27, 31, 34, 36, 38, 40, 43, 44, 48, 49, 54, 56, 60, 77, 79, 85, 87, 89, 94, 98, 112, 127, 128, 129, 135, 138, 143, 145, 146, 160, 187, 189, 190, 191, 193, 194, 197, 198, 200, 202, 204, 216, 217, 222, 226, 239, 249, 250, 253, 260]",S2TC.tsv
say,1,7,"[3, 7, 71, 92, 176, 182, 187, 189, 193, 194, 198, 202, 223, 224, 228]",S2TC.tsv
read,1,7,"[3, 4, 7]",S2TC.tsv
the,1,12,"[1, 7, 12, 37, 38, 40, 45, 49, 50, 52, 54, 60, 70, 79, 80, 114, 124, 125, 126, 127, 134, 135, 139, 142, 165, 168, 189, 193, 197, 200, 210, 211, 213, 215, 218, 221, 223, 228, 230, 232, 235, 246, 247, 252, 260]",S2TC.tsv
beano,1,12,"[7, 9, 12]",S2TC.tsv
you,1,18,"[7, 15, 18, 21, 31, 34, 38, 45, 47, 59, 70, 87, 91, 93, 96, 114, 118, 120, 125, 152, 155, 157, 160, 162, 165, 166, 168, 175, 182, 187, 189, 191, 193, 202, 208, 222, 223, 228, 231, 239, 259, 260, 262, 269]",S2TC.tsv
annual,1,9,"[1, 9, 10, 12]",S2TC.tsv
or,1,24,"[9, 24, 189]",S2TC.tsv
an,1,242,"[9, 183, 189, 216, 242, 243, 248, 249]",S2TC.tsv
it,1,62,"[13, 15, 29, 49, 62, 63, 65, 71, 72, 74, 75, 76, 77, 79, 121, 129, 131, 132, 138, 143, 145, 146, 147, 172, 173, 189, 194, 197, 198, 204, 216, 222, 226, 231, 249, 250, 251]",S2TC.tsv
good,1,62,"[13, 56, 62, 100, 146, 197]",S2TC.tsv
be it,2,138,"[13, 138]",S2TC.tsv
i,1,15,"[1, 4, 11, 15, 22, 34, 35, 37, 38, 39, 40, 49, 56, 61, 71, 79, 81, 91, 92, 103, 117, 131, 132, 134, 139, 143, 145, 146, 151, 160, 166, 170, 175, 182, 189, 193, 194, 198, 202, 204, 209, 218, 219, 222, 223, 224, 228, 229, 231, 233, 234, 236, 245, 248, 253, 256, 263, 268, 270]",S2TC.tsv
that,1,15,"[3, 4, 15, 18, 19, 24, 25, 26, 38, 48, 49, 66, 68, 81, 88, 117, 120, 135, 139, 153, 160, 165, 168, 180, 182, 189, 193, 198, 202, 226]",S2TC.tsv
