Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
yeah we,2,18,"[2, 18, 33, 244, 365]",SUWQ.tsv
yeah,1,17,"[2, 8, 12, 17, 18, 19, 20, 22, 26, 32, 33, 36, 45, 49, 52, 53, 57, 61, 65, 71, 76, 78, 83, 85, 96, 99, 101, 104, 117, 121, 125, 127, 132, 137, 139, 147, 148, 150, 151, 154, 158, 161, 163, 164, 167, 177, 190, 191, 193, 195, 198, 199, 201, 204, 208, 212, 215, 217, 220, 221, 226, 238, 240, 242, 243, 244, 249, 250, 251, 259, 260, 263, 269, 271, 275, 277, 278, 279, 281, 282, 284, 285, 294, 297, 301, 302, 303, 304, 306, 307, 315, 317, 319, 321, 323, 325, 326, 333, 336, 338, 341, 343, 348, 354, 355, 357, 359, 365, 367, 371, 372, 375, 378, 381, 383, 387, 393, 401, 406, 411, 417, 418, 421, 429, 434, 438, 447, 449, 456, 470, 480, 489, 493, 501, 502, 505, 507, 508, 509, 510, 521, 528, 531, 539, 541, 542, 544, 545, 546, 548, 550, 551, 552, 553, 558, 565, 566, 567, 569, 570, 572, 581, 588, 593, 596, 598, 605, 610, 613, 619, 624, 626, 628, 632, 634, 637, 639, 641, 653, 658]",SUWQ.tsv
the,1,31,"[2, 6, 8, 11, 31, 40, 43, 48, 52, 62, 67, 70, 72, 76, 88, 89, 96, 101, 106, 107, 112, 130, 138, 152, 153, 162, 164, 165, 168, 171, 174, 179, 186, 196, 200, 207, 214, 224, 225, 227, 228, 236, 237, 244, 249, 258, 263, 267, 268, 270, 274, 276, 286, 295, 296, 300, 314, 316, 322, 327, 349, 363, 377, 380, 382, 384, 388, 395, 396, 398, 402, 403, 404, 405, 407, 411, 412, 413, 416, 419, 422, 425, 426, 439, 441, 444, 445, 446, 450, 454, 455, 458, 459, 460, 461, 462, 469, 503, 504, 513, 517, 522, 523, 532, 538, 546, 560, 576, 597, 605, 607, 608, 615, 618, 621, 625, 627, 629, 632, 633, 636, 644, 646, 654, 663]",SUWQ.tsv
we,1,30,"[2, 18, 30, 33, 34, 35, 37, 39, 43, 57, 59, 63, 64, 66, 67, 68, 70, 77, 79, 80, 89, 98, 103, 116, 136, 138, 140, 152, 156, 162, 165, 218, 220, 227, 231, 236, 238, 244, 245, 253, 353, 361, 362, 363, 364, 365, 382, 384, 392, 402, 403, 407, 410, 411, 413, 415, 416, 417, 422, 426, 430, 443, 444, 445, 448, 458, 460, 461, 462, 464, 491, 495, 520, 521, 522, 525, 547, 549, 586, 594, 596, 602, 604, 605, 607, 625, 628, 630, 631, 632, 633, 640, 646, 651, 659, 660]",SUWQ.tsv
get,1,35,"[2, 8, 35, 52, 62, 80, 96, 98, 100, 117, 156, 157, 159, 206, 212, 217, 245, 267, 272, 292, 299, 316, 331, 335, 353, 361, 364, 392, 398, 403, 404, 411, 422, 428, 437, 438, 442, 443, 444, 445, 450, 460, 506, 628, 630, 646, 651]",SUWQ.tsv
on,1,43,"[2, 8, 43, 61, 70, 80, 89, 95, 96, 100, 101, 238, 258, 291, 293, 299, 300, 305, 335, 347, 384, 413, 425, 468, 523, 608, 612, 644, 646]",SUWQ.tsv
for,1,43,"[2, 6, 8, 43, 51, 70, 81, 100, 101, 135, 189, 216, 238, 254, 329, 342, 436, 458, 477, 504, 510, 560, 561, 565, 616]",SUWQ.tsv
for the,2,70,"[2, 6, 70, 458, 560]",SUWQ.tsv
we get,2,98,"[2, 98, 156, 245, 353, 361, 392, 411, 422, 444, 628]",SUWQ.tsv
the first,2,138,"[2, 138, 162, 227, 267, 411]",SUWQ.tsv
first,1,396,"[2, 138, 227, 267, 350, 396, 411, 443, 449, 660, 661]",SUWQ.tsv
ones,1,454,"[2, 76, 454]",SUWQ.tsv
and,1,31,"[4, 8, 11, 12, 31, 38, 39, 43, 51, 57, 61, 63, 65, 66, 67, 70, 72, 76, 89, 101, 107, 133, 135, 136, 137, 138, 139, 156, 162, 184, 185, 189, 196, 205, 214, 216, 217, 218, 219, 231, 236, 238, 241, 242, 245, 249, 253, 265, 267, 272, 273, 274, 283, 294, 295, 298, 353, 356, 364, 367, 377, 379, 380, 382, 384, 388, 391, 398, 400, 402, 405, 407, 412, 413, 422, 425, 428, 436, 437, 442, 443, 444, 445, 449, 450, 451, 452, 455, 458, 461, 462, 463, 465, 496, 500, 509, 515, 520, 522, 525, 532, 544, 547, 549, 550, 571, 576, 589, 596, 598, 600, 602, 605, 607, 614, 615, 625, 629, 635, 646, 654, 663, 664, 665, 666]",SUWQ.tsv
three,1,238,"[4, 238, 392, 408, 418]",SUWQ.tsv
