Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
i,1,1,"[0, 1, 3, 4, 18, 19, 22, 29, 33, 41, 43, 45, 51, 55, 60, 64, 68, 72, 74, 100, 103, 104, 106, 108, 110, 112, 120, 126, 130, 137, 148, 152, 157, 159, 161, 163, 165, 178, 179, 181, 191, 201, 205, 206, 208, 211, 222, 224, 227, 235, 242, 243, 245, 246, 250, 261, 267, 287, 289, 291, 292, 294, 307, 309, 313, 322, 328, 344, 347, 348, 351, 352, 355, 357, 358, 361, 365, 366, 367, 375, 378, 382, 383, 385, 387, 389, 391, 400, 401, 402, 405, 411, 430, 432, 434, 436, 438, 443, 456, 465, 466, 470, 471, 474, 479, 480, 481, 484, 487, 494, 496, 505, 506, 508, 515, 519, 520, 522, 531, 533, 535, 538, 542, 548, 550, 556, 559, 560, 566, 573, 577, 578, 580, 582, 584, 595, 596, 604, 605, 606, 607, 609, 610, 612, 615, 616, 621, 625, 627, 632, 633, 634, 636, 639, 640, 655, 665, 671, 706, 707, 709, 715, 725, 728, 736, 746, 749, 751, 752, 754, 757, 767, 773, 788, 800, 801, 806, 813, 820, 825, 828, 831, 836, 837, 838, 842, 846, 850, 851, 856, 860, 867, 872, 880, 890, 896, 897, 901, 908, 910, 913, 914, 921, 924, 928, 929, 930, 943, 945, 949, 962, 964, 968, 970, 978, 981, 983, 987, 1007, 1013, 1023, 1029, 1032, 1043, 1044, 1048, 1049, 1051, 1056, 1060, 1063, 1082, 1084, 1098, 1103, 1107, 1109, 1112, 1114, 1115, 1116, 1118, 1125, 1127, 1129, 1130, 1145, 1148, 1162, 1163, 1171, 1176, 1185, 1186, 1193, 1195, 1201, 1209, 1213, 1218]",SQWC.tsv
be,1,1,"[0, 1, 2, 4, 8, 10, 14, 18, 19, 22, 33, 37, 43, 51, 53, 64, 65, 72, 74, 81, 83, 91, 94, 96, 100, 106, 108, 110, 113, 116, 120, 124, 134, 136, 137, 153, 157, 167, 174, 175, 179, 188, 191, 193, 195, 201, 202, 205, 206, 217, 224, 225, 227, 232, 234, 235, 236, 242, 243, 246, 251, 252, 256, 261, 268, 277, 289, 292, 294, 296, 300, 302, 303, 310, 322, 333, 344, 348, 353, 355, 356, 359, 367, 368, 375, 376, 378, 388, 394, 427, 436, 447, 448, 450, 453, 455, 457, 459, 463, 476, 481, 483, 494, 525, 530, 541, 542, 550, 551, 560, 564, 573, 576, 582, 584, 591, 594, 609, 611, 614, 621, 631, 640, 641, 644, 649, 650, 655, 660, 662, 664, 668, 671, 675, 682, 683, 686, 688, 693, 706, 707, 712, 715, 723, 728, 732, 738, 740, 746, 747, 749, 751, 752, 756, 773, 775, 777, 778, 797, 799, 800, 806, 810, 812, 813, 826, 828, 838, 843, 844, 851, 852, 878, 880, 882, 890, 891, 892, 893, 901, 906, 912, 913, 918, 922, 924, 926, 928, 929, 930, 940, 942, 945, 946, 949, 958, 961, 962, 963, 964, 966, 968, 974, 978, 981, 993, 1001, 1007, 1010, 1011, 1013, 1014, 1016, 1018, 1020, 1023, 1024, 1029, 1038, 1039, 1042, 1043, 1044, 1045, 1053, 1054, 1055, 1056, 1060, 1064, 1068, 1071, 1072, 1076, 1077, 1080, 1082, 1084, 1086, 1092, 1099, 1103, 1106, 1107, 1109, 1111, 1127, 1129, 1134, 1137, 1139, 1140, 1141, 1145, 1146, 1147, 1150, 1151, 1154, 1176, 1177, 1181, 1182, 1186, 1188, 1190, 1192, 1194, 1201, 1205, 1207, 1209, 1210, 1214, 1216, 1218, 1219, 1221]",SQWC.tsv
to,1,1,"[0, 1, 4, 18, 22, 24, 29, 33, 35, 43, 45, 48, 53, 96, 118, 126, 128, 161, 170, 172, 183, 184, 193, 201, 224, 227, 229, 236, 243, 246, 251, 252, 253, 255, 265, 266, 267, 271, 277, 279, 286, 289, 291, 292, 294, 298, 300, 307, 309, 321, 322, 342, 348, 351, 355, 361, 375, 376, 389, 404, 405, 409, 412, 443, 448, 458, 464, 465, 466, 470, 474, 483, 484, 485, 490, 491, 494, 496, 497, 511, 522, 530, 538, 542, 543, 550, 559, 570, 573, 575, 576, 577, 601, 607, 609, 616, 634, 655, 670, 671, 688, 695, 716, 736, 759, 775, 794, 797, 821, 836, 841, 851, 871, 872, 873, 880, 884, 894, 896, 918, 924, 940, 945, 946, 949, 953, 972, 974, 977, 985, 1029, 1041, 1043, 1053, 1072, 1080, 1084, 1103, 1111, 1134, 1213]",SQWC.tsv
oh,1,7,"[0, 7, 19, 22, 53, 73, 89, 91, 93, 96, 100, 109, 110, 116, 175, 187, 265, 301, 310, 343, 345, 367, 431, 433, 435, 448, 454, 468, 493, 518, 521, 538, 549, 551, 562, 569, 582, 583, 589, 608, 632, 633, 634, 644, 666, 668, 694, 697, 701, 714, 721, 729, 750, 752, 783, 792, 820, 826, 846, 851, 855, 856, 861, 872, 883, 895, 898, 907, 908, 911, 913, 914, 918, 920, 922, 924, 932, 933, 934, 942, 950, 952, 954, 956, 959, 961, 964, 967, 973, 974, 983, 1007, 1012, 1013, 1014, 1016, 1028, 1037, 1065, 1066, 1067, 1075, 1080, 1081, 1082, 1085, 1088, 1095, 1099, 1101, 1115, 1119, 1129, 1131, 1133, 1161, 1176, 1179, 1180, 1182, 1184, 1189, 1193, 1204, 1211, 1214, 1218, 1222]",SQWC.tsv
what,1,9,"[0, 4, 9, 18, 21, 22, 29, 43, 64, 68, 70, 72, 103, 104, 128, 175, 177, 193, 201, 206, 211, 235, 250, 313, 340, 348, 353, 355, 367, 382, 383, 487, 538, 544, 579, 609, 642, 652, 659, 680, 681, 704, 709, 712, 726, 728, 749, 773, 782, 797, 828, 844, 851, 865, 872, 887, 935, 990, 1008, 1026, 1044, 1060, 1083, 1095, 1099, 1100, 1107, 1115, 1127, 1128, 1152, 1153, 1171, 1172, 1210]",SQWC.tsv
er,1,11,"[0, 11, 19, 22, 47, 168, 187, 262, 274, 278, 286, 289, 313, 367, 374, 380, 510, 526, 528, 531, 538, 542, 566, 573, 593, 640, 641, 642, 682, 749, 766, 767, 769, 808, 819, 820, 826, 834, 837, 842, 846, 888, 945, 963, 964, 1032, 1061, 1096, 1107, 1118, 1133, 1173, 1185]",SQWC.tsv
do,1,13,"[0, 4, 13, 17, 18, 19, 22, 41, 43, 53, 59, 96, 112, 126, 128, 130, 165, 184, 186, 188, 191, 193, 201, 211, 222, 235, 276, 279, 286, 294, 304, 312, 313, 321, 338, 353, 355, 358, 367, 382, 383, 430, 441, 491, 496, 499, 508, 547, 548, 579, 609, 612, 628, 629, 636, 655, 671, 681, 698, 746, 747, 785, 823, 830, 833, 855, 896, 898, 909, 921, 934, 981, 988, 990, 1014, 1050, 1059, 1060, 1085, 1095, 1107, 1118, 1134, 1152, 1158, 1159, 1180]",SQWC.tsv
you,1,38,"[0, 2, 4, 18, 19, 22, 35, 38, 43, 51, 53, 63, 65, 67, 70, 74, 87, 91, 96, 100, 103, 112, 117, 128, 134, 136, 137, 142, 145, 146, 148, 152, 155, 159, 165, 170, 175, 178, 179, 186, 188, 191, 193, 195, 201, 202, 205, 211, 213, 216, 217, 220, 232, 233, 234, 235, 246, 256, 257, 262, 263, 265, 268, 271, 274, 276, 277, 292, 294, 296, 298, 300, 304, 305, 310, 312, 313, 321, 322, 338, 345, 348, 353, 367, 374, 376, 380, 382, 383, 385, 389, 391, 394, 396, 398, 417, 420, 427, 430, 450, 453, 457, 458, 461, 462, 463, 464, 465, 471, 487, 489, 494, 496, 502, 507, 508, 510, 511, 521, 540, 542, 548, 564, 566, 570, 579, 584, 586, 591, 593, 594, 596, 598, 600, 604, 605, 609, 621, 626, 639, 640, 644, 646, 649, 652, 668, 675, 690, 695, 710, 712, 713, 716, 718, 719, 738, 746, 749, 751, 754, 766, 774, 788, 794, 795, 797, 799, 800, 801, 806, 812, 813, 830, 832, 834, 863, 890, 893, 897, 909, 914, 920, 922, 924, 929, 944, 946, 948, 961, 963, 974, 988, 990, 1013, 1020, 1038, 1044, 1045, 1050, 1060, 1069, 1072, 1085, 1087, 1102, 1104, 1114, 1158, 1180, 1205]",SQWC.tsv
need,1,68,"[0, 43, 68, 70, 72, 103, 207, 313, 375, 383, 385, 448, 458, 464, 466, 470, 474, 520, 577, 579, 610, 634, 716, 924, 1032, 1115]",SQWC.tsv
what you,2,70,"[0, 43, 70, 749, 797, 1060]",SQWC.tsv
think,1,70,"[0, 19, 22, 29, 33, 43, 45, 57, 67, 70, 91, 112, 128, 152, 159, 175, 177, 179, 201, 208, 235, 243, 245, 250, 260, 263, 267, 287, 292, 294, 312, 328, 344, 347, 352, 357, 361, 365, 366, 367, 375, 383, 387, 400, 411, 443, 481, 508, 533, 535, 538, 550, 556, 584, 595, 596, 606, 609, 633, 639, 640, 665, 709, 754, 757, 758, 767, 780, 788, 795, 800, 806, 828, 846, 850, 851, 872, 890, 914, 924, 929, 945, 974, 978, 981, 993, 1032, 1043, 1060, 1071, 1072, 1082, 1084, 1103, 1107, 1114, 1139, 1186, 1216, 1219]",SQWC.tsv
get home,2,74,"[0, 74]",SQWC.tsv
but i,2,74,"[0, 74, 243, 309, 344, 358, 465, 496, 520, 715, 725, 749, 914, 962, 1051]",SQWC.tsv
if you,2,74,"[0, 67, 74, 91, 217, 257, 276, 321, 367, 396, 511, 564, 600, 652, 695, 797, 929, 1045]",SQWC.tsv
home,1,74,"[0, 74, 227, 514]",SQWC.tsv
just,1,76,"[0, 6, 18, 19, 22, 29, 35, 41, 43, 45, 57, 59, 76, 112, 128, 152, 155, 159, 163, 169, 173, 191, 205, 207, 208, 210, 232, 235, 282, 287, 289, 307, 322, 326, 344, 368, 383, 393, 394, 400, 407, 428, 432, 436, 485, 497, 514, 522, 548, 564, 566, 570, 577, 582, 584, 586, 606, 616, 625, 627, 654, 663, 696, 769, 775, 778, 795, 801, 821, 826, 840, 854, 920, 945, 968, 970, 1016, 1023, 1024, 1029, 1113, 1126, 1154, 1174, 1186, 1213, 1218]",SQWC.tsv
but,1,86,"[0, 12, 18, 21, 22, 35, 37, 43, 53, 83, 86, 148, 175, 222, 223, 243, 246, 267, 277, 282, 309, 312, 344, 353, 358, 361, 380, 414, 465, 496, 520, 550, 558, 566, 570, 589, 593, 657, 658, 687, 715, 725, 746, 747, 749, 751, 810, 854, 870, 880, 882, 914, 945, 962, 993, 1001, 1023, 1032, 1051, 1060, 1137, 1162, 1175, 1213, 1216]",SQWC.tsv
or,1,96,"[0, 18, 19, 22, 96, 100, 188, 191, 201, 230, 246, 286, 298, 393, 394, 403, 411, 467, 469, 570, 593, 651, 671, 769, 797, 813, 896, 958, 962, 964, 984, 993, 1140]",SQWC.tsv
