Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
okay,1,87,"[0, 87, 184, 211, 226, 228, 241]",S7WR.tsv
be,1,5,"[2, 5, 7, 9, 10, 12, 17, 25, 36, 38, 39, 42, 50, 52, 56, 58, 60, 70, 78, 79, 80, 81, 82, 86, 89, 91, 93, 95, 96, 105, 106, 107, 109, 114, 116, 120, 138, 152, 155, 160, 162, 164, 166, 179, 181, 185, 190, 198, 199, 204, 205, 207, 224, 230, 239]",S7WR.tsv
you,1,3,"[2, 3, 22, 26, 40, 45, 46, 55, 56, 58, 70, 71, 74, 80, 86, 87, 93, 101, 102, 103, 114, 116, 147, 150, 153, 167, 170, 194, 195, 198, 199, 203, 204, 206, 209, 212, 214, 218, 221, 224, 228, 230]",S7WR.tsv
to,1,3,"[2, 3, 79, 80, 89, 91, 93, 103, 105, 107, 114, 120, 124, 129, 155, 157, 164, 166, 179, 198, 217, 226, 231]",S7WR.tsv
legend,1,55,"[2, 55, 87, 89, 117, 122, 136, 137, 141, 150, 153, 156, 158, 160]",S7WR.tsv
be go to,3,164,"[2, 164]",S7WR.tsv
be go,2,164,"[2, 80, 164]",S7WR.tsv
go,1,46,"[2, 46, 80, 93, 157, 164, 167, 175, 179, 192, 194, 205, 217]",S7WR.tsv
your,1,194,"[2, 187, 194]",S7WR.tsv
you be,2,93,"[2, 80, 93, 198]",S7WR.tsv
go to,2,217,"[2, 217]",S7WR.tsv
right,1,93,"[8, 35, 93, 218, 229, 237]",S7WR.tsv
i,1,10,"[1, 3, 7, 9, 10, 17, 18, 43, 47, 55, 56, 66, 83, 86, 87, 93, 100, 101, 102, 106, 114, 116, 117, 118, 139, 144, 146, 148, 149, 154, 155, 156, 167, 176, 183, 192, 194, 196, 197, 199, 203, 205, 209, 210, 211, 212, 213, 217, 219, 227, 232]",S7WR.tsv
not,1,11,"[10, 11, 12, 25, 39, 93, 94, 103, 166, 179, 220, 226, 228]",S7WR.tsv
it's,1,10,"[5, 10, 11, 12, 39, 43, 44, 46, 47, 53, 55, 60, 61, 62, 64, 70, 77, 78, 89, 94, 103, 117, 158, 160, 169, 197, 199, 200, 209, 220, 226, 228]",S7WR.tsv
make,1,12,"[5, 10, 12, 17, 55, 58, 93, 105, 116, 117, 134, 147, 179]",S7WR.tsv
but,1,10,"[3, 5, 10, 20, 63, 67, 70, 86, 91, 97, 105, 107, 109, 113, 120, 134, 149, 154, 162, 169, 179, 193, 199, 226, 228]",S7WR.tsv
do,1,40,"[10, 22, 26, 40, 58, 80, 99, 105, 148, 154, 156, 164, 194, 199, 202, 206, 209, 218, 221, 226, 228, 230]",S7WR.tsv
steel,1,10,"[3, 5, 7, 9, 10, 93, 101]",S7WR.tsv
know,1,10,"[7, 9, 10, 22, 23, 26, 40, 43, 56, 91, 93, 100, 144, 149, 150, 193, 194, 197, 203, 212]",S7WR.tsv
about,1,10,"[3, 10, 55, 56, 71, 87, 93, 103, 107, 151]",S7WR.tsv
i do,2,148,"[10, 148, 154, 156, 199]",S7WR.tsv
i don't know,3,203,"[10, 100, 203, 212]",S7WR.tsv
or,1,25,"[10, 25, 93, 214, 221]",S7WR.tsv
that's,1,10,"[3, 10, 35, 47, 82, 127, 134, 168, 191, 206, 209, 229, 232, 238, 241]",S7WR.tsv
of,1,17,"[15, 17, 26, 39, 45, 50, 58, 70, 71, 79, 80, 86, 87, 89, 120, 137, 141, 154, 185, 190, 198, 199, 214, 220, 238]",S7WR.tsv
it,1,36,"[15, 36, 43, 45, 46, 52, 55, 66, 67, 70, 74, 78, 79, 90, 91, 93, 95, 96, 97, 98, 99, 105, 111, 118, 122, 134, 136, 139, 143, 147, 149, 150, 154, 160, 162, 170, 171, 175, 179, 193, 194, 199, 202, 205, 209, 226, 230, 234, 243]",S7WR.tsv
that,1,15,"[7, 9, 15, 25, 36, 42, 47, 56, 60, 73, 86, 91, 93, 101, 106, 109, 114, 116, 122, 136, 141, 146, 155, 164, 179, 190, 194, 196, 217]",S7WR.tsv
a,1,15,"[12, 15, 39, 45, 70, 71, 74, 79, 91, 113, 114, 116, 117, 124, 137, 138, 150, 151, 153, 154, 156, 158, 160, 162, 164, 166, 167, 170, 175, 179, 198, 206, 226, 232, 238, 239]",S7WR.tsv
of a,2,79,"[15, 39, 79, 198, 238]",S7WR.tsv
and,1,22,"[3, 7, 9, 12, 14, 22, 26, 34, 36, 38, 40, 46, 58, 61, 62, 64, 70, 79, 80, 86, 89, 90, 91, 93, 96, 103, 105, 109, 128, 132, 133, 134, 136, 138, 164, 167, 170, 171, 172, 175, 177, 179, 185, 193, 194, 199, 209, 232, 234, 239]",S7WR.tsv
do you,2,194,"[22, 26, 40, 194, 206, 221]",S7WR.tsv
mm,1,24,"[6, 16, 18, 24, 41, 49, 54, 65, 72, 89, 92, 104, 123, 131, 135, 140, 145, 149, 152, 155, 156, 159, 165, 180, 239]",S7WR.tsv
some,1,26,"[1, 23, 26, 164, 172, 213]",S7WR.tsv
come,1,36,"[26, 36, 91, 124, 128, 150]",S7WR.tsv
them,1,91,"[26, 91, 93, 103, 105, 107, 129, 134, 166]",S7WR.tsv
lot of,2,137,"[26, 70, 137, 141]",S7WR.tsv
lot,1,164,"[26, 70, 164]",S7WR.tsv
different,1,164,"[26, 164, 198]",S7WR.tsv
things,1,93,"[26, 93, 164]",S7WR.tsv
from,1,26,"[12, 26, 91, 164, 172, 183]",S7WR.tsv
erm,1,30,"[9, 25, 28, 30, 32, 69, 71, 79, 84, 114, 154, 175]",S7WR.tsv
that's right,2,229,"[35, 229]",S7WR.tsv
no,1,39,"[4, 39, 82, 94, 98, 103, 134, 209, 222, 225, 226, 231]",S7WR.tsv
it's not,2,39,"[11, 39, 94, 103, 220, 226]",S7WR.tsv
the,1,39,"[3, 5, 36, 39, 50, 58, 71, 79, 80, 86, 87, 89, 91, 93, 105, 120, 122, 124, 128, 132, 134, 138, 154, 164, 166, 170, 172, 179, 185, 190, 193, 199, 207, 209, 220, 221]",S7WR.tsv
blood,1,39,"[36, 39]",S7WR.tsv
no it's not,3,94,"[39, 94, 226]",S7WR.tsv
i know,2,43,"[7, 9, 43, 144, 149, 197]",S7WR.tsv
can,1,45,"[1, 45, 46, 70, 83, 86, 90, 101, 102, 103, 109, 209, 213]",S7WR.tsv
well,1,45,"[3, 45, 48, 58, 67, 86, 90, 97, 155, 206, 218, 238, 239]",S7WR.tsv
you can find,3,101,"[45, 101, 103]",S7WR.tsv
find,1,46,"[45, 46, 101, 103, 179]",S7WR.tsv
doesn't,1,110,"[45, 98, 110, 111, 149, 193, 194]",S7WR.tsv
find a,2,179,"[45, 179]",S7WR.tsv
in mindcraft,2,47,"[46, 47, 48]",S7WR.tsv
in,1,47,"[46, 47, 48, 58, 73, 91, 114, 134, 151, 160, 162, 187, 193, 199, 209, 215]",S7WR.tsv
why,1,115,"[47, 115, 134, 170]",S7WR.tsv
there,1,47,"[5, 47, 70, 91, 138, 162, 239]",S7WR.tsv
like,1,47,"[9, 46, 47, 81, 91, 96, 146, 166, 167, 171, 196, 200]",S7WR.tsv
i like that,3,146,"[47, 146, 196]",S7WR.tsv
ah,1,85,"[51, 85, 93, 108, 125, 194, 223]",S7WR.tsv
rarer than emerald,3,53,"[52, 53]",S7WR.tsv
silk,1,56,"[12, 56, 58, 60, 70, 80, 81, 85, 86, 93, 103]",S7WR.tsv
just,1,56,"[5, 46, 56, 160, 162, 175, 215, 217, 241]",S7WR.tsv
on,1,93,"[56, 80, 93, 157, 164, 170, 172, 179, 214]",S7WR.tsv
make of,2,58,"[17, 58]",S7WR.tsv
they're,1,115,"[58, 115, 138, 179]",S7WR.tsv
also,1,138,"[12, 58, 69, 82, 138, 162]",S7WR.tsv
because,1,60,"[36, 44, 60, 70, 134, 138, 160, 162, 185, 215, 216, 238]",S7WR.tsv
so,1,60,"[3, 7, 55, 60, 66, 70, 71, 80, 89, 90, 91, 93, 107, 116, 134, 138, 152, 153, 155, 160, 179, 197, 199, 203, 212]",S7WR.tsv
light,1,166,"[60, 86, 166, 167, 170]",S7WR.tsv
strong,1,63,"[62, 63]",S7WR.tsv
if,1,71,"[67, 71, 80, 154, 205, 218, 228, 230]",S7WR.tsv
squish,1,70,"[36, 70, 79, 80]",S7WR.tsv
you can,2,46,"[45, 46, 70, 101, 102, 103]",S7WR.tsv
into,1,132,"[70, 74, 80, 132]",S7WR.tsv
a lot of,3,137,"[70, 137]",S7WR.tsv
be a,2,162,"[70, 114, 116, 162]",S7WR.tsv
get,1,91,"[70, 91, 153, 164, 199, 231]",S7WR.tsv
small,1,179,"[70, 179]",S7WR.tsv
could,1,79,"[74, 79, 150, 164]",S7WR.tsv
yeah,1,76,"[12, 44, 46, 57, 75, 76, 81, 97, 113, 132, 144, 151, 171, 172, 175, 178, 179, 182, 199, 201, 228, 244]",S7WR.tsv
it be,2,78,"[36, 78, 93, 95, 105]",S7WR.tsv
be the,2,80,"[36, 79, 80, 105]",S7WR.tsv
really,1,80,"[62, 77, 80]",S7WR.tsv
cos,1,80,"[66, 80, 115, 164, 170, 199, 209, 230, 238]",S7WR.tsv
they,1,91,"[80, 91, 93, 105, 106, 116, 120, 128, 130, 131, 133, 134, 136, 138, 170, 171]",S7WR.tsv
want,1,164,"[80, 155, 164, 176, 192, 194, 206]",S7WR.tsv
would,1,179,"[80, 114, 179, 205]",S7WR.tsv
you want,2,194,"[80, 194]",S7WR.tsv
would be,2,205,"[80, 205]",S7WR.tsv
which be,2,82,"[52, 82, 89]",S7WR.tsv
which,1,93,"[52, 82, 93, 164]",S7WR.tsv
think,1,91,"[86, 91, 93, 101, 102, 103, 114, 154, 155, 217]",S7WR.tsv
i've,1,154,"[86, 154]",S7WR.tsv
that be,2,93,"[86, 93, 155, 164]",S7WR.tsv
see,1,164,"[86, 164]",S7WR.tsv
i don't,2,93,"[10, 86, 93, 100, 102, 203, 210, 212]",S7WR.tsv
er,1,86,"[79, 86, 215]",S7WR.tsv
then,1,90,"[79, 90, 93, 103, 132, 149, 154, 157, 162, 171, 172, 175, 179, 194]",S7WR.tsv
hear,1,176,"[90, 176]",S7WR.tsv
then so,2,179,"[90, 179]",S7WR.tsv
all,1,90,"[7, 9, 90, 91, 93, 126, 134, 170, 205]",S7WR.tsv
might,1,96,"[38, 52, 96, 103, 219]",S7WR.tsv
it might,2,96,"[52, 96]",S7WR.tsv
eventually,1,112,"[110, 112, 194]",S7WR.tsv
have,1,114,"[1, 38, 71, 105, 114, 122, 124, 133, 134, 136, 137, 138, 141, 149, 153, 154, 156, 162, 164, 185, 204, 213, 217, 219, 221]",S7WR.tsv
have be,2,114,"[38, 114]",S7WR.tsv
i think,2,114,"[101, 114, 154, 155, 217]",S7WR.tsv
time,1,114,"[42, 113, 114, 154, 160, 161, 162]",S7WR.tsv
a long time,3,160,"[114, 160]",S7WR.tsv
don't,1,86,"[23, 86, 93, 102, 114, 163, 203, 210, 212]",S7WR.tsv
i would,2,205,"[114, 205]",S7WR.tsv
this,1,116,"[1, 71, 81, 89, 116, 137, 162, 199, 207]",S7WR.tsv
up,1,116,"[55, 89, 93, 116, 117, 132, 147, 166, 167, 170, 174, 203, 212]",S7WR.tsv
story,1,137,"[116, 137]",S7WR.tsv
you make,2,147,"[116, 147]",S7WR.tsv
awesome,1,142,"[133, 142]",S7WR.tsv
a legend,2,153,"[117, 150, 153, 156, 160]",S7WR.tsv
i want,2,176,"[155, 176, 192, 194]",S7WR.tsv
oh,1,157,"[27, 68, 121, 157, 189, 199, 207, 235, 241]",S7WR.tsv
arm,1,187,"[164, 187]",S7WR.tsv
he's,1,192,"[185, 187, 188, 192]",S7WR.tsv
me,1,199,"[27, 29, 66, 93, 199]",S7WR.tsv
at,1,199,"[124, 154, 199]",S7WR.tsv
's,1,199,"[181, 199, 217]",S7WR.tsv
bear,1,199,"[196, 199]",S7WR.tsv
solar,1,199,"[196, 199]",S7WR.tsv
more toast,2,204,"[1, 204]",S7WR.tsv
more,1,42,"[1, 42, 164, 166, 204]",S7WR.tsv
you have,2,204,"[71, 204, 221]",S7WR.tsv
do you want,3,206,"[194, 206]",S7WR.tsv
granary,1,207,"[206, 207, 213]",S7WR.tsv
my,1,209,"[55, 66, 89, 176, 185, 192, 194, 209]",S7WR.tsv
one,1,214,"[23, 50, 91, 120, 122, 138, 154, 185, 190, 214, 215, 216, 231, 243]",S7WR.tsv
two,1,214,"[164, 166, 179, 214, 217]",S7WR.tsv
what,1,216,"[7, 17, 40, 105, 164, 186, 216, 233]",S7WR.tsv
one because,2,216,"[215, 216]",S7WR.tsv
of the,2,220,"[50, 87, 89, 120, 185, 190, 220]",S7WR.tsv
but it's,2,226,"[169, 226, 228]",S7WR.tsv
anything,1,231,"[215, 231]",S7WR.tsv
years,1,232,"[151, 232, 236, 238, 239]",S7WR.tsv
bad,1,241,"[190, 191, 241]",S7WR.tsv
yes,1,16,"[2, 10, 13, 16, 26, 33, 35, 37, 74, 88, 93, 95, 114]",S7WR.tsv
say,1,93,"[2, 56, 93, 103, 105, 148, 231, 232, 234, 243]",S7WR.tsv
steel be man make,4,10,"[5, 10]",S7WR.tsv
steel be,2,10,"[9, 10, 93]",S7WR.tsv
shiny,1,10,"[9, 10, 93]",S7WR.tsv
man make,2,12,"[10, 12, 93]",S7WR.tsv
don't know,2,23,"[10, 23, 93, 100, 203]",S7WR.tsv
it's very,2,61,"[10, 60, 61, 64, 197]",S7WR.tsv
very,1,61,"[10, 35, 60, 61, 63, 64, 70, 86, 91, 197, 199]",S7WR.tsv
be man make,3,93,"[10, 93]",S7WR.tsv
amaze,1,77,"[13, 43, 60, 70, 77, 78, 155, 199]",S7WR.tsv
isn't,1,15,"[3, 15, 43]",S7WR.tsv
a silkworm,2,15,"[12, 15]",S7WR.tsv
we,1,79,"[15, 79, 90]",S7WR.tsv
use,1,107,"[15, 107, 109]",S7WR.tsv
and do you know,4,40,"[22, 40]",S7WR.tsv
you know,2,150,"[22, 26, 56, 150]",S7WR.tsv
paint,1,26,"[25, 26, 107, 114]",S7WR.tsv
do you know,3,40,"[26, 40]",S7WR.tsv
know where,2,91,"[26, 91]",S7WR.tsv
come from,2,91,"[26, 91]",S7WR.tsv
precious,1,42,"[35, 42]",S7WR.tsv
