Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
if you be,3,2,"[0, 2, 5, 6, 65]",S74A.tsv
you be,2,2,"[0, 2, 5, 6, 65]",S74A.tsv
pirate,1,2,"[0, 2, 5, 6, 9, 20, 23, 33, 36, 61, 72, 83, 85, 103, 106, 109, 128, 135, 162, 166, 175, 183]",S74A.tsv
what,1,5,"[0, 5, 9, 26, 58, 60, 62, 63, 72, 86, 101, 128, 139, 146, 159, 190, 202, 212, 214, 215, 216, 222, 224, 228, 246, 247, 249, 266, 269, 275, 279, 330, 332, 355, 361, 362, 363, 417, 436]",S74A.tsv
you,1,2,"[0, 2, 4, 5, 6, 26, 43, 50, 52, 63, 64, 65, 67, 69, 70, 72, 76, 79, 117, 120, 124, 128, 131, 143, 146, 150, 152, 159, 164, 190, 193, 198, 212, 215, 216, 224, 228, 232, 234, 238, 249, 267, 268, 275, 288, 299, 303, 305, 311, 312, 318, 326, 328, 330, 334, 355, 364, 386, 387, 403, 407, 445, 449, 451, 455, 457]",S74A.tsv
the,1,4,"[0, 4, 5, 40, 62, 63, 76, 78, 89, 90, 96, 102, 104, 111, 112, 118, 132, 133, 158, 198, 199, 221, 228, 230, 234, 241, 244, 258, 259, 261, 263, 286, 290, 299, 301, 303, 318, 322, 326, 328, 330, 331, 333, 334, 336, 337, 339, 348, 350, 352, 354, 358, 360, 370, 371, 372, 374, 377, 379, 380, 387, 389, 391, 393, 414, 418, 424, 436, 445, 446]",S74A.tsv
what would,2,9,"[0, 9]",S74A.tsv
would,1,4,"[0, 4, 9, 10, 12, 34, 55, 66, 68, 69, 78, 82, 86, 88, 101, 126, 137, 154, 168, 190, 197, 198, 209, 222, 228, 232, 234, 249, 254, 259, 261, 309, 318, 330]",S74A.tsv
to,1,4,"[0, 4, 6, 9, 13, 63, 65, 69, 86, 101, 110, 111, 112, 118, 126, 139, 154, 164, 172, 175, 177, 190, 193, 197, 198, 221, 228, 254, 259, 261, 269, 281, 286, 293, 298, 317, 318, 322, 328, 330, 331, 387, 434, 436, 445]",S74A.tsv
and,1,9,"[0, 9, 20, 33, 36, 68, 69, 86, 90, 112, 123, 136, 142, 176, 193, 201, 206, 207, 209, 210, 212, 216, 221, 222, 224, 225, 232, 234, 237, 243, 244, 249, 258, 259, 262, 269, 271, 277, 288, 318, 326, 328, 330, 331, 339, 348, 349, 350, 354, 357, 360, 364, 367, 389, 391, 414, 424, 426, 430, 434, 445]",S74A.tsv
be,1,6,"[0, 5, 6, 9, 10, 12, 15, 20, 22, 24, 27, 33, 34, 36, 58, 60, 61, 65, 73, 75, 78, 85, 86, 88, 90, 91, 93, 100, 112, 124, 126, 128, 135, 136, 139, 146, 154, 159, 160, 162, 164, 166, 168, 173, 175, 192, 193, 198, 212, 216, 244, 246, 248, 249, 250, 254, 259, 261, 263, 268, 275, 277, 280, 298, 299, 300, 301, 316, 317, 320, 328, 330, 334, 336, 354, 358, 370, 375, 380, 401, 405, 406, 410, 412, 414, 422, 424, 426, 428, 434, 436, 441, 442, 445]",S74A.tsv
of,1,9,"[0, 9, 65, 101, 105, 111, 112, 154, 185, 187, 193, 228, 230, 232, 244, 252, 259, 263, 318, 328, 339, 350, 352, 354, 358, 377, 380, 393, 398, 401, 418, 421, 445, 449, 450, 453]",S74A.tsv
captain,1,10,"[0, 10, 12, 15, 17, 27, 42, 53, 59]",S74A.tsv
okay,1,19,"[0, 15, 19, 28, 34, 51, 92, 94, 99, 167, 184, 188, 330, 378, 423, 459]",S74A.tsv
i,1,2,"[0, 2, 10, 12, 15, 20, 22, 26, 27, 33, 34, 36, 46, 55, 58, 60, 62, 66, 67, 68, 72, 73, 79, 86, 88, 107, 109, 138, 140, 142, 144, 156, 160, 162, 163, 172, 175, 195, 197, 209, 210, 212, 213, 216, 218, 225, 226, 227, 235, 238, 241, 244, 246, 248, 250, 263, 269, 271, 274, 298, 299, 300, 302, 306, 310, 318, 323, 324, 328, 329, 330, 334, 336, 339, 341, 342, 344, 345, 348, 355, 361, 363, 378, 404, 419, 444, 445, 446, 450, 457, 458]",S74A.tsv
