S0013	we've never have that before
S0012	we've never have the feedback before
S0152	from
S0012	the people that er look after the hostel you know the the parent hostel weren't it
S0013	mm
S0152	be it good
S0013	yeah brilliant
S0012	fantastic
S0013	really please we be
S0012	yeah
S0013	yeah
S0012	really chuff
S0152	so what do they say
S0013	say the paperwork be excellent the the cleanliness be excellent and the how we react with the people
S0012	be excellent
S0012	everything be excellent
S0013	yeah
S0152	so the people must write then so the do the people make comment
S0013	no that be just her
S0012	it's er
S0013	she's
S0012	the parent hostel they come up and inspect you every now and then they they look at you and talk to you and what have you
S0013	well she happen to live on the site this one
S0012	yeah
S0152	right
S0013	she be do the erm hostel about ten twenty miles away
S0012	twenty miles away yeah
S0013	mm but they they actually live there with their cos they've get a little girl five year old
S0012	her husband live there all the time
S0013	mm but he go to work as well though yeah
S0012	so they they know what we be up to anyway
S0152	right
S0012	you know
S0013	so although we be we be totally on our own do it erm but they come back in the even so they kind of saw little bits and
S0012	book and and check people out and
S0152	yeah
S0012	talk to people
S0013	and then erm when they do all the cash up and the cos they do all the take the money away and check the paperwork
S0152	yeah
S0013	be correct and things like that at the end so yeah
S0013	it's just nice to have
S0152	it's nice to get that feedback though isn't it
S0012	yeah
S0152	really nice
S0013	nice
S0152	that's good that's
S0013	yeah
S0012	we be chuff
S0013	so yeah
S0012	cos that come out of the blue
S0152	yeah
S0012	yeah don't it
S0013	never expect anything like that
S0012	no but come from head office
S0013	yeah not from her mm
S0152	so it must've go to head office then
S0013	that's right yeah
S0012	yeah
S0013	mm
S0012	yeah
S0152	oh that's brilliant that be
S0012	that be we be so please that's the first time ain't it
S0013	yeah kind of make it worth do you know
S0152	mm
S0012	they they come in and saw us and see how we be get on and what have you and we tell them that this lady who be pregnant
S0152	yeah
S0012	have all this trouble and what have you and we phone up the hospitals in the area didn't we
S0013	mm
S0012	for them
S0013	oh
S0012	and get them in into er one of the hospitals or one of the health centre weren't it
S0013	yeah
S0012	get them into the health centre
S0013	usually do round here you go and see the doctor first and then they
S0012	yeah anyhow they go straight there like i think they be quite happy with that weren't they
S0013	mm we think there might've be feedback from them that's what we think
S0013	when we saw er
S0152	cos you do ask for feedback didn't you you ask if you could you could er
S0012	yeah
S0013	yeah
S0152	let know how you get on oh that's brilliant
S0013	yeah
S0012	and then when er the parent hostel people be there their little girl be she's all shy wouldn't talk to anyone
S0013	yeah the we er we be the first people she actually talk to at all
S0012	well we be i start talk to her and
S0013	she be very
S0012	play with her and and she be she be about that high over the desk you see
S0152	yeah
S0012	she could just see like that and every time she look over i would you know and play with her
S0152	yeah
S0012	and she she get really excite
S0013	it be only the last day though wasn't it
S0012	yeah but she get really excite didn't she
S0013	yeah i guess the last day so that probably help
S0012	yeah
S0012	so you know and when we get this feedback we we be over the moon
S0013	yeah yeah
S0152	brilliant ah that's brilliant that's absolutely brilliant
S0013	i know we do it for free but
S0012	yeah yeah
S0013	nice to be appreciate
S0152	well that well that feedback be nice though isn't it
S0012	yeah
S0013	yeah
S0012	yeah
S0152	and the comment you get when you've be on other ones have be good though haven't they so
S0013	yeah
S0012	yeah
S0152	oh that's good that's brilliant
S0013	mm
S0152	that be absolutely brilliant
S0012	so how's and
S0152	erm 's happy she's get a good result in her chemistry get a chemistry get an a plus
S0012	do she
S0152	for her chemistry isa which be quite good
S0013	oh a plus
S0152	so she's do she's do alright she's work alright i'm not too certain about really she have a good fancy dress on friday
S0012	yeah
S0152	do i show you the picture of that one
S0012	no
S0152	she have a good fancy dress cos she go as wonder woman
S0012	do she
S0013	ah
S0152	she go as wonder woman erm erm let's see if i can find the picture and he and he go as erm
S0012	superman i bet
S0152	he go as captain america
S0012	captain america near enough
S0013	yeah
S0152	captain america he go as er
S0013	they didn't have to hire it do they or
S0152	mm
S0012	they always do nowadays
S0012	oh wow
S0013	oh that's brilliant
S0012	wow
S0013	oh that's great isn't it
S0012	oh look at oh
S0013	yeah wow
S0012	that's brilliant ain't it
S0013	that's fantastic
S0152	so that's what they so that's what they go as
S0013	mm
S0152	erm she want er want her hair do like that and i can't do that
S0012	oh i see
S0152	i can't do that she want her hair die like that
S0013	oh oh i've touch something
S0012	you gotta tag it
S0152	mm
S0013	oh i oh sorry
S0152	that's alright
S0013	yeah
S0152	like that
S0013	mm
S0152	she want her hair do like that
S0013	oh right
S0152	now i can't do highlight like that
S0152	i can dye but i can't do highlight
S0013	oh i see with highlight as well
S0152	yeah she want that's what she want
S0012	she'll have to go to the hairdressers for that won't she
S0013	yeah
S0012	that'll cost about forty quid
S0152	depend where you go
S0013	yes
S0152	there she be again
S0012	oh wow
S0013	yeah
S0152	alright so so she
S0013	yeah
S0152	so she have a she have a nice time at her erm at the fancy dress i take her and to the hockey club
S0012	yeah
S0152	and 's dad pick them up
S0012	oh right
S0152	that be the little foal jump
S0012	oh what already
S0013	oh
S0152	little shetland
S0012	yeah
S0013	oh gosh
S0012	that be only bear a couple of weeks ago wasn't it
S0013	yeah
S0152	three days ago
S0013	three days mm
S0012	three days ago
S0012	wow
S0152	that's the little shetland
S0152	and there's the lamb they've get and they've grow
S0012	oh crikey
S0013	oh
S0012	yum
S0152	i know nice nice erm let's see if there's a oh look at this for a picture i didn't take it but look at that
S0012	oh wow
S0013	that look great with the with the rake behind doesn't it
S0152	yeah and the abbey in the background
S0013	yeah yeah
S0012	yeah that's fantastic that ain't it
S0013	mm
S0012	fantastic picture
S0152	so
S0013	yeah
S0152	that be so that be that erm have i get another have i get another picture of the let's see if i can find another picture of the ponies look oh the little shetland look he's so cute isn't he
S0012	oh look at that
S0013	yeah
S0012	oh
S0013	aren't they lovely
S0012	huh
S0152	it's good ain't it really cute
S0013	yeah
S0012	yeah
S0152	really cute
S0013	yeah
S0152	there there he be give her a kiss
S0012	oh that's a proper kiss that
S0013	mm yeah yeah
S0012	yeah
S0013	mm
S0152	so you can so you can pick it up and er it's it be nice it's a nice little pony little shetland three days old so it's five days old now
S0012	yeah
S0152	when that be jump erm
S0012	it jump
S0152	it be jump those little fence look
S0013	mm
S0152	that's the harbour down at
S0012	oh right harbour
S0013	yeah
S0012	oh right
S0152	yeah
S0013	oh right
S0012	well that's a lovely place ain't it
S0152	yeah
S0013	mm
S0152	erm and that's there's a few
S0013	right
S0012	oh right
S0013	mm
S0012	cor
S0152	so that be alright and what else do i take erm there's a there's a some boat sit on the side
S0012	oh yeah
S0013	they're nice
S0012	yeah
S0152	and then i get a little bite closer to it
S0013	ah yeah yeah
S0012	oh nice yeah
S0152	and then and there's er
S0012	oh look at that
S0013	oh cos it be gorgeous day yesterday wasn't it
S0152	yeah look er that be on sunday that be
S0012	oh sunday be it
S0013	oh sunday
S0152	yeah yeah
S0013	right
S0152	look up to that's look up the coast
S0012	yeah
S0152	to
S0012	what towards ain't it
S0152	yeah that's look towards that be
S0013	mm
S0152	but you can't you can't see on there but you can just about see the lighthouse lighthouse
S0012	oh right yeah yeah
S0013	oh yeah yeah
S0152	yeah
S0012	yeah
S0152	so it's a fair way down
S0012	yeah
S0013	mm
S0152	that be but it be nice erm sea be a bite rough but it be crash it be crash in so
S0012	that'll make it more interest when the sea be crash in don't it
S0152	yeah
S0013	mm
