Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
i've,1,566,"[0, 283, 285, 566, 582, 719, 821, 1184, 1244, 1657, 1687]",STB7.tsv
yes,1,140,"[2, 140, 143, 159, 255, 397, 630, 1395, 1419, 1425, 1441]",STB7.tsv
yeah,1,10,"[4, 6, 8, 10, 11, 15, 19, 23, 26, 28, 38, 45, 54, 55, 56, 62, 65, 68, 74, 75, 81, 83, 84, 88, 90, 94, 101, 102, 107, 124, 125, 127, 129, 136, 137, 138, 145, 146, 148, 150, 152, 153, 155, 160, 167, 173, 175, 176, 177, 179, 181, 183, 185, 191, 192, 195, 201, 203, 205, 207, 209, 210, 211, 212, 214, 215, 216, 223, 225, 227, 228, 229, 232, 233, 236, 238, 241, 243, 248, 249, 251, 259, 261, 265, 267, 268, 269, 271, 273, 275, 277, 284, 289, 291, 301, 303, 305, 306, 307, 311, 312, 316, 319, 331, 334, 338, 340, 342, 344, 347, 349, 354, 356, 360, 361, 363, 387, 389, 393, 403, 407, 408, 409, 415, 418, 419, 422, 423, 425, 433, 439, 441, 446, 453, 455, 457, 458, 460, 461, 470, 474, 481, 484, 485, 487, 493, 494, 498, 501, 512, 514, 516, 520, 522, 525, 526, 533, 535, 537, 541, 542, 545, 549, 555, 557, 559, 567, 569, 570, 571, 575, 577, 579, 581, 584, 586, 587, 590, 593, 595, 600, 602, 604, 610, 611, 612, 613, 615, 617, 619, 621, 628, 630, 635, 638, 639, 641, 647, 648, 649, 653, 655, 657, 658, 660, 663, 665, 667, 672, 676, 679, 681, 692, 693, 694, 695, 699, 701, 711, 718, 722, 724, 725, 727, 728, 731, 734, 737, 741, 743, 750, 766, 768, 771, 772, 773, 776, 778, 779, 781, 784, 787, 789, 792, 793, 796, 797, 802, 810, 816, 824, 829, 831, 835, 839, 840, 841, 842, 843, 845, 849, 853, 857, 859, 861, 862, 863, 864, 865, 870, 872, 875, 878, 880, 881, 883, 885, 887, 893, 898, 900, 906, 908, 909, 913, 915, 917, 919, 931, 932, 933, 935, 936, 939, 941, 942, 951, 953, 954, 956, 958, 960, 962, 965, 974, 978, 985, 988, 990, 992, 994, 1001, 1025, 1027, 1030, 1037, 1039, 1041, 1042, 1043, 1045, 1057, 1058, 1059, 1062, 1064, 1066, 1068, 1070, 1072, 1074, 1078, 1083, 1084, 1085, 1089, 1101, 1103, 1105, 1107, 1111, 1113, 1116, 1118, 1120, 1122, 1123, 1127, 1128, 1130, 1134, 1137, 1142, 1151, 1152, 1158, 1164, 1166, 1170, 1172, 1178, 1181, 1183, 1190, 1192, 1194, 1196, 1198, 1204, 1208, 1210, 1211, 1215, 1221, 1223, 1225, 1229, 1231, 1233, 1235, 1237, 1239, 1241, 1243, 1249, 1251, 1259, 1260, 1263, 1266, 1272, 1273, 1274, 1277, 1280, 1281, 1283, 1289, 1292, 1302, 1312, 1315, 1322, 1328, 1331, 1338, 1342, 1346, 1350, 1352, 1354, 1355, 1358, 1359, 1362, 1363, 1371, 1372, 1375, 1385, 1386, 1387, 1394, 1397, 1399, 1401, 1403, 1406, 1408, 1413, 1414, 1415, 1420, 1421, 1423, 1424, 1426, 1427, 1428, 1429, 1432, 1436, 1437, 1442, 1443, 1446, 1448, 1449, 1450, 1460, 1462, 1466, 1468, 1474, 1480, 1481, 1485, 1490, 1492, 1493, 1495, 1499, 1502, 1505, 1507, 1508, 1509, 1510, 1511, 1515, 1516, 1517, 1520, 1521, 1526, 1530, 1531, 1532, 1535, 1537, 1538, 1542, 1545, 1546, 1548, 1550, 1552, 1555, 1557, 1558, 1560, 1561, 1562, 1564, 1566, 1570, 1573, 1579, 1583, 1584, 1586, 1588, 1590, 1593, 1604, 1605, 1606, 1607, 1609, 1611, 1613, 1614, 1616, 1618, 1620, 1623, 1628, 1629, 1630, 1632, 1634, 1636, 1638, 1640, 1641, 1643, 1645, 1649, 1650, 1653, 1656, 1658, 1660, 1662, 1670, 1671, 1672, 1674, 1675, 1679, 1680, 1681, 1682, 1685, 1688, 1690, 1691, 1697, 1698, 1701, 1713, 1716, 1717, 1725, 1728, 1745, 1747, 1750, 1753]",STB7.tsv
could,1,294,"[6, 22, 294, 492, 707, 779, 791, 792, 799, 827, 828, 829, 835, 839, 850, 858, 877, 879, 890, 949, 978, 1000, 1036, 1040, 1046, 1432, 1434, 1435, 1436, 1444, 1711, 1752]",STB7.tsv
yeah i,2,83,"[6, 83, 225, 648, 835, 842, 978, 1089, 1198, 1210, 1259, 1342, 1408, 1421]",STB7.tsv
skype,1,18,"[3, 18]",STB7.tsv
on skype,2,109,"[18, 109]",STB7.tsv
think that,2,22,"[9, 22, 192, 1018, 1051, 1081, 1549]",STB7.tsv
think,1,103,"[9, 22, 82, 103, 141, 192, 250, 270, 279, 287, 294, 461, 462, 502, 505, 585, 609, 634, 684, 689, 719, 747, 827, 864, 869, 880, 899, 965, 1018, 1020, 1033, 1042, 1051, 1081, 1089, 1149, 1152, 1182, 1187, 1193, 1238, 1246, 1252, 1260, 1264, 1267, 1273, 1331, 1335, 1382, 1404, 1549, 1585, 1592, 1608, 1615, 1617, 1635, 1647, 1654, 1655, 1726]",STB7.tsv
you wouldn't have,3,1052,"[22, 141, 1052]",STB7.tsv
