Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
pizza,1,43,"[3, 43, 99, 339, 340, 343, 346, 347, 349, 352, 354, 363, 364, 381, 385, 388, 427]",S24D.tsv
be that,2,57,"[3, 57, 195, 359, 411]",S24D.tsv
your pizza,2,385,"[3, 385]",S24D.tsv
i think,2,26,"[5, 26, 37, 111, 116, 145, 161, 166, 217, 294, 297, 308, 391, 407]",S24D.tsv
go,1,15,"[5, 15, 105, 120, 160, 162, 246, 253, 271, 304, 309, 326, 338, 365, 380, 384, 386, 427]",S24D.tsv
think,1,206,"[5, 37, 116, 145, 161, 166, 206, 294, 297, 339, 391]",S24D.tsv
go to,2,120,"[5, 120, 365, 384, 386, 427]",S24D.tsv
it look,2,229,"[7, 229, 237, 323]",S24D.tsv
look,1,237,"[7, 157, 237, 239, 323, 403]",S24D.tsv
nice,1,424,"[7, 71, 307, 394, 424]",S24D.tsv
okay,1,12,"[11, 12, 32, 38, 55, 74, 119, 141, 154, 169, 176, 187, 233, 238, 264, 289, 300, 335]",S24D.tsv
yeah,1,14,"[4, 13, 14, 21, 49, 52, 58, 71, 90, 93, 94, 106, 108, 109, 112, 114, 125, 131, 146, 175, 178, 196, 221, 234, 235, 240, 241, 242, 248, 270, 279, 281, 283, 299, 309, 317, 330, 332, 341, 350, 360, 361, 362, 394, 400, 404, 408, 415, 416, 420, 428]",S24D.tsv
really,1,287,"[14, 24, 29, 35, 134, 210, 286, 287, 301, 330, 334, 391, 393, 399, 417, 419, 421]",S24D.tsv
lego ninjago,2,23,"[21, 23]",S24D.tsv
good,1,274,"[24, 29, 35, 255, 274, 375, 391, 411]",S24D.tsv
ninjago,1,27,"[23, 27]",S24D.tsv
also,1,133,"[27, 54, 88, 133, 170]",S24D.tsv
might,1,36,"[29, 36, 134, 212, 253, 297, 388]",S24D.tsv
that's,1,72,"[29, 72, 76, 111, 138, 193, 226, 255, 307, 320, 329, 375, 391, 413, 417, 422]",S24D.tsv
that's a,2,76,"[29, 76, 226, 375, 391, 413]",S24D.tsv
a really,2,393,"[29, 134, 391, 393]",S24D.tsv
i'll,1,31,"[10, 31, 228, 230, 294, 399]",S24D.tsv
to record,2,31,"[26, 31]",S24D.tsv
record it,2,31,"[22, 25, 26, 31]",S24D.tsv
ask,1,31,"[26, 31, 358]",S24D.tsv
cos it's,2,43,"[31, 43, 99, 275, 398]",S24D.tsv
