Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
okay,1,128,"[0, 27, 49, 128, 164, 227]",S2TC.tsv
mm hm,2,14,"[2, 14, 116, 119, 150, 192, 257]",S2TC.tsv
be read the,3,7,"[1, 7]",S2TC.tsv
say,1,7,"[3, 7, 71, 92, 176, 182, 187, 189, 193, 194, 198, 202, 223, 224, 228]",S2TC.tsv
read,1,7,"[3, 4, 7]",S2TC.tsv
beano,1,12,"[7, 9, 12]",S2TC.tsv
annual,1,9,"[1, 9, 10, 12]",S2TC.tsv
good,1,62,"[13, 56, 62, 100, 146, 197]",S2TC.tsv
be it,2,138,"[13, 138]",S2TC.tsv
book,1,15,"[3, 15]",S2TC.tsv
can't,1,15,"[4, 15, 121, 175, 176, 182, 209, 250]",S2TC.tsv
school,1,15,"[12, 15, 60]",S2TC.tsv
get,1,22,"[15, 22, 40, 49, 51, 77, 91, 160, 161, 177, 179, 182, 186, 222, 237]",S2TC.tsv
you can,2,47,"[15, 47, 125, 231]",S2TC.tsv
cos,1,124,"[15, 49, 124, 145, 187, 208, 216, 238, 248]",S2TC.tsv
but i,2,198,"[15, 189, 198, 263]",S2TC.tsv
yeah,1,17,"[8, 16, 17, 32, 33, 34, 38, 43, 47, 49, 50, 55, 59, 64, 73, 74, 78, 90, 107, 121, 122, 136, 138, 141, 148, 151, 169, 177, 194, 195, 196, 225, 241, 255, 261]",S2TC.tsv
do you,2,21,"[18, 21, 59, 91, 114, 120, 155, 191, 193]",S2TC.tsv
one,1,22,"[21, 22, 50, 134, 137, 198, 259, 263]",S2TC.tsv
want,1,65,"[21, 34, 65, 155]",S2TC.tsv
right,1,23,"[1, 23, 178, 208]",S2TC.tsv
bart,1,25,"[4, 25, 26]",S2TC.tsv
phrase,1,25,"[22, 25]",S2TC.tsv
these be phrase that,4,26,"[25, 26]",S2TC.tsv
a a,2,27,"[4, 27]",S2TC.tsv
like,1,27,"[22, 24, 27, 62, 78, 131, 132, 134, 139, 146, 170, 172, 175, 193, 198, 200, 202, 204]",S2TC.tsv
go to,2,36,"[31, 34, 36, 45, 49, 65, 88, 94, 112, 139, 216]",S2TC.tsv
look,1,62,"[31, 62, 63, 65, 66, 68, 72, 82, 171]",S2TC.tsv
go,1,80,"[31, 34, 36, 45, 46, 49, 65, 80, 88, 94, 98, 112, 117, 118, 139, 194, 198, 202, 216]",S2TC.tsv
's,1,88,"[31, 88, 94, 187, 189, 195]",S2TC.tsv
to be,2,36,"[34, 36, 222]",S2TC.tsv
i think,2,38,"[22, 38, 39, 143, 189, 231, 233, 245, 248]",S2TC.tsv
think be,2,38,"[26, 38, 189]",S2TC.tsv
think,1,38,"[22, 26, 38, 39, 66, 68, 143, 165, 189, 231, 233, 245, 248, 252]",S2TC.tsv
well,1,38,"[36, 38, 39, 46, 49, 79, 92, 111, 112, 125, 146, 183, 188, 189]",S2TC.tsv
make,1,62,"[38, 57, 62, 63, 65, 143, 146, 216]",S2TC.tsv
well i,2,92,"[38, 49, 92]",S2TC.tsv
sure,1,128,"[38, 57, 128, 184]",S2TC.tsv
know,1,166,"[37, 38, 49, 59, 91, 160, 166, 191, 193, 218, 219, 223, 228, 236, 248, 262]",S2TC.tsv
he's be,2,40,"[6, 40]",S2TC.tsv
