Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
have a look at,4,1,"[0, 1]",SPC3.tsv
ticket,1,1,"[0, 1, 2, 5, 26, 30, 45, 63, 76, 338]",SPC3.tsv
have a look,3,1,"[0, 1, 44, 111]",SPC3.tsv
have a,2,135,"[0, 1, 44, 90, 111, 135, 280, 478]",SPC3.tsv
steam fair,2,4,"[3, 4, 5, 9, 32]",SPC3.tsv
see,1,6,"[1, 6, 7, 32, 59, 88, 99, 108, 111, 125, 141, 143, 144, 149, 295, 343, 446]",SPC3.tsv
well,1,36,"[6, 36, 41, 44, 67, 75, 78, 81, 93, 97, 115, 116, 122, 128, 155, 160, 161, 162, 170, 172, 173, 183, 207, 217, 251, 265, 321, 323, 338, 343, 348, 358, 377, 380, 387, 398, 416, 429, 431, 432, 478]",SPC3.tsv
but i,2,17,"[6, 17, 63, 152, 403, 454, 471]",SPC3.tsv
think,1,12,"[8, 12, 40, 43, 66, 76, 178, 184, 190, 223, 235, 248, 251, 295, 321, 343, 357, 439, 442, 454, 457, 471]",SPC3.tsv
i don't think,3,178,"[8, 178, 248, 251, 295, 442, 457]",SPC3.tsv
think it,2,235,"[8, 235, 248]",SPC3.tsv
we'll,1,75,"[18, 75, 88, 178, 179]",SPC3.tsv
sixteen fifty,2,24,"[22, 24, 26]",SPC3.tsv
the ticket,2,26,"[1, 26, 338]",SPC3.tsv
look,1,17,"[0, 1, 17, 26, 32, 44, 111, 239, 311, 454]",SPC3.tsv
fifty,1,26,"[22, 24, 26, 61, 68, 280]",SPC3.tsv
pay,1,36,"[26, 28, 33, 36, 46, 152, 219]",SPC3.tsv
two,1,154,"[26, 33, 66, 154, 187, 220, 222, 223, 224, 291, 295]",SPC3.tsv
three,1,154,"[26, 154, 460]",SPC3.tsv
come,1,46,"[26, 46, 53, 99, 149, 230, 291, 295, 384, 386, 442, 446, 464]",SPC3.tsv
on the,2,44,"[28, 38, 44, 45, 59, 69, 274, 275, 280, 295, 308, 334]",SPC3.tsv
it be,2,82,"[28, 41, 82, 85, 188, 208, 223, 269, 270, 280, 343, 462]",SPC3.tsv
if you,2,28,"[21, 28, 38, 104, 236, 239, 243, 420]",SPC3.tsv
something,1,28,"[21, 28, 57, 159, 172, 228, 377, 436, 471]",SPC3.tsv
yeah,1,31,"[7, 10, 14, 21, 25, 29, 31, 37, 38, 39, 49, 59, 60, 64, 66, 67, 70, 75, 76, 77, 87, 88, 89, 91, 92, 93, 95, 97, 98, 112, 113, 119, 120, 122, 124, 131, 133, 139, 144, 150, 153, 156, 157, 165, 173, 176, 193, 194, 200, 208, 215, 216, 218, 227, 231, 232, 233, 235, 238, 241, 242, 243, 247, 263, 265, 271, 273, 278, 279, 280, 285, 295, 304, 311, 318, 325, 326, 327, 329, 330, 349, 350, 351, 355, 356, 374, 378, 401, 403, 404, 410, 426, 428, 442, 448, 449, 450, 451, 458, 462, 464, 467, 473, 477, 481]",SPC3.tsv
get,1,35,"[21, 25, 35, 63, 66, 71, 75, 76, 100, 104, 107, 109, 127, 137, 142, 160, 165, 206, 239, 278, 280, 296, 311, 320, 321, 338, 348, 354, 363, 367, 374, 376, 382, 399, 412, 415, 416, 418, 432, 439, 446, 454, 460, 464, 471]",SPC3.tsv
in the,2,77,"[35, 77, 108, 111, 161, 187, 230, 260, 280, 334, 420, 446]",SPC3.tsv
could've,1,245,"[35, 245, 339, 341]",SPC3.tsv
might,1,100,"[38, 39, 100, 108, 127, 185]",SPC3.tsv
i think,2,43,"[12, 40, 43, 66, 223, 235, 321, 439, 454, 471]",SPC3.tsv
ago,1,50,"[46, 48, 50, 402]",SPC3.tsv
years,1,51,"[48, 51]",SPC3.tsv
i'm,1,56,"[17, 56, 86, 87, 99, 125, 160, 171, 215, 261, 334, 380, 432, 444, 463, 479]",SPC3.tsv
hopefully,1,76,"[75, 76, 100]",SPC3.tsv
be a,2,208,"[76, 208, 225, 270, 280, 432, 456]",SPC3.tsv
park,1,79,"[72, 73, 77, 78, 79, 144, 168, 169, 170, 171, 173, 175, 187]",SPC3.tsv
quite a long,3,80,"[79, 80]",SPC3.tsv
long way,2,80,"[79, 80]",SPC3.tsv
a long,2,80,"[79, 80]",SPC3.tsv
long,1,80,"[79, 80, 81, 83, 116, 416]",SPC3.tsv
quite a,2,275,"[79, 275]",SPC3.tsv
long long long,3,81,"[80, 81, 83]",SPC3.tsv
must,1,87,"[86, 87, 157, 172, 187]",SPC3.tsv
would,1,90,"[88, 90, 93, 95, 252, 457]",SPC3.tsv
little,1,105,"[90, 105, 115, 127, 225, 363]",SPC3.tsv
go,1,93,"[12, 21, 91, 93, 137, 179, 185, 189, 195, 206, 216, 217, 284, 295, 300, 349, 367, 376, 378, 385, 386, 409, 411, 424, 425, 429, 430, 446, 462, 463, 471, 474, 478]",SPC3.tsv
one,1,93,"[46, 71, 93, 108, 109, 111, 211, 220, 222, 223, 224, 226, 280, 319, 328, 374, 376, 377, 378, 452, 474]",SPC3.tsv
go there and,3,137,"[93, 137]",SPC3.tsv
they've,1,93,"[63, 93, 137, 399]",SPC3.tsv
thing,1,166,"[93, 166, 295]",SPC3.tsv
like,1,97,"[77, 97, 125, 130, 154, 163, 228, 276, 293, 295, 311, 350, 363, 377, 380, 429, 446, 452, 454, 460, 464, 471]",SPC3.tsv
there's,1,111,"[96, 111, 118, 122, 154, 252, 274, 327, 442]",SPC3.tsv
buy,1,115,"[30, 38, 69, 115, 116, 237, 238, 239, 242, 243, 471]",SPC3.tsv
i didn't,2,115,"[21, 115, 343, 390, 403]",SPC3.tsv
bring,1,115,"[105, 115, 295, 423, 471]",SPC3.tsv
marquees,1,123,"[122, 123]",SPC3.tsv
big,1,137,"[122, 137, 204, 456]",SPC3.tsv
do it,2,122,"[7, 53, 67, 122, 144, 145, 174, 181, 239, 295, 431, 444]",SPC3.tsv
sit down,2,383,"[130, 383]",SPC3.tsv
time,1,173,"[46, 77, 132, 173, 174, 181, 234, 237, 238, 398, 400, 429, 471, 475]",SPC3.tsv
that's,1,163,"[134, 163, 280, 284, 348, 349, 471, 474, 478]",SPC3.tsv
i can't,2,144,"[136, 144, 253, 303]",SPC3.tsv
can't,1,142,"[136, 142, 144, 191, 253, 303, 305, 383, 414]",SPC3.tsv
quite,1,160,"[79, 80, 160, 275, 321, 472, 474, 475]",SPC3.tsv
when i,2,386,"[164, 386]",SPC3.tsv
what time do it open,5,181,"[174, 181]",SPC3.tsv
open,1,174,"[173, 174, 181, 183, 184, 185, 187, 340, 386, 388]",SPC3.tsv
seven,1,177,"[48, 177, 182, 183, 184]",SPC3.tsv
mean,1,184,"[17, 21, 75, 88, 104, 105, 152, 157, 169, 171, 179, 184, 185, 187, 230, 275, 308, 325, 367, 432, 467]",SPC3.tsv
the cat,2,189,"[188, 189, 195]",SPC3.tsv
dog,1,189,"[187, 188, 189, 193, 362, 363, 367, 370, 372, 378]",SPC3.tsv
be the,2,188,"[71, 77, 188, 237, 295, 328]",SPC3.tsv
tell,1,192,"[125, 192, 339, 341, 412]",SPC3.tsv
leave,1,192,"[189, 192, 280, 291, 334]",SPC3.tsv
alone,1,192,"[189, 192, 291]",SPC3.tsv
what the,2,199,"[59, 175, 199, 214]",SPC3.tsv
build,1,269,"[201, 269]",SPC3.tsv
move,1,201,"[197, 201, 232, 262, 288, 290, 432, 452, 454]",SPC3.tsv
first,1,201,"[179, 201, 232, 409, 425]",SPC3.tsv
go down,2,217,"[216, 217]",SPC3.tsv
i think it,3,235,"[223, 235]",SPC3.tsv
four,1,229,"[226, 229]",SPC3.tsv
a bite,2,232,"[75, 100, 165, 232, 275, 280, 311, 354, 462, 469]",SPC3.tsv
bite,1,161,"[100, 161, 165, 225, 232, 275, 280, 295, 311, 354, 462, 469]",SPC3.tsv
the time to buy,4,238,"[237, 238]",SPC3.tsv
cos,1,242,"[21, 25, 114, 242, 280, 291, 295, 298, 303, 355, 356, 395, 416, 439, 446, 456]",SPC3.tsv
way,1,252,"[79, 80, 252, 358, 442, 452, 454]",SPC3.tsv
twenty,1,85,"[59, 69, 85, 233, 247, 252]",SPC3.tsv
might've,1,252,"[225, 235, 252, 254, 438]",SPC3.tsv
twenty thousand,2,252,"[233, 247, 252]",SPC3.tsv
area,1,266,"[252, 266, 267]",SPC3.tsv
at the,2,254,"[1, 38, 108, 189, 254, 471]",SPC3.tsv
it might've,2,254,"[235, 254]",SPC3.tsv
even,1,261,"[235, 239, 261, 454]",SPC3.tsv
garage,1,275,"[262, 264, 275]",SPC3.tsv
