Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
good,1,65,"[0, 65, 241, 268, 270, 758, 828, 874, 979, 1067, 1138, 1197, 1198, 1279]",S2LD.tsv
right,1,56,"[3, 46, 56, 158, 213, 450, 467, 714, 735, 836, 838, 938, 968, 1173, 1206, 1376]",S2LD.tsv
erm what,2,624,"[3, 624]",S2LD.tsv
be you,2,373,"[3, 35, 373, 472, 640, 674, 884, 1011, 1037, 1042, 1093, 1116, 1365, 1367, 1453]",S2LD.tsv
what be,2,373,"[3, 120, 373, 702, 766, 779, 973, 1034, 1116, 1160, 1296, 1365]",S2LD.tsv
what be you,3,373,"[3, 373, 1116, 1365]",S2LD.tsv
ask,1,45,"[5, 45, 87, 713]",S2LD.tsv
do you,2,13,"[5, 13, 19, 21, 35, 67, 177, 213, 215, 221, 234, 256, 276, 291, 308, 314, 328, 341, 373, 427, 434, 442, 458, 465, 516, 530, 568, 655, 682, 684, 723, 753, 769, 782, 915, 949, 1000, 1022, 1060, 1079, 1082, 1119, 1120, 1138, 1143, 1156, 1204, 1209, 1291, 1303, 1320, 1323, 1359, 1376, 1408, 1430]",S2LD.tsv
get,1,44,"[5, 35, 44, 66, 105, 107, 164, 196, 248, 271, 273, 277, 288, 313, 348, 351, 373, 406, 408, 422, 423, 426, 429, 434, 436, 466, 469, 492, 514, 520, 530, 540, 548, 617, 661, 699, 700, 701, 745, 840, 841, 850, 851, 887, 895, 957, 988, 992, 1019, 1038, 1054, 1076, 1087, 1101, 1106, 1112, 1116, 1119, 1120, 1124, 1128, 1130, 1139, 1215, 1216, 1217, 1218, 1239, 1245, 1263, 1265, 1271, 1314, 1319, 1324, 1352, 1356, 1359, 1362, 1368, 1375, 1380, 1384, 1427]",S2LD.tsv
actually,1,137,"[5, 137, 210, 259, 327, 408, 440, 446, 447, 454, 468, 761, 1092, 1218, 1220, 1249, 1322, 1352, 1362, 1378]",S2LD.tsv
never,1,154,"[5, 154, 237, 253, 492, 717, 758, 759, 1014, 1316]",S2LD.tsv
i never,2,253,"[5, 253, 492, 758]",S2LD.tsv
what do you,3,427,"[5, 21, 35, 215, 221, 427, 442, 568, 655, 753, 769, 782, 915, 1022, 1082, 1143, 1156, 1323, 1430]",S2LD.tsv
what what,2,766,"[5, 766, 1359]",S2LD.tsv
you get,2,288,"[5, 35, 105, 288, 530, 840, 850, 957, 1076, 1119, 1120, 1139, 1352, 1359]",S2LD.tsv
do you get,3,1120,"[5, 35, 530, 1119, 1120, 1359]",S2LD.tsv
get what,2,1375,"[5, 1375]",S2LD.tsv
