Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
in the,2,40,"[0, 5, 20, 40, 54, 57, 64, 65, 71, 104, 200, 273, 275, 281, 300, 301, 380, 384, 404, 423, 456, 465, 475, 530, 541, 550, 587, 594, 606, 624]",SZP6.tsv
which be,2,112,"[0, 20, 53, 112, 158, 192, 198, 291, 395, 448, 497, 538, 624]",SZP6.tsv
in the nineteen,3,273,"[0, 273, 404]",SZP6.tsv
nineteen,1,281,"[0, 2, 281, 291]",SZP6.tsv
in germany,2,312,"[0, 312, 459, 460]",SZP6.tsv
hear,1,40,"[2, 40, 56, 608]",SZP6.tsv
get,1,72,"[2, 13, 25, 72, 75, 100, 108, 144, 148, 162, 164, 183, 188, 235, 245, 250, 300, 341, 342, 394, 447, 454, 462, 505, 609, 610, 616, 626]",SZP6.tsv
the nineteen thirties,3,273,"[2, 273]",SZP6.tsv
thirties,1,275,"[2, 275]",SZP6.tsv
during the,2,297,"[2, 297]",SZP6.tsv
about the,2,363,"[2, 363, 439, 541]",SZP6.tsv
the nineteen,2,404,"[2, 404]",SZP6.tsv
get to,2,462,"[2, 462]",SZP6.tsv
to hear,2,608,"[2, 608]",SZP6.tsv
cars,1,15,"[4, 15, 21, 42]",SZP6.tsv
build,1,69,"[4, 5, 69, 303]",SZP6.tsv
and erm,2,115,"[4, 115, 254, 283, 313, 497, 608]",SZP6.tsv
and be,2,124,"[4, 124, 148, 150, 567, 596]",SZP6.tsv
and he,2,140,"[4, 27, 140, 158, 174, 311, 589, 598]",SZP6.tsv
want to,2,148,"[4, 148, 190, 295, 342, 358, 401, 527, 541, 553]",SZP6.tsv
they he,2,180,"[4, 180]",SZP6.tsv
able,1,183,"[4, 183]",SZP6.tsv
want,1,190,"[4, 148, 190, 295, 299, 305, 315, 318, 340, 342, 358, 377, 401, 408, 412, 436, 484, 527, 541, 553]",SZP6.tsv
would,1,33,"[4, 33, 179, 372, 507, 520, 522, 523, 528, 550]",SZP6.tsv
erm they,2,394,"[4, 394, 450, 454]",SZP6.tsv
that the,2,413,"[4, 27, 413, 492, 510]",SZP6.tsv
would be,2,520,"[4, 520]",SZP6.tsv
german,1,21,"[5, 21]",SZP6.tsv
still,1,77,"[5, 77, 188, 190, 261, 311, 312, 392, 412, 454, 475, 614]",SZP6.tsv
of the,2,42,"[5, 7, 18, 25, 42, 89, 153, 188, 198, 200, 261, 295, 301, 328, 351, 378, 381, 391, 422, 423, 442, 519, 528, 587, 590, 618]",SZP6.tsv
sense,1,138,"[5, 138, 190, 372]",SZP6.tsv
the sense,2,142,"[5, 142]",SZP6.tsv
most of the,3,261,"[5, 261]",SZP6.tsv
buy,1,31,"[5, 13, 31, 275, 279, 295]",SZP6.tsv
build it,2,303,"[5, 303]",SZP6.tsv
be still,2,312,"[5, 312]",SZP6.tsv
population,1,351,"[5, 351]",SZP6.tsv
for that,2,372,"[5, 372]",SZP6.tsv
sense that,2,378,"[5, 378, 384]",SZP6.tsv
way,1,378,"[5, 378, 383, 466, 486, 488, 491, 510, 513, 518, 547, 590]",SZP6.tsv
that they,2,40,"[5, 27, 40, 331, 474, 478]",SZP6.tsv
the nazi party,3,10,"[7, 10]",SZP6.tsv
volkswagen,1,19,"[7, 16, 18, 19, 43, 79, 81]",SZP6.tsv
a disaster,2,24,"[7, 24]",SZP6.tsv
fact,1,64,"[7, 40, 64, 462]",SZP6.tsv
be a,2,71,"[7, 36, 71, 112, 152, 158, 188, 198, 229, 230, 238, 273, 281, 284, 295, 303, 309, 344, 384, 385, 401, 436, 456, 472, 473, 495, 507, 519, 547, 585, 618]",SZP6.tsv
say that,2,117,"[7, 27, 117, 119, 158, 309, 360, 478, 510]",SZP6.tsv
say,1,65,"[7, 23, 27, 65, 117, 119, 158, 236, 266, 309, 323, 333, 342, 354, 360, 362, 376, 392, 413, 423, 433, 465, 466, 467, 471, 478, 483, 491, 502, 504, 510, 517, 519, 524, 535, 539, 577, 589, 608]",SZP6.tsv
reason,1,146,"[7, 146, 318, 351, 391, 517, 519]",SZP6.tsv
and it,2,152,"[7, 152, 168, 361, 475]",SZP6.tsv
in fact,2,178,"[7, 40, 178, 212, 528]",SZP6.tsv
whole,1,190,"[7, 190, 315, 406, 408, 423, 484, 485, 541, 564]",SZP6.tsv
to the,2,273,"[7, 53, 273, 281, 313, 331, 407, 534, 567]",SZP6.tsv
that erm the,3,297,"[7, 297, 465]",SZP6.tsv
