Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
one,1,15,"[0, 12, 14, 15, 16, 134, 136, 156, 185, 190, 211, 231, 261]",SR3P.tsv
i'll,1,70,"[0, 70, 118, 231]",SR3P.tsv
break,1,168,"[0, 168, 169, 170]",SR3P.tsv
first,1,15,"[2, 15]",SR3P.tsv
it be,2,33,"[2, 33, 34, 50, 82, 119, 128, 130, 136, 137, 147, 155, 191, 193, 204, 234, 235, 242, 284]",SR3P.tsv
put,1,39,"[2, 39, 136, 229]",SR3P.tsv
a bite,2,70,"[2, 20, 40, 50, 59, 70, 119, 121, 128, 152, 226]",SR3P.tsv
bite,1,70,"[2, 20, 40, 50, 59, 70, 119, 121, 128, 147, 152, 226]",SR3P.tsv
sad,1,119,"[2, 119]",SR3P.tsv
and a,2,126,"[2, 126, 136]",SR3P.tsv
we put,2,136,"[2, 136]",SR3P.tsv
some con,2,5,"[4, 5]",SR3P.tsv
go on,2,7,"[4, 7, 9, 28, 40]",SR3P.tsv
con,1,7,"[4, 7, 9]",SR3P.tsv
and then,2,56,"[4, 12, 20, 28, 32, 40, 50, 56, 59, 168, 199]",SR3P.tsv
go,1,55,"[4, 6, 7, 8, 9, 28, 32, 40, 50, 55, 59, 64, 70, 90, 95, 112, 117, 120, 121, 128, 133, 137, 147, 150, 157, 168, 174, 244, 254, 255, 271, 284, 289]",SR3P.tsv
then we,2,136,"[4, 32, 40, 50, 136]",SR3P.tsv
go on the con,4,7,"[6, 7, 9]",SR3P.tsv
on the,2,41,"[6, 7, 9, 12, 20, 40, 41, 50, 266]",SR3P.tsv
yes,1,27,"[8, 27, 160, 162, 172, 187, 202, 212, 221, 227, 228, 259, 273, 278, 280]",SR3P.tsv
bike,1,29,"[8, 28, 29, 41, 63, 64, 69, 70]",SR3P.tsv
to the,2,35,"[8, 28, 35, 70, 147, 203]",SR3P.tsv
the bike,2,41,"[8, 28, 41, 70]",SR3P.tsv
go to,2,64,"[8, 28, 32, 64, 70, 90, 95, 112, 117, 120, 121, 133, 137, 254, 255, 271, 289]",SR3P.tsv
go to the,3,70,"[8, 28, 70]",SR3P.tsv
even,1,70,"[8, 70, 134, 136, 168, 203]",SR3P.tsv
need to,2,31,"[10, 12, 31, 65, 83, 84, 245, 270]",SR3P.tsv
need,1,126,"[10, 12, 31, 84, 126, 128, 133, 270]",SR3P.tsv
