Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
different,1,5,"[2, 5, 1177, 1202, 1214, 1215, 1231, 1477, 1655]",SGMT.tsv
talk,1,11,"[2, 11, 13, 146, 170, 632, 635, 688, 1125, 1179, 1247, 1264]",SGMT.tsv
languages,1,18,"[2, 18]",SGMT.tsv
do she,2,786,"[4, 786, 901, 939, 1265, 1268, 1926]",SGMT.tsv
yeah,1,12,"[6, 8, 10, 12, 14, 15, 19, 29, 33, 36, 39, 41, 43, 45, 46, 47, 53, 60, 77, 79, 85, 87, 98, 100, 102, 103, 105, 111, 114, 122, 128, 129, 131, 137, 140, 141, 143, 149, 155, 157, 159, 161, 163, 165, 167, 169, 171, 173, 175, 180, 182, 184, 188, 190, 218, 220, 222, 224, 226, 227, 230, 232, 233, 240, 249, 250, 252, 253, 255, 263, 264, 271, 273, 279, 280, 285, 289, 290, 293, 294, 296, 300, 312, 314, 318, 323, 325, 329, 330, 345, 350, 352, 354, 356, 360, 368, 373, 386, 388, 389, 392, 395, 396, 398, 407, 417, 419, 422, 424, 426, 430, 431, 432, 435, 445, 447, 451, 453, 458, 461, 474, 476, 480, 486, 488, 490, 494, 496, 504, 508, 510, 512, 517, 519, 520, 522, 526, 530, 533, 540, 546, 549, 552, 554, 555, 556, 558, 562, 564, 565, 566, 568, 574, 585, 587, 591, 593, 601, 602, 610, 612, 613, 619, 621, 623, 625, 629, 631, 647, 648, 652, 658, 660, 668, 671, 674, 675, 685, 690, 701, 702, 704, 709, 711, 720, 730, 742, 744, 749, 751, 753, 755, 757, 773, 774, 779, 780, 794, 797, 798, 799, 800, 804, 810, 811, 815, 820, 822, 827, 832, 838, 844, 849, 852, 853, 860, 862, 871, 872, 876, 880, 881, 888, 896, 899, 902, 905, 906, 908, 910, 913, 920, 922, 924, 927, 951, 971, 978, 987, 991, 993, 997, 1001, 1011, 1012, 1013, 1018, 1025, 1027, 1039, 1045, 1051, 1052, 1054, 1059, 1060, 1068, 1069, 1083, 1087, 1110, 1122, 1134, 1155, 1159, 1163, 1165, 1172, 1174, 1178, 1182, 1184, 1187, 1189, 1193, 1197, 1198, 1200, 1203, 1209, 1211, 1222, 1223, 1224, 1225, 1227, 1233, 1235, 1237, 1238, 1244, 1246, 1249, 1252, 1254, 1263, 1266, 1273, 1275, 1283, 1285, 1290, 1294, 1296, 1298, 1300, 1303, 1308, 1309, 1310, 1312, 1336, 1339, 1343, 1345, 1353, 1359, 1360, 1362, 1364, 1365, 1374, 1381, 1398, 1400, 1401, 1402, 1423, 1431, 1433, 1436, 1437, 1438, 1442, 1446, 1450, 1452, 1462, 1463, 1465, 1471, 1494, 1503, 1509, 1513, 1520, 1521, 1523, 1527, 1530, 1535, 1544, 1545, 1547, 1562, 1568, 1569, 1574, 1575, 1586, 1588, 1590, 1591, 1599, 1603, 1624, 1634, 1636, 1641, 1645, 1651, 1656, 1663, 1675, 1678, 1682, 1687, 1708, 1724, 1728, 1735, 1739, 1744, 1748, 1764, 1766, 1769, 1781, 1785, 1786, 1790, 1792, 1799, 1804, 1808, 1810, 1811, 1819, 1829, 1831, 1837, 1839, 1841, 1847, 1848, 1853, 1854, 1870, 1878, 1880, 1886, 1887, 1889, 1892, 1893, 1906, 1908, 1911, 1915, 1916, 1917, 1921, 1922, 1924, 1925, 1930, 1933, 1935, 1936, 1942, 1961, 1965, 1994, 2000, 2002, 2009, 2011, 2013, 2014, 2015, 2030, 2032, 2038, 2040, 2042, 2043, 2053, 2062, 2079, 2083, 2087, 2121]",SGMT.tsv
right,1,101,"[14, 82, 87, 91, 101, 116, 212, 347, 354, 404, 424, 440, 442, 446, 452, 469, 481, 483, 566, 569, 572, 579, 594, 691, 713, 714, 715, 720, 729, 874, 900, 994, 1016, 1041, 1057, 1148, 1151, 1166, 1172, 1173, 1183, 1191, 1215, 1252, 1279, 1306, 1493, 1509, 1517, 1525, 1598, 1600, 1602, 1629, 1639, 1668, 1716, 1864, 1936, 1950, 1956, 1967, 2072, 2075, 2077, 2079, 2082, 2090, 2095, 2110]",SGMT.tsv
yeah yeah,2,85,"[14, 85, 122, 165, 312, 314, 389, 453, 555, 623, 742, 797, 815, 822, 927, 1110, 1209, 1244, 1298, 1446, 1708, 1739, 1766, 1819]",SGMT.tsv
oh right,2,91,"[14, 91, 116, 354, 424, 566, 572, 729, 900, 994, 1279, 1525, 1629, 1716, 1864, 2095]",SGMT.tsv
oh i see,3,184,"[26, 184, 467]",SGMT.tsv
i see,2,1536,"[26, 184, 1536, 1823]",SGMT.tsv
