Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
ask,1,239,"[0, 239, 243, 276, 768, 772]",SJ4X.tsv
right,1,58,"[4, 58, 181, 242, 295, 368, 422, 473, 584, 594, 647, 668, 701, 709, 711, 756, 758, 836, 866, 897, 1008, 1046, 1101]",SJ4X.tsv
sixteen,1,19,"[6, 19, 672]",SJ4X.tsv
be you,2,192,"[6, 8, 44, 192, 238, 246, 356, 696, 1082, 1102]",SJ4X.tsv
twelve,1,10,"[9, 10, 1128]",SJ4X.tsv
be that,2,111,"[10, 37, 49, 61, 108, 111, 187, 368, 564, 592, 605, 646, 934, 974, 1015]",SJ4X.tsv
and be,2,160,"[10, 49, 160, 234, 322, 1102]",SJ4X.tsv
quite,1,194,"[10, 194, 195, 266, 282, 285, 320, 321, 322, 459, 678, 804, 909, 1008, 1028, 1107, 1117]",SJ4X.tsv
war,1,12,"[1, 12]",SJ4X.tsv
during the war,3,13,"[12, 13]",SJ4X.tsv
i mean,2,303,"[12, 303, 609, 716, 734, 815, 1008, 1044, 1062, 1092, 1094]",SJ4X.tsv
hmm,1,745,"[14, 126, 206, 210, 277, 338, 414, 448, 482, 598, 644, 670, 681, 713, 739, 745, 751, 760, 783, 786, 816, 818, 875, 885, 935, 1031, 1037, 1050, 1069, 1133, 1150]",SJ4X.tsv
that's,1,24,"[5, 17, 24, 58, 59, 181, 295, 312, 316, 350, 356, 369, 383, 384, 387, 389, 403, 448, 501, 523, 630, 647, 671, 677, 694, 698, 709, 711, 726, 737, 756, 757, 758, 782, 829, 836, 854, 866, 982, 984, 1007, 1024, 1032, 1070, 1072, 1074, 1076, 1080, 1089, 1101, 1130]",SJ4X.tsv
college,1,24,"[19, 24, 26, 29, 30, 34, 798]",SJ4X.tsv
isn't it,2,194,"[24, 194, 259, 576, 654, 678, 925]",SJ4X.tsv
yeah,1,67,"[28, 47, 67, 118, 165, 177, 178, 181, 188, 190, 193, 194, 216, 226, 250, 255, 269, 284, 303, 305, 312, 322, 327, 371, 380, 384, 429, 431, 435, 462, 470, 477, 484, 486, 498, 502, 503, 513, 522, 524, 592, 640, 648, 658, 673, 675, 678, 703, 705, 707, 709, 710, 713, 714, 720, 724, 751, 781, 789, 791, 797, 823, 829, 830, 836, 837, 840, 847, 862, 864, 866, 873, 874, 877, 913, 915, 916, 917, 921, 944, 947, 950, 960, 964, 975, 983, 985, 989, 991, 1007, 1009, 1011, 1015, 1016, 1023, 1058, 1065, 1085, 1093, 1097, 1106, 1112, 1126, 1142]",SJ4X.tsv
enjoy,1,997,"[35, 265, 997]",SJ4X.tsv
meet,1,39,"[37, 39, 44, 320, 1130]",SJ4X.tsv
uh,1,56,"[42, 56, 72, 80, 95, 101, 152, 156, 158, 161, 168, 170, 244, 252, 258, 262, 270, 276, 293, 301, 318, 326, 332, 374, 412, 420, 444, 446, 453, 455, 486, 502, 511, 517, 519, 529, 536, 558, 578, 580, 590, 596, 610, 657, 697, 704, 770, 779, 802, 804, 834, 845, 881, 896, 915, 959, 962, 967, 972, 980, 1025, 1029, 1032, 1073, 1075]",SJ4X.tsv
when you,2,223,"[44, 108, 223, 457, 489, 567, 576, 593, 800, 912, 949]",SJ4X.tsv
area,1,182,"[49, 182, 184, 187, 201, 493, 527, 537, 646, 678, 684, 687]",SJ4X.tsv
around,1,243,"[49, 243, 508, 569, 772, 821, 926]",SJ4X.tsv
in this,2,302,"[49, 302, 780, 1010, 1096]",SJ4X.tsv
be a,2,68,"[61, 63, 68, 70, 82, 165, 174, 195, 337, 393, 447, 448, 481, 501, 519, 525, 552, 553, 593, 625, 646, 671, 768, 802, 834, 879, 1057]",SJ4X.tsv
good,1,70,"[61, 70, 286, 294, 726, 848, 880, 909, 953, 1028, 1057, 1116, 1117]",SJ4X.tsv
that be,2,82,"[61, 82, 103, 111, 203, 300, 316, 318, 390, 569, 597, 667, 731, 734, 785, 788, 841, 997, 1002, 1044, 1130]",SJ4X.tsv
be that be,3,111,"[61, 111]",SJ4X.tsv
of a,2,138,"[61, 138, 168, 304, 593, 762, 802, 838]",SJ4X.tsv
that a,2,719,"[61, 719]",SJ4X.tsv
be an,2,63,"[54, 63, 639, 838, 1152]",SJ4X.tsv
a briefcase,2,64,"[63, 64, 67]",SJ4X.tsv
person,1,209,"[63, 209]",SJ4X.tsv
person who,2,274,"[63, 274]",SJ4X.tsv
can be,2,481,"[63, 481, 501]",SJ4X.tsv
take,1,67,"[65, 67, 311, 808, 810, 872, 905, 918, 961, 1028]",SJ4X.tsv
job,1,264,"[65, 264, 294]",SJ4X.tsv
next,1,872,"[65, 382, 508, 872]",SJ4X.tsv
i'll,1,356,"[65, 356, 1062]",SJ4X.tsv
so you,2,278,"[73, 75, 278, 401, 403, 815]",SJ4X.tsv
you be,2,73,"[57, 73, 110, 296, 845, 915]",SJ4X.tsv
group,1,75,"[70, 75, 841, 844, 949, 1036]",SJ4X.tsv
a group,2,949,"[75, 949]",SJ4X.tsv
wife,1,1130,"[75, 1130, 1138]",SJ4X.tsv
really,1,125,"[81, 125, 135, 248, 256, 310, 320, 390, 505, 626, 638, 743, 751, 922, 974, 997, 1002]",SJ4X.tsv
hard to get,3,85,"[83, 85]",SJ4X.tsv
get,1,115,"[83, 85, 115, 126, 281, 282, 285, 297, 303, 304, 312, 313, 316, 318, 320, 321, 322, 329, 356, 383, 395, 441, 442, 443, 649, 657, 677, 689, 694, 708, 710, 712, 715, 716, 721, 723, 725, 730, 732, 772, 784, 785, 802, 811, 834, 845, 858, 860, 863, 865, 870, 905, 909, 943, 963, 978, 1063, 1064, 1125, 1142]",SJ4X.tsv
to get,2,441,"[83, 85, 441, 442, 716]",SJ4X.tsv
start,1,96,"[3, 78, 96, 99, 107, 184, 504, 1046, 1148]",SJ4X.tsv
business,1,96,"[15, 93, 95, 96, 240, 246, 474, 631]",SJ4X.tsv
engineer,1,96,"[93, 96, 102, 110, 133, 137, 146, 164, 170]",SJ4X.tsv
do you,2,635,"[96, 316, 328, 414, 635, 798, 940, 1038, 1090]",SJ4X.tsv
of engineer,2,170,"[102, 133, 137, 170]",SJ4X.tsv
of what,2,302,"[102, 302]",SJ4X.tsv
be it,2,802,"[102, 212, 238, 410, 623, 657, 802, 834]",SJ4X.tsv
and what,2,667,"[102, 667, 806]",SJ4X.tsv
go,1,108,"[19, 77, 78, 108, 160, 177, 219, 272, 274, 289, 296, 303, 313, 315, 422, 476, 489, 491, 502, 533, 537, 615, 692, 777, 800, 802, 804, 806, 833, 851, 872, 876, 882, 890, 932, 1032, 1041, 1092, 1096, 1109, 1122, 1135, 1146, 1149, 1151]",SJ4X.tsv
antique,1,249,"[108, 249, 251, 288, 289, 579, 631]",SJ4X.tsv
when you go,3,489,"[108, 489, 800]",SJ4X.tsv
you go,2,491,"[108, 491]",SJ4X.tsv
go into,2,800,"[108, 800]",SJ4X.tsv
in engineer,2,110,"[93, 110]",SJ4X.tsv
be still,2,160,"[110, 160]",SJ4X.tsv
still,1,217,"[110, 160, 212, 214, 217, 238, 246, 297, 480, 629, 1038, 1040, 1041, 1094]",SJ4X.tsv
would,1,116,"[46, 70, 72, 116, 120, 165, 211, 393, 396, 397, 401, 403, 405, 414, 415, 533, 552, 647, 682, 702, 877, 896, 910, 965, 1010, 1044, 1091, 1143]",SJ4X.tsv
say,1,116,"[85, 116, 120, 126, 165, 168, 259, 270, 276, 316, 318, 320, 502, 531, 537, 597, 672, 707, 713, 719, 772, 780, 827, 829, 894, 936, 938, 973, 978, 982, 1096, 1141]",SJ4X.tsv
accent,1,117,"[116, 117, 118, 120, 125]",SJ4X.tsv
it be,2,120,"[13, 30, 52, 54, 70, 113, 120, 138, 278, 306, 317, 318, 333, 335, 373, 389, 395, 405, 428, 432, 605, 622, 655, 669, 751, 802, 834, 841, 845, 894, 910, 1030, 1104]",SJ4X.tsv
be his,2,719,"[120, 719, 882]",SJ4X.tsv
i be,2,126,"[17, 34, 56, 66, 68, 93, 95, 99, 111, 115, 126, 276, 289, 291, 316, 384, 386, 392, 633, 639, 685, 794, 802, 877, 915, 920, 936, 938, 1116]",SJ4X.tsv
black country,2,126,"[113, 126, 127, 128]",SJ4X.tsv
brumy,1,128,"[126, 128]",SJ4X.tsv
midlands,1,130,"[129, 130, 131, 132]",SJ4X.tsv
birmingham,1,133,"[3, 133]",SJ4X.tsv
people,1,133,"[54, 133, 168, 203, 207, 209, 231, 238, 437, 502, 504, 593, 599, 686, 692, 704, 772, 784, 802, 834, 851, 852, 924, 926, 1008, 1036, 1044]",SJ4X.tsv
a lot of,3,152,"[133, 152, 168, 177, 282, 504, 646, 669, 689, 804, 1008, 1012]",SJ4X.tsv
a lot of people,4,168,"[133, 168, 504]",SJ4X.tsv
of people,2,203,"[133, 203, 209, 504, 802]",SJ4X.tsv
i've,1,221,"[133, 221, 227, 231, 282, 297, 304, 307, 316, 685, 955, 963, 981, 1064, 1094, 1096, 1146]",SJ4X.tsv
a lot,2,285,"[133, 152, 168, 177, 285, 504, 646, 669, 689, 804, 849, 1008, 1012]",SJ4X.tsv
there's,1,337,"[133, 286, 337, 472, 486, 665, 671, 678, 755, 759, 762, 825, 934, 961, 1012, 1013, 1018, 1032, 1046, 1094, 1096]",SJ4X.tsv
there's a,2,961,"[133, 472, 961, 1013, 1046]",SJ4X.tsv
that i've,2,963,"[133, 963, 981]",SJ4X.tsv
type,1,137,"[21, 137]",SJ4X.tsv
many,1,137,"[56, 89, 90, 91, 92, 137, 502, 537, 678, 727, 794, 936, 1090]",SJ4X.tsv
they're,1,645,"[137, 645, 671, 827, 829, 951, 953, 971, 992]",SJ4X.tsv
but it's,2,613,"[137, 613, 849, 912, 1028]",SJ4X.tsv
trade,1,143,"[138, 142, 143, 144, 147, 393, 579, 802]",SJ4X.tsv
yup,1,433,"[155, 175, 433, 627, 790, 792, 794, 812, 856, 906, 993]",SJ4X.tsv
at the,2,165,"[1, 19, 34, 165, 356, 392, 582, 620, 667, 802, 934, 1017, 1018]",SJ4X.tsv
um,1,165,"[13, 15, 46, 52, 85, 95, 103, 107, 119, 121, 138, 146, 156, 164, 165, 166, 186, 195, 246, 259, 266, 316, 318, 320, 340, 393, 448, 454, 474, 481, 495, 502, 508, 519, 567, 618, 625, 646, 649, 665, 667, 692, 780, 794, 796, 798, 802, 804, 811, 833, 834, 841, 845, 908, 918, 978, 1032, 1044, 1048, 1058, 1103, 1128, 1132, 1138, 1143]",SJ4X.tsv
have a,2,165,"[15, 165, 270, 274, 294, 316, 369, 597, 669, 728, 729, 737, 744, 772, 778, 802, 819, 852, 880, 888, 934, 959, 978, 1046, 1104]",SJ4X.tsv
think she be,3,165,"[85, 165]",SJ4X.tsv
and i,2,165,"[93, 165, 276, 293, 316, 386, 474, 502, 716, 804, 934, 936, 1103, 1104]",SJ4X.tsv
and um,2,165,"[95, 165, 454, 667, 833, 918, 1128, 1138]",SJ4X.tsv
make,1,165,"[107, 154, 164, 165, 168, 245, 270, 276, 331, 337, 389, 410, 437, 452, 486, 508, 529, 597, 1148]",SJ4X.tsv
i think,2,165,"[132, 134, 138, 165, 195, 221, 296, 307, 309, 318, 474, 486, 502, 620, 646, 657, 672, 677, 686, 727, 934, 978, 997, 1030, 1077, 1096, 1104]",SJ4X.tsv
plat,1,165,"[152, 164, 165]",SJ4X.tsv
they be,2,205,"[165, 205, 233, 280, 543, 553, 557, 582, 660, 665, 671, 731, 811, 888, 936, 974]",SJ4X.tsv
think,1,132,"[85, 132, 134, 138, 165, 195, 221, 296, 307, 309, 317, 318, 386, 414, 474, 486, 502, 529, 565, 567, 576, 593, 620, 635, 646, 657, 672, 677, 686, 727, 732, 782, 785, 849, 877, 894, 910, 912, 914, 934, 978, 997, 1030, 1077, 1090, 1096, 1102, 1104, 1116]",SJ4X.tsv
have a friend who,4,270,"[165, 270]",SJ4X.tsv
she be,2,272,"[85, 165, 272, 274, 432, 901, 1032, 1036, 1046, 1058, 1060, 1142]",SJ4X.tsv
friend,1,276,"[165, 276, 448, 502, 665]",SJ4X.tsv
