Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
to do,2,39,"[0, 39, 50, 76, 92, 131, 136, 273, 296, 306, 368, 448, 645, 648, 741, 777, 785, 968]",SNPP.tsv
say,1,265,"[0, 61, 146, 148, 233, 265, 273, 307, 368, 479, 483, 489, 554, 558, 559, 561, 562, 667, 748, 779, 801, 891, 907, 962]",SNPP.tsv
want to,2,24,"[0, 24, 50, 194, 205, 368, 390, 424, 425, 426, 454, 509, 510, 543, 545]",SNPP.tsv
want,1,530,"[0, 50, 273, 287, 368, 424, 425, 426, 454, 509, 510, 530, 543, 545, 576, 713, 753, 767]",SNPP.tsv
draw a chair,3,3,"[1, 2, 3, 8, 14, 273]",SNPP.tsv
chair,1,3,"[1, 2, 3, 6, 8, 14, 24, 25, 27, 28, 29, 33, 36, 41, 56, 57, 59, 62, 63, 64, 84, 117, 238, 239, 241, 249, 251, 259, 260, 261, 268, 273, 296, 305, 306, 350, 431, 440, 517, 523, 524, 526, 528, 536, 573, 596, 617, 626, 636, 645, 646, 648, 650, 651, 658, 660, 661, 662, 666, 689, 700, 702, 705, 711, 743, 783, 785, 786, 823, 830, 878, 911, 912, 913, 920, 968]",SNPP.tsv
draw,1,7,"[2, 3, 7, 8, 14, 27, 28, 50, 92, 147, 151, 155, 273, 275, 352, 358, 435, 529, 636, 703, 704, 722]",SNPP.tsv
a chair,2,24,"[1, 3, 8, 14, 24, 25, 62, 63, 64, 273, 536, 650, 700, 920]",SNPP.tsv
yes,1,89,"[3, 8, 71, 81, 88, 89, 114, 284, 329, 353, 392, 524, 553, 625, 663, 796, 816, 865, 867, 871]",SNPP.tsv
cos,1,167,"[3, 50, 55, 88, 92, 148, 167, 186, 188, 190, 301, 304, 323, 331, 336, 358, 366, 367, 375, 390, 401, 429, 446, 471, 485, 540, 609, 625, 631, 656, 678, 704, 711, 751, 915, 924, 942, 961]",SNPP.tsv
beautiful,1,238,"[3, 238, 401, 620, 641]",SNPP.tsv
a very,2,350,"[3, 42, 320, 323, 350, 360, 435, 543, 573, 830, 913]",SNPP.tsv
write,1,883,"[3, 273, 327, 883, 885, 890, 897, 901]",SNPP.tsv
call,1,967,"[3, 967]",SNPP.tsv
in a,2,74,"[6, 74, 136, 552, 731, 799]",SNPP.tsv
come,1,452,"[6, 71, 270, 273, 452, 454, 543, 544, 630, 865]",SNPP.tsv
a school,2,658,"[6, 658]",SNPP.tsv
worry because,2,8,"[7, 8]",SNPP.tsv
can't draw,2,8,"[7, 8, 50]",SNPP.tsv
inspire by,2,12,"[8, 12, 71]",SNPP.tsv
try to,2,14,"[8, 14, 257, 273, 741]",SNPP.tsv
to draw,2,14,"[8, 14, 92, 147, 273, 352, 358]",SNPP.tsv
i'm,1,9,"[8, 9, 10, 14, 19, 27, 37, 39, 50, 72, 80, 92, 95, 166, 233, 255, 257, 279, 296, 367, 371, 376, 383, 399, 403, 430, 431, 440, 462, 502, 523, 534, 582, 585, 590, 666, 703, 714, 722, 736, 741, 779, 846]",SNPP.tsv
like,1,14,"[8, 14, 24, 25, 40, 62, 63, 64, 65, 76, 80, 82, 87, 88, 92, 97, 110, 117, 127, 135, 136, 147, 151, 159, 197, 254, 262, 273, 307, 323, 331, 370, 395, 396, 429, 471, 487, 491, 494, 496, 524, 525, 535, 558, 560, 601, 603, 606, 609, 613, 631, 636, 721, 745, 777, 833, 834, 835, 836, 961]",SNPP.tsv
that's,1,14,"[8, 14, 64, 69, 168, 175, 236, 273, 298, 301, 341, 359, 360, 404, 429, 430, 451, 565, 570, 608, 624, 632, 641, 659, 697, 711, 753, 782, 801, 867, 871, 908, 937]",SNPP.tsv
of chair,2,29,"[8, 28, 29, 33, 36, 41, 260, 528]",SNPP.tsv
like i,2,110,"[8, 110]",SNPP.tsv
get,1,112,"[8, 55, 112, 141, 150, 157, 159, 194, 205, 211, 213, 217, 223, 225, 266, 268, 269, 273, 291, 317, 358, 384, 388, 396, 399, 401, 404, 405, 437, 493, 517, 518, 525, 606, 634, 651, 692, 699, 711, 719, 739, 741, 767, 785, 786, 804, 823, 941, 942, 966, 968]",SNPP.tsv
be you,2,165,"[8, 22, 71, 150, 165, 252, 272, 546, 713, 947]",SNPP.tsv
really,1,36,"[8, 36, 50, 55, 69, 152, 167, 180, 205, 227, 247, 318, 323, 337, 401, 404, 424, 485, 494, 530, 537, 558, 578, 602, 641, 656, 713, 771, 775, 777, 795, 911]",SNPP.tsv
have a,2,263,"[8, 263, 323, 558, 561, 563, 567, 568, 696]",SNPP.tsv
well,1,158,"[8, 57, 75, 130, 146, 150, 158, 159, 168, 205, 211, 232, 252, 262, 321, 325, 328, 351, 372, 378, 404, 433, 436, 498, 508, 512, 526, 541, 564, 571, 590, 600, 648, 688, 704, 709, 719, 727, 741, 742, 754, 755, 756, 777, 778, 781, 797, 867, 873, 911, 941, 945, 948, 955, 961, 966]",SNPP.tsv
i have a,3,561,"[8, 558, 561, 567, 568]",SNPP.tsv
they're,1,571,"[8, 273, 558, 571, 641, 867, 955]",SNPP.tsv
because i,2,21,"[8, 21, 71, 173, 599]",SNPP.tsv
kind of,2,201,"[8, 71, 201, 325, 358, 429, 446, 447, 500, 570, 662, 785, 806, 860]",SNPP.tsv
yes i have,3,796,"[8, 796]",SNPP.tsv
so she,2,942,"[8, 942]",SNPP.tsv
good,1,14,"[9, 10, 14, 22, 33, 42, 81, 111, 113, 283, 298, 320, 323, 359, 360, 388, 389, 398, 423, 436, 465, 523, 536, 537, 543, 544, 545, 558, 614]",SNPP.tsv
you need to,3,136,"[10, 136, 146, 147]",SNPP.tsv
need to,2,432,"[10, 136, 146, 147, 432, 648, 883, 961, 968]",SNPP.tsv
very good,2,10,"[9, 10, 33, 42, 320, 323, 360, 423, 436, 543]",SNPP.tsv
yeah,1,25,"[17, 25, 26, 32, 34, 38, 41, 47, 58, 66, 68, 92, 108, 120, 131, 136, 143, 163, 164, 167, 169, 185, 188, 192, 209, 224, 227, 232, 240, 245, 246, 253, 255, 264, 277, 280, 306, 308, 311, 317, 324, 332, 333, 335, 341, 356, 357, 380, 407, 416, 418, 422, 444, 445, 447, 470, 476, 478, 481, 488, 519, 525, 553, 556, 562, 572, 616, 629, 640, 654, 675, 680, 690, 691, 694, 708, 710, 716, 723, 753, 779, 793, 812, 829, 831, 835, 868, 873, 887, 902, 912, 914, 925, 926, 952, 957, 958, 960]",SNPP.tsv
wait,1,543,"[20, 543, 544, 545, 763]",SNPP.tsv
go,1,39,"[22, 39, 92, 135, 146, 175, 296, 303, 304, 353, 355, 370, 371, 378, 399, 430, 431, 458, 462, 464, 466, 502, 504, 542, 578, 615, 619, 645, 858, 912, 966]",SNPP.tsv
pencil,1,74,"[18, 22, 74, 78, 140, 213, 341, 360]",SNPP.tsv
do it,2,22,"[18, 21, 22, 30, 31, 71, 76, 130, 136, 233, 313, 318, 368, 471, 609, 797, 799, 861, 884]",SNPP.tsv
it in,2,136,"[22, 136, 606, 709, 799, 959]",SNPP.tsv
a good,2,389,"[22, 111, 298, 388, 389, 523]",SNPP.tsv
that be,2,436,"[22, 42, 436, 543, 562, 614, 777, 909, 912]",SNPP.tsv
probably,1,513,"[22, 513, 648, 711, 842]",SNPP.tsv
you can,2,528,"[22, 28, 88, 122, 294, 300, 447, 510, 526, 528, 601, 631, 633, 754, 759, 777]",SNPP.tsv
oh that,2,643,"[22, 526, 643]",SNPP.tsv
yeah and,2,694,"[26, 694, 753, 925]",SNPP.tsv
draw a,2,28,"[1, 3, 8, 14, 28, 92, 155, 273]",SNPP.tsv
could,1,307,"[28, 71, 161, 304, 306, 307, 313, 323, 408, 420, 421, 489, 508, 512, 523, 609, 653, 699, 705, 727, 755, 756, 912]",SNPP.tsv
if you,2,80,"[28, 80, 254, 300, 341, 602, 767, 777, 890, 897, 902, 908]",SNPP.tsv
on the,2,139,"[30, 31, 69, 115, 139, 142, 376, 377, 452, 596, 777, 783, 824, 884]",SNPP.tsv
there's,1,496,"[34, 75, 496, 501, 664, 666, 846, 855, 866, 889]",SNPP.tsv
it would be,3,504,"[34, 254, 504, 704, 785]",SNPP.tsv
lovely,1,575,"[34, 104, 252, 258, 262, 451, 517, 575, 632, 777, 787, 791, 800, 807, 828, 911, 912]",SNPP.tsv
would,1,758,"[34, 92, 254, 415, 504, 704, 721, 758, 778, 785, 917]",SNPP.tsv
different,1,40,"[35, 40, 41, 501, 743, 767, 968]",SNPP.tsv
a green stool,3,40,"[39, 40]",SNPP.tsv
see,1,62,"[40, 61, 62, 64, 88, 213, 241, 250, 285, 292, 526, 538, 540, 884, 898, 968]",SNPP.tsv
i see,2,292,"[40, 61, 292, 538, 898]",SNPP.tsv
okay,1,40,"[11, 40, 48, 94, 96, 155, 210, 216, 256, 302, 312, 314, 318, 323, 397, 441, 451, 482, 505, 601, 605, 617, 655, 659, 672, 695, 709, 720, 744, 746, 747, 762, 863, 881, 884, 899, 900]",SNPP.tsv
be a,2,199,"[42, 198, 199, 208, 381, 388, 389, 390, 392, 399, 403, 414, 420, 421, 424, 425, 426, 543, 573, 777, 785, 870, 912, 913]",SNPP.tsv
that be a very good,5,543,"[42, 543]",SNPP.tsv
be a very,3,573,"[42, 573, 913]",SNPP.tsv
a recliner,2,86,"[43, 45, 46, 86, 300, 708, 726, 953]",SNPP.tsv
recliner,1,299,"[46, 86, 299, 300, 707, 708, 726, 922, 923, 926, 941, 942, 953]",SNPP.tsv
i'm gonna,2,50,"[27, 50, 255, 367, 371, 403, 431, 462, 590, 666, 722]",SNPP.tsv
gonna,1,33,"[27, 33, 50, 71, 213, 252, 255, 272, 273, 362, 364, 366, 367, 371, 375, 377, 401, 403, 431, 440, 462, 499, 590, 666, 703, 713, 722, 783, 847]",SNPP.tsv
real,1,483,"[50, 483, 489, 493, 528, 558, 565, 566, 567, 568, 912, 937]",SNPP.tsv
a real,2,565,"[50, 565, 567, 937]",SNPP.tsv
make a,2,567,"[50, 473, 567, 694]",SNPP.tsv
think,1,52,"[27, 36, 52, 76, 130, 159, 160, 161, 175, 194, 205, 261, 278, 299, 301, 317, 381, 383, 414, 449, 455, 558, 566, 568, 596, 614, 615, 617, 619, 626, 628, 641, 645, 648, 649, 650, 654, 658, 659, 676, 678, 700, 704, 708, 711, 713, 728, 822, 860]",SNPP.tsv
be an,2,211,"[55, 211, 906]",SNPP.tsv
and chair,2,57,"[56, 57, 689]",SNPP.tsv
though,1,57,"[9, 57, 213, 427, 483, 513, 641, 838]",SNPP.tsv
lot of,2,61,"[29, 33, 36, 61, 90, 95, 501, 739]",SNPP.tsv
ones,1,61,"[35, 61, 80, 273, 437]",SNPP.tsv
i be,2,184,"[61, 71, 184, 436, 491, 504, 558, 645, 650, 659, 838, 842]",SNPP.tsv
that i,2,496,"[61, 437, 439, 496, 545, 615, 650]",SNPP.tsv
be the,2,61,"[49, 61, 268, 327, 367, 469, 506, 508, 509, 510, 512, 518, 626, 894, 959]",SNPP.tsv
take,1,305,"[61, 273, 304, 305, 447, 525, 528, 776, 880, 883]",SNPP.tsv
a chair like,3,24,"[14, 24, 25, 62, 63, 64]",SNPP.tsv
do a,2,37,"[24, 37, 39, 63, 84, 86, 95, 118, 121, 190, 191, 196, 261, 296, 534, 536, 637, 641, 653, 658, 660, 662, 708]",SNPP.tsv
thank,1,284,"[63, 284, 712]",SNPP.tsv
be very,2,63,"[9, 33, 63, 71, 232, 352, 358, 382, 431, 436, 698, 779]",SNPP.tsv
be do,2,225,"[63, 225, 432, 489, 617]",SNPP.tsv
nice,1,301,"[63, 69, 239, 254, 301, 415, 517, 577, 621, 678, 697, 698, 771, 779, 785]",SNPP.tsv
mine,1,65,"[19, 65]",SNPP.tsv
can't,1,69,"[7, 8, 50, 69, 118, 121, 133, 148, 526, 639, 648, 894, 968]",SNPP.tsv
put,1,257,"[71, 206, 257, 341, 343, 440, 884, 897, 904]",SNPP.tsv
maybe,1,71,"[36, 71, 215, 273, 276, 399, 606]",SNPP.tsv
us,1,460,"[71, 460, 462, 466, 485, 578]",SNPP.tsv
i could,2,307,"[71, 307, 313, 523, 609, 705, 727, 755, 756, 912]",SNPP.tsv
trampoline,1,702,"[71, 699, 702, 705]",SNPP.tsv
point,1,705,"[71, 529, 705, 961]",SNPP.tsv
a black,2,75,"[72, 75]",SNPP.tsv
black,1,78,"[75, 77, 78, 643]",SNPP.tsv
pen,1,213,"[75, 213, 283, 345, 347, 348, 449, 451, 643]",SNPP.tsv
black pen,2,643,"[75, 643]",SNPP.tsv
there's a,2,664,"[75, 664, 666, 846, 855]",SNPP.tsv
i don't,2,110,"[77, 100, 110, 161, 215, 301, 387, 390, 396, 424, 425, 494, 543, 545, 558, 566, 568, 576, 599, 654, 713, 753, 777, 779, 946]",SNPP.tsv
know,1,80,"[77, 80, 92, 100, 131, 178, 183, 184, 213, 215, 273, 323, 358, 476, 483, 493, 523, 570, 579, 590, 682, 707, 771, 777, 785, 847, 924, 926, 946, 966]",SNPP.tsv
i don't know,3,215,"[77, 100, 215, 777, 946]",SNPP.tsv
like that,2,88,"[24, 25, 62, 64, 82, 88, 97, 117, 127, 262, 535, 601, 603, 613, 745]",SNPP.tsv
i like that,3,117,"[88, 117, 535]",SNPP.tsv
i like,2,496,"[88, 496]",SNPP.tsv
no i,2,133,"[88, 133, 161, 231, 395, 425, 495, 645]",SNPP.tsv
make,1,334,"[50, 88, 226, 272, 273, 334, 341, 372, 399, 420, 447, 473, 480, 546, 567, 621, 694, 699, 707, 727, 912]",SNPP.tsv
to draw a,3,92,"[14, 92]",SNPP.tsv
go to,2,92,"[39, 92, 296, 353, 355, 378, 399, 430, 431, 502, 504, 619, 645]",SNPP.tsv
like to,2,92,"[76, 92]",SNPP.tsv
a sofa,2,92,"[91, 92, 107]",SNPP.tsv
yeah i,2,143,"[92, 143, 317, 708, 912]",SNPP.tsv
to be,2,269,"[92, 266, 268, 269, 375, 378, 384, 390, 396, 399, 424, 425, 426, 430, 431, 432, 437, 508, 509, 510, 619, 624, 727]",SNPP.tsv
go to be,3,430,"[92, 378, 399, 430, 431, 619]",SNPP.tsv
i know,2,523,"[92, 178, 183, 523, 570, 579, 590]",SNPP.tsv
