Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
sniff,1,107,"[0, 107]",S2RD.tsv
amazon,1,99,"[2, 3, 4, 99]",S2RD.tsv
you do,2,354,"[2, 49, 144, 354, 432]",S2RD.tsv
what be you,3,356,"[2, 356, 439]",S2RD.tsv
be you,2,382,"[2, 356, 382, 412, 439]",S2RD.tsv
really,1,76,"[12, 76, 97, 204, 275, 317, 423, 444, 447]",S2RD.tsv
yeah,1,23,"[21, 23, 26, 27, 30, 35, 50, 61, 62, 65, 68, 70, 88, 90, 133, 135, 148, 159, 166, 168, 185, 197, 213, 242, 251, 262, 277, 279, 297, 307, 311, 313, 318, 331, 336, 337, 352, 358, 377, 381, 394, 397, 410, 420, 426, 433]",S2RD.tsv
hook,1,36,"[35, 36, 37]",S2RD.tsv
shit,1,91,"[44, 91, 263, 354, 377, 384]",S2RD.tsv
four,1,91,"[44, 91, 398]",S2RD.tsv
would've,1,165,"[44, 165]",S2RD.tsv
one,1,49,"[11, 49, 52, 62, 67, 218, 308, 379, 390, 426, 428, 447]",S2RD.tsv
time,1,106,"[49, 64, 106, 162, 204, 216, 219, 222, 278, 307, 428]",S2RD.tsv
like,1,51,"[11, 15, 17, 25, 51, 55, 57, 61, 64, 67, 69, 71, 76, 78, 80, 91, 97, 114, 132, 134, 136, 138, 139, 154, 164, 165, 166, 167, 183, 186, 188, 199, 200, 202, 220, 241, 259, 265, 266, 282, 283, 307, 317, 327, 329, 331, 359, 368, 386, 388, 396, 416, 417]",S2RD.tsv
just like,2,136,"[51, 136]",S2RD.tsv
ipad,1,60,"[55, 60]",S2RD.tsv
cos,1,62,"[11, 13, 22, 31, 41, 59, 62, 67, 71, 75, 78, 134, 138, 151, 162, 166, 257, 311, 338, 357, 371, 408]",S2RD.tsv
point,1,62,"[29, 62]",S2RD.tsv
mac,1,65,"[62, 64, 65, 71, 76, 177]",S2RD.tsv
just cos,2,71,"[62, 71, 338]",S2RD.tsv
there's,1,76,"[62, 76, 78, 347, 398]",S2RD.tsv
there's no,2,78,"[62, 78]",S2RD.tsv
write,1,91,"[62, 64, 91, 327]",S2RD.tsv
little,1,271,"[62, 271, 327]",S2RD.tsv
for the,2,351,"[62, 351]",S2RD.tsv
people,1,64,"[28, 64, 241, 320, 344, 403, 406]",S2RD.tsv
you can,2,64,"[29, 64, 382]",S2RD.tsv
apple,1,64,"[61, 64]",S2RD.tsv
users,1,65,"[64, 65]",S2RD.tsv
spend,1,189,"[64, 189, 190]",S2RD.tsv
when you,2,183,"[64, 183, 199]",S2RD.tsv
for like,2,327,"[64, 327]",S2RD.tsv
much,1,79,"[52, 78, 79, 189, 324, 383]",S2RD.tsv
that's,1,86,"[57, 86, 92, 125, 179, 196, 279, 280, 340, 408, 410, 429, 431]",S2RD.tsv
oh yeah,2,148,"[90, 148, 420]",S2RD.tsv
get,1,108,"[20, 22, 54, 92, 107, 108, 141, 145, 146, 153, 154, 177, 191, 243, 273, 321, 325, 327, 332, 338, 341, 401, 403, 421, 437]",S2RD.tsv
my nose,2,108,"[107, 108]",S2RD.tsv
or something,2,120,"[80, 120]",S2RD.tsv
something,1,120,"[66, 80, 120]",S2RD.tsv
no they,2,162,"[120, 162]",S2RD.tsv
go to,2,120,"[94, 120, 162, 190, 296, 339]",S2RD.tsv
go,1,120,"[94, 120, 129, 162, 188, 190, 217, 219, 220, 222, 230, 238, 275, 279, 296, 339, 379]",S2RD.tsv
tell,1,138,"[137, 138, 139, 241, 322]",S2RD.tsv
shoe,1,145,"[144, 145, 146, 149, 150]",S2RD.tsv
do you,2,189,"[58, 144, 189, 193, 198, 201, 218, 219, 245, 247, 345, 348, 354, 404]",S2RD.tsv
to the shoe,3,150,"[149, 150]",S2RD.tsv
no it's,2,285,"[157, 285]",S2RD.tsv
it's like,2,166,"[78, 166, 388, 416, 417]",S2RD.tsv
yeah cos,2,311,"[166, 311]",S2RD.tsv
cos it's,2,408,"[166, 408]",S2RD.tsv
heart,1,176,"[172, 176]",S2RD.tsv
snapchat,1,192,"[47, 187, 191, 192]",S2RD.tsv
lift,1,212,"[211, 212, 307, 308]",S2RD.tsv
need,1,217,"[59, 217, 236]",S2RD.tsv
need to go,3,219,"[217, 219]",S2RD.tsv
to go,2,275,"[217, 222, 275]",S2RD.tsv
well,1,111,"[19, 29, 46, 61, 111, 134, 220, 229, 245, 247, 285, 289, 311, 382, 395, 447]",S2RD.tsv
well like,2,220,"[61, 220]",S2RD.tsv
at like,2,259,"[220, 259]",S2RD.tsv
nine,1,220,"[106, 220, 344]",S2RD.tsv
she want,2,222,"[28, 222, 232]",S2RD.tsv
want,1,36,"[28, 29, 36, 38, 102, 222, 232, 268, 275]",S2RD.tsv
i'll,1,222,"[29, 214, 216, 222, 377, 383, 421]",S2RD.tsv
and then,2,222,"[55, 91, 139, 222, 279, 359, 382]",S2RD.tsv
what time,2,222,"[219, 222]",S2RD.tsv
want to,2,222,"[36, 102, 222, 261, 311]",S2RD.tsv
see,1,276,"[222, 276, 277, 278, 289, 320, 357, 377, 383, 390]",S2RD.tsv
i love,2,228,"[55, 97, 111, 228, 304, 424]",S2RD.tsv
love,1,111,"[71, 111, 228, 304, 312, 344, 424]",S2RD.tsv
god,1,239,"[19, 121, 239, 273]",S2RD.tsv
oh my god,3,239,"[121, 239]",S2RD.tsv
come,1,252,"[63, 151, 252, 279, 281, 282, 289]",S2RD.tsv
i've get,2,273,"[107, 273]",S2RD.tsv
i've,1,107,"[94, 107, 273, 276, 277, 278, 311, 320, 348]",S2RD.tsv
in a,2,287,"[97, 284, 286, 287, 355]",S2RD.tsv
even,1,321,"[175, 265, 267, 268, 311, 321, 340]",S2RD.tsv
i'm,1,323,"[5, 7, 47, 71, 94, 111, 112, 136, 138, 139, 140, 165, 181, 206, 207, 230, 238, 261, 269, 279, 294, 295, 307, 323, 340, 341, 351, 364, 365, 370, 396, 419, 421]",S2RD.tsv
i'm just,2,323,"[136, 323, 421]",S2RD.tsv
gay,1,331,"[330, 331]",S2RD.tsv
say,1,357,"[11, 13, 29, 47, 125, 190, 214, 216, 221, 259, 307, 357, 359, 363, 407]",S2RD.tsv
i be,2,357,"[15, 17, 25, 55, 57, 71, 200, 202, 204, 329, 331, 357]",S2RD.tsv
cos it,2,357,"[59, 357]",S2RD.tsv
then i,2,357,"[279, 357]",S2RD.tsv
on it and,3,357,"[329, 357]",S2RD.tsv
out of stock,3,358,"[357, 358]",S2RD.tsv
stock,1,357,"[271, 357, 358, 359, 361, 378]",S2RD.tsv
it and,2,382,"[357, 382]",S2RD.tsv
bag,1,421,"[357, 421]",S2RD.tsv
be like,2,359,"[15, 17, 25, 55, 57, 71, 91, 97, 165, 307, 329, 331, 359, 396]",S2RD.tsv
it it,2,359,"[59, 359]",S2RD.tsv
it be,2,359,"[69, 204, 359, 383, 409]",S2RD.tsv
look,1,359,"[121, 183, 236, 317, 359]",S2RD.tsv
i know,2,359,"[164, 297, 359]",S2RD.tsv
know,1,164,"[100, 164, 175, 183, 200, 267, 297, 348, 354, 359, 367, 368, 371, 404]",S2RD.tsv
like i,2,359,"[200, 202, 359]",S2RD.tsv
back,1,359,"[214, 216, 230, 275, 340, 359, 378]",S2RD.tsv
and then i,3,359,"[279, 359]",S2RD.tsv
on it,2,359,"[329, 359]",S2RD.tsv
be out of stock,4,359,"[358, 359]",S2RD.tsv
but it,2,359,"[358, 359]",S2RD.tsv
though,1,362,"[92, 118, 130, 307, 308, 317, 362]",S2RD.tsv
wanna,1,212,"[190, 212, 263, 279, 305, 306, 307, 354, 362, 401, 430]",S2RD.tsv
if i,2,362,"[221, 311, 362]",S2RD.tsv
probably,1,362,"[261, 347, 362, 379]",S2RD.tsv
i wanna,2,307,"[263, 279, 307, 362, 401]",S2RD.tsv
order,1,362,"[356, 362, 438]",S2RD.tsv
order it,2,382,"[362, 382, 395]",S2RD.tsv
if i wanna,3,401,"[362, 401]",S2RD.tsv
fuck,1,206,"[71, 206, 207, 218, 276, 277, 304, 339, 366, 384, 422]",S2RD.tsv
oh shit,2,377,"[91, 377]",S2RD.tsv
do it,2,377,"[134, 377, 432]",S2RD.tsv
let,1,377,"[165, 377]",S2RD.tsv
again oh,2,377,"[230, 377]",S2RD.tsv
be the,2,379,"[76, 278, 379]",S2RD.tsv
last,1,200,"[52, 200, 379]",S2RD.tsv
how much,2,383,"[78, 189, 383]",S2RD.tsv
thirty,1,388,"[80, 278, 388]",S2RD.tsv
quid,1,388,"[245, 247, 388]",S2RD.tsv
i just,2,426,"[34, 190, 191, 305, 306, 314, 354, 426, 430]",S2RD.tsv
just do,2,426,"[209, 426]",S2RD.tsv
yeah i,2,426,"[297, 331, 426]",S2RD.tsv
buy,1,440,"[55, 73, 396, 406, 419, 421, 439, 440]",S2RD.tsv
uhu uhu,2,441,"[440, 441, 443]",S2RD.tsv
amazon cross,2,3,"[2, 3, 4]",S2RD.tsv
what be,2,367,"[2, 356, 367]",S2RD.tsv
the sea,2,218,"[6, 218]",S2RD.tsv
today,1,44,"[13, 44, 364]",S2RD.tsv
er you,2,368,"[49, 368]",S2RD.tsv
it's just,2,326,"[62, 326]",S2RD.tsv
shut up,2,158,"[74, 158]",S2RD.tsv
two,1,84,"[83, 84, 85]",S2RD.tsv
notification,1,104,"[103, 104]",S2RD.tsv
get out,2,141,"[108, 141]",S2RD.tsv
nose,1,195,"[107, 108, 195]",S2RD.tsv
dad's,1,145,"[120, 145]",S2RD.tsv
tell you,2,322,"[137, 322]",S2RD.tsv
why do you,3,144,"[58, 144]",S2RD.tsv
do that,2,144,"[58, 144, 149, 322, 426, 446]",S2RD.tsv
why do,2,149,"[58, 149, 176]",S2RD.tsv
swim swim,2,171,"[47, 171]",S2RD.tsv
need to,2,236,"[217, 236]",S2RD.tsv
go and,2,222,"[94, 222, 238]",S2RD.tsv
letter,1,224,"[223, 224, 225, 226, 228]",S2RD.tsv
send,1,226,"[47, 226]",S2RD.tsv
send letter,2,226,"[223, 226]",S2RD.tsv
come on,2,252,"[63, 252]",S2RD.tsv
these guy,2,264,"[151, 264]",S2RD.tsv
get that,2,273,"[92, 273]",S2RD.tsv
box,1,287,"[284, 286, 287]",S2RD.tsv
in a cardboard box,4,287,"[286, 287]",S2RD.tsv
maybe,1,323,"[205, 206, 323, 361]",S2RD.tsv
serial,1,323,"[322, 323]",S2RD.tsv
just a,2,326,"[323, 326]",S2RD.tsv
yes,1,346,"[96, 346]",S2RD.tsv
to my,2,357,"[54, 357]",S2RD.tsv
out of,2,384,"[357, 358, 359, 384]",S2RD.tsv
the fuck,2,366,"[218, 366]",S2RD.tsv
the last one,3,379,"[52, 379]",S2RD.tsv
let's,1,390,"[116, 117, 390]",S2RD.tsv
pretty,1,429,"[392, 429]",S2RD.tsv
try,1,428,"[7, 345, 348, 428]",S2RD.tsv
that's why,2,431,"[92, 431]",S2RD.tsv
awesome,1,386,"[8, 385, 386]",S2RD.tsv
's,1,20,"[9, 20, 31, 32, 47, 114, 296]",S2RD.tsv
cos she,2,22,"[11, 22]",S2RD.tsv
book,1,398,"[22, 398, 421]",S2RD.tsv
finish,1,94,"[29, 94, 96]",S2RD.tsv
and say,2,190,"[29, 190]",S2RD.tsv
