Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
that be,2,13,"[0, 13, 61, 63, 93, 194]",SF7M.tsv
things,1,84,"[0, 84, 101, 102, 210, 290]",SF7M.tsv
see,1,109,"[0, 43, 109, 275, 314]",SF7M.tsv
a bite,2,5,"[2, 5, 8, 275]",SF7M.tsv
take them off,3,6,"[5, 6]",SF7M.tsv
yeah,1,30,"[8, 30, 31, 34, 35, 37, 38, 40, 41, 43, 50, 55, 58, 79, 86, 87, 94, 112, 114, 125, 130, 158, 162, 166, 169, 202, 210, 211, 216, 258, 288, 295, 301, 305, 307, 323, 325]",SF7M.tsv
little,1,10,"[1, 3, 10, 18, 126, 143, 213]",SF7M.tsv
we be,2,10,"[5, 10, 31, 133]",SF7M.tsv
gonna,1,147,"[10, 96, 100, 101, 147, 149, 154, 158, 206, 216, 239, 266, 277, 281, 294, 298]",SF7M.tsv
little bunny,2,213,"[10, 213]",SF7M.tsv
bunnies,1,13,"[1, 3, 13, 16, 17, 46]",SF7M.tsv
do pink bunnies,3,17,"[16, 17]",SF7M.tsv
we do,2,17,"[16, 17, 29, 32, 33, 210]",SF7M.tsv
pink,1,20,"[16, 17, 20, 46]",SF7M.tsv
mm hm,2,21,"[9, 21, 23, 66, 124, 214, 318, 319, 326]",SF7M.tsv
rabbit,1,29,"[28, 29]",SF7M.tsv
eat,1,32,"[27, 28, 31, 32, 35, 106, 268, 325]",SF7M.tsv
eat them,2,32,"[31, 32, 268, 325]",SF7M.tsv
that's,1,35,"[22, 35, 53, 157, 254, 300, 304, 306, 314]",SF7M.tsv
something,1,35,"[22, 35, 41, 62, 268]",SF7M.tsv
i'm,1,41,"[35, 41, 97, 101, 108, 118, 151, 158, 201, 211, 262, 266, 298, 307, 311, 314, 315, 318]",SF7M.tsv
that's what,2,53,"[35, 53, 157, 300]",SF7M.tsv
make,1,35,"[13, 31, 35, 100, 151, 152, 154]",SF7M.tsv
take,1,36,"[5, 6, 36, 40, 127]",SF7M.tsv
definitely,1,74,"[40, 73, 74, 75]",SF7M.tsv
where's the pizza,3,42,"[41, 42]",SF7M.tsv
in your,2,218,"[42, 218, 220, 222]",SF7M.tsv
cos,1,43,"[41, 43, 51, 96, 100, 109, 157, 194, 201, 209, 228, 237, 289, 300]",SF7M.tsv
know,1,61,"[43, 61, 71, 83, 84, 100, 132, 171, 194, 241, 245, 262, 268, 298]",SF7M.tsv
marshmallow,1,46,"[43, 46, 73, 75, 76]",SF7M.tsv
cos i,2,109,"[43, 109, 228]",SF7M.tsv
much,1,134,"[43, 134, 136, 138, 312]",SF7M.tsv
properly,1,50,"[49, 50, 51]",SF7M.tsv
and they,2,56,"[24, 46, 56, 163]",SF7M.tsv
be like,2,46,"[24, 46, 48, 51, 56, 96, 185]",SF7M.tsv
like,1,55,"[24, 37, 41, 53, 55, 56, 62, 68, 84, 85, 96, 154, 158, 159, 160, 162, 163, 164, 166, 168, 171, 183, 185, 192, 200, 233, 236, 298, 305]",SF7M.tsv
they be,2,56,"[46, 48, 51, 56, 68, 104]",SF7M.tsv
top,1,209,"[56, 209]",SF7M.tsv
big,1,62,"[48, 62, 64, 113, 161]",SF7M.tsv
like a,2,158,"[62, 85, 158, 166, 183, 185, 200]",SF7M.tsv
it in,2,70,"[39, 70, 127, 129]",SF7M.tsv
it be,2,73,"[44, 46, 60, 73, 75, 78, 133, 185, 194, 257, 258, 262, 275]",SF7M.tsv
it be definitely marshmallow,4,75,"[73, 75]",SF7M.tsv
fuzz,1,80,"[79, 80, 81, 82]",SF7M.tsv
out of fuzz,3,81,"[80, 81]",SF7M.tsv
what's,1,95,"[82, 95, 196]",SF7M.tsv
get,1,90,"[14, 18, 39, 60, 90, 101, 109, 110, 120, 121, 123, 158, 160, 162, 164, 171, 201, 203, 211, 214, 221, 243, 255, 275, 277, 279, 281, 283, 322, 325]",SF7M.tsv
think,1,90,"[36, 41, 59, 61, 78, 90, 104, 133, 157, 214, 237, 298, 303, 305, 306, 307, 308, 312, 326]",SF7M.tsv
i don't,2,90,"[71, 90, 152, 264, 268, 296, 298, 306, 312]",SF7M.tsv
time,1,93,"[65, 93, 150, 257, 277, 297]",SF7M.tsv
a pound shop,3,93,"[72, 93, 95]",SF7M.tsv
be like oh,3,96,"[24, 96]",SF7M.tsv
need,1,96,"[28, 96]",SF7M.tsv
they have,2,96,"[55, 57, 58, 96, 132, 168]",SF7M.tsv
god,1,98,"[96, 98]",SF7M.tsv
oh my,2,117,"[96, 117]",SF7M.tsv
that you,2,100,"[5, 100, 210]",SF7M.tsv
you know,2,100,"[61, 83, 84, 100, 132, 171, 241, 245, 298]",SF7M.tsv
get some,2,120,"[101, 120, 214, 322]",SF7M.tsv
i'm gonna get,3,158,"[101, 158]",SF7M.tsv
do a,2,105,"[18, 102, 105, 214]",SF7M.tsv
could,1,105,"[13, 18, 24, 105, 214, 221, 223, 226, 261]",SF7M.tsv
need to eat,3,106,"[28, 106]",SF7M.tsv
to eat,2,28,"[27, 28, 31, 106, 325]",SF7M.tsv
one,1,110,"[13, 18, 110, 159, 240]",SF7M.tsv
class,1,110,"[109, 110, 262]",SF7M.tsv
we can,2,112,"[39, 112, 203]",SF7M.tsv
purple hair,2,114,"[113, 114]",SF7M.tsv
