Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
batteries,1,1,"[0, 1]",S2GS.tsv
good,1,15,"[0, 15, 55, 114, 192, 200]",S2GS.tsv
that's,1,38,"[0, 38, 55, 62, 76, 83, 96, 105, 124, 137, 206, 238]",S2GS.tsv
first,1,143,"[0, 143, 192]",S2GS.tsv
pretty,1,173,"[0, 173]",S2GS.tsv
that's the,2,206,"[0, 206]",S2GS.tsv
no i,2,11,"[4, 11, 153, 217]",S2GS.tsv
mean,1,76,"[4, 57, 75, 76, 109, 119]",S2GS.tsv
mean just,2,109,"[4, 109]",S2GS.tsv
they're,1,119,"[4, 39, 114, 119, 136, 209]",S2GS.tsv
but i,2,221,"[4, 221]",S2GS.tsv
person,1,8,"[7, 8, 10]",S2GS.tsv
think,1,8,"[7, 8, 14, 28, 75, 113, 122, 126, 160, 162, 202, 220]",S2GS.tsv
i'm,1,8,"[7, 8, 10, 39, 91, 95, 213]",S2GS.tsv
small,1,8,"[7, 8]",S2GS.tsv
actually,1,13,"[8, 13, 14, 56, 61, 71, 92, 148]",S2GS.tsv
like,1,22,"[8, 12, 22, 25, 41, 56, 59, 61, 68, 75, 86, 91, 95, 106, 116, 119, 135, 147, 151, 164, 196, 197, 221]",S2GS.tsv
tiny,1,34,"[8, 34, 220]",S2GS.tsv
big,1,44,"[8, 44, 46]",S2GS.tsv
particularly,1,10,"[1, 10]",S2GS.tsv
i'm just,2,10,"[7, 10]",S2GS.tsv
say,1,12,"[11, 12, 14, 132, 178]",S2GS.tsv
full,1,170,"[12, 14, 31, 132, 170, 180]",S2GS.tsv
we're actually,2,14,"[13, 14]",S2GS.tsv
we're,1,14,"[13, 14, 170, 191, 237]",S2GS.tsv
be go,2,32,"[14, 32]",S2GS.tsv
one in,2,32,"[14, 32]",S2GS.tsv
one,1,32,"[14, 32, 71, 105, 111, 178, 187, 220, 221, 231]",S2GS.tsv
just a,2,38,"[14, 38, 164, 220]",S2GS.tsv
go,1,43,"[14, 32, 43, 57, 88, 94, 127, 134, 160, 164, 170, 176, 186, 192, 200, 211, 212, 213, 219, 221, 237, 242, 244, 246]",S2GS.tsv
a long sword,3,23,"[22, 23]",S2GS.tsv
be a,2,88,"[23, 88, 145]",S2GS.tsv
it be,2,135,"[23, 47, 81, 108, 135, 164, 220]",S2GS.tsv
get,1,25,"[1, 17, 25, 71, 158, 177, 187, 202, 223]",S2GS.tsv
get a,2,25,"[17, 25, 71, 177]",S2GS.tsv
it's a,2,146,"[27, 61, 77, 146]",S2GS.tsv
see,1,50,"[31, 50, 78, 192, 213, 214]",S2GS.tsv
people,1,246,"[31, 91, 95, 183, 246]",S2GS.tsv
yeah,1,33,"[24, 33, 42, 55, 59, 60, 65, 67, 83, 84, 98, 106, 107, 110, 121, 123, 133, 134, 152, 153, 161, 165, 168, 177, 183, 193, 194, 197, 198, 210, 214, 228, 239, 244, 247]",S2GS.tsv
of course,2,66,"[33, 66]",S2GS.tsv
oh yeah,2,161,"[33, 161]",S2GS.tsv
and it,2,94,"[39, 94, 164]",S2GS.tsv
cool,1,146,"[39, 73, 146, 199]",S2GS.tsv
really,1,145,"[39, 91, 106, 108, 114, 145, 146, 149, 162, 166, 167, 200]",S2GS.tsv
point,1,152,"[39, 152]",S2GS.tsv
something,1,192,"[39, 192]",S2GS.tsv
better,1,238,"[39, 132, 238]",S2GS.tsv
guy,1,41,"[20, 41]",S2GS.tsv
the guy,2,246,"[41, 246]",S2GS.tsv
in the,2,47,"[32, 36, 47, 49, 55, 61, 89, 92, 114, 158, 178]",S2GS.tsv
yes,1,66,"[47, 66, 127, 137, 241]",S2GS.tsv
you're not,2,88,"[47, 88]",S2GS.tsv
park,1,145,"[47, 49, 51, 55, 57, 61, 145, 146, 148, 178, 196, 234]",S2GS.tsv
multi,1,200,"[47, 49, 200]",S2GS.tsv
