Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
listen to it,3,1,"[0, 1]",SX3B.tsv
listen to,2,141,"[0, 141, 269]",SX3B.tsv
there's,1,95,"[9, 95, 124, 130, 134, 153, 205, 413, 423, 428]",SX3B.tsv
legal,1,276,"[9, 10, 276]",SX3B.tsv
ramifications,1,276,"[9, 276]",SX3B.tsv
good,1,11,"[8, 11, 40, 82, 98, 201, 299, 317, 449, 450, 452, 454]",SX3B.tsv
right,1,40,"[11, 40, 51, 88, 92, 303, 330, 448, 455]",SX3B.tsv
great,1,14,"[13, 14, 217, 361, 369]",SX3B.tsv
accent,1,44,"[14, 18, 44, 66]",SX3B.tsv
yeah,1,17,"[6, 16, 17, 23, 24, 26, 27, 28, 29, 30, 34, 42, 45, 49, 54, 58, 60, 64, 68, 80, 81, 85, 88, 90, 94, 95, 101, 104, 106, 109, 113, 116, 117, 118, 120, 122, 125, 129, 135, 137, 145, 147, 152, 154, 158, 160, 161, 166, 175, 177, 183, 185, 187, 192, 193, 195, 198, 201, 203, 205, 208, 212, 215, 216, 217, 221, 222, 223, 224, 225, 226, 227, 232, 235, 238, 249, 250, 251, 252, 253, 255, 256, 259, 262, 264, 266, 269, 270, 271, 273, 279, 281, 287, 293, 295, 305, 306, 309, 321, 323, 325, 326, 328, 330, 337, 341, 346, 348, 350, 353, 359, 361, 362, 365, 367, 375, 377, 383, 385, 387, 390, 391, 392, 395, 398, 400, 402, 408, 420, 422, 423, 424, 429, 430, 432, 435, 438, 440, 451, 455]",SX3B.tsv
okay,1,21,"[5, 13, 21, 32, 33, 50, 61, 92, 220]",SX3B.tsv
oh okay,2,220,"[21, 220]",SX3B.tsv
it yeah,2,23,"[6, 23, 116]",SX3B.tsv
get,1,116,"[23, 51, 53, 84, 92, 98, 116, 139, 150, 159, 160, 168, 186, 188, 200, 211, 233, 269, 303, 351, 369, 381, 382, 403, 410, 415, 429, 430, 449]",SX3B.tsv
get a,2,139,"[23, 139, 369, 381, 415]",SX3B.tsv
you've get,2,150,"[23, 150]",SX3B.tsv
round,1,114,"[15, 29, 114, 115, 244]",SX3B.tsv
put,1,39,"[19, 20, 39, 67, 68, 71, 88, 89, 313, 315]",SX3B.tsv
i'm gonna put,3,68,"[39, 68]",SX3B.tsv
gonna,1,120,"[39, 120, 125, 141, 151, 156, 202, 242, 244, 282]",SX3B.tsv
i'm,1,39,"[2, 4, 31, 37, 39, 68, 136, 150, 184, 197, 201, 369, 378, 429, 458]",SX3B.tsv
be it,2,97,"[41, 97, 165, 173, 293, 330, 342, 344, 345]",SX3B.tsv
record,1,108,"[41, 108, 110, 115]",SX3B.tsv
it be,2,131,"[41, 131, 345]",SX3B.tsv
isn't it,2,327,"[41, 160, 327, 361]",SX3B.tsv
thank you,2,51,"[50, 51, 103, 456]",SX3B.tsv
thank,1,51,"[50, 51]",SX3B.tsv
much,1,75,"[51, 74, 75, 76, 77, 165, 194]",SX3B.tsv
form,1,112,"[51, 112, 327, 329, 369]",SX3B.tsv
get on,2,382,"[51, 382]",SX3B.tsv
wrong,1,204,"[53, 204, 205, 276]",SX3B.tsv
well,1,57,"[20, 57, 83, 139, 150, 163, 180, 199, 200, 201, 225, 235, 252, 317, 393, 444]",SX3B.tsv
as well,2,139,"[57, 139, 163, 393, 444]",SX3B.tsv
know,1,61,"[49, 56, 61, 62, 63, 99, 155, 157, 170, 181, 225, 244, 299, 319, 369, 382, 439]",SX3B.tsv
now we know,3,62,"[61, 62, 63, 181]",SX3B.tsv
alright,1,449,"[61, 98, 449]",SX3B.tsv
