Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
make,1,1,"[0, 1, 109, 112, 128, 341, 757, 1015, 1194, 1267, 1324, 1370, 1475, 1554, 1582]",SD65.tsv
be they,2,216,"[0, 216, 324, 428, 963, 1031, 1033, 1599]",SD65.tsv
they make,2,1194,"[0, 1194]",SD65.tsv
all these,2,1485,"[0, 1331, 1485, 1585]",SD65.tsv
game,1,1542,"[0, 1542]",SD65.tsv
cut,1,1639,"[0, 35, 39, 1195, 1198, 1201, 1207, 1351, 1581, 1639]",SD65.tsv
yeah,1,5,"[4, 5, 12, 19, 23, 25, 26, 29, 32, 42, 45, 52, 54, 56, 59, 65, 67, 69, 71, 77, 80, 81, 88, 102, 103, 104, 110, 114, 120, 121, 122, 129, 132, 135, 137, 138, 139, 141, 144, 146, 155, 157, 161, 163, 164, 165, 167, 174, 176, 179, 183, 192, 196, 198, 199, 200, 201, 206, 207, 209, 217, 219, 222, 233, 235, 239, 241, 244, 246, 249, 253, 258, 261, 266, 269, 278, 280, 285, 290, 295, 298, 299, 301, 305, 306, 308, 310, 314, 316, 318, 320, 322, 325, 326, 327, 329, 330, 332, 335, 358, 372, 374, 376, 378, 382, 391, 397, 401, 412, 414, 416, 419, 420, 421, 423, 426, 437, 439, 442, 445, 446, 449, 453, 458, 464, 467, 470, 471, 476, 480, 484, 488, 489, 490, 494, 498, 499, 501, 505, 506, 507, 509, 511, 514, 516, 517, 519, 523, 524, 531, 533, 535, 537, 538, 541, 543, 544, 546, 549, 551, 553, 556, 560, 562, 563, 565, 566, 568, 571, 579, 581, 583, 584, 588, 590, 594, 595, 597, 600, 602, 605, 607, 608, 615, 617, 619, 621, 622, 624, 630, 631, 632, 633, 635, 636, 639, 642, 644, 645, 647, 655, 656, 658, 663, 666, 669, 672, 677, 679, 683, 684, 688, 692, 694, 695, 697, 701, 706, 711, 713, 715, 716, 721, 722, 724, 728, 730, 733, 734, 736, 740, 748, 749, 754, 756, 758, 762, 765, 766, 775, 778, 783, 786, 789, 791, 797, 798, 802, 803, 810, 811, 819, 824, 826, 827, 831, 833, 835, 836, 841, 843, 845, 849, 851, 856, 858, 860, 865, 867, 877, 879, 887, 896, 903, 904, 913, 924, 932, 933, 936, 938, 940, 942, 945, 950, 957, 962, 967, 969, 975, 981, 987, 991, 994, 997, 1012, 1014, 1016, 1018, 1019, 1022, 1024, 1032, 1034, 1036, 1038, 1042, 1046, 1049, 1051, 1054, 1058, 1060, 1062, 1064, 1065, 1071, 1074, 1076, 1082, 1087, 1089, 1091, 1095, 1096, 1098, 1100, 1102, 1107, 1111, 1112, 1113, 1116, 1118, 1120, 1122, 1124, 1126, 1129, 1135, 1136, 1140, 1141, 1142, 1143, 1144, 1146, 1149, 1152, 1157, 1162, 1166, 1172, 1174, 1178, 1179, 1181, 1183, 1185, 1191, 1193, 1195, 1196, 1197, 1202, 1210, 1213, 1214, 1215, 1216, 1218, 1227, 1229, 1231, 1233, 1235, 1237, 1239, 1241, 1242, 1243, 1245, 1247, 1248, 1261, 1267, 1271, 1273, 1277, 1278, 1281, 1287, 1288, 1291, 1293, 1295, 1297, 1299, 1302, 1304, 1306, 1314, 1316, 1319, 1320, 1322, 1325, 1328, 1334, 1338, 1340, 1347, 1349, 1351, 1352, 1356, 1358, 1361, 1375, 1376, 1377, 1381, 1383, 1387, 1390, 1391, 1395, 1397, 1402, 1409, 1411, 1414, 1417, 1419, 1430, 1433, 1436, 1437, 1443, 1445, 1457, 1462, 1464, 1472, 1474, 1476, 1478, 1481, 1483, 1485, 1486, 1489, 1493, 1495, 1496, 1498, 1499, 1502, 1505, 1507, 1510, 1512, 1513, 1514, 1515, 1517, 1520, 1526, 1532, 1544, 1557, 1559, 1561, 1562, 1567, 1571, 1576, 1584, 1586, 1587, 1595, 1597, 1600, 1613, 1617, 1621, 1624, 1626, 1630, 1635, 1640, 1646, 1649, 1651, 1652, 1653, 1654, 1657, 1663]",SD65.tsv
yeah and,2,88,"[4, 88, 121, 138, 306, 420, 602, 778, 1095]",SD65.tsv
what's,1,133,"[4, 133, 424, 925, 1155, 1263]",SD65.tsv
it's a,2,282,"[4, 282, 328, 628, 728, 871]",SD65.tsv
on the,2,441,"[4, 55, 363, 441, 723, 726, 747, 996, 1015, 1112, 1161, 1226, 1255, 1346, 1396, 1398, 1482]",SD65.tsv
on the on,3,1255,"[4, 1255]",SD65.tsv
get,1,78,"[8, 22, 28, 33, 43, 76, 78, 80, 82, 92, 97, 98, 101, 103, 108, 112, 154, 171, 173, 186, 188, 202, 208, 224, 236, 252, 264, 342, 371, 389, 391, 454, 469, 493, 512, 518, 577, 578, 580, 643, 644, 684, 704, 705, 706, 708, 719, 727, 757, 760, 774, 790, 794, 799, 804, 810, 823, 826, 830, 850, 852, 861, 918, 920, 922, 928, 935, 939, 945, 946, 956, 958, 973, 996, 1008, 1012, 1023, 1027, 1030, 1031, 1050, 1075, 1077, 1081, 1090, 1095, 1125, 1177, 1190, 1200, 1202, 1211, 1218, 1220, 1222, 1277, 1293, 1294, 1332, 1351, 1355, 1359, 1370, 1387, 1410, 1412, 1420, 1421, 1422, 1423, 1425, 1435, 1509, 1516, 1528, 1546, 1648, 1650, 1659, 1661]",SD65.tsv
you get,2,101,"[8, 101, 512, 518, 705, 826, 830, 1008, 1030, 1125, 1190, 1222, 1359, 1410, 1420, 1422, 1423]",SD65.tsv
of money,2,739,"[8, 739, 1121]",SD65.tsv
money,1,1270,"[8, 41, 197, 1121, 1123, 1270, 1277, 1355, 1365, 1413]",SD65.tsv
twenty five k,3,11,"[10, 11]",SD65.tsv
five,1,54,"[10, 11, 54, 304, 312, 313, 371, 378, 380, 906, 918, 922, 996, 1015, 1037, 1236, 1267, 1546]",SD65.tsv
think,1,142,"[10, 33, 76, 80, 105, 107, 109, 142, 219, 221, 229, 236, 281, 297, 315, 319, 341, 363, 388, 420, 445, 473, 516, 525, 626, 644, 655, 684, 710, 722, 731, 754, 794, 804, 817, 838, 859, 872, 912, 1009, 1019, 1065, 1070, 1086, 1090, 1097, 1112, 1169, 1232, 1262, 1277, 1298, 1305, 1321, 1370, 1373, 1396, 1459, 1509, 1522, 1570]",SD65.tsv
twenty five,2,312,"[10, 304, 312, 313, 380, 1037]",SD65.tsv
twenty,1,383,"[10, 304, 313, 383, 1037, 1090, 1550]",SD65.tsv
say,1,115,"[10, 22, 24, 80, 115, 210, 213, 236, 264, 341, 354, 355, 363, 404, 599, 612, 769, 774, 794, 804, 806, 898, 922, 956, 1003, 1025, 1110, 1114, 1141, 1169, 1190, 1195, 1244, 1298, 1307, 1311, 1315, 1331, 1343, 1357, 1396, 1410, 1428, 1432]",SD65.tsv
i think,2,297,"[10, 236, 297, 315, 319, 341, 388, 420, 473, 644, 684, 710, 722, 754, 804, 872, 1169, 1232, 1396, 1522]",SD65.tsv
nineteen,1,15,"[14, 15]",SD65.tsv
could,1,20,"[17, 20, 35, 39, 62, 68, 72, 80, 96, 97, 186, 646, 772, 795, 859, 956, 1015, 1186, 1211, 1267, 1270, 1274, 1491, 1544]",SD65.tsv
come,1,102,"[20, 102, 124, 137, 294, 351, 396, 398, 422, 512, 592, 598, 612, 620, 674, 679, 680, 684, 687, 691, 693, 699, 703, 826, 866, 880, 886, 891, 893, 914, 917, 939, 995, 998, 1008, 1019, 1037, 1045, 1081, 1115, 1121, 1190, 1225, 1244, 1251, 1331, 1333, 1357, 1456, 1516, 1524, 1578, 1601]",SD65.tsv
come up,2,124,"[20, 124, 422, 1357]",SD65.tsv
