Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
one,1,8,"[0, 2, 5, 7, 8, 13, 17, 43, 45, 72, 74, 101, 115, 140, 163, 213, 239, 277, 293, 298, 328, 336, 339, 355, 402, 427, 479]",SHHU.tsv
have on,2,115,"[0, 115]",SHHU.tsv
you see,2,136,"[0, 29, 136]",SHHU.tsv
see,1,179,"[0, 29, 72, 136, 141, 179, 185, 247, 255, 257, 333, 402, 453, 454]",SHHU.tsv
three,1,152,"[0, 2, 152, 154, 157, 162, 172, 179, 181, 185, 470, 471, 472]",SHHU.tsv
well,1,26,"[2, 26, 27, 42, 45, 47, 55, 77, 94, 99, 101, 110, 118, 146, 160, 209, 238, 293, 298, 320, 321, 329, 334, 439, 460]",SHHU.tsv
train,1,38,"[2, 38, 422]",SHHU.tsv
oh right,2,40,"[2, 40, 85, 149, 184, 206, 410]",SHHU.tsv
right,1,21,"[2, 21, 22, 40, 41, 45, 52, 85, 146, 149, 184, 206, 211, 253, 361, 410]",SHHU.tsv
get,1,24,"[2, 24, 28, 31, 62, 103, 105, 132, 154, 199, 215, 265, 288, 292, 293, 312, 329, 330, 331, 346, 372, 375, 376, 377, 378, 382, 398, 408, 411]",SHHU.tsv
the one,2,74,"[2, 17, 74, 115, 277]",SHHU.tsv
think,1,3,"[2, 3, 35, 39, 63, 65, 76, 83, 86, 88, 104, 150, 185, 199, 209, 232, 280, 287, 294, 322, 325, 336, 437, 439, 451, 458, 463]",SHHU.tsv
be a,2,87,"[2, 87, 228, 287, 315, 414, 417]",SHHU.tsv
look,1,115,"[2, 29, 115, 136, 154, 172, 181, 400, 407, 443, 473]",SHHU.tsv
like,1,59,"[2, 59, 116, 117, 119, 144, 152, 154, 155, 160, 162, 172, 173, 175, 179, 252, 262, 278, 361, 417, 441, 443]",SHHU.tsv
nine,1,168,"[2, 34, 168]",SHHU.tsv
really,1,63,"[2, 54, 63, 90, 155, 176, 223, 234, 238, 252, 282, 331, 432, 442]",SHHU.tsv
it be a,3,287,"[2, 287, 315]",SHHU.tsv
multiple unit,2,7,"[4, 7]",SHHU.tsv
call,1,138,"[7, 25, 29, 84, 138, 281, 314, 346, 411, 417, 420, 427]",SHHU.tsv
thing,1,321,"[7, 234, 258, 321, 400]",SHHU.tsv
could,1,336,"[7, 336, 339, 414]",SHHU.tsv
yeah,1,36,"[9, 12, 22, 34, 36, 40, 52, 60, 69, 78, 82, 88, 91, 93, 102, 103, 110, 119, 121, 122, 125, 126, 128, 129, 135, 137, 141, 145, 148, 158, 161, 165, 177, 178, 180, 182, 186, 191, 192, 194, 196, 198, 210, 223, 225, 234, 236, 248, 252, 255, 257, 261, 272, 273, 278, 298, 299, 315, 316, 320, 327, 344, 350, 362, 366, 368, 377, 381, 395, 396, 405, 413, 415, 426, 448, 455, 464, 468, 474, 482]",SHHU.tsv
let's just go home,4,12,"[11, 12, 20]",SHHU.tsv
go,1,12,"[11, 12, 16, 18, 20, 24, 28, 40, 45, 75, 80, 116, 154, 156, 157, 162, 172, 173, 181, 219, 231, 234, 238, 270, 353, 361, 392, 422, 425, 428, 443, 447, 450, 451]",SHHU.tsv
go home,2,16,"[12, 16, 18, 20]",SHHU.tsv
i'm,1,27,"[12, 27, 88, 100, 373, 451, 475]",SHHU.tsv
go to,2,40,"[12, 40, 80, 219, 231, 238, 392, 447]",SHHU.tsv
gonna,1,42,"[12, 42, 228]",SHHU.tsv
let's,1,132,"[12, 132, 288]",SHHU.tsv
home,1,267,"[11, 12, 16, 18, 20, 267, 484]",SHHU.tsv
we're go home,3,18,"[16, 18, 20]",SHHU.tsv
make,1,27,"[22, 27, 110]",SHHU.tsv
no i don't know,4,29,"[1, 29, 229]",SHHU.tsv
i'll have to,3,29,"[20, 29, 453]",SHHU.tsv
i don't,2,3,"[1, 3, 28, 29, 40, 53, 113, 148, 185, 199, 209, 219, 223, 227, 229, 232, 411, 451]",SHHU.tsv
that's,1,45,"[29, 45, 47, 49, 65, 74, 88, 100, 118, 134, 138, 140, 142, 211, 261, 289, 354, 356, 358, 364, 397, 413, 424, 425, 430, 439]",SHHU.tsv
do you,2,35,"[29, 35, 65, 107, 114, 118, 131, 133, 144, 152, 174, 247, 249, 250, 301, 314, 349, 353, 390, 411, 434, 481]",SHHU.tsv
know,1,57,"[1, 29, 57, 66, 107, 113, 114, 131, 133, 144, 152, 160, 178, 185, 209, 219, 223, 227, 229, 250, 252, 349, 353, 381, 388, 390, 434, 436, 447]",SHHU.tsv
i don't know,3,53,"[1, 29, 53, 113, 185, 219, 223, 227, 229]",SHHU.tsv
look at,2,115,"[29, 115, 154, 172, 181, 400]",SHHU.tsv
have a,2,124,"[29, 110, 124, 234, 240, 266, 280, 417, 443]",SHHU.tsv
that's call,2,138,"[29, 138]",SHHU.tsv
