Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
yeah,1,6,"[0, 6, 9, 18, 23, 25, 26, 33, 34, 47, 55, 57, 58, 72, 73, 82, 99, 105, 108, 125, 133, 135, 137, 157, 164, 165, 168, 182, 184, 190, 194, 195, 197, 204, 206, 207, 209, 214, 217, 223, 231, 235, 245, 259, 264, 269, 274, 284, 294, 296, 303, 308, 310, 311, 330, 332, 334, 335, 356, 360, 365, 367, 369, 371, 384, 386, 387, 400, 404, 409, 417, 422, 424, 431, 432, 437, 438, 444, 450, 454, 461, 462, 463, 476, 479, 512, 517, 526, 539, 540, 542, 549, 551, 553, 555, 557, 560, 562, 564, 572, 580, 585, 589, 591, 598, 610, 617, 619, 623, 624, 627, 642, 644, 648, 658, 662, 667, 669, 674, 677, 712, 717, 719, 722, 732, 741, 743, 751, 760, 762, 763, 765, 777, 779, 781, 783, 792, 794, 804, 810, 815, 821, 822, 823, 828, 832, 834, 849, 852, 856, 860, 868, 903, 908, 915, 916, 918, 922, 924, 957, 959, 975, 994, 995, 997, 998, 1002, 1003, 1005, 1007, 1010, 1015, 1025, 1039, 1042, 1044, 1046, 1051, 1062, 1065, 1068, 1070, 1071, 1083, 1106, 1109, 1118, 1120, 1140, 1143, 1146, 1147, 1150, 1152, 1171, 1172, 1175, 1176, 1184, 1212, 1232, 1233, 1239, 1242, 1245, 1251, 1260, 1262, 1263, 1276, 1287, 1288, 1289, 1292, 1294, 1303, 1306, 1317, 1332, 1335, 1342, 1350, 1354, 1359, 1367, 1371, 1374, 1376, 1380, 1392, 1394, 1398, 1399, 1423, 1425, 1426, 1428, 1429, 1433, 1440, 1442, 1448, 1458, 1462, 1467, 1469, 1471, 1474, 1476, 1481, 1485, 1491]",SXR9.tsv
with that,2,503,"[0, 179, 503, 562]",SXR9.tsv
wrong,1,584,"[0, 569, 584, 597, 1024, 1128]",SXR9.tsv
what's,1,453,"[0, 185, 453, 1102, 1128, 1137, 1299, 1349]",SXR9.tsv
one,1,10,"[1, 7, 10, 25, 121, 128, 181, 192, 246, 250, 252, 255, 325, 383, 385, 387, 390, 405, 420, 425, 534, 562, 589, 645, 695, 707, 722, 781, 788, 926, 1101, 1201, 1237, 1282, 1319, 1352, 1353, 1422, 1439, 1452, 1454, 1480]",SXR9.tsv
day,1,197,"[1, 197, 199, 562, 707, 737, 767, 768, 1087]",SXR9.tsv
get,1,8,"[3, 8, 22, 60, 74, 80, 81, 94, 103, 116, 206, 215, 238, 262, 274, 301, 302, 329, 379, 383, 387, 420, 559, 562, 620, 628, 666, 669, 671, 694, 696, 717, 735, 761, 764, 765, 766, 967, 974, 1095, 1106, 1109, 1183, 1189, 1191, 1192, 1220, 1221, 1222, 1245, 1247, 1275, 1289, 1291, 1297, 1319, 1325, 1327, 1339, 1350, 1352, 1369, 1379, 1380, 1383, 1390, 1405, 1443, 1472, 1476, 1487]",SXR9.tsv
though,1,59,"[5, 59, 117, 145, 147, 204, 206, 355, 379, 387, 416, 451, 615, 655, 681, 749, 755, 830, 832, 838, 1011, 1017, 1054, 1072, 1189, 1285, 1287]",SXR9.tsv
we have,2,6,"[5, 6, 157, 213, 215]",SXR9.tsv
on the,2,206,"[5, 206, 542, 562, 703, 1362]",SXR9.tsv
second,1,371,"[5, 371, 673, 745, 864]",SXR9.tsv
christmas,1,562,"[5, 6, 562]",SXR9.tsv
no one,2,405,"[7, 405, 562]",SXR9.tsv
yeah i,2,105,"[9, 105, 137, 164, 223, 356, 450, 454, 512, 517, 557, 564, 662, 669, 804, 810, 828, 849, 1062, 1245, 1263, 1287, 1289, 1392, 1467, 1471]",SXR9.tsv
i can,2,178,"[9, 178, 409, 694, 748, 1170]",SXR9.tsv
