Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
have a,2,49,"[0, 49, 269, 277, 477]",S69V.tsv
phone,1,194,"[2, 194, 388]",S69V.tsv
say,1,28,"[4, 19, 28, 81, 182, 191, 194, 196, 227, 276, 283, 288, 304, 380, 412, 413, 415, 417, 419, 421, 423, 439, 486, 497, 523, 568]",S69V.tsv
give,1,399,"[4, 93, 399, 426]",S69V.tsv
take,1,34,"[6, 12, 34, 95, 104, 232, 308, 346, 527]",S69V.tsv
take that,2,232,"[6, 232]",S69V.tsv
and then,2,84,"[8, 84, 89, 97, 143, 358, 413, 415, 419, 423]",S69V.tsv
one,1,65,"[8, 65, 98, 113, 161, 213, 264, 304, 308, 319, 331, 348, 350, 415, 421, 447, 456, 477]",S69V.tsv
back,1,224,"[8, 224, 423, 497, 498, 503, 509]",S69V.tsv
us,1,464,"[8, 12, 159, 380, 447, 464, 471]",S69V.tsv
money,1,12,"[9, 11, 12, 19, 200, 208, 304, 426, 439]",S69V.tsv
cost,1,12,"[11, 12, 19, 208, 219, 227, 241, 243, 253, 268]",S69V.tsv
be the,2,47,"[14, 47, 83, 102, 149, 388, 423]",S69V.tsv
that be,2,62,"[14, 62, 66, 83, 84, 89, 93, 132, 133, 143, 213, 249, 270, 322, 331, 423, 426]",S69V.tsv
issue,1,64,"[14, 61, 64, 65, 84]",S69V.tsv
yeah,1,17,"[16, 17, 18, 21, 22, 31, 37, 39, 50, 55, 57, 59, 60, 67, 69, 85, 98, 103, 111, 114, 116, 118, 128, 162, 181, 184, 187, 192, 195, 199, 218, 233, 234, 260, 271, 321, 327, 329, 337, 349, 352, 365, 368, 372, 394, 402, 404, 412, 435, 439, 444, 447, 449, 455, 457, 467, 481, 482, 487, 491, 507, 512, 518, 519, 522, 540, 562, 565, 578, 579, 580]",S69V.tsv
time,1,17,"[15, 16, 17, 19, 34, 54, 200, 227, 308, 399, 541, 542]",S69V.tsv
it's time,2,200,"[17, 200]",S69V.tsv
put,1,29,"[19, 29, 75, 219, 224, 247, 264, 277, 332, 426, 439, 447, 457, 463, 574, 576]",S69V.tsv
about the,2,19,"[11, 19, 60, 61, 71, 85, 166, 180, 415]",S69V.tsv
last night,2,167,"[19, 103, 167, 213, 319]",S69V.tsv
money that,2,208,"[19, 208]",S69V.tsv
do it,2,19,"[9, 19, 207, 212, 253, 265, 330, 354, 447, 531]",S69V.tsv
of the,2,202,"[19, 153, 186, 193, 202, 276, 304, 308, 415, 423, 439, 495, 515, 517, 523, 537, 545, 550, 559]",S69V.tsv
you remember,2,62,"[23, 62, 66]",S69V.tsv
do you,2,42,"[23, 42, 44, 66, 403, 407, 474]",S69V.tsv
twenty seven thousand,3,29,"[25, 28, 29]",S69V.tsv
you know,2,54,"[25, 54, 64, 212, 224, 294, 318, 332, 340, 358, 386, 394, 415, 438, 491, 551, 553, 570, 574]",S69V.tsv
thousand,1,132,"[25, 28, 132, 133, 227, 235, 243, 245]",S69V.tsv
know,1,167,"[25, 54, 64, 83, 121, 125, 166, 167, 170, 174, 180, 206, 207, 212, 224, 294, 318, 322, 324, 332, 334, 336, 340, 342, 346, 358, 386, 394, 408, 415, 427, 438, 491, 551, 553, 570, 574]",S69V.tsv
thousand pound,2,226,"[25, 28, 226, 227, 235]",S69V.tsv
erm you know,3,332,"[25, 332]",S69V.tsv
twenty,1,123,"[25, 28, 123, 143, 350, 351, 390, 495, 499]",S69V.tsv
do the,2,263,"[25, 263, 288, 426, 441]",S69V.tsv
it be,2,30,"[16, 30, 54, 58, 61, 77, 83, 84, 95, 123, 149, 239, 283, 334, 436, 568]",S69V.tsv
be it be,3,58,"[30, 58]",S69V.tsv
be it,2,60,"[30, 60, 62, 319, 344]",S69V.tsv
well,1,65,"[26, 30, 45, 65, 110, 111, 121, 181, 186, 190, 201, 206, 213, 225, 227, 243, 270, 278, 288, 295, 297, 332, 333, 334, 335, 348, 354, 378, 399, 413, 415, 421, 427, 443, 447, 451, 453, 465, 472, 495, 497, 503, 505, 511, 515, 525, 537, 561, 575]",S69V.tsv
that's,1,35,"[29, 35, 37, 41, 83, 143, 166, 168, 180, 201, 202, 209, 227, 238, 239, 245, 253, 278, 280, 282, 284, 286, 296, 317, 348, 421, 432, 447, 467, 472, 477, 481, 485, 495, 504, 505, 521, 523, 525, 531, 535, 536, 545, 552, 554, 564, 568]",S69V.tsv
right,1,58,"[35, 41, 58, 135, 148, 168, 180, 201, 209, 247, 280, 282, 284, 286, 290, 296, 317, 331, 447, 477, 480, 481, 483, 495, 497, 504, 514, 521, 535, 545, 552, 554, 564]",S69V.tsv
that's right,2,504,"[35, 41, 168, 180, 201, 209, 280, 282, 284, 286, 296, 317, 447, 481, 495, 504, 521, 535, 545, 552, 554, 564]",S69V.tsv
have the,2,62,"[43, 62]",S69V.tsv
try,1,54,"[45, 54, 59, 89, 95, 103, 213, 251, 253, 272, 380, 415, 469, 478, 479]",S69V.tsv
a lidl,2,52,"[51, 52]",S69V.tsv
i think,2,84,"[53, 61, 84, 85, 87, 89, 115, 143, 170, 344, 400, 402, 404, 419, 433, 439, 447, 474, 475, 497, 508, 510, 527]",S69V.tsv
i i,2,104,"[53, 104, 354, 408, 427, 433, 439, 514, 527]",S69V.tsv
go to,2,146,"[53, 85, 146, 147, 149, 166, 180, 193, 196]",S69V.tsv
go,1,194,"[53, 85, 101, 146, 147, 149, 153, 166, 180, 193, 194, 196, 206, 287, 330, 394, 412, 413, 421, 442, 456, 474, 475, 497, 498, 503, 509, 517, 545, 550, 568, 576]",S69V.tsv
think,1,326,"[53, 61, 85, 87, 89, 105, 115, 143, 170, 203, 326, 334, 344, 363, 364, 390, 400, 402, 404, 417, 419, 427, 433, 439, 447, 453, 455, 474, 475, 491, 497, 504, 508, 510, 527, 536, 537, 547]",S69V.tsv
you go,2,498,"[53, 498]",S69V.tsv
they be,2,59,"[54, 58, 59, 87, 89, 95, 104, 105, 119, 196, 223, 247, 413, 486, 510, 537]",S69V.tsv
try to,2,59,"[54, 59, 89, 95, 103, 213, 251, 380, 415]",S69V.tsv
a date,2,59,"[58, 59]",S69V.tsv
may,1,59,"[58, 59, 319]",S69V.tsv
get,1,210,"[59, 89, 99, 103, 115, 133, 135, 210, 213, 226, 230, 231, 247, 253, 264, 268, 304, 331, 333, 346, 359, 374, 390, 394, 407, 413, 421, 439, 446, 474, 475, 477, 480, 483, 492, 494, 497, 515, 523, 536]",S69V.tsv
to get,2,226,"[59, 89, 103, 213, 226, 247, 346]",S69V.tsv
get a,2,230,"[59, 99, 230, 231, 346, 439, 475, 477, 536]",S69V.tsv
about the noise,3,61,"[60, 61]",S69V.tsv
be about,2,62,"[61, 62, 455]",S69V.tsv
there be,2,64,"[61, 64, 85, 91, 101, 315, 477, 553, 568]",S69V.tsv
issue that,2,64,"[61, 64]",S69V.tsv
noise,1,84,"[61, 79, 84, 222]",S69V.tsv
the noise,2,222,"[61, 222]",S69V.tsv
the er,2,108,"[71, 89, 108, 149, 193]",S69V.tsv
plan,1,71,"[66, 71, 85, 89, 247, 251, 267, 269, 272, 276, 288, 331, 536]",S69V.tsv
the the,2,106,"[75, 85, 93, 106, 108, 171, 174, 412, 415, 433, 475, 557]",S69V.tsv
meet,1,75,"[66, 75, 81, 83, 85, 89, 91, 194]",S69V.tsv
be put,2,277,"[75, 219, 277]",S69V.tsv
for a,2,77,"[58, 77, 83, 221, 568]",S69V.tsv
and have,2,79,"[49, 79]",S69V.tsv
at the,2,81,"[29, 36, 81, 308, 376, 394, 447]",S69V.tsv
