Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
they be right by the till,6,1,"[0, 1]",SJG5.tsv
well,1,1,"[0, 1, 21, 40, 47, 61, 173, 184, 193, 213, 216, 223, 225, 227, 244, 290, 296, 312, 345, 371, 394, 408, 425, 460, 482, 508, 510, 529, 667, 711, 732, 733, 761, 789, 804, 808, 824, 828, 873, 874, 887, 896, 899]",SJG5.tsv
right,1,1,"[0, 1, 26, 53, 102, 105, 108, 130, 148, 186, 187, 286, 306, 326, 329, 332, 368, 370, 371, 373, 431, 438, 467, 486, 494, 508, 537, 646, 648, 726, 754, 770, 772, 812, 917]",SJG5.tsv
as well,2,290,"[0, 290, 510, 667, 808, 824]",SJG5.tsv
by the,2,247,"[0, 1, 247, 345, 494, 528]",SJG5.tsv
they be,2,506,"[0, 1, 506, 567, 926]",SJG5.tsv
in the,2,15,"[7, 15, 29, 129, 215, 249, 265, 307, 345, 376, 378, 387, 429, 468, 469, 485, 489, 495, 543, 621, 659, 667, 683, 754, 802, 834, 887, 898, 914]",SJG5.tsv
the shower,2,223,"[7, 223, 621]",SJG5.tsv
garlic,1,76,"[29, 73, 74, 75, 76, 77, 80, 81, 283, 284, 286, 399]",SJG5.tsv
garlic bread,2,73,"[29, 73, 74, 75, 283, 284, 286, 399]",SJG5.tsv
that be,2,80,"[25, 61, 72, 80, 255, 348, 916]",SJG5.tsv
cover,1,330,"[80, 330, 485]",SJG5.tsv
of my,2,486,"[80, 486, 498, 619, 648, 659, 669]",SJG5.tsv
be cover in,3,506,"[80, 506]",SJG5.tsv
some of,2,743,"[80, 743, 913]",SJG5.tsv
like,1,90,"[57, 59, 60, 61, 62, 66, 90, 109, 113, 117, 119, 122, 124, 129, 130, 132, 158, 173, 177, 183, 185, 187, 189, 191, 192, 193, 195, 202, 223, 224, 225, 229, 230, 236, 244, 274, 275, 283, 284, 289, 316, 328, 345, 348, 360, 361, 365, 369, 371, 378, 390, 408, 415, 432, 443, 483, 485, 500, 506, 508, 536, 548, 561, 574, 575, 615, 633, 639, 654, 674, 712, 718, 730, 732, 738, 740, 751, 754, 787, 793, 800, 811, 880, 882, 884, 887]",SJG5.tsv
go,1,92,"[33, 92, 98, 122, 144, 173, 223, 239, 240, 242, 266, 345, 348, 351, 361, 377, 380, 381, 399, 406, 408, 427, 468, 475, 500, 508, 510, 544, 609, 631, 648, 668, 685, 725, 732, 754, 791, 824, 828, 887, 895, 902, 921]",SJG5.tsv
wrong,1,98,"[92, 98, 126, 280, 499]",SJG5.tsv
down the,2,470,"[92, 470]",SJG5.tsv
hole,1,764,"[92, 764, 765]",SJG5.tsv
uh,1,94,"[8, 9, 12, 94, 187, 198, 520, 530, 687, 691, 698, 883]",SJG5.tsv
uh huh,2,187,"[94, 187]",SJG5.tsv
