Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
okay,1,1,"[0, 1, 4, 49, 121, 122, 204, 213, 215, 244, 266, 305, 311, 435]",SHX2.tsv
the chicken,2,25,"[0, 25, 26, 118]",SHX2.tsv
want,1,56,"[0, 4, 14, 56, 317, 362, 475]",SHX2.tsv
i think it's,3,92,"[0, 4, 92, 225]",SHX2.tsv
think,1,99,"[0, 2, 4, 15, 61, 75, 98, 99, 106, 111, 117, 143, 147, 160, 225, 229, 234, 271, 272, 273, 285, 310, 312, 320, 323, 324, 326, 327, 328, 332, 349, 373, 378, 411, 414, 443, 451, 465]",SHX2.tsv
a little,2,106,"[0, 106]",SHX2.tsv
i think,2,117,"[0, 4, 15, 61, 75, 98, 117, 143, 160, 225, 229, 234, 272, 285, 312, 323, 324, 328, 332, 373, 378, 465]",SHX2.tsv
little,1,142,"[0, 142, 143, 347]",SHX2.tsv
bite,1,146,"[0, 2, 14, 68, 75, 98, 146, 148, 199, 245, 306, 308, 317, 473]",SHX2.tsv
see,1,150,"[0, 4, 17, 129, 150, 160, 183, 184, 293, 295, 396]",SHX2.tsv
i do,2,348,"[0, 268, 274, 348, 357, 382, 477, 488]",SHX2.tsv
if he,2,455,"[0, 455, 467]",SHX2.tsv
cos,1,40,"[2, 4, 5, 40, 44, 49, 59, 86, 90, 95, 104, 203, 229, 278, 282, 292, 299, 308, 317, 345, 359, 398, 410, 446, 452, 489]",SHX2.tsv
funny,1,103,"[2, 103]",SHX2.tsv
a bite,2,146,"[2, 14, 75, 98, 146, 199, 245, 306, 308, 317, 473]",SHX2.tsv
it's a,2,202,"[2, 202, 229, 399]",SHX2.tsv
something,1,204,"[2, 28, 204, 207, 210, 216, 285, 304, 403]",SHX2.tsv
cos it's,2,308,"[2, 308, 359]",SHX2.tsv
might be,2,321,"[2, 321]",SHX2.tsv
i still,2,424,"[2, 424]",SHX2.tsv
still,1,448,"[2, 254, 374, 448]",SHX2.tsv
on my,2,25,"[4, 25]",SHX2.tsv
gonna,1,32,"[4, 32, 44, 48, 125, 126, 215, 216, 283, 292, 321, 359, 360, 402]",SHX2.tsv
er i,2,44,"[4, 44, 160, 378, 406]",SHX2.tsv
want to,2,56,"[4, 56, 199, 488]",SHX2.tsv
keep,1,275,"[4, 275, 311]",SHX2.tsv
i've,1,292,"[4, 292, 304, 311, 332, 410, 464]",SHX2.tsv
for a,2,429,"[4, 75, 199, 264, 429, 430, 438, 439, 475]",SHX2.tsv
just in,2,455,"[4, 455]",SHX2.tsv
like,1,34,"[5, 22, 34, 39, 40, 42, 54, 57, 59, 65, 75, 84, 86, 111, 112, 113, 146, 150, 160, 161, 164, 165, 166, 177, 183, 187, 197, 204, 205, 206, 207, 212, 229, 234, 241, 253, 263, 265, 274, 285, 290, 293, 300, 306, 310, 311, 312, 313, 318, 347, 349, 359, 362, 371, 373, 375, 378, 392, 396, 398, 400, 401, 402, 410, 414, 421, 423, 424, 433, 446, 454, 456, 466, 467]",SHX2.tsv
good,1,60,"[5, 28, 60, 61, 195, 275, 277, 310, 311, 327, 330, 332, 345, 347, 366, 371, 373, 374, 394, 404, 414, 419, 428, 430]",SHX2.tsv
young,1,169,"[5, 169, 434]",SHX2.tsv
have you,2,204,"[5, 133, 204]",SHX2.tsv
man,1,321,"[5, 49, 268, 321, 345, 347, 434]",SHX2.tsv
do you,2,398,"[5, 14, 17, 31, 45, 49, 89, 147, 217, 324, 326, 332, 342, 347, 379, 381, 387, 398, 425, 451, 460, 471]",SHX2.tsv
in that,2,79,"[8, 10, 79, 260, 266, 378, 390]",SHX2.tsv
probably,1,314,"[8, 10, 129, 184, 276, 297, 314, 348, 403, 411]",SHX2.tsv
to be,2,359,"[8, 317, 318, 359, 362, 404]",SHX2.tsv
spaghetti,1,25,"[12, 25, 28, 181]",SHX2.tsv
age,1,286,"[12, 286, 435]",SHX2.tsv
anything,1,310,"[12, 258, 274, 310]",SHX2.tsv
cheese,1,130,"[14, 130, 131, 132, 133, 134, 135]",SHX2.tsv
there's,1,152,"[14, 69, 152, 297, 311, 399]",SHX2.tsv
go,1,34,"[15, 31, 34, 39, 40, 44, 49, 56, 59, 61, 75, 78, 106, 109, 110, 114, 129, 165, 169, 181, 195, 197, 204, 227, 230, 231, 239, 320, 347, 349, 362, 381, 398, 430, 452, 475]",SHX2.tsv
think you,2,273,"[15, 273]",SHX2.tsv
