Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
do you,2,126,"[0, 75, 96, 126, 175, 193, 288, 290, 292, 302, 387, 403, 421]",SMH4.tsv
cake,1,2,"[1, 2, 116, 372, 382]",SMH4.tsv
try,1,381,"[2, 368, 381]",SMH4.tsv
like,1,113,"[4, 29, 113, 153, 159, 301, 305, 338, 341, 355, 390, 440]",SMH4.tsv
we need,2,7,"[5, 7, 8, 10, 16, 74, 119, 128, 134, 293, 316, 424]",SMH4.tsv
cos,1,50,"[7, 20, 50, 134, 158, 167, 213, 214, 272, 338, 355, 368, 377, 396, 397, 411]",SMH4.tsv
much,1,66,"[7, 16, 38, 66, 330, 340, 350, 376, 383, 386, 396]",SMH4.tsv
need,1,113,"[7, 8, 10, 16, 38, 74, 113, 115, 119, 128, 149, 167, 214, 227, 233, 235, 236, 237, 288, 290, 292, 293, 301, 316, 338, 352, 353, 355, 387, 408, 409, 424, 440, 444]",SMH4.tsv
can i,2,117,"[11, 117, 158, 241, 321, 333, 357, 358, 369, 406]",SMH4.tsv
sugar,1,18,"[11, 18, 70, 129, 248]",SMH4.tsv
bite,1,54,"[13, 27, 29, 38, 54, 55, 58, 59, 167, 197, 212, 213, 349, 355, 376, 377, 388, 397, 448]",SMH4.tsv
be a,2,152,"[13, 152, 300, 317, 320, 343, 397]",SMH4.tsv
yeah,1,31,"[15, 17, 31, 41, 43, 56, 71, 72, 103, 105, 113, 125, 130, 170, 178, 191, 213, 224, 234, 268, 270, 276, 285, 290, 294, 298, 306, 314, 334, 336, 363, 364, 368, 390, 392, 393, 418, 422, 441, 442, 444]",SMH4.tsv
get,1,20,"[5, 20, 29, 32, 38, 102, 141, 149, 150, 159, 179, 182, 192, 211, 214, 216, 288, 290, 292, 293, 301, 302, 306, 316, 323, 332, 334, 335, 350, 353, 355, 356, 363, 365, 367, 368, 370, 382, 384, 403, 420, 437, 438, 451, 452]",SMH4.tsv
one,1,20,"[16, 20, 70, 74, 83, 85, 108, 122, 127, 150, 196, 197, 221, 223, 225, 226, 232, 233, 250, 266, 277, 338, 349, 350, 376, 381, 390, 391, 392, 394]",SMH4.tsv
do it,2,23,"[21, 23, 29, 96, 100, 113, 115, 137, 141, 158, 159, 192, 261, 269, 329, 416, 417]",SMH4.tsv
a little,2,56,"[27, 29, 56, 167, 182, 214, 278, 280, 321, 355, 370, 376, 377]",SMH4.tsv
put,1,119,"[27, 70, 81, 116, 119, 120, 121, 136, 146, 197, 198, 201, 211, 214, 237, 246, 248, 263, 338, 340, 346, 355, 356, 357, 387, 405, 421, 429, 452]",SMH4.tsv
it in,2,107,"[27, 81, 107, 136, 201, 211, 237, 269, 355, 365, 421, 444, 448]",SMH4.tsv
and then,2,122,"[27, 122, 150, 167, 197, 237, 288, 330, 336, 342, 346]",SMH4.tsv
go,1,97,"[27, 29, 93, 97, 126, 189, 197, 215, 287, 288, 321, 323, 325, 333, 334, 353, 368, 429]",SMH4.tsv
a little bite,3,377,"[27, 29, 167, 355, 376, 377]",SMH4.tsv
tell,1,29,"[25, 29, 38, 137, 265, 382, 417]",SMH4.tsv
a while,2,140,"[29, 140]",SMH4.tsv
you can,2,69,"[29, 53, 69, 70, 108, 122, 180, 216, 223, 288, 332, 336, 398, 411, 417, 432]",SMH4.tsv
see,1,29,"[16, 29, 38, 49, 81, 169, 208, 301, 316, 317, 350, 452]",SMH4.tsv
get a,2,451,"[29, 32, 159, 182, 214, 451]",SMH4.tsv
a hundred and fifty,4,32,"[9, 32, 38, 40, 44, 53, 130, 139, 160, 163, 167, 171]",SMH4.tsv
a hundred,2,32,"[9, 32, 38, 40, 44, 53, 75, 104, 130, 139, 160, 163, 164, 167, 171]",SMH4.tsv
well,1,32,"[22, 32, 65, 79, 118, 153, 175, 192, 206, 217, 251, 283, 286, 303, 306, 350, 368, 371, 372, 384, 398, 409, 411, 412, 415, 432, 446, 452]",SMH4.tsv
do a,2,377,"[32, 377]",SMH4.tsv
need to,2,38,"[5, 38, 65, 73, 113, 115, 119, 120, 134, 214, 227, 233, 235, 236, 237, 288, 290, 292, 293, 301, 316, 338, 352, 353, 355, 387, 408, 409, 440, 444]",SMH4.tsv
the line,2,38,"[5, 38]",SMH4.tsv
