Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
go,1,86,"[0, 29, 30, 31, 33, 86, 87, 95, 97, 116, 133, 134, 145, 148, 174, 193, 211, 217, 241, 248, 255, 266, 268, 273, 296, 300, 304, 325, 351, 355, 356, 358, 379, 395, 409, 410, 417, 438, 472, 518, 531, 568, 605, 621, 622, 685, 761, 764, 778, 792, 801, 827, 830, 834, 836, 838, 865, 867, 873, 875, 880, 881, 889, 891, 893, 906, 926, 931, 936, 961, 962, 979, 980, 988, 1011, 1017, 1027, 1040, 1052, 1090, 1098, 1099, 1103, 1106, 1108, 1110, 1112, 1129, 1132, 1142, 1173, 1175, 1194, 1197, 1211, 1213, 1216, 1225, 1241, 1245, 1274, 1283, 1301, 1302, 1304, 1306, 1308, 1321, 1325, 1331, 1337, 1343, 1377, 1381, 1384, 1419, 1441, 1463, 1586, 1591, 1593, 1598, 1599]",SR7C.tsv
go to,2,134,"[0, 134, 193, 211, 255, 351, 355, 395, 472, 761, 931, 1011, 1027, 1090, 1108, 1110, 1302, 1306, 1441, 1591, 1593, 1598]",SR7C.tsv
this morning,2,282,"[0, 6, 282, 626]",SR7C.tsv
morning,1,282,"[0, 6, 282, 569]",SR7C.tsv
we go to,3,351,"[0, 351, 931, 1011, 1108]",SR7C.tsv
we go,2,351,"[0, 30, 33, 241, 351, 438, 685, 836, 931, 961, 1011, 1017, 1106, 1108, 1112, 1216, 1325, 1343]",SR7C.tsv
so we,2,410,"[0, 30, 410, 1011]",SR7C.tsv
some more,2,1243,"[0, 1243, 1244, 1426]",SR7C.tsv
yes,1,28,"[2, 4, 19, 28, 80, 82, 84, 93, 181, 188, 196, 234, 237, 281, 308, 354, 379, 461, 464, 477, 531, 542, 557, 629, 646, 647, 745, 752, 823, 855, 883, 885, 976, 977, 1000, 1011, 1017, 1053, 1103, 1144, 1149, 1168, 1206, 1235, 1236, 1240, 1267, 1331, 1424, 1425, 1438, 1442, 1451, 1515, 1532, 1594]",SR7C.tsv
dad,1,191,"[2, 191, 994, 1202, 1292, 1542]",SR7C.tsv
and er,2,357,"[2, 357, 515, 650, 804, 873, 879, 1112]",SR7C.tsv
me and,2,359,"[2, 330, 359, 782, 838, 1100, 1106]",SR7C.tsv
it be,2,65,"[3, 4, 65, 224, 225, 248, 255, 311, 372, 414, 504, 510, 557, 582, 599, 612, 613, 628, 635, 637, 639, 642, 645, 683, 820, 827, 902, 1100, 1110, 1112, 1114, 1116, 1124, 1301, 1368, 1401, 1458]",SR7C.tsv
start,1,139,"[4, 6, 39, 139, 184, 270, 282, 377, 554, 694, 788, 903, 908, 911, 1190, 1237, 1368, 1391, 1409, 1599]",SR7C.tsv
fun,1,282,"[3, 4, 282, 984]",SR7C.tsv
yes it,2,1017,"[4, 557, 1017]",SR7C.tsv
new,1,16,"[6, 16, 230, 782]",SR7C.tsv
well,1,13,"[6, 8, 13, 14, 29, 33, 37, 38, 39, 45, 66, 70, 86, 94, 97, 100, 108, 115, 117, 124, 133, 137, 168, 169, 171, 183, 185, 200, 213, 248, 253, 261, 284, 288, 292, 296, 300, 301, 311, 315, 319, 333, 339, 343, 359, 380, 390, 408, 415, 417, 425, 430, 431, 438, 440, 472, 500, 515, 537, 554, 555, 562, 577, 607, 609, 613, 614, 617, 626, 630, 635, 665, 673, 691, 694, 710, 713, 739, 762, 780, 782, 786, 788, 795, 798, 809, 823, 836, 869, 889, 894, 899, 903, 927, 955, 963, 995, 1000, 1027, 1060, 1068, 1077, 1080, 1081, 1083, 1098, 1105, 1106, 1108, 1122, 1123, 1127, 1134, 1137, 1138, 1166, 1176, 1194, 1217, 1220, 1246, 1247, 1249, 1251, 1256, 1267, 1269, 1277, 1279, 1291, 1299, 1312, 1320, 1332, 1335, 1342, 1359, 1373, 1377, 1389, 1416, 1419, 1450, 1457, 1460, 1462, 1486, 1492, 1493, 1508, 1517, 1519, 1520, 1521, 1523, 1531, 1533, 1535, 1538, 1542]",SR7C.tsv
know,1,50,"[6, 41, 50, 68, 70, 124, 129, 149, 165, 168, 169, 173, 182, 221, 223, 227, 231, 325, 332, 350, 361, 379, 380, 490, 501, 502, 605, 608, 613, 622, 657, 672, 744, 790, 855, 891, 895, 897, 903, 930, 948, 1027, 1057, 1060, 1085, 1088, 1118, 1158, 1168, 1169, 1236, 1255, 1279, 1282, 1283, 1285, 1383, 1389, 1395, 1405, 1409, 1420, 1422, 1520, 1576, 1586]",SR7C.tsv
back,1,95,"[6, 28, 37, 95, 116, 120, 132, 163, 168, 169, 174, 185, 221, 288, 311, 333, 531, 538, 568, 667, 829, 830, 992, 995, 1017, 1044, 1047, 1137, 1142, 1161, 1181, 1183, 1186, 1239, 1278, 1326, 1332, 1334, 1345, 1381, 1384, 1407, 1489, 1496]",SR7C.tsv
start at,2,139,"[6, 139, 270]",SR7C.tsv
and you,2,174,"[6, 174, 490, 515, 617, 710, 736, 903, 913, 931, 1003, 1106, 1283]",SR7C.tsv
at the,2,58,"[6, 39, 58, 81, 112, 191, 243, 282, 586, 624, 781, 861, 897, 1279, 1551, 1591]",SR7C.tsv
you know,2,68,"[6, 41, 68, 129, 227, 231, 332, 380, 490, 501, 502, 608, 613, 657, 790, 891, 897, 903, 1027, 1060, 1118, 1255, 1279, 1285, 1383, 1389, 1395, 1405, 1409, 1576, 1586]",SR7C.tsv
the erm,2,505,"[6, 59, 505]",SR7C.tsv
of the,2,58,"[6, 31, 58, 61, 62, 357, 555, 682, 810, 869, 901]",SR7C.tsv
move,1,694,"[6, 694, 695, 706, 710, 728, 729, 730, 733, 747, 751]",SR7C.tsv
the well,2,780,"[6, 780, 1256]",SR7C.tsv
flats,1,12,"[10, 12, 14, 15]",SR7C.tsv
like,1,15,"[10, 15, 16, 19, 31, 34, 95, 160, 231, 255, 257, 259, 351, 356, 362, 364, 374, 377, 379, 380, 381, 393, 397, 401, 421, 436, 437, 439, 441, 462, 490, 502, 510, 519, 520, 547, 548, 549, 551, 558, 599, 612, 635, 642, 682, 708, 747, 780, 862, 880, 881, 891, 895, 903, 913, 931, 961, 974, 1052, 1060, 1072, 1083, 1108, 1110, 1118, 1139, 1145, 1148, 1150, 1204, 1271, 1286, 1377, 1412, 1439, 1492, 1525, 1540, 1541, 1572, 1576, 1584]",SR7C.tsv
look,1,21,"[10, 19, 21, 23, 48, 81, 246, 248, 250, 253, 277, 331, 362, 368, 384, 472, 486, 491, 515, 530, 540, 553, 555, 624, 653, 682, 689, 691, 861, 933, 1008, 1036, 1037, 1055, 1425, 1530]",SR7C.tsv
like a,2,19,"[16, 19, 31, 257, 259, 374, 393, 397, 510, 520, 558, 635, 642, 747, 891, 974, 1572]",SR7C.tsv
it look,2,21,"[19, 21, 23, 34, 248]",SR7C.tsv
say,1,67,"[19, 41, 45, 67, 86, 87, 95, 99, 112, 152, 166, 168, 169, 171, 174, 176, 178, 185, 236, 248, 255, 282, 284, 285, 288, 296, 308, 311, 348, 355, 357, 446, 482, 540, 582, 598, 608, 622, 626, 635, 676, 682, 715, 739, 808, 849, 941, 975, 1084, 1098, 1105, 1106, 1108, 1114, 1118, 1121, 1122, 1145, 1157, 1248, 1253, 1262, 1279, 1302, 1368]",SR7C.tsv
you say,2,152,"[19, 152, 174, 715, 975]",SR7C.tsv
say it,2,582,"[19, 582, 1368]",SR7C.tsv
to it,2,116,"[26, 64, 116, 674, 1281]",SR7C.tsv
be and,2,174,"[26, 174, 1544]",SR7C.tsv
it's just,2,325,"[26, 41, 325, 512]",SR7C.tsv
and it's,2,343,"[26, 343, 1120, 1234]",SR7C.tsv
well we,2,343,"[29, 343, 782]",SR7C.tsv
we just,2,685,"[29, 685, 735, 1013]",SR7C.tsv
yeah,1,31,"[1, 3, 7, 24, 28, 31, 32, 33, 35, 39, 40, 41, 46, 49, 55, 60, 62, 78, 88, 95, 101, 125, 126, 128, 131, 132, 133, 135, 138, 146, 162, 176, 212, 216, 217, 221, 224, 226, 235, 254, 256, 269, 271, 279, 289, 299, 302, 308, 312, 326, 328, 330, 332, 333, 340, 345, 346, 347, 349, 352, 369, 386, 391, 394, 423, 424, 441, 446, 449, 453, 457, 463, 469, 490, 494, 496, 498, 511, 514, 515, 519, 521, 523, 525, 539, 546, 552, 553, 559, 569, 576, 586, 606, 611, 617, 618, 620, 621, 624, 647, 648, 659, 661, 663, 668, 670, 673, 675, 677, 679, 686, 691, 693, 706, 707, 708, 714, 716, 717, 730, 732, 734, 737, 739, 746, 747, 750, 755, 789, 791, 796, 800, 813, 837, 839, 842, 850, 862, 867, 873, 874, 878, 887, 889, 890, 892, 894, 899, 900, 902, 905, 908, 909, 911, 912, 914, 923, 925, 927, 928, 937, 942, 946, 947, 953, 956, 958, 960, 963, 995, 1014, 1018, 1020, 1050, 1051, 1064, 1066, 1069, 1073, 1080, 1082, 1098, 1103, 1104, 1106, 1109, 1110, 1112, 1113, 1114, 1115, 1118, 1119, 1125, 1127, 1128, 1132, 1140, 1143, 1158, 1160, 1171, 1178, 1182, 1184, 1187, 1189, 1191, 1195, 1208, 1211, 1212, 1214, 1216, 1219, 1227, 1229, 1234, 1242, 1249, 1253, 1256, 1262, 1264, 1266, 1274, 1276, 1284, 1286, 1287, 1290, 1293, 1294, 1296, 1299, 1304, 1319, 1331, 1336, 1338, 1344, 1347, 1351, 1360, 1362, 1364, 1367, 1369, 1371, 1376, 1381, 1384, 1388, 1392, 1394, 1398, 1400, 1402, 1404, 1406, 1408, 1421, 1429, 1431, 1446, 1451, 1453, 1455, 1459, 1461, 1472, 1475, 1480, 1482, 1491, 1493, 1497, 1499, 1503, 1510, 1511, 1512, 1514, 1534, 1535, 1543, 1550, 1552, 1559, 1564, 1569, 1571, 1573, 1575, 1577, 1580, 1581, 1585, 1587]",SR7C.tsv
be it,2,143,"[31, 137, 143, 478, 530, 872, 1155, 1267, 1277, 1301, 1316, 1435, 1452, 1504, 1582]",SR7C.tsv
and then,2,145,"[31, 33, 145, 182, 185, 219, 221, 344, 415, 708, 710, 751, 808, 817, 818, 891, 926, 1080, 1130, 1188, 1304, 1343, 1407, 1432, 1462, 1560, 1586, 1598]",SR7C.tsv
what be,2,152,"[31, 152, 238, 767, 903, 961, 1279, 1316, 1504, 1505]",SR7C.tsv
have a,2,174,"[31, 174, 243, 331, 396, 484, 491, 531, 555, 628, 873, 945, 1021, 1092, 1399, 1410, 1502, 1537]",SR7C.tsv
there's,1,31,"[13, 31, 263, 507, 555, 664, 736, 788, 896, 938, 1077, 1147, 1357, 1447, 1586]",SR7C.tsv
on the,2,31,"[11, 31, 52, 120, 202, 224, 243, 282, 311, 358, 408, 578, 599, 701, 739, 920, 987, 988, 1068, 1100, 1173, 1175, 1180, 1196, 1197, 1201, 1216, 1262, 1384, 1423, 1441, 1443, 1508]",SR7C.tsv
yeah a,2,256,"[31, 256, 333]",SR7C.tsv
it a,2,451,"[31, 451, 1320]",SR7C.tsv
a few,2,764,"[31, 33, 764, 765, 1118, 1368, 1383, 1414]",SR7C.tsv
be it a,3,872,"[31, 872]",SR7C.tsv
do erm,2,931,"[31, 931]",SR7C.tsv
go up,2,962,"[31, 962, 1274, 1283, 1343]",SR7C.tsv
i have,2,841,"[31, 480, 484, 504, 841, 1161, 1253]",SR7C.tsv
