Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
say,1,38,"[0, 13, 35, 38, 151, 174, 176, 199, 200, 201, 232, 263, 273, 297, 300, 338, 350, 383, 405, 406, 408, 426, 429, 466, 484, 486]",SKY7.tsv
okay,1,282,"[0, 282, 290, 291, 325, 370, 385, 389, 390, 392, 436, 467, 478, 488]",SKY7.tsv
favourite,1,2,"[1, 2, 35, 347]",SKY7.tsv
music,1,2,"[1, 2, 3, 6, 7, 8, 21, 35]",SKY7.tsv
type of music,3,3,"[2, 3]",SKY7.tsv
artist,1,3,"[2, 3]",SKY7.tsv
song,1,3,"[2, 3, 4, 25, 30, 35, 45, 51, 354]",SKY7.tsv
i'm,1,166,"[4, 12, 14, 135, 142, 166, 210, 225, 291, 297, 303, 323, 325, 354, 364, 369, 370, 372, 383, 438, 443, 445, 451, 505]",SKY7.tsv
club music,2,7,"[6, 7]",SKY7.tsv
like,1,9,"[6, 9, 14, 19, 21, 25, 33, 35, 38, 40, 47, 50, 53, 57, 78, 106, 118, 119, 121, 125, 139, 140, 151, 152, 174, 177, 192, 195, 226, 258, 260, 273, 274, 374, 405, 417, 429, 434, 438, 443, 445, 475, 488]",SKY7.tsv
i like,2,21,"[6, 21, 35, 38, 50, 78, 443]",SKY7.tsv
but i,2,40,"[6, 40, 78, 134, 135, 290, 291, 344, 386, 388, 436, 443, 445]",SKY7.tsv
really,1,23,"[6, 12, 23, 25, 42, 61, 90, 113, 125, 127, 129, 139, 151, 226, 275, 278, 290, 297, 383, 386, 388, 427, 443, 461, 462, 472, 488]",SKY7.tsv
of music,2,8,"[3, 8]",SKY7.tsv
in the,2,76,"[8, 19, 76, 77, 123, 135, 210, 265, 290, 393, 424, 445, 451, 458, 520]",SKY7.tsv
go,1,81,"[8, 60, 64, 81, 90, 91, 93, 142, 151, 224, 254, 255, 281, 290, 293, 299, 343, 348, 372, 379, 391, 427, 445, 454, 461, 472, 488]",SKY7.tsv
yes,1,32,"[10, 32, 100, 146, 150, 163, 174, 189, 235, 329, 364, 369, 373, 376, 378, 480, 485, 520, 522]",SKY7.tsv
the child friendly one,4,12,"[11, 12]",SKY7.tsv
one and,2,40,"[12, 40, 436]",SKY7.tsv
a bite of,3,103,"[12, 103, 297]",SKY7.tsv
and erm,2,103,"[12, 103, 484]",SKY7.tsv
get a,2,440,"[12, 388, 440, 442, 443]",SKY7.tsv
get,1,143,"[12, 122, 128, 130, 134, 135, 139, 141, 142, 143, 145, 146, 153, 210, 258, 297, 315, 322, 337, 364, 374, 388, 397, 432, 436, 438, 440, 442, 443, 445, 451, 463, 468, 472, 481, 515, 517, 519, 520, 521]",SKY7.tsv
people,1,21,"[13, 21, 106, 111, 157, 236, 327, 374, 461]",SKY7.tsv
well,1,23,"[13, 23, 86, 115, 126, 130, 157, 174, 210, 238, 275, 278, 297, 369, 388, 392, 429, 445, 456, 470]",SKY7.tsv
never,1,38,"[26, 38]",SKY7.tsv
never forget you,3,38,"[28, 38]",SKY7.tsv
can't,1,188,"[30, 45, 159, 174, 188, 276, 383, 386, 451, 458]",SKY7.tsv
