Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
all,1,3,"[0, 3, 4, 5, 6, 22, 24, 31, 57, 62, 133, 135, 242, 253, 388, 431, 676, 677, 694, 771, 911, 919, 935, 943, 997, 1021, 1032, 1060]",SBZ7.tsv
family,1,74,"[0, 74, 285, 333, 336, 610]",SBZ7.tsv
and,1,3,"[2, 3, 24, 48, 78, 92, 119, 123, 126, 128, 134, 135, 150, 192, 203, 209, 221, 239, 243, 269, 281, 286, 297, 298, 301, 341, 355, 359, 363, 380, 408, 409, 412, 419, 428, 430, 431, 439, 466, 468, 473, 491, 494, 512, 516, 519, 525, 559, 565, 569, 597, 598, 610, 614, 617, 639, 655, 668, 669, 670, 701, 710, 759, 762, 765, 776, 782, 784, 790, 792, 804, 818, 822, 824, 828, 831, 839, 855, 860, 861, 866, 881, 883, 885, 911, 935, 943, 986, 989, 992, 997, 1012, 1027, 1039, 1043, 1044, 1055, 1068, 1072, 1074, 1076, 1081, 1086, 1105, 1107, 1119, 1129, 1131, 1143, 1147, 1149, 1151, 1153, 1160, 1162, 1193, 1217, 1218, 1223, 1238]",SBZ7.tsv
they're all,2,4,"[3, 4, 31]",SBZ7.tsv
relate,1,6,"[3, 6]",SBZ7.tsv
be,1,8,"[6, 8, 15, 18, 30, 59, 63, 66, 78, 84, 91, 109, 121, 127, 130, 135, 138, 144, 160, 170, 174, 181, 183, 186, 194, 196, 199, 209, 217, 231, 243, 247, 248, 253, 266, 267, 283, 288, 292, 295, 297, 303, 310, 311, 314, 315, 316, 317, 318, 337, 339, 342, 348, 355, 371, 379, 384, 387, 390, 392, 398, 399, 406, 412, 414, 415, 417, 419, 429, 434, 448, 450, 453, 461, 463, 477, 478, 484, 485, 490, 495, 497, 499, 504, 506, 509, 519, 523, 527, 528, 529, 530, 540, 542, 569, 596, 598, 603, 619, 624, 626, 628, 641, 642, 645, 653, 656, 668, 669, 672, 685, 687, 689, 695, 697, 703, 707, 709, 712, 715, 722, 725, 728, 730, 742, 745, 746, 753, 755, 759, 762, 771, 772, 776, 782, 784, 789, 790, 804, 816, 822, 824, 831, 839, 842, 853, 854, 856, 858, 866, 872, 873, 875, 877, 880, 881, 883, 885, 889, 892, 895, 897, 898, 907, 911, 913, 915, 928, 930, 932, 935, 936, 945, 946, 953, 957, 959, 960, 961, 963, 965, 967, 969, 971, 974, 991, 992, 993, 997, 1000, 1002, 1007, 1012, 1024, 1027, 1036, 1046, 1048, 1060, 1061, 1065, 1068, 1074, 1075, 1079, 1081, 1086, 1090, 1100, 1105, 1127, 1129, 1137, 1141, 1151, 1162, 1168, 1171, 1174, 1183, 1189, 1198, 1201]",SBZ7.tsv
not,1,34,"[6, 18, 34, 38, 49, 51, 75, 90, 115, 121, 145, 163, 166, 202, 228, 247, 295, 309, 315, 318, 321, 323, 325, 326, 349, 362, 387, 390, 393, 408, 444, 453, 468, 546, 549, 556, 563, 565, 571, 575, 584, 627, 676, 681, 683, 727, 742, 755, 771, 809, 905, 911, 913, 917, 923, 970, 1044, 1054, 1090, 1114, 1121, 1126, 1127, 1143, 1217, 1233]",SBZ7.tsv
but,1,66,"[6, 66, 89, 90, 166, 210, 221, 228, 297, 324, 385, 387, 392, 398, 412, 418, 466, 468, 491, 519, 564, 571, 617, 624, 651, 670, 687, 755, 776, 802, 807, 839, 870, 871, 885, 897, 898, 902, 911, 913, 930, 932, 936, 945, 953, 956, 965, 970, 971, 974, 978, 991, 1044, 1048, 1054, 1075, 1080, 1090, 1093, 1098, 1105, 1139, 1141, 1143, 1153, 1158, 1165, 1175, 1207, 1209]",SBZ7.tsv
of,1,49,"[6, 49, 52, 62, 63, 80, 117, 155, 189, 197, 209, 215, 217, 233, 245, 270, 278, 297, 339, 363, 406, 415, 416, 440, 445, 453, 481, 488, 489, 542, 564, 619, 630, 669, 672, 674, 675, 687, 718, 720, 742, 786, 803, 869, 897, 909, 913, 968, 989, 997, 1027, 1068, 1079, 1080, 1088, 1105, 1137, 1141, 1143, 1151, 1162, 1177, 1181, 1209, 1223, 1234]",SBZ7.tsv
them,1,25,"[6, 22, 25, 27, 29, 30, 132, 134, 217, 298, 308, 339, 341, 343, 388, 419, 452, 456, 457, 464, 468, 497, 498, 525, 533, 534, 546, 822, 866, 986, 992, 1105]",SBZ7.tsv
yeah,1,9,"[1, 9, 17, 26, 31, 57, 70, 72, 78, 87, 88, 125, 126, 131, 136, 139, 140, 141, 148, 152, 157, 172, 180, 182, 184, 204, 208, 209, 210, 216, 222, 224, 226, 234, 241, 250, 251, 256, 260, 266, 267, 268, 270, 285, 288, 290, 291, 311, 313, 324, 331, 335, 347, 351, 363, 367, 385, 387, 400, 403, 407, 413, 415, 420, 423, 424, 427, 454, 475, 478, 487, 491, 493, 505, 522, 532, 554, 560, 564, 568, 580, 588, 590, 591, 592, 599, 600, 601, 615, 620, 651, 664, 673, 679, 688, 691, 700, 714, 744, 767, 768, 778, 784, 797, 813, 816, 817, 821, 823, 829, 840, 846, 862, 877, 881, 884, 889, 896, 910, 913, 924, 925, 927, 934, 945, 950, 951, 958, 960, 961, 965, 970, 975, 981, 986, 1005, 1011, 1016, 1023, 1025, 1028, 1029, 1038, 1039, 1048, 1049, 1052, 1053, 1058, 1063, 1069, 1071, 1077, 1078, 1082, 1084, 1088, 1090, 1091, 1093, 1094, 1095, 1098, 1106, 1110, 1112, 1113, 1116, 1118, 1123, 1138, 1151, 1153, 1157, 1163, 1165, 1166, 1175, 1176, 1187, 1188, 1189, 1197, 1207, 1209, 1213, 1219, 1228, 1229]",SBZ7.tsv
on friday afternoon,3,15,"[12, 15]",SBZ7.tsv
