Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
on,1,5,"[0, 5, 23, 57, 59, 72, 146, 190, 192, 217, 218, 255, 257, 258, 261, 264, 268, 275, 287, 289, 311, 324, 326, 331, 336, 340, 345, 365, 366, 370, 402, 411]",SHKF.tsv
just,1,23,"[0, 23, 29, 75, 80, 140, 153, 158, 185, 192, 224, 226, 232, 233, 236, 247, 258, 268, 292, 297, 298, 299, 302, 303, 351, 373, 376, 378, 418]",SHKF.tsv
it,1,10,"[0, 10, 15, 23, 36, 39, 40, 42, 47, 50, 51, 61, 64, 68, 80, 85, 87, 91, 113, 126, 130, 139, 144, 146, 148, 153, 154, 155, 164, 169, 171, 197, 202, 223, 226, 227, 231, 232, 238, 251, 255, 258, 261, 264, 268, 274, 276, 282, 289, 292, 305, 316, 322, 329, 331, 339, 342, 351, 366, 384, 391, 401, 408, 411, 430]",SHKF.tsv
so,1,23,"[0, 23, 47, 78, 79, 85, 91, 99, 106, 118, 130, 148, 153, 178, 190, 197, 212, 230, 255, 257, 258, 281, 284, 298, 312, 318, 323, 329, 330, 331, 333, 340, 372, 376, 378, 388, 396, 418, 431]",SHKF.tsv
that,1,4,"[0, 3, 4, 20, 23, 32, 33, 59, 67, 73, 87, 92, 108, 109, 113, 114, 120, 124, 126, 140, 143, 144, 153, 160, 167, 185, 190, 200, 202, 212, 220, 221, 228, 229, 230, 244, 251, 254, 277, 300, 302, 312, 313, 318, 320, 323, 328, 329, 333, 358, 365, 366, 367, 373, 376, 378, 391, 393, 405, 407, 409, 412]",SHKF.tsv
gonna,1,91,"[0, 91, 99, 102, 118, 151, 153, 339, 378]",SHKF.tsv
i'm just,2,153,"[0, 153]",SHKF.tsv
i'm,1,52,"[0, 45, 52, 153, 200, 230, 257, 300, 313, 366, 375, 381, 384, 385]",SHKF.tsv
it on,2,255,"[0, 255, 261, 289, 366]",SHKF.tsv
right,1,105,"[3, 22, 105, 121, 123, 152, 163, 177, 208, 222, 244, 252, 256, 270, 275, 276, 319, 357, 369, 392]",SHKF.tsv
google,1,12,"[6, 7, 8, 12, 17, 80]",SHKF.tsv
i,1,15,"[2, 5, 10, 15, 20, 21, 23, 29, 32, 34, 39, 40, 47, 50, 57, 59, 61, 62, 67, 75, 79, 87, 94, 95, 98, 108, 113, 118, 124, 130, 138, 142, 143, 151, 153, 162, 174, 175, 185, 186, 187, 189, 191, 200, 210, 223, 224, 227, 247, 251, 255, 257, 261, 264, 270, 274, 276, 287, 289, 292, 299, 300, 312, 315, 318, 320, 325, 327, 331, 339, 340, 349, 354, 362, 363, 364, 365, 373, 374, 381, 386, 391, 429]",SHKF.tsv
be,1,23,"[15, 20, 23, 24, 29, 33, 39, 40, 46, 47, 75, 79, 102, 106, 107, 111, 113, 118, 120, 126, 129, 130, 137, 139, 143, 146, 148, 151, 153, 160, 167, 190, 197, 202, 213, 220, 223, 229, 234, 247, 248, 255, 263, 265, 268, 277, 282, 302, 312, 323, 327, 329, 330, 331, 333, 339, 340, 342, 356, 364, 365, 373, 376, 378, 387, 412, 418, 420, 423]",SHKF.tsv
what,1,44,"[15, 44, 72, 79, 91, 99, 102, 191, 196, 201, 257, 326, 339, 354, 366, 386, 402, 409]",SHKF.tsv
no,1,15,"[14, 15, 34, 47, 60, 107, 108, 143, 189, 197, 224, 234, 235, 274, 275, 316, 374, 378, 401]",SHKF.tsv
it be,2,40,"[15, 40, 126, 130, 153, 329, 342]",SHKF.tsv
no i,2,224,"[15, 34, 143, 224, 274]",SHKF.tsv
oh,1,17,"[13, 17, 22, 29, 32, 37, 39, 63, 75, 88, 90, 105, 110, 112, 114, 121, 123, 152, 153, 163, 172, 177, 187, 197, 208, 218, 221, 222, 227, 252, 254, 256, 258, 287, 290, 299, 319, 327, 331, 333, 346, 348, 357, 369, 392, 421]",SHKF.tsv
i think,2,20,"[2, 5, 20, 34, 67, 87, 94, 95, 124, 143, 153, 162, 247, 287, 327, 364, 365, 373]",SHKF.tsv
