Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
no,1,75,"[0, 22, 55, 75, 99, 100, 110, 128, 130, 247, 279, 280, 297, 301, 309, 316, 346, 371, 400, 425, 448, 449]",SLBG.tsv
oh,1,21,"[0, 21, 44, 86, 87, 131, 160, 212, 220, 225, 241, 246, 254, 255, 282, 301, 429, 449]",SLBG.tsv
like a,2,35,"[5, 35, 430, 432, 439]",SLBG.tsv
just,1,35,"[5, 31, 35, 46, 54, 59, 60, 61, 70, 80, 81, 96, 105, 109, 110, 111, 126, 130, 160, 175, 222, 247, 258, 269, 273, 302, 306, 323, 325, 330, 332, 340, 343, 349, 351, 352, 360, 382, 383, 400, 410, 418, 427, 448]",SLBG.tsv
big,1,35,"[5, 12, 35]",SLBG.tsv
a,1,44,"[5, 12, 31, 34, 35, 44, 54, 57, 80, 86, 126, 137, 146, 171, 191, 232, 242, 246, 278, 284, 287, 304, 312, 330, 332, 360, 371, 376, 384, 388, 390, 398, 401, 404, 413, 415, 427, 430, 432, 439]",SLBG.tsv
of,1,56,"[5, 56, 57, 72, 74, 86, 94, 99, 126, 135, 146, 165, 171, 197, 233, 259, 297, 301, 312, 347, 362, 374, 381, 383, 390, 398, 404, 410, 412, 413, 432]",SLBG.tsv
like,1,6,"[5, 6, 7, 12, 35, 46, 60, 69, 72, 76, 126, 161, 163, 220, 223, 259, 312, 327, 366, 376, 380, 382, 402, 412, 418, 430, 432, 434, 439, 440]",SLBG.tsv
look,1,304,"[5, 99, 220, 304, 305]",SLBG.tsv
in,1,7,"[1, 6, 7, 22, 23, 29, 31, 34, 35, 60, 86, 88, 116, 126, 245, 247, 264, 309, 347, 371, 383, 410, 413, 415, 418, 421, 422]",SLBG.tsv
it,1,7,"[1, 2, 7, 9, 12, 16, 20, 23, 31, 34, 36, 40, 54, 55, 59, 60, 63, 65, 69, 70, 71, 73, 74, 81, 82, 85, 86, 88, 109, 126, 138, 146, 147, 150, 154, 165, 168, 215, 218, 220, 222, 223, 229, 231, 233, 244, 247, 256, 271, 277, 283, 290, 296, 299, 300, 303, 305, 307, 316, 317, 320, 322, 323, 330, 332, 335, 340, 343, 359, 360, 364, 371, 376, 393, 398, 415, 439, 440, 462, 463]",SLBG.tsv
that,1,32,"[7, 31, 32, 33, 54, 56, 69, 72, 76, 78, 85, 96, 117, 120, 138, 154, 156, 163, 171, 182, 186, 194, 218, 222, 226, 247, 260, 262, 294, 305, 306, 307, 347, 371, 376, 388, 391, 393, 401, 412, 413, 440]",SLBG.tsv
