Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
alright,1,16,"[0, 16, 31, 46, 210, 412, 431]",SQ2D.tsv
biscuits,1,3,"[1, 2, 3, 4, 11, 12]",SQ2D.tsv
the,1,5,"[1, 2, 5, 15, 28, 35, 53, 55, 61, 71, 72, 95, 99, 108, 110, 112, 126, 127, 128, 142, 147, 148, 152, 154, 156, 167, 173, 194, 199, 204, 210, 222, 227, 229, 235, 237, 248, 252, 258, 260, 264, 271, 275, 281, 282, 284, 285, 286, 287, 288, 293, 298, 300, 301, 302, 304, 314, 330, 331, 332, 336, 340, 342, 348, 352, 355, 358, 359, 362, 363, 366, 385, 390, 394, 410, 412, 417, 422, 423, 430, 434, 438, 441, 446, 448, 453, 454, 456, 460, 462, 465, 471, 479, 483, 484, 487, 489, 491]",SQ2D.tsv
get,1,5,"[1, 2, 5, 21, 28, 36, 38, 39, 43, 53, 55, 71, 91, 93, 95, 107, 126, 147, 148, 152, 177, 229, 236, 279, 286, 324, 362, 369, 371, 398, 399, 410, 431, 453, 459, 465, 466, 480, 483, 491]",SQ2D.tsv
we've,1,21,"[5, 21, 28, 324, 433]",SQ2D.tsv
be,1,5,"[2, 5, 13, 20, 26, 28, 31, 38, 39, 42, 48, 49, 53, 58, 61, 63, 65, 72, 83, 86, 87, 90, 92, 93, 95, 99, 106, 108, 112, 118, 120, 122, 126, 128, 129, 132, 135, 141, 143, 144, 145, 148, 150, 152, 154, 158, 161, 163, 164, 170, 173, 174, 175, 177, 183, 187, 189, 194, 196, 197, 199, 201, 203, 204, 206, 209, 210, 212, 215, 216, 218, 234, 236, 237, 240, 241, 243, 244, 245, 246, 248, 252, 260, 264, 273, 276, 288, 295, 296, 304, 311, 318, 327, 328, 332, 340, 345, 349, 354, 359, 360, 362, 366, 369, 379, 383, 385, 389, 390, 392, 394, 396, 410, 423, 427, 431, 445, 446, 447, 453, 454, 464, 467, 468, 474, 484, 487, 489]",SQ2D.tsv
and,1,45,"[5, 25, 45, 53, 55, 69, 70, 76, 93, 98, 102, 103, 107, 112, 121, 138, 143, 147, 150, 152, 154, 156, 170, 172, 177, 194, 204, 213, 243, 264, 267, 271, 275, 279, 282, 286, 290, 297, 324, 325, 326, 336, 350, 362, 371, 390, 392, 404, 410, 412, 414, 423, 424, 425, 430, 433, 434, 441, 450, 452, 465, 467, 469, 472, 481, 484, 487, 489, 491, 494]",SQ2D.tsv
this,1,45,"[5, 45, 53, 65, 91, 93, 177, 187, 272, 306, 369, 454]",SQ2D.tsv
be the,2,28,"[5, 28, 95, 252, 288, 385, 446, 454, 487]",SQ2D.tsv
haven't get,2,95,"[5, 95]",SQ2D.tsv
try,1,110,"[5, 110]",SQ2D.tsv
haven't,1,138,"[5, 95, 138, 218, 433]",SQ2D.tsv
we,1,5,"[2, 5, 13, 148, 173, 177, 189, 194, 235, 282, 286, 318, 320, 324, 332, 334, 336, 363, 369, 433, 451, 466, 468, 484]",SQ2D.tsv
one,1,70,"[5, 70, 215, 281, 293, 299, 301, 307, 355, 358, 362, 390, 410, 453]",SQ2D.tsv
yeah,1,17,"[7, 9, 17, 23, 34, 40, 41, 43, 54, 56, 59, 63, 80, 92, 104, 106, 117, 119, 120, 122, 127, 128, 130, 137, 139, 140, 144, 153, 157, 164, 165, 174, 175, 182, 188, 194, 195, 197, 205, 207, 209, 214, 216, 218, 221, 225, 227, 228, 230, 231, 232, 233, 235, 238, 262, 266, 273, 274, 277, 278, 313, 318, 321, 323, 325, 330, 337, 362, 364, 367, 370, 382, 384, 388, 403, 406, 409, 410, 411, 413, 415, 416, 421, 423, 425, 429, 432, 440, 443, 447, 453, 455, 458, 461, 463, 467, 472, 474, 477, 481, 491, 493]",SQ2D.tsv
it,1,10,"[9, 10, 20, 58, 66, 69, 70, 77, 85, 86, 95, 97, 108, 116, 132, 136, 141, 144, 145, 147, 148, 152, 158, 164, 166, 170, 175, 177, 183, 187, 189, 194, 196, 197, 198, 199, 209, 210, 215, 216, 224, 235, 236, 258, 264, 268, 269, 276, 286, 287, 292, 295, 296, 297, 306, 307, 312, 326, 327, 328, 330, 332, 336, 350, 362, 369, 383, 389, 390, 402, 427, 431, 437, 438, 441, 445, 446, 447, 451, 452, 453, 462]",SQ2D.tsv
it's,1,10,"[9, 10, 108, 112, 142, 208, 210, 213, 227, 252, 263, 264, 267, 272, 298, 304, 312, 315, 319, 322, 324, 326, 327, 420, 423, 426, 441, 444, 446, 449, 450]",SQ2D.tsv
i,1,13,"[1, 13, 36, 51, 62, 65, 69, 70, 73, 86, 95, 97, 109, 120, 122, 137, 150, 152, 154, 156, 158, 160, 164, 167, 170, 174, 175, 177, 187, 213, 218, 220, 226, 227, 236, 243, 245, 248, 251, 263, 268, 281, 283, 285, 293, 301, 303, 307, 343, 346, 350, 352, 354, 360, 362, 369, 379, 390, 400, 423, 425, 431, 441, 454, 464, 467, 470, 473, 475, 483, 490, 496]",SQ2D.tsv
thank you,2,19,"[13, 18, 19, 33, 150, 316]",SQ2D.tsv
you,1,28,"[13, 18, 19, 27, 28, 31, 33, 71, 83, 85, 87, 93, 108, 110, 126, 138, 141, 143, 147, 150, 152, 154, 161, 163, 170, 173, 177, 181, 187, 189, 190, 219, 226, 237, 244, 246, 254, 255, 258, 260, 264, 287, 295, 297, 311, 312, 316, 325, 327, 328, 329, 330, 338, 342, 344, 351, 353, 359, 366, 381, 423, 434, 436, 439, 441, 453, 457, 465, 467]",SQ2D.tsv
