Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
you,1,12,"[0, 12, 14, 16, 18, 23, 36, 41, 51, 58, 64, 67, 82, 84, 88, 114, 121, 137, 154, 156, 161, 165, 186, 191, 193, 199, 203, 210, 212, 224, 245, 251, 262, 264, 273, 283, 294, 298, 300, 301, 302, 303, 310, 311, 312, 322, 324, 326, 357, 363, 365, 367, 369, 372, 373, 384, 387, 399, 414, 417, 424, 433, 445, 450, 453, 459, 462, 463, 466, 469, 473, 474, 475, 476, 479, 480, 483, 497, 504, 512, 514, 515, 519, 523, 530, 535, 536, 538, 544, 553, 565, 566, 568, 569, 577, 600, 603, 605, 607, 614, 622, 627, 635, 636, 637, 642, 643, 652, 653, 655, 663, 672, 685, 697, 699, 705, 723, 729, 735, 738, 740, 768, 776, 790, 792, 798, 799, 814, 815, 820, 829, 830, 843, 851, 865, 875, 879, 914, 929, 931, 933, 937, 939, 946, 947, 952, 957, 958, 988, 990, 1004, 1014, 1024, 1033, 1035, 1048, 1093, 1094, 1100, 1103, 1105, 1109, 1120, 1154, 1158, 1159, 1195, 1200, 1210, 1224, 1227, 1233, 1235, 1244, 1255, 1257, 1258, 1260, 1264, 1268, 1283, 1284, 1287, 1290, 1312, 1319, 1343, 1362, 1371, 1375, 1377, 1384, 1387, 1399, 1404, 1414, 1416, 1418, 1419, 1422, 1423, 1424, 1428, 1431, 1432, 1436, 1443, 1447, 1451, 1456, 1458, 1459, 1466, 1474, 1476, 1491, 1493, 1494, 1498, 1499, 1511, 1512, 1514, 1515, 1516, 1518, 1519, 1521, 1535, 1548, 1552, 1558, 1562, 1568, 1569, 1584, 1590, 1592, 1596, 1599, 1604, 1609, 1611, 1612, 1620, 1632, 1634, 1635, 1642, 1644, 1646, 1654, 1658, 1661, 1662, 1664, 1667, 1669, 1673, 1688, 1696, 1698, 1700, 1732, 1733, 1746, 1752, 1755, 1756, 1765, 1775, 1778, 1792, 1795, 1797, 1804, 1805, 1810, 1838, 1847, 1854, 1861, 1862, 1868, 1876, 1899, 1901, 1909, 1913, 1923, 1928, 1932]",SXLC.tsv
go,1,21,"[0, 1, 3, 21, 23, 27, 84, 119, 154, 167, 233, 262, 361, 362, 433, 464, 487, 488, 517, 535, 607, 663, 676, 723, 735, 738, 770, 776, 792, 801, 810, 813, 814, 818, 880, 937, 1008, 1046, 1069, 1098, 1102, 1103, 1106, 1108, 1119, 1164, 1169, 1326, 1337, 1360, 1362, 1414, 1422, 1445, 1447, 1463, 1474, 1475, 1476, 1481, 1493, 1504, 1511, 1512, 1516, 1521, 1524, 1528, 1536, 1540, 1549, 1573, 1612, 1626, 1651, 1667, 1672, 1680, 1721, 1723, 1738, 1749, 1781, 1788, 1791, 1795, 1802, 1822, 1824, 1849, 1867, 1893, 1899, 1905, 1926]",SXLC.tsv
right,1,49,"[0, 7, 49, 73, 76, 111, 156, 195, 197, 226, 228, 230, 292, 295, 314, 340, 467, 497, 695, 724, 837, 970, 1023, 1135, 1169, 1232, 1264, 1307, 1321, 1325, 1342, 1347, 1368, 1512, 1554, 1566, 1572, 1591, 1628, 1639, 1641, 1818, 1833, 1857, 1875, 1912]",SXLC.tsv
there you go,3,84,"[0, 84, 607]",SXLC.tsv
there,1,22,"[0, 1, 3, 5, 22, 84, 200, 237, 326, 464, 474, 479, 483, 488, 536, 538, 539, 549, 587, 607, 614, 638, 642, 653, 685, 697, 738, 749, 761, 763, 784, 790, 803, 842, 846, 853, 897, 927, 939, 985, 996, 1087, 1088, 1119, 1173, 1195, 1260, 1269, 1274, 1284, 1422, 1424, 1441, 1445, 1449, 1468, 1474, 1504, 1509, 1551, 1619, 1626, 1643, 1659, 1675, 1698, 1721, 1723, 1734, 1753, 1754, 1755, 1758, 1788, 1793, 1797, 1805, 1811, 1826, 1913, 1920]",SXLC.tsv
you go,2,738,"[0, 84, 738, 1521, 1612, 1667, 1899]",SXLC.tsv
the,1,2,"[1, 2, 3, 6, 23, 41, 54, 56, 62, 67, 69, 72, 76, 90, 91, 93, 95, 96, 99, 106, 108, 114, 120, 122, 123, 129, 131, 135, 137, 142, 143, 147, 154, 156, 161, 163, 165, 172, 174, 178, 186, 190, 198, 200, 212, 218, 225, 231, 235, 239, 240, 241, 262, 266, 269, 273, 275, 277, 279, 283, 287, 294, 304, 312, 322, 324, 329, 334, 341, 345, 357, 404, 414, 420, 429, 431, 433, 440, 454, 457, 458, 459, 463, 465, 466, 473, 474, 476, 477, 478, 479, 480, 481, 482, 497, 517, 520, 523, 549, 557, 559, 571, 591, 592, 594, 597, 603, 612, 621, 640, 642, 644, 652, 659, 666, 667, 669, 672, 676, 681, 683, 685, 686, 687, 688, 689, 692, 696, 697, 699, 700, 712, 713, 719, 721, 723, 725, 728, 735, 738, 740, 741, 746, 757, 759, 761, 765, 768, 770, 780, 785, 786, 790, 791, 792, 794, 795, 796, 798, 801, 805, 813, 814, 818, 826, 829, 846, 847, 851, 853, 865, 867, 872, 873, 878, 880, 887, 889, 894, 896, 898, 901, 903, 904, 905, 907, 909, 912, 914, 916, 918, 919, 920, 922, 923, 929, 933, 937, 947, 962, 967, 968, 970, 971, 976, 979, 981, 983, 992, 993, 996, 998, 1024, 1048, 1054, 1055, 1057, 1063, 1069, 1073, 1075, 1076, 1081, 1093, 1094, 1102, 1103, 1105, 1109, 1112, 1117, 1119, 1130, 1132, 1136, 1167, 1169, 1176, 1180, 1182, 1190, 1205, 1210, 1216, 1233, 1245, 1247, 1255, 1262, 1268, 1276, 1295, 1301, 1313, 1319, 1323, 1331, 1333, 1335, 1358, 1359, 1369, 1372, 1375, 1384, 1386, 1389, 1395, 1396, 1411, 1416, 1418, 1424, 1428, 1431, 1434, 1439, 1441, 1445, 1447, 1449, 1457, 1459, 1461, 1468, 1472, 1481, 1491, 1504, 1511, 1512, 1516, 1524, 1532, 1535, 1538, 1545, 1547, 1553, 1556, 1558, 1565, 1568, 1572, 1575, 1578, 1584, 1585, 1590, 1599, 1606, 1609, 1621, 1625, 1626, 1646, 1651, 1663, 1666, 1667, 1672, 1680, 1686, 1700, 1718, 1726, 1728, 1737, 1756, 1762, 1765, 1775, 1788, 1791, 1794, 1795, 1812, 1814, 1820, 1847, 1850, 1854, 1867, 1875, 1876, 1890, 1891, 1897, 1901, 1923, 1937]",SXLC.tsv
be,1,2,"[1, 2, 3, 5, 6, 8, 9, 14, 16, 22, 25, 34, 36, 41, 45, 47, 48, 53, 54, 55, 56, 62, 69, 70, 72, 74, 76, 78, 79, 80, 88, 90, 91, 93, 98, 101, 102, 106, 107, 114, 124, 125, 131, 133, 135, 136, 142, 143, 144, 147, 154, 156, 158, 159, 161, 164, 168, 169, 170, 175, 176, 177, 178, 183, 184, 186, 190, 198, 200, 206, 225, 237, 258, 267, 269, 273, 275, 281, 284, 286, 287, 294, 306, 312, 316, 319, 322, 326, 329, 338, 342, 343, 351, 357, 360, 374, 377, 380, 389, 392, 399, 409, 411, 414, 421, 429, 431, 433, 436, 444, 445, 451, 452, 457, 459, 463, 464, 465, 476, 477, 479, 481, 485, 488, 491, 495, 499, 502, 505, 515, 517, 530, 535, 536, 538, 539, 543, 546, 549, 553, 555, 557, 559, 565, 569, 592, 594, 597, 599, 600, 608, 609, 612, 614, 616, 621, 624, 627, 629, 632, 634, 635, 637, 638, 642, 644, 646, 647, 649, 652, 653, 659, 660, 667, 668, 675, 676, 681, 683, 684, 685, 686, 689, 692, 693, 696, 697, 708, 712, 713, 719, 721, 723, 725, 726, 728, 735, 738, 740, 743, 746, 748, 749, 750, 752, 757, 759, 761, 763, 765, 767, 769, 777, 778, 779, 780, 783, 784, 786, 790, 792, 794, 796, 800, 801, 803, 824, 828, 829, 833, 834, 836, 838, 839, 842, 844, 846, 847, 851, 853, 856, 863, 865, 867, 871, 881, 885, 897, 901, 903, 904, 905, 912, 919, 923, 925, 927, 929, 931, 933, 935, 937, 939, 953, 958, 962, 964, 966, 977, 983, 987, 990, 993, 996, 998, 1003, 1005, 1010, 1011, 1013, 1024, 1027, 1029, 1034, 1040, 1052, 1063, 1066, 1067, 1069, 1084, 1087, 1088, 1089, 1090, 1096, 1100, 1101, 1109, 1111, 1112, 1115, 1116, 1122, 1132, 1135, 1136, 1138, 1151, 1156, 1162, 1164, 1167, 1169, 1172, 1180, 1181, 1182, 1187, 1190, 1191, 1195, 1199, 1201, 1205, 1207, 1209, 1210, 1216, 1224, 1227, 1231, 1233, 1248, 1250, 1260, 1262, 1264, 1268, 1269, 1276, 1285, 1295, 1297, 1301, 1311, 1313, 1321, 1325, 1331, 1337, 1339, 1345, 1351, 1358, 1359, 1360, 1367, 1377, 1384, 1386, 1392, 1395, 1404, 1418, 1419, 1428, 1430, 1433, 1434, 1437, 1439, 1441, 1445, 1449, 1451, 1453, 1459, 1461, 1466, 1468, 1474, 1477, 1478, 1481, 1482, 1485, 1486, 1487, 1493, 1504, 1505, 1509, 1511, 1512, 1524, 1532, 1535, 1538, 1542, 1543, 1545, 1548, 1549, 1551, 1553, 1556, 1557, 1559, 1564, 1575, 1577, 1580, 1584, 1585, 1588, 1589, 1594, 1595, 1600, 1606, 1607, 1608, 1612, 1613, 1616, 1621, 1626, 1632, 1633, 1638, 1651, 1656, 1658, 1659, 1660, 1664, 1675, 1677, 1678, 1682, 1686, 1688, 1698, 1703, 1704, 1720, 1722, 1723, 1726, 1728, 1729, 1730, 1734, 1735, 1737, 1753, 1754, 1756, 1764, 1774, 1780, 1781, 1782, 1791, 1793, 1794, 1795, 1797, 1805, 1807, 1808, 1811, 1812, 1815, 1817, 1819, 1820, 1823, 1827, 1828, 1831, 1838, 1842, 1850, 1856, 1859, 1868, 1875, 1888, 1889, 1913, 1920, 1923, 1926, 1928, 1930, 1937]",SXLC.tsv
it,1,2,"[1, 2, 3, 5, 6, 21, 25, 27, 34, 35, 36, 37, 41, 54, 55, 56, 62, 69, 70, 74, 76, 78, 79, 80, 82, 85, 102, 107, 108, 109, 110, 114, 124, 125, 127, 147, 154, 156, 158, 159, 161, 163, 164, 168, 169, 170, 176, 177, 178, 179, 186, 190, 193, 194, 199, 203, 206, 212, 221, 225, 245, 246, 249, 266, 268, 273, 279, 297, 310, 312, 321, 322, 323, 324, 357, 373, 374, 377, 384, 389, 396, 397, 403, 414, 421, 422, 423, 424, 427, 428, 429, 433, 436, 443, 444, 445, 452, 457, 462, 463, 464, 466, 473, 474, 476, 479, 481, 485, 486, 487, 495, 497, 502, 505, 515, 517, 522, 523, 533, 535, 549, 571, 587, 597, 600, 607, 612, 625, 627, 634, 642, 644, 653, 667, 668, 669, 672, 673, 681, 683, 684, 685, 686, 687, 692, 697, 703, 723, 725, 726, 729, 731, 734, 735, 752, 759, 761, 767, 769, 777, 778, 779, 783, 784, 792, 796, 810, 820, 822, 826, 828, 829, 831, 833, 834, 836, 838, 842, 844, 846, 847, 853, 856, 865, 867, 869, 872, 874, 885, 888, 910, 912, 919, 920, 925, 929, 933, 938, 939, 952, 953, 993, 1013, 1014, 1024, 1029, 1036, 1037, 1038, 1040, 1045, 1063, 1066, 1067, 1069, 1072, 1076, 1089, 1090, 1096, 1100, 1103, 1108, 1111, 1116, 1121, 1122, 1124, 1136, 1138, 1147, 1150, 1151, 1168, 1180, 1181, 1182, 1195, 1209, 1210, 1222, 1233, 1244, 1245, 1248, 1253, 1255, 1262, 1268, 1276, 1295, 1301, 1311, 1341, 1344, 1345, 1358, 1359, 1360, 1371, 1372, 1375, 1381, 1382, 1384, 1392, 1399, 1404, 1406, 1414, 1418, 1428, 1433, 1434, 1437, 1441, 1445, 1447, 1448, 1449, 1451, 1459, 1461, 1465, 1466, 1468, 1475, 1481, 1482, 1485, 1486, 1499, 1500, 1503, 1504, 1505, 1518, 1519, 1524, 1530, 1538, 1542, 1543, 1548, 1549, 1552, 1553, 1559, 1564, 1568, 1569, 1571, 1572, 1577, 1578, 1580, 1581, 1584, 1585, 1589, 1592, 1595, 1596, 1597, 1599, 1604, 1608, 1609, 1611, 1613, 1616, 1618, 1621, 1623, 1642, 1643, 1644, 1646, 1648, 1651, 1654, 1655, 1656, 1658, 1694, 1698, 1703, 1704, 1720, 1728, 1730, 1733, 1739, 1754, 1755, 1756, 1774, 1781, 1811, 1812, 1815, 1817, 1819, 1820, 1827, 1831, 1832, 1838, 1847, 1849, 1887, 1893, 1894, 1896, 1920]",SXLC.tsv
and,1,6,"[1, 5, 6, 8, 14, 25, 34, 54, 56, 62, 67, 69, 74, 76, 82, 89, 93, 98, 101, 104, 105, 107, 114, 120, 132, 135, 146, 147, 152, 156, 158, 159, 161, 163, 164, 176, 178, 179, 184, 186, 193, 203, 205, 210, 212, 224, 235, 249, 254, 256, 262, 273, 275, 279, 289, 292, 296, 301, 306, 312, 319, 324, 326, 336, 348, 349, 351, 357, 396, 411, 418, 420, 433, 444, 445, 447, 450, 463, 469, 474, 476, 478, 479, 487, 491, 497, 515, 517, 523, 525, 533, 535, 543, 553, 555, 559, 563, 565, 571, 591, 594, 600, 612, 621, 634, 640, 642, 646, 652, 653, 655, 656, 663, 665, 676, 681, 683, 697, 702, 717, 719, 721, 723, 725, 729, 735, 757, 759, 763, 765, 768, 776, 784, 786, 788, 792, 805, 812, 815, 818, 820, 829, 842, 846, 847, 849, 851, 853, 861, 863, 864, 865, 867, 869, 896, 898, 901, 905, 907, 912, 914, 918, 922, 923, 929, 931, 933, 962, 964, 971, 981, 983, 985, 998, 1003, 1046, 1048, 1050, 1054, 1057, 1069, 1102, 1103, 1105, 1124, 1126, 1132, 1136, 1143, 1144, 1150, 1156, 1158, 1159, 1162, 1167, 1169, 1172, 1173, 1180, 1182, 1191, 1195, 1199, 1201, 1205, 1207, 1210, 1212, 1220, 1222, 1226, 1233, 1237, 1257, 1260, 1262, 1264, 1268, 1271, 1272, 1276, 1279, 1283, 1287, 1295, 1301, 1305, 1310, 1315, 1319, 1326, 1331, 1348, 1362, 1366, 1379, 1381, 1384, 1386, 1395, 1399, 1400, 1406, 1412, 1416, 1418, 1424, 1428, 1430, 1433, 1437, 1438, 1441, 1445, 1447, 1449, 1453, 1468, 1470, 1474, 1481, 1488, 1509, 1511, 1512, 1528, 1535, 1540, 1545, 1547, 1549, 1551, 1559, 1560, 1564, 1568, 1584, 1590, 1596, 1597, 1604, 1609, 1611, 1626, 1654, 1656, 1657, 1678, 1686, 1691, 1714, 1718, 1726, 1731, 1733, 1738, 1776, 1780, 1784, 1785, 1793, 1797, 1805, 1812, 1814, 1816, 1822, 1849, 1850, 1862, 1870, 1886, 1890, 1893, 1899, 1901, 1905, 1909, 1913, 1930]",SXLC.tsv
